YEAR,WEEK,flu_season_year,flu_weekid,holiday_effect,date,ILI+,ILI_weight,pos,ILI_est,beta,S,I,R,gamma,xi,total_inf,ILI_growth_rate,diff_spike,status,ili_status,SIR,ILI*beta,SIR_new,I_gr,SIR_gr,ILI_est_gr,beta_gr,beta_diff2,mean_2,max_2,min_2,avg_2,ILI,ILI_diff,diff_mean_4,diff_std_4,diff_max_4,seq_diff2,diff_mean_4_est,diff_std_4_est,diff_max_4_est,seq_diff2_est,beta_lag1,ILI_lag1,beta_lag2,ILI_lag2,beta_lag3,ILI_lag3,sin_week,cos_week,beta_lag1_gr,ILI_lag1_gr,time_idx,time_sin,time_cos,decay_distance
2007,33,2007,42,0,2007-08-19,0.1106369999999999,0.652176,0.0169642857142857,0.4485549391834284,0.25915545446253185,93370.69241551764,32.55668079413835,6596.750903688454,0.2520419801648956,0.0052205276288271535,53.328707633055316,-0.0808285488331889,0,1,0,787791.0722481401,0.02867218201537111,24197.52422642475,0.8064780303998376,21606.4069222979,0.0039695275970958455,0.00020474453946445204,-0.0014776652979408555,0.15105127441659438,0.1914655488331888,0.2589507099230674,0.25915545446253185,0.15105127441659438,-0.0007214013968773747,-0.03183386409155937,0.09654590138972524,0.07938574603943412,-0.160214294872623,0.0125260008290737,0.010356645817829782,0.02403958035010295,-0.020070052753007106,0.2589507099230674,0.1914655488331888,0.2572683000856621,0.1120798027937547,0.2559114541422666,0.206138592274678,-0.9350162426854148,0.35460488704253557,0.0016824098374053076,0.07938574603943412,254,0.9752641804810082,0.22104248069252988,2.3283064365386963e-10
2007,34,2007,43,0,2007-08-26,0.1580215982905978,0.803849,0.0196581196581196,0.47709816128005467,0.2598884784307618,93532.51170461571,34.294572388712574,6433.1937229954765,0.2520406615749029,0.005220557010287722,56.64427814505775,0.04738459829059791,0,1,0,833633.2252742955,0.04106799273894053,24308.022150719997,1.7378915945742222,45842.15302615543,0.028543222096626242,0.00073302396822994,0.000528279428765488,0.13432929914529884,0.1580215982905978,0.25915545446253185,0.2598884784307618,0.13432929914529884,-0.01672197527129554,0.015313931832281039,0.08478532187637784,0.07938574603943412,0.1282131471237868,0.018850776681275012,0.013082789381075858,0.028543222096626242,0.024573694499530396,0.25915545446253185,0.1106369999999999,0.2589507099230674,0.1914655488331888,0.2572683000856621,0.1120798027937547,-0.8854560256532101,0.464723172043768,0.00020474453946445204,-0.0808285488331889,255,0.976423458474059,0.21586391486665313,1.1641532182693481e-10
2007,35,2007,44,0,2007-09-02,0.1962104651162784,0.787458,0.0249169435215946,0.5008769606424831,0.2608636704651882,93683.8909825707,35.91798881673577,6280.191028612466,0.2520409070882515,0.005221265294324258,59.911306575590835,0.038188866825680595,0,1,0,877789.8033010133,0.05118418211391416,24438.72366517394,1.623416428023198,44156.57802671776,0.023778799362428438,0.0009751920344264198,0.0002421680661964798,0.1771160317034381,0.1962104651162784,0.2598884784307618,0.2608636704651882,0.1771160317034381,0.04278673255813925,0.001581638761029865,0.0715172680809822,0.04738459829059791,-0.009195731464917312,0.01876384968538351,0.01303184198614414,0.028543222096626242,-0.004764422734197804,0.2598884784307618,0.1580215982905978,0.25915545446253185,0.1106369999999999,0.2589507099230674,0.1914655488331888,-0.822983865893657,0.5680647467311548,0.00073302396822994,0.04738459829059791,256,0.9775552389476861,0.21067926999572642,5.820766091346741e-11
2007,36,2007,45,0,2007-09-09,0.2071208783165592,0.943263,0.0219579139981701,0.5310617321000616,0.26245422316751,93825.33067796688,37.63049224023949,6137.038829792893,0.2520400505507834,0.005223532926575752,63.65187226976748,0.0109104132002808,0,1,0,926645.3877696345,0.05435974922034491,24624.854276520542,1.712503423503719,48855.58446862118,0.030184771457578474,0.0015905527023217791,0.0006153606678953594,0.2016656717164188,0.2071208783165592,0.2608636704651882,0.26245422316751,0.2016656717164188,0.02454964001298071,0.032161292772186434,0.018969456534545272,0.04738459829059791,-0.027278453625399796,0.027502264305544383,0.00332743361742636,0.030184771457578474,0.0064059720951500365,0.2608636704651882,0.1962104651162784,0.2598884784307618,0.1580215982905978,0.25915545446253185,0.1106369999999999,-0.7485107481711011,0.6631226582407953,0.0009751920344264198,0.038188866825680595,257,0.9786594900292886,0.20548869208696804,2.9103830456733704e-11
2007,37,2007,46,0,2007-09-16,0.2313351791530935,0.946932,0.02442996742671,0.5535914465270557,0.2634764864861262,93964.12356842276,39.12842226133066,5996.748009315808,0.2520376523180804,0.0052241688246597905,66.8453457192501,0.024214300836534308,0,1,0,968715.54142791,0.06095138020389563,24757.337133556233,1.4979300210911717,42070.15365827549,0.02252971442699414,0.0010222633186162122,-0.0005682893837055669,0.21922802873482636,0.2313351791530935,0.26245422316751,0.2634764864861262,0.21922802873482636,0.017562357018407554,0.02443786028749857,0.013640600872283061,0.038188866825680595,0.013303887636253509,0.025497761749000352,0.004106835559834006,0.030184771457578474,-0.0076550570305843335,0.26245422316751,0.2071208783165592,0.2608636704651882,0.1962104651162784,0.2598884784307618,0.1580215982905978,-0.6631226582407956,0.7485107481711007,0.0015905527023217791,0.0109104132002808,258,0.9797361806215331,0.20029232731467936,1.4551915228366852e-11
2007,38,2007,47,0,2007-09-23,0.3104232704402511,0.987146,0.0314465408805031,0.6050125754690868,0.2653577860976067,94092.50329237353,43.450878617224014,5864.045829009376,0.25203948285828304,0.005224764033646233,75.40577031087206,0.07908809128715757,0,1,0,1084889.2873024603,0.08237323179720366,24968.17836204601,4.322456355893351,116173.74587455031,0.0514211289420311,0.0018812996114804803,0.0008590362928642681,0.2708792247966723,0.3104232704402511,0.2634764864861262,0.2653577860976067,0.2708792247966723,0.051651196061845955,0.038070935107990894,0.036139364719328916,0.07908809128715757,0.05487379045062327,0.034711871608867906,0.014968280964095158,0.0514211289420311,0.02889141451503696,0.2634764864861262,0.2313351791530935,0.26245422316751,0.2071208783165592,0.2608636704651882,0.1962104651162784,-0.5680647467311559,0.8229838658936564,0.0010222633186162122,0.024214300836534308,259,0.9807852804032304,0.19509032201612833,7.275957614183426e-12
2007,39,2007,48,0,2007-09-30,0.2000114068441058,1.05206,0.0190114068441064,0.6142610139686326,0.26552267970636817,94224.61798010055,43.56988441694731,5731.8121354825325,0.2520408009245857,0.005224739728295364,75.89580236052002,-0.1104118635961453,0,1,0,1090065.0504948155,0.053107564717087594,25018.773060385138,0.11900579972329695,5175.763192355167,0.009248438499545819,0.00016489360876148496,-0.0017164060027189953,0.25521733864217844,0.3104232704402511,0.2653577860976067,0.26552267970636817,0.25521733864217844,-0.015661886154493876,-0.0023698238241511385,0.09750689713124001,0.07908809128715757,-0.18949995488330287,0.027733093956190353,0.021562474897339007,0.0514211289420311,-0.04217269044248528,0.2653577860976067,0.3104232704402511,0.2634764864861262,0.2313351791530935,0.26245422316751,0.2071208783165592,-0.4647231720437684,0.88545602565321,0.0018812996114804803,0.07908809128715757,260,0.9818067598301892,0.18988282268742834,3.637978807091713e-12
2007,40,2007,49,0,2007-10-07,0.1838291183879084,0.995184,0.0184718723761544,0.6132593685454283,0.26506494508673695,94357.03197317987,43.300784003046736,5599.6672428171305,0.2520427354903694,0.005225249688501758,75.37835644327556,-0.016182288456197375,0,1,0,1082984.7153833827,0.04872665517083421,25010.741498518404,-0.26910041390057415,-7080.335111432709,-0.001001645423204356,-0.00045773461963122264,-0.0006226282283927076,0.1919202626160071,0.2000114068441058,0.26506494508673695,0.26552267970636817,0.1919202626160071,-0.06329707602617135,-0.015835353588395034,0.09475045381439062,0.07908809128715757,0.09422957513994792,0.019889307339457523,0.027784130098017255,0.0514211289420311,-0.010250083922750175,0.26552267970636817,0.2000114068441058,0.2653577860976067,0.3104232704402511,0.2634764864861262,0.2313351791530935,-0.35460488704253595,0.9350162426854147,0.00016489360876148496,-0.1104118635961453,261,0.9828005901360474,0.18466997597941306,1.8189894035458565e-12
2007,41,2007,50,0,2007-10-14,0.2118441988950268,1.22003,0.0173638516179952,0.6252122131751692,0.2652672811809159,94475.05084397443,44.72227747775802,5480.226878547876,0.2520433637714616,0.005226356008861033,78.14252433051175,0.028015080507118373,0,1,0,1120791.2514795985,0.056195334674832946,25061.13987680989,1.4214934747112835,37806.536096215714,0.011952844629740889,0.00020233609417896758,0.0006600707138101902,0.1978366586414676,0.2118441988950268,0.26506494508673695,0.2652672811809159,0.1978366586414676,0.005916396025460513,-0.032859690515074765,0.07070435996460742,0.028015080507118373,0.04419736896331575,0.0067332125686941175,0.006833701358756271,0.011952844629740889,0.012954490052945244,0.26506494508673695,0.1838291183879084,0.26552267970636817,0.2000114068441058,0.2653577860976067,0.3104232704402511,-0.2393156642875578,0.970941817426052,-0.00045773461963122264,-0.016182288456197375,262,0.9837667433330836,0.17945192869350526,9.094947017729282e-13
2007,42,2007,51,0,2007-10-21,0.2089503555706051,1.28548,0.0162546562817473,0.6318768817717529,0.2649783945813103,94597.14842451573,45.5566047844497,5357.294970699852,0.25204597031767195,0.005227585669454013,79.62576012780266,-0.002893843324421691,0,1,0,1141930.9906056563,0.05536732976629288,25066.200521498104,0.8343273066916836,21139.73912605783,0.006664668596583767,-0.0002888865996056311,-0.0004912226937845987,0.21039727723281593,0.2118441988950268,0.2649783945813103,0.2652672811809159,0.21039727723281593,0.012560618591348327,0.002979649575499769,0.022676536220100886,0.028015080507118373,-0.030908923831540064,0.0058719559343734335,0.006513524251268743,0.011952844629740889,-0.0052881760331571215,0.2652672811809159,0.2118441988950268,0.26506494508673695,0.1838291183879084,0.26552267970636817,0.2000114068441058,-0.12053668025532363,0.992708874098054,0.00020233609417896758,0.028015080507118373,263,0.9847051922130037,0.174228827777585,4.547473508864641e-13
2007,43,2007,52,0,2007-10-28,0.2166561811890525,1.3775,0.0157282164202579,0.6495291407830078,0.2648915351815469,94710.45055307998,46.033777245817085,5243.515669674097,0.25204642185568726,0.00522695122527668,80.58752377667979,0.007705825618447404,0,1,0,1154895.2490878294,0.0573903884417395,25087.996644741343,0.4771724613673811,12964.258482173085,0.01765225901125489,-8.685939976338375e-05,0.00020202719984224737,0.2128032683798288,0.2166561811890525,0.2648915351815469,0.2649783945813103,0.2128032683798288,0.0024059911470128703,0.01094235426704803,0.015706582421503794,0.028015080507118373,0.010599668942869095,0.012089924079193182,0.0054950776952676595,0.01765225901125489,0.010987590414671122,0.2649783945813103,0.2089503555706051,0.2652672811809159,0.2118441988950268,0.26506494508673695,0.1838291183879084,6.432490598706546e-16,1.0,-0.0002888865996056311,-0.002893843324421691,264,0.9856159103477085,0.16900082032184907,2.2737367544323206e-13
2007,44,2008,1,0,2007-11-04,0.3037104895104895,1.46725,0.0206993006993007,0.6880123493135909,0.2654814527989666,94800.91830132408,48.53575147698822,5150.545947198905,0.25204762017344484,0.0052256797051486335,85.47045600259139,0.08705430832143701,0,1,0,1221542.23666953,0.08062950198553007,25167.88551731166,2.5019742311711326,66646.98758170055,0.03848320853058307,0.0005899176174197218,0.0006767770171831056,0.260183335349771,0.3037104895104895,0.2648915351815469,0.2654814527989666,0.260183335349771,0.04738006696994221,0.03062209687182091,0.04915825578916328,0.08705430832143701,0.07934848270298961,0.020933378712807243,0.016161038975576823,0.03848320853058307,0.02083094951932818,0.2648915351815469,0.2166561811890525,0.2649783945813103,0.2089503555706051,0.2652672811809159,0.2118441988950268,0.12053668025532305,0.992708874098054,-8.685939976338375e-05,0.007705825618447404,265,0.9864988720900368,0.16376805355466986,-0.001953125
2007,45,2008,2,0,2007-11-11,0.3488671319462732,1.55841,0.0223860942849618,0.7306979448551587,0.2662347852706943,94885.53760274232,51.774795059985934,5062.6876021974485,0.2520471808804398,0.0052254710250025345,91.80920311598273,0.04515664243578371,0,1,0,1307926.1088319845,0.09288056596171902,25261.83072896049,3.2390435829977164,86383.87216245453,0.04268559554156781,0.0007533324717276524,0.00016341485430793057,0.32628881072838134,0.3488671319462732,0.2654814527989666,0.2662347852706943,0.32628881072838134,0.06610547537861033,0.046638925458556045,0.03969500345161711,0.08705430832143701,-0.0418976658856533,0.03294035436113526,0.013405573793505222,0.04268559554156781,0.004202387010984743,0.2654814527989666,0.3037104895104895,0.2648915351815469,0.2166561811890525,0.2649783945813103,0.2089503555706051,0.23931566428755774,0.970941817426052,0.0005899176174197218,0.08705430832143701,266,0.9873540525744886,0.15853067483844901,-0.00390625
2007,46,2008,3,0,2007-11-18,0.3410880174291931,1.61958,0.0210602759622367,0.7592283940691279,0.26659786162072435,94964.80612268572,54.33307520659005,4980.860802107616,0.25204566341665907,0.005225829153511092,96.74013546574574,-0.007779114517080132,0,1,0,1375572.972021698,0.09093333607107523,25317.414241534687,2.558280146604119,67646.86318971356,0.02853044921396919,0.0003630763500300782,-0.0003902561216975742,0.34497757468773316,0.3488671319462732,0.2662347852706943,0.26659786162072435,0.34497757468773316,0.018688763959351817,0.04147727874671353,0.04752365526421685,0.08705430832143701,-0.052935756952863844,0.036566417762040025,0.007269635963515036,0.04268559554156781,-0.014155146327598622,0.2662347852706943,0.3488671319462732,0.2654814527989666,0.3037104895104895,0.2648915351815469,0.2166561811890525,0.3546048870425356,0.9350162426854148,0.0007533324717276524,0.04515664243578371,267,0.9881814277179247,0.15328883166546733,-0.0078125
2007,47,2008,4,0,2007-11-25,0.6276435643564348,1.8112,0.0346534653465346,0.8808421765714837,0.26859918899577434,95008.29045383491,62.41755892603507,4929.291987239024,0.2520476530091585,0.005225847690122728,112.79890985011909,0.28655554692724167,0,1,0,1592843.0341227415,0.16858455236455547,25519.149763775025,8.084483719445018,217270.06210104353,0.12161378250235577,0.0020013273750499883,0.00163825102501991,0.48436579089281395,0.6276435643564348,0.26659786162072435,0.26859918899577434,0.48436579089281395,0.1393882162050808,0.10797769161531508,0.15690151814716816,0.28655554692724167,0.2943346614443218,0.06427660908596426,0.05015730887358595,0.12161378250235577,0.09308333328838658,0.26659786162072435,0.3410880174291931,0.2662347852706943,0.3488671319462732,0.2654814527989666,0.3037104895104895,0.4647231720437685,0.8854560256532099,0.0003630763500300782,-0.007779114517080132,268,0.9889809742202452,0.14804267165373158,-0.015625
2007,48,2008,5,0,2007-12-02,0.5367716786817707,1.61865,0.0331616889804325,0.9467462222194635,0.2692723319100219,95058.33854956189,66.93538490825144,4874.726065529809,0.2520486582559335,0.005226462546048361,121.64986590780794,-0.09087188567466409,0,1,0,1713316.9673483726,0.14453776162189738,25596.58048873286,4.517825982216365,120473.93322563102,0.0659040456479798,0.000673142914247582,-0.0013281844608024063,0.5822076215191028,0.6276435643564348,0.26859918899577434,0.2692723319100219,0.5822076215191028,0.09784183062628882,0.06263484891183248,0.19832161103730028,0.28655554692724167,-0.37742743260190575,0.07201609245476825,0.04684169692870724,0.12161378250235577,-0.05570973685437597,0.26859918899577434,0.6276435643564348,0.26659786162072435,0.3410880174291931,0.2662347852706943,0.3488671319462732,0.5680647467311558,0.8229838658936564,0.0020013273750499883,0.28655554692724167,269,0.9897526695650459,0.1427923425428164,-0.03125
2007,49,2008,6,0,2007-12-09,0.5944656752902818,1.62124,0.0366673456915868,1.0054244117046238,0.2696028488671382,95102.240461422,71.05556396325383,4826.703974614744,0.2520482807741745,0.005226556630544721,129.54301644958272,0.057693996608511156,0,1,0,1821852.9331530018,0.1602696396119871,25639.834962046993,4.120179055002396,108535.96580462926,0.05867818948516035,0.00033051695711627804,-0.00034262595713130395,0.5656186769860262,0.5944656752902818,0.2692723319100219,0.2696028488671382,0.5656186769860262,-0.016588944533076577,0.08445921928702958,0.1901319267742191,0.28655554692724167,0.14856588228317524,0.08206533921183197,0.03443998801342201,0.12161378250235577,-0.007225856162819455,0.2692723319100219,0.5367716786817707,0.26859918899577434,0.6276435643564348,0.26659786162072435,0.3410880174291931,0.6631226582407952,0.7485107481711011,0.000673142914247582,-0.09087188567466409,270,0.9904964920202518,0.13753799218970497,-0.0625
2007,50,2008,7,0,2007-12-16,0.6977014737250338,1.67351,0.0416909055652511,1.0783421252016894,0.2704477524039319,95133.27862372136,75.62683842824136,4791.094537850411,0.2520480914983747,0.005225322236981289,138.77522930627512,0.10323579843475195,0,1,0,1945771.2672099348,0.1886917954178463,25728.58138260246,4.571274464987525,123918.33405693294,0.07291771349706555,0.000844903536793673,0.000514386579677395,0.6460835745076577,0.6977014737250338,0.2696028488671382,0.2704477524039319,0.6460835745076577,0.08046489752163155,0.02335263645619967,0.10150834951077113,0.10323579843475195,0.04554180182624079,0.06583331621006856,0.007120025493409769,0.07291771349706555,0.014239524011905202,0.2696028488671382,0.5944656752902818,0.2692723319100219,0.5367716786817707,0.26859918899577434,0.6276435643564348,0.7485107481711011,0.6631226582407953,0.00033051695711627804,0.057693996608511156,271,0.9912124206387294,0.13227976856462442,-0.125
2007,51,2008,8,0,2007-12-23,1.0423710056151083,1.95096,0.0534286200442402,1.2151763824064554,0.2719699767055204,95130.73040395454,85.4729131917545,4783.796682853602,0.25204887550924787,0.005224381438868256,158.49813812188017,0.34466953189007454,0,1,0,2211415.257548822,0.2834936181156509,25872.70253194266,9.846074763513144,265643.9903388873,0.13683425720476605,0.0015222243015885484,0.0006773207647948754,0.8700362396700709,1.0423710056151083,0.2704477524039319,0.2719699767055204,0.8700362396700709,0.2239526651624132,0.1685331089777792,0.15422886738751826,0.34466953189007454,0.2414337334553226,0.08947672006233065,0.04162623276474413,0.13683425720476605,0.0639165437077005,0.2704477524039319,0.6977014737250338,0.2696028488671382,0.5944656752902818,0.2692723319100219,0.5367716786817707,0.8229838658936564,0.5680647467311558,0.000844903536793673,0.10323579843475195,272,0.991900435258877,0.12701781974687865,-0.25
2007,52,2008,9,0,2007-12-30,1.7867046099856423,2.50019,0.0714627532301802,1.5035100021992607,0.27524386140776047,95057.23914390891,106.05145692007065,4836.709399171033,0.25205403445988944,0.005222594025928853,200.8581689599375,0.744333604370534,0,1,0,2774721.9998337026,0.49177947604749483,26163.92155673041,20.57854372831615,563306.7422848805,0.28833361979280525,0.0032738847022400486,0.0017516604006515002,1.4145378078003752,1.7867046099856423,0.2719699767055204,0.27524386140776047,1.4145378078003752,0.5445015681303043,0.3974129782317868,0.3237869709282728,0.744333604370534,0.39966407248045943,0.16602853016487895,0.1106355835686304,0.28833361979280525,0.1514993625880392,0.2719699767055204,1.0423710056151083,0.2704477524039319,0.6977014737250338,0.2696028488671382,0.5944656752902818,0.8854560256532098,0.4647231720437686,0.0015222243015885484,0.34466953189007454,273,0.9925605165051915,0.12175229392067911,-0.5
2008,1,2008,10,1,2008-01-06,2.0861088885634778,2.43939,0.0855176453360667,1.8835898040596348,0.27877647648222365,94931.71924915393,133.0647732916041,4935.2159775543605,0.2520588350087666,0.005222866018785011,257.53286369765425,0.29940427857783547,0,1,1,3521523.324110666,0.5815580855119741,26464.73019867882,27.01331637153345,746801.3242769632,0.38007980186037416,0.0035326150744631746,0.000258730372223126,1.93640674927456,2.0861088885634778,0.27524386140776047,0.27877647648222365,1.93640674927456,0.5218689414741848,0.4628024716128147,0.24486132774128613,0.744333604370534,-0.4449293257926985,0.2684158929526485,0.12283987801433137,0.38007980186037416,0.0917461820675689,0.27524386140776047,1.7867046099856423,0.2719699767055204,1.0423710056151083,0.2704477524039319,0.6977014737250338,0.9350162426854148,0.35460488704253557,0.0032738847022400486,0.744333604370534,274,0.9931926457888154,0.11648333937097066,1.0
2008,2,2008,11,0,2008-01-13,3.115359027495597,2.29319,0.1358526344304483,2.512726619032395,0.2839024199006784,94698.71203569244,176.588838214325,5124.699126093281,0.2520645630936831,0.005221538380915835,352.16630032566064,1.0292501389321194,0,1,1,4747625.0868175365,0.8844579667654241,26885.193508410583,43.524064922720896,1226101.7627068707,0.6291368149727601,0.005125943418454737,0.0015933283439915624,2.6007339580295374,3.115359027495597,0.27877647648222365,0.2839024199006784,2.6007339580295374,0.6643272087549774,0.6909960072934962,0.36783477189564606,1.0292501389321194,0.7298458603542839,0.43251674554197983,0.17634888504958957,0.6291368149727601,0.24905701311238593,0.27877647648222365,2.0861088885634778,0.27524386140776047,1.7867046099856423,0.2719699767055204,1.0423710056151083,0.970941817426052,0.23931566428755804,0.0035326150744631746,0.29940427857783547,275,0.993796805308059,0.1112111044792556,0.5
2008,3,2008,12,0,2008-01-20,4.417672011773737,2.62907,0.1680317379063219,3.582860492567976,0.295869451607227,94307.32495677368,251.65407435927992,5441.020968867026,0.2520672907847594,0.005215049934532563,539.4030493210798,1.30231298427814,0,1,1,7021817.198077695,1.3070541955040909,27902.65651750518,75.06523614495492,2274192.111260159,1.070133873535581,0.011967031706548614,0.006841088288093877,3.766515519634667,4.417672011773737,0.2839024199006784,0.295869451607227,3.766515519634667,1.1657815616051295,0.876989133929365,0.518501714776034,1.30231298427814,0.27306284534602066,0.693116830122905,0.34944776034889485,1.070133873535581,0.4409970585628209,0.2839024199006784,3.115359027495597,0.27877647648222365,2.0861088885634778,0.27524386140776047,1.7867046099856423,0.992708874098054,0.120536680255323,0.005125943418454737,1.0292501389321194,276,0.9943729780489025,0.1059357377194161,0.25
2008,4,2008,13,0,2008-01-27,8.926143466328897,3.92966,0.2271479839560903,6.917072214403655,0.3258921337917901,93420.85998040922,484.2513021610519,6094.888717429724,0.25207385955338796,0.005210714832266122,1235.3534042278036,4.50847145455516,0,1,1,14743090.650748763,2.90895994077357,30445.12339967961,232.597227801772,7721273.452671068,3.334211721835679,0.03002268218456311,0.018055650478014496,6.671907739051317,8.926143466328897,0.295869451607227,0.3258921337917901,6.671907739051317,2.90539221941665,2.280011525921806,1.9347263552038898,4.50847145455516,3.20615847027702,1.6778274701146734,1.4513187773288472,3.334211721835679,2.264077848300098,0.295869451607227,4.417672011773737,0.2839024199006784,3.115359027495597,0.27877647648222365,2.0861088885634778,1.0,-1.6081226496766366e-16,0.011967031706548614,1.30231298427814,277,0.9949211477854748,0.10065738765353217,0.125
2008,5,2008,14,0,2008-02-03,14.209397889887809,4.99202,0.2846422468236867,12.957195312371232,0.34554493818807935,91860.96435656745,908.0365194252445,7230.999124007194,0.2520699136392526,0.0052035486596143845,2505.151655167889,5.283254423558912,0,1,1,28822978.058371138,4.909985515551108,31742.09125048746,423.78521726419257,14079887.407622375,6.040123097967577,0.019652804396289247,-0.010369877788273862,11.567770678108353,14.209397889887809,0.3258921337917901,0.34554493818807935,11.567770678108353,4.895862939057036,3.698012954130737,2.110593736707363,5.283254423558912,0.774782969003752,3.4814895644462793,2.48826572032321,6.040123097967577,2.7059113761318976,0.3258921337917901,8.926143466328897,0.295869451607227,4.417672011773737,0.2839024199006784,3.115359027495597,0.992708874098054,-0.12053668025532288,0.03002268218456311,4.50847145455516,278,0.9954412990805106,0.0953762029276981,0.0625
2008,6,2008,15,0,2008-02-10,18.34355990092556,5.7776,0.3174944596532394,19.094731415029475,0.34157983241882167,89802.44503664902,1335.0495393647527,8862.5054239864,0.2520712646582258,0.005190365250289079,3391.9166195096022,4.13416201103775,0,1,1,40952249.61412579,6.265790116922769,30674.704126419016,427.01301993950824,12129271.55575465,6.137536102658244,-0.003965105769257682,-0.02361791016554693,16.276478895406683,18.34355990092556,0.34157983241882167,0.34554493818807935,16.276478895406683,4.70870821729833,4.641962629717273,0.5860616550440971,5.283254423558912,-1.1490924125211617,5.170623640820501,1.5911250345315031,6.137536102658244,0.09741300469066694,0.34554493818807935,14.209397889887809,0.3258921337917901,8.926143466328897,0.295869451607227,4.417672011773737,0.9709418174260521,-0.2393156642875575,0.019652804396289247,5.283254423558912,279,0.9959334172857851,0.09009233226783635,0.03125
2008,7,2008,16,0,2008-02-17,19.03685311449476,5.98318,0.3181728297409531,22.06114617770866,0.32524143625063573,87740.90232683734,1540.3325130079372,10718.765160154793,0.2520794352434622,0.005181253112675537,3368.4912741801013,0.693293213569202,0,1,1,43956433.63577915,6.191573448650664,28536.977090707325,205.2829736431845,3004184.0216533616,2.966414762679186,-0.016338396168185942,-0.01237329039892826,18.69020650771016,19.03685311449476,0.32524143625063573,0.34157983241882167,18.69020650771016,2.413727612303475,3.3702365493886206,2.3884351698380692,5.283254423558912,-3.440868797468548,5.048024654435003,1.8033849088484932,6.137536102658244,-3.1711213399790577,0.34157983241882167,18.34355990092556,0.34554493818807935,14.209397889887809,0.3258921337917901,8.926143466328897,0.9350162426854148,-0.35460488704253545,-0.003965105769257682,4.13416201103775,280,0.9963974885425265,0.08480592447550922,0.015625
2008,8,2008,17,0,2008-02-24,17.074540751195343,5.61677,0.3039921654473184,20.601997645872427,0.3047554452209651,86091.40350254616,1446.2205702775755,12462.375927176292,0.25211119615394684,0.005187048233927483,2696.591912680593,-1.962312363299418,0,1,1,37944234.57350533,5.203559268574049,26236.82400411621,-94.11194273036176,-6012199.062273823,-1.4591485318362345,-0.020485991029670636,-0.004147594861484694,18.055696932845052,19.03685311449476,0.3047554452209651,0.32524143625063573,18.055696932845052,-0.6345095748651062,0.9550476204358445,3.0566544581246027,4.13416201103775,-2.65560557686862,2.5482674445003988,3.815565455311471,6.137536102658244,-4.42556329451542,0.32524143625063573,19.03685311449476,0.34157983241882167,18.34355990092556,0.34554493818807935,14.209397889887809,0.8854560256532099,-0.4647231720437685,-0.016338396168185942,0.693293213569202,281,0.9968334997818062,0.0795171284237284,0.0078125
2008,9,2008,18,0,2008-03-02,12.532425507858608,4.53234,0.2765111511461763,16.29112145407107,0.28339022676109327,85059.23228649807,1156.6396212391414,13784.12809226288,0.2521519551313091,0.005186098065732363,1854.4890783098,-4.542115243336735,0,1,1,27880746.166686255,3.5515669065385604,24104.955125795193,-289.580949038434,-10063488.406819072,-4.310876191801356,-0.021365218459871826,-0.0008792274302011904,14.803483129526978,17.074540751195343,0.28339022676109327,0.3047554452209651,14.803483129526978,-3.2522138033180745,-1.9370447976889837,2.617795688182034,0.693293213569202,-2.5798028800373167,-0.9345366536528014,3.666899797661433,2.966414762679186,-2.851727659965121,0.3047554452209651,17.074540751195343,0.32524143625063573,19.03685311449476,0.34157983241882167,18.34355990092556,0.8229838658936565,-0.5680647467311557,-0.020485991029670636,-1.962312363299418,282,0.9972414387249071,0.07422609305276273,0.00390625
2008,10,2008,19,0,2008-03-09,9.075687734668332,3.83249,0.2368091693564323,12.016830143030056,0.266682269802389,84457.30167162466,863.5457709738831,14679.15255740134,0.25216011301594193,0.0051763440556235295,1232.8940749678127,-3.4567377731902766,0,1,1,19449870.162568733,2.420325005099053,22523.26491117397,-293.0938502652583,-8430876.004117522,-4.274291311041015,-0.01670795695870425,0.0046572615011675755,10.804056621263472,12.532425507858608,0.266682269802389,0.28339022676109327,10.804056621263472,-3.9994265082635057,-3.320388459942143,1.2952949765901325,-1.962312363299418,1.085377470146458,-3.3481053448928684,1.635986856478341,-1.4591485318362345,0.03658488076034061,0.28339022676109327,12.532425507858608,0.3047554452209651,17.074540751195343,0.32524143625063573,19.03685311449476,0.7485107481711013,-0.6631226582407951,-0.021365218459871826,-4.542115243336735,283,0.997621293883669,0.06893296736594262,0.001953125
2008,11,2008,20,0,2008-03-16,7.077458859890108,3.21522,0.2201236263736263,8.714841146017356,0.25515844695738255,84113.05139065791,632.6250367296565,15254.323572612519,0.2521578445954113,0.005175697869050265,833.5490321402907,-1.9982288747782242,0,1,1,13577496.950509699,1.805873411094327,21462.15556168678,-230.92073424422665,-5872373.212059034,-3.3019889970126997,-0.01152382284500647,0.00518413411369778,8.076573297279221,9.075687734668332,0.25515844695738255,0.266682269802389,8.076573297279221,-2.7274833239842504,-3.3323606304350784,1.2764958751458646,-1.9982288747782242,1.4585088984120524,-3.96238549995169,0.5722126083857412,-3.3019889970126997,0.9723023140283154,0.266682269802389,9.075687734668332,0.28339022676109327,12.532425507858608,0.3047554452209651,17.074540751195343,0.6631226582407952,-0.7485107481711012,-0.01670795695870425,-3.4567377731902766,284,0.9979730545608125,0.06363790042546622,0.0009765625
