date,ILI+,Influenza_Reported_Cases,Prefecture,Year,Week,holiday_effect,flu_season_year,flu_weekid,month,season,month_sin,month_cos,ILI_est,beta,gamma,xi,S,I,R,ILI_growth_rate,diff_spike,status,ili_status,SIR,ILI*beta,SIR_new,I_gr,SIR_gr,ILI_est_gr,beta_gr,beta_diff2,mean_2,max_2,min_2,avg_2,ILI,ILI_diff,diff_mean_4,diff_std_4,diff_max_4,seq_diff2,diff_mean_4_est,diff_std_4_est,diff_max_4_est,seq_diff2_est,beta_lag1,ILI_lag1,beta_lag2,ILI_lag2,beta_lag3,ILI_lag3,beta_lag1_gr,ILI_lag1_gr,time_idx,time_sin,time_cos,decay_distance
2015-02-22,0.81,2213.0,Tokyo,2015,8,0,2015,17,2,1,0.8660254037844386,0.5000000000000001,1.0209666596626155,0.24563017125502964,0.2489671648639212,0.0055421601743277996,93539.2664717923,74.09276462138828,6386.640763586405,0.18000000000000005,0,1,0,1702360.2532151064,0.198960438716574,22976.066042536197,-2.140303473872308,-27342.901314590592,-0.0372123638342261,0.0028339299992366784,0.0019531871613541196,0.72,0.81,0.24279624125579297,0.24563017125502964,0.72,-0.09499999999999997,-0.05333333333333331,0.28431203515386666,0.18000000000000005,0.55,-0.08991879970248913,0.06110144327707294,-0.0372123638342261,0.1196787390221552,0.24279624125579297,0.63,0.2419154984179104,1.0,0.23833763544302053,0.97,0.0008807428378825588,-0.37,111,0.8715334592964964,0.4903360371486908,0.0
2015-03-01,0.64,1694.0,Tokyo,2015,9,0,2015,18,3,2,1.0,6.123233995736766e-17,0.9625657138749805,0.24701706132704354,0.24898365794729485,0.005538588637835394,93643.65737343126,69.95313262179359,6286.389493946972,-0.17000000000000004,0,1,0,1618126.5573832283,0.15809091924930788,23131.581056301522,-4.139631999594698,-84233.69583187811,-0.058400945787634995,0.0013868900720138966,-0.0014470399272227819,0.7250000000000001,0.81,0.24563017125502964,0.24701706132704354,0.7250000000000001,0.0050000000000001155,-0.12,0.27838821814150144,0.18000000000000005,-0.3500000000000001,-0.08416813749274747,0.06386478896668324,-0.0372123638342261,-0.02118858195340889,0.24563017125502964,0.81,0.24279624125579297,0.63,0.2419154984179104,1.0,0.0028339299992366784,0.18000000000000005,112,0.8761688468869658,0.482004306769934,0.0
2015-03-08,0.53,1175.0,Tokyo,2015,10,0,2015,19,3,2,1.0,6.123233995736766e-17,0.9009743044451562,0.2479334733335475,0.2489772605794615,0.005536850949437212,93767.61835536806,64.98449004023749,6167.397154591717,-0.10999999999999999,0,1,0,1510767.957247864,0.1314047408667802,23248.131305060906,-4.968642581556097,-107358.60013536434,-0.06159140942982422,0.0009164120065039694,-0.0004704780655099272,0.585,0.64,0.24701706132704354,0.2479334733335475,0.585,-0.14000000000000012,-0.033333333333333326,0.18717193521821987,0.18000000000000005,0.06000000000000005,-0.05240157301722844,0.01325061588253426,-0.0372123638342261,-0.003190463642189223,0.24701706132704354,0.64,0.24563017125502964,0.81,0.24279624125579297,0.63,0.0013868900720138966,-0.17000000000000004,113,0.8807245867433698,0.47362876000694926,0.0
2015-03-15,0.49,1107.0,Tokyo,2015,11,0,2015,20,3,2,1.0,6.123233995736766e-17,0.8598565485049484,0.2489575309383212,0.24895072567082752,0.005538082720846498,93885.24205620468,62.013689410893676,6052.74425438443,-0.040000000000000036,0,1,0,1449473.127936797,0.1219891901597774,23373.43805385935,-2.970800629343813,-61294.829311067006,-0.041117755940207834,0.0010240576047736982,0.00010764559826972886,0.51,0.53,0.2479334733335475,0.2489575309383212,0.51,-0.07499999999999996,-0.10666666666666669,0.06506407098647837,-0.040000000000000036,0.06999999999999995,-0.053703370385889015,0.011015581364332146,-0.041117755940207834,0.020473653489616384,0.2479334733335475,0.53,0.24701706132704354,0.64,0.24563017125502964,0.81,0.0009164120065039694,-0.10999999999999999,114,0.8852002647282308,0.46521015823503914,0.0
2015-03-22,0.46,983.0,Tokyo,2015,12,0,2015,21,3,2,1.0,6.123233995736766e-17,0.8233847362026198,0.2502734906157353,0.24893843565293766,0.00553533784926837,94005.64244877062,59.18968308811065,5935.167868141231,-0.02999999999999997,0,1,0,1392562.7929482616,0.11512580568323824,23527.12027322856,-2.8240063227830277,-56910.33498853538,-0.036471812302328654,0.0013159596774140747,0.0002919020726403765,0.475,0.49,0.2489575309383212,0.2502734906157353,0.475,-0.03500000000000003,-0.06,0.04358898943540852,-0.02999999999999997,0.010000000000000064,-0.04639365922412023,0.013365062908849422,-0.036471812302328654,0.00464594363787918,0.2489575309383212,0.49,0.2479334733335475,0.53,0.24701706132704354,0.64,0.0010240576047736982,-0.040000000000000036,115,0.8895954739820587,0.45674926674340294,0.0
2015-03-29,0.44,636.0,Tokyo,2015,13,0,2015,22,3,2,1.0,6.123233995736766e-17,0.7931993155098889,0.2511971069155458,0.2489148602186678,0.005532206424265648,94118.8658040347,56.99140719895676,5824.14278876645,-0.020000000000000018,0,1,0,1347412.8930543961,0.11052672704284015,23642.386796146016,-2.1982758891538907,-45149.899893865455,-0.03018542069273089,0.0009236162998105257,-0.000392343377603549,0.45,0.46,0.2502734906157353,0.2511971069155458,0.45,-0.024999999999999967,-0.03000000000000001,0.010000000000007588,-0.020000000000000018,0.009999999999999953,-0.035924996311755795,0.005486642350850658,-0.03018542069273089,0.0062863916095977634,0.2502734906157353,0.46,0.2489575309383212,0.49,0.2479334733335475,0.53,0.0013159596774140747,-0.02999999999999997,116,0.8939098149603378,0.4482468546655677,0.0
2015-04-05,0.41,580.0,Tokyo,2015,14,0,2015,23,4,2,0.8660254037844387,-0.49999999999999983,0.774414916529135,0.25272234491783546,0.24890875935480009,0.00552892836065343,94225.95399387617,56.01854875190876,5718.027457371933,-0.030000000000000027,0,1,0,1333969.9280495797,0.10361616141631254,23813.00404545247,-0.9728584470479973,-13442.965004816419,-0.018784398980753902,0.0015252380022896528,0.000601621702479127,0.425,0.44,0.2511971069155458,0.25272234491783546,0.425,-0.025000000000000022,-0.026666666666666672,0.005773502691909326,-0.020000000000000018,-0.010000000000000009,-0.028480543991937817,0.00896610846049811,-0.018784398980753902,0.011401021711976989,0.2511971069155458,0.44,0.2502734906157353,0.46,0.2489575309383212,0.49,0.0009236162998105257,-0.020000000000000018,117,0.8981428954698462,0.4397036949094708,0.0
2015-04-12,0.31,417.0,Tokyo,2015,15,0,2015,24,4,2,0.8660254037844387,-0.49999999999999983,0.7339468449766112,0.2529704613736983,0.24892069205121323,0.0055258714533532325,94345.87877073989,52.73287417323096,5601.388355086963,-0.09999999999999998,0,1,0,1258560.7680702333,0.07842084302584647,23866.720481341075,-3.285674578677799,-75409.15997934644,-0.04046807155252374,0.0002481164558628124,-0.0012771215464268404,0.36,0.41,0.25272234491783546,0.2529704613736983,0.36,-0.065,-0.05000000000000001,0.04358898943540849,-0.020000000000000018,-0.06999999999999995,-0.02981263040866951,0.01084664203781657,-0.018784398980753902,-0.02168367257176984,0.25272234491783546,0.41,0.2511971069155458,0.44,0.2502734906157353,0.46,0.0015252380022896528,-0.030000000000000027,118,0.9022943307043084,0.4311205640871984,0.0
2015-04-19,0.37,618.0,Tokyo,2015,16,0,2015,25,4,2,0.8660254037844387,-0.49999999999999983,0.7204890217158078,0.2536180244899492,0.2489297190779914,0.0055235802409714365,94460.92515152693,51.854302843969585,5487.2205456290285,0.06,0,1,0,1242273.182097586,0.0938386690612812,23956.993228423213,-0.8785713292613764,-16287.585972647183,-0.01345782326080347,0.0006475631162509154,0.00039944666038810306,0.33999999999999997,0.37,0.2529704613736983,0.2536180244899492,0.33999999999999997,-0.020000000000000018,-0.023333333333333334,0.08020806277010736,0.06,0.15999999999999998,-0.02423676459802704,0.014306802448943334,-0.01345782326080347,0.027010248291720274,0.2529704613736983,0.31,0.25272234491783546,0.41,0.2511971069155458,0.44,0.0002481164558628124,-0.09999999999999998,119,0.9063637432793757,0.4224982424443892,0.0
2015-04-26,0.41,528.0,Tokyo,2015,17,0,2015,26,4,2,0.8660254037844387,-0.49999999999999983,0.7231862816316081,0.25475452708749563,0.24894052391833507,0.005522384712913449,94569.18018056854,51.965518683880816,5378.854300747583,0.03999999999999998,0,1,0,1251949.470902538,0.1044493561058732,24091.926773952902,0.11121583991123174,9676.288804951822,0.0026972599158003874,0.0011365025975464405,0.000488939481295525,0.39,0.41,0.2536180244899492,0.25475452708749563,0.39,0.050000000000000044,0.0,0.0871779788708143,0.06,-0.020000000000000018,-0.017076211632508942,0.021808966298259576,0.0026972599158003874,0.016155083176603857,0.2536180244899492,0.37,0.2529704613736983,0.31,0.25272234491783546,0.41,0.0006475631162509154,0.06,120,0.9103507632669326,0.4138375137893049,0.0
2015-05-03,0.16,188.0,Tokyo,2015,18,0,2015,27,5,2,0.49999999999999994,-0.8660254037844387,0.6418702824926519,0.25338670665463575,0.24895129173911623,0.005523251720875161,94705.71248617358,46.127697321388986,5248.159816505016,-0.24999999999999997,0,1,0,1106934.1292092474,0.04054187306474172,23997.168588252338,-5.83782136249183,-145015.3416932905,-0.08131599913895626,-0.0013678204328598786,-0.002504323030406319,0.285,0.41,0.25338670665463575,0.25475452708749563,0.285,-0.10500000000000004,-0.049999999999999996,0.17349351572897515,0.06,-0.2899999999999999,-0.030692187494653116,0.04457941685530263,0.0026972599158003874,-0.08401325905475665,0.25475452708749563,0.41,0.2536180244899492,0.37,0.2529704613736983,0.31,0.0011365025975464405,0.03999999999999998,121,0.9142550282287244,0.40513916542158,0.0
2015-05-10,0.11,96.0,Tokyo,2015,19,0,2015,28,5,2,0.49999999999999994,-0.8660254037844387,0.5647881255253699,0.2521326739439624,0.24892242284730373,0.005528613622538468,94850.20377928465,40.90401559381784,5108.8922051216,-0.05,0,1,0,978212.8043383318,0.027734594133835864,23914.835503000766,-5.223681727571147,-128721.32487091562,-0.07708215696728193,-0.0012540327106733695,0.00011378772218650912,0.135,0.16,0.2521326739439624,0.25338670665463575,0.135,-0.14999999999999997,-0.08666666666666667,0.1484362938547493,0.03999999999999998,0.19999999999999996,-0.051900298730145934,0.04733023782378985,0.0026972599158003874,0.004233842171674329,0.25338670665463575,0.16,0.25475452708749563,0.41,0.2536180244899492,0.37,-0.0013678204328598786,-0.24999999999999997,122,0.9180761832493044,0.396403988060652,0.0
2015-05-17,0.15,71.0,Tokyo,2015,20,0,2015,29,5,2,0.49999999999999994,-0.8660254037844387,0.5439766956015455,0.2522696803377279,0.24891104534432668,0.00552950184536356,94977.1572455516,38.782291991338,4984.060462456991,0.039999999999999994,0,1,0,929218.1740345643,0.03784045205065918,23959.85709772142,-2.1217236024798396,-48994.63030376751,-0.020811429923824454,0.00013700639376551527,0.0013910391044388848,0.13,0.15,0.2521326739439624,0.2522696803377279,0.13,-0.0050000000000000044,-0.08666666666666667,0.1484362938547493,0.039999999999999994,0.09,-0.05973652867668755,0.03377652793839911,-0.020811429923824454,0.05627072704345748,0.2521326739439624,0.11,0.25338670665463575,0.16,0.25475452708749563,0.41,-0.0012540327106733695,-0.05,123,0.9218138809682983,0.38763277577388094,0.0
2015-05-24,0.18,52.0,Tokyo,2015,21,0,2015,30,5,2,0.49999999999999994,-0.8660254037844387,0.5368436646493083,0.2529830821416562,0.24891505847273465,0.005527228824380124,95097.60918580457,38.29259029428839,4864.098223901109,0.03,0,1,0,921246.4410363933,0.045536954785498115,24058.086276127517,-0.4897016970496111,-7971.732998171006,-0.007133030952237163,0.0007134018039283152,0.0005763954101627999,0.16499999999999998,0.18,0.2522696803377279,0.2529830821416562,0.16499999999999998,0.034999999999999976,0.006666666666666664,0.04932882862316392,0.039999999999999994,-0.009999999999999995,-0.03500887261444785,0.03707284170092693,-0.007133030952237163,0.013678398971587291,0.2522696803377279,0.15,0.2521326739439624,0.11,0.25338670665463575,0.16,0.00013700639376551527,0.039999999999999994,124,0.9254677816119797,0.3788263259043661,0.0
2015-05-31,0.15,36.0,Tokyo,2015,22,0,2015,31,5,2,0.49999999999999994,-0.8660254037844387,0.5220797191029242,0.2533687355943354,0.24886654906085914,0.005527717477536916,95220.26729298389,37.72697144564089,4742.005735570413,-0.03,0,1,0,910194.8287548355,0.03800531033915031,24125.83872697798,-0.565618848647496,-11051.612281557755,-0.01476394554638416,0.00038565345267921325,-0.00032774835124910195,0.16499999999999998,0.18,0.2529830821416562,0.2533687355943354,0.16499999999999998,0.0,0.01333333333333333,0.037859388972003694,0.039999999999999994,-0.06,-0.014236135474148592,0.0068544574701739185,-0.007133030952237163,-0.007630914594146998,0.2529830821416562,0.18,0.2522696803377279,0.15,0.2521326739439624,0.11,0.0007134018039283152,0.03,125,0.9290375530241578,0.36998543899846276,0.0
2015-06-07,0.09,34.0,Tokyo,2015,23,0,2015,32,6,3,1.2246467991473532e-16,-1.0,0.49575621573809514,0.2529423269468074,0.24886498799764323,0.0055262111222071164,95337.04172307381,35.659651457152286,4627.298625469095,-0.06,0,1,0,859924.40648361,0.022764809425212664,24114.773177659154,-2.067319988488606,-50270.422271225485,-0.026323503364829026,-0.00042640864752802043,-0.0008120621002072337,0.11999999999999998,0.15,0.2529423269468074,0.2533687355943354,0.11999999999999998,-0.045,-0.02,0.04582575694956,0.03,-0.03,-0.016073493287816782,0.009662025891064933,-0.007133030952237163,-0.011559557818444866,0.2533687355943354,0.15,0.2529830821416562,0.18,0.2522696803377279,0.15,0.00038565345267921325,-0.03,126,0.9325228706963714,0.36111091873301,0.0
2015-06-14,0.17,8.0,Tokyo,2015,24,0,2015,33,6,3,1.2246467991473532e-16,-1.0,0.5065856287188205,0.2533642058764326,0.24887066751382497,0.005524559970253544,95443.99972620781,36.65099104418399,4519.349282747963,0.08000000000000002,0,1,0,886297.6811672539,0.043071914998993543,24182.09319630109,0.9913395870317032,26373.27468364383,0.010829412980725373,0.0004218789296251968,0.0008482875771532172,0.13,0.17,0.2529423269468074,0.2533642058764326,0.13,0.010000000000000023,-0.003333333333333327,0.07371114795832091,0.08000000000000002,0.14,-0.010086011976829271,0.019013076949970367,0.010829412980725373,0.0371529163455544,0.2529423269468074,0.09,0.2533687355943354,0.15,0.2529830821416562,0.18,-0.00042640864752802043,-0.06,127,0.9359234177973887,0.352203571842272,0.0
2015-06-21,0.14,21.0,Tokyo,2015,25,0,2015,34,6,3,1.2246467991473532e-16,-1.0,0.5111899720083525,0.2540612894636788,0.24887930510512773,0.005522195113149349,95544.2054958153,37.07968824026872,4418.71481594456,-0.03,0,1,0,900075.4688568368,0.03556858052491503,24274.08404904954,0.4286971960847339,13777.78768958291,0.004604343289531965,0.0006970835872461834,0.00027520465762098656,0.155,0.17,0.2533642058764326,0.2540612894636788,0.155,0.024999999999999994,-0.003333333333333327,0.07371114795832091,0.08000000000000002,-0.11000000000000001,-0.003629915698190563,0.01989816735411289,0.010829412980725373,-0.006225069691193408,0.2533642058764326,0.17,0.2529423269468074,0.09,0.2533687355943354,0.15,0.0004218789296251968,0.08000000000000002,128,0.9392388852020084,0.3432642080446029,0.0
2015-06-28,0.09,13.0,Tokyo,2015,26,0,2015,35,6,3,1.2246467991473532e-16,-1.0,0.4873524763477859,0.2535440821679712,0.24889747950628732,0.005518093997514167,95658.37920208277,34.903301385759335,4306.717496531451,-0.05000000000000002,0,1,0,846531.267423058,0.022818967395117407,24253.61595646782,-2.1763868545093885,-53544.20143377874,-0.023837495660566588,-0.0005172072957075891,-0.0012142908829537724,0.11499999999999999,0.14,0.2535440821679712,0.2540612894636788,0.11499999999999999,-0.04000000000000001,0.0,0.07000000000000103,0.08000000000000002,-0.020000000000000018,-0.0028012464634364167,0.018481902185044415,0.010829412980725373,-0.028441838950098552,0.2540612894636788,0.14,0.2533642058764326,0.17,0.2529423269468074,0.09,0.0006970835872461834,-0.03,129,0.9424689715191606,0.33429363996883854,0.0
2015-07-05,0.1,10.0,Tokyo,2015,27,0,2015,36,7,3,-0.4999999999999998,-0.8660254037844388,0.4775042263029407,0.2535738626643858,0.24890314889863985,0.005514244985044444,95759.43970613375,34.54427138773412,4206.016022478503,0.010000000000000009,0,1,0,838807.141809954,0.025357386266438582,24282.091012861692,-0.35902999802521407,-7724.125613104086,-0.009848250044845186,2.978049641461089e-05,0.0005469877921221999,0.09499999999999999,0.1,0.2535440821679712,0.2535738626643858,0.09499999999999999,-0.020000000000000004,-0.023333333333333334,0.03055050463304134,0.010000000000000009,0.060000000000000026,-0.00969380080529327,0.014221548496602319,0.004604343289531965,0.013989245615721402,0.2535440821679712,0.09,0.2540612894636788,0.14,0.2533642058764326,0.17,-0.0005172072957075891,-0.05000000000000002,130,0.9456133831193049,0.3252926830804265,0.0
