Year,,date,ILI+,Influenza_Reported_Cases,Prefecture,flu_season_year,flu_weekid,holiday_effect,month,season,month_sin,month_cos,ILI_est,beta,gamma,xi,S,I,R,ILI_growth_rate,diff_spike,status,ili_status,SIR,ILI*beta,SIR_new,I_gr,SIR_gr,ILI_est_gr,beta_gr,beta_diff2,mean_2,max_2,min_2,avg_2,ILI,ILI_diff,diff_mean_4,diff_std_4,diff_max_4,seq_diff2,diff_mean_4_est,diff_std_4_est,diff_max_4_est,seq_diff2_est,beta_lag1,ILI_lag1,beta_lag2,ILI_lag2,beta_lag3,ILI_lag3,beta_lag1_gr,ILI_lag1_gr,time_idx,time_sin,time_cos,decay_distance
2016,19,2016-05-22,0.15,100.0,Tokyo,2016,20,0,5,2,0.49999999999999994,-0.8660254037844387,0.4494635765323758,0.2515465048376822,0.24900746862783757,0.0054767346727206635,95275.77650030504,32.251116129063455,4691.972383565919,0.009999999999999981,0,1,0,772939.5559939411,0.03773197572565233,23966.288574347913,-0.1508078969449116,-971.9342437663581,-0.0015862727856678083,0.0005396908504351483,0.0004837216073900752,0.1449999999999998,0.15,0.25100681398724706,0.2515465048376822,0.1449999999999998,0.04000000000000001,-0.02,0.10816653826391669,0.07,-0.060000000000000026,-0.024679886491738873,0.04090541278695472,-0.0005438326162970908,-0.0010424401693707175,0.25100681398724706,0.14,0.250950844744202,0.07,0.25254859626399645,0.21,5.5969243045073114e-05,0.07,176,0.9942529161972644,-0.10705670755835679,0.0
2016,20,2016-05-29,0.25,72.0,Tokyo,2016,21,0,5,2,0.49999999999999994,-0.8660254037844387,0.48100920138125425,0.2528163182754072,0.2490598014428104,0.005468035975898644,95363.81531178935,34.86856593185729,4601.316122278883,0.1,0,1,0,840664.6904978689,0.0632040795688518,24109.528683822486,2.6174498027938355,67725.13450392778,0.03154562484887846,0.001269813437724976,0.0007301225872898276,0.1999999999999998,0.25,0.2515465048376822,0.2528163182754072,0.1999999999999998,0.05499999999999999,0.06,0.04582575694955119,0.1,0.09000000000000002,0.009805173148971188,0.01883499669399957,0.03154562484887846,0.03313189763454627,0.2515465048376822,0.15,0.25100681398724706,0.14,0.250950844744202,0.07,0.0005396908504351483,0.009999999999999981,177,0.9931870165812491,-0.11653132666556947,0.0
2016,21,2016-06-05,0.12,34.0,Tokyo,2016,22,0,6,3,1.2246467991473532e-16,-1.0,0.4665807848834584,0.25243461568624076,0.24906501108921197,0.005466612920988634,95485.7925989168,33.73733313840507,4480.470067944889,-0.13,0,1,0,813201.9573289676,0.03029215388234889,24103.919358203653,-1.1312327934522202,-27462.733168901294,-0.01442841649779586,-0.00038170258916642164,-0.0016515160268913975,0.18499999999999978,0.25,0.25243461568624076,0.2528163182754072,0.18499999999999978,-0.015000000000000013,-0.006666666666666672,0.11590225767142193,0.1,-0.23,0.005176978521804931,0.023721494380029105,0.03154562484887846,-0.04597404134667432,0.2528163182754072,0.25,0.2515465048376822,0.15,0.25100681398724706,0.14,0.001269813437724976,0.1,178,0.9920308317472021,-0.12599535254506158,0.0
2016,22,2016-06-12,0.27,27.0,Tokyo,2016,23,0,6,3,1.2246467991473532e-16,-1.0,0.5104275028778499,0.2540025124498234,0.24911795127429143,0.0054604635935541854,95565.31071335635,36.75306919539946,4397.93621744826,0.15000000000000002,0,1,0,892137.7177652083,0.06858067836145233,24273.82902424054,3.015736056994392,78935.7604362407,0.04384671799439149,0.0015678967635826546,0.0019495993527490763,0.19499999999999978,0.27,0.25243461568624076,0.2540025124498234,0.19499999999999978,0.010000000000000009,0.04000000000000001,0.1493318452306786,0.15000000000000002,0.28,0.0203213087818247,0.030716229885839785,0.04384671799439149,0.05827513449218735,0.25243461568624076,0.12,0.2528163182754072,0.25,0.2515465048376822,0.15,-0.00038170258916642164,-0.13,179,0.9907844667975847,-0.13544792487382679,0.0
2016,23,2016-06-19,0.11,19.0,Tokyo,2016,24,0,6,3,1.2246467991473532e-16,-1.0,0.479789945768388,0.25300997274712195,0.2490888448352184,0.005458565781873763,95672.90727158959,34.65423340318444,4292.438495007246,-0.16000000000000003,0,1,0,838847.2928710302,0.027831097002183416,24206.19966142281,-2.09883579221502,-53290.42489417817,-0.030637557109461866,-0.000992539702701467,-0.0025604364662841217,0.18999999999999978,0.27,0.25300997274712195,0.2540025124498234,0.18999999999999978,-0.0050000000000000044,-0.04666666666666667,0.17097758137642696,0.15000000000000002,-0.31000000000000005,-0.00040641853762207747,0.039171917613671524,0.04384671799439149,-0.07448427510385336,0.2540025124498234,0.27,0.25243461568624076,0.12,0.2528163182754072,0.25,0.0015678967635826546,0.15000000000000002,180,0.9894480350326406,-0.14488818437003903,0.0
2016,24,2016-06-26,0.32,8.0,Tokyo,2016,25,0,6,3,1.2246467991473532e-16,-1.0,0.5325165258713274,0.25492830738802036,0.24912746875501166,0.005456067709632925,95750.10514921161,38.00623474665268,4211.88861604161,0.21000000000000002,0,1,0,927709.8515419568,0.08157705836416651,24409.41223791349,3.3520013434682383,88862.5586709266,0.05272658010293935,0.0019183346408984114,0.0029108743435998785,0.21499999999999977,0.32,0.25300997274712195,0.25492830738802036,0.21499999999999977,0.024999999999999994,0.06666666666666667,0.19857828011475143,0.21000000000000002,0.37000000000000005,0.02197858032928966,0.04578270882108421,0.05272658010293935,0.08336413721240121,0.25300997274712195,0.11,0.2540025124498234,0.27,0.25243461568624076,0.12,-0.000992539702701467,-0.16000000000000003,181,0.9880216579400971,-0.15431527287116384,0.0
2016,25,2016-07-03,0.32,7.0,Tokyo,2016,26,0,7,3,-0.4999999999999997,-0.8660254037844388,0.5696685815270395,0.25623938629307813,0.24914593724088457,0.005455587280749702,95829.68690169044,40.627245876296605,4129.68585243333,0.0,0,1,0,997615.8422705175,0.08199660361378501,24555.340160346987,2.621011129643925,69905.99072856072,0.03715205565571211,0.001311078905057772,-0.0006072557358406394,0.32,0.32,0.25492830738802036,0.25623938629307813,0.32,0.10500000000000023,0.016666666666666663,0.185562208796222,0.21000000000000002,-0.21000000000000002,0.01974702621639653,0.04432376485170096,0.05272658010293935,-0.015574524447227234,0.25492830738802036,0.32,0.25300997274712195,0.11,0.2540025124498234,0.27,0.0019183346408984114,0.21000000000000002,182,0.9865054651841207,-0.16372833341197104,0.0
2016,26,2016-07-10,0.25,9.0,Tokyo,2016,27,0,7,3,-0.4999999999999997,-0.8660254037844388,0.5809872324238773,0.2562075724735027,0.24912301111474303,0.005454533302692638,95912.87335066848,42.354797584245595,4044.7718517472326,-0.07,0,1,0,1040810.0424007118,0.06405189311837567,24573.60445013328,1.7275517079489902,43194.20013019431,0.011318650896837812,-3.1813819575454705e-05,-0.0013428927246332267,0.2849999999999998,0.32,0.2562075724735027,0.25623938629307813,0.2849999999999998,-0.0350000000000002,0.04666666666666667,0.14571661996262705,0.21000000000000002,-0.07,0.03373242888516309,0.020914696644251003,0.05272658010293935,-0.0258334047588743,0.25623938629307813,0.32,0.25492830738802036,0.32,0.25300997274712195,0.11,0.001311078905057772,0.0,183,0.9848995945935306,-0.17312651030243498,0.0
2016,27,2016-07-17,0.36,9.0,Tokyo,2016,28,0,7,3,-0.4999999999999997,-0.8660254037844388,0.6265190137467012,0.2575153895755929,0.24913432566363056,0.0054470039172228365,95972.22448918811,45.095908949928635,3982.6796018619416,0.10999999999999999,0,1,0,1114514.9399372602,0.09270554024721343,24714.324777769532,2.7411113656830395,73704.89753654844,0.04553178132282387,0.001307817102090214,0.0013396309216656688,0.30499999999999977,0.36,0.2562075724735027,0.2575153895755929,0.30499999999999977,0.019999999999999962,0.013333333333333327,0.09073771725877106,0.10999999999999999,0.18,0.0313341626251246,0.0178331288020969,0.04553178132282387,0.03421313042598606,0.2562075724735027,0.25,0.25623938629307813,0.32,0.25492830738802036,0.32,-3.1813819575454705e-05,-0.07,184,0.9832041921492687,-0.18250894920552235,0.0
2016,28,2016-07-24,0.42,4.0,Tokyo,2016,29,0,7,3,-0.4999999999999997,-0.8660254037844388,0.6862524314997879,0.25895036902139656,0.24914663579953553,0.0054426224845056225,96024.2547787583,49.64387640206117,3926.101344839506,0.06,0,1,0,1234420.6134009045,0.10875915498898656,24865.516209964066,4.547967452132532,119905.67346364423,0.059733417753086715,0.0014349794458036746,0.00012716234371346058,0.3899999999999998,0.42,0.2575153895755929,0.25895036902139656,0.3899999999999998,0.08500000000000002,0.033333333333333326,0.09291573243177216,0.10999999999999999,-0.04999999999999999,0.038861283324249464,0.024887126593828426,0.059733417753086715,0.014201636430262843,0.2575153895755929,0.36,0.2562075724735027,0.25,0.25623938629307813,0.32,0.001307817102090214,0.10999999999999999,185,0.9814194119711301,-0.19187479721485373,0.0
2016,29,2016-07-31,0.66,5.0,Tokyo,2016,30,0,7,3,-0.4999999999999997,-0.8660254037844388,0.7967652680342711,0.26165430590625627,0.24917933559950786,0.005436408291889705,96049.42377818932,57.00827923171848,3893.567942579067,0.24000000000000005,0,1,0,1432717.5542914683,0.17269184189812914,25131.745311377992,7.364402829657315,198296.94089056388,0.11051283653448318,0.0027039368848597034,0.0012689574390560288,0.5399999999999998,0.66,0.25895036902139656,0.26165430590625627,0.5399999999999998,0.15000000000000002,0.1366666666666667,0.09291573243177209,0.24000000000000005,0.18000000000000005,0.07192601187013126,0.0341632682508811,0.11051283653448318,0.05077941878139647,0.25895036902139656,0.42,0.2575153895755929,0.36,0.2562075724735027,0.25,0.0014349794458036746,0.06,186,0.9795454163037522,-0.20122320293223817,0.0
2016,30,2016-08-07,0.93,5.0,Tokyo,2016,31,0,8,3,-0.8660254037844385,-0.5000000000000004,0.9462245191839318,0.26459799875858947,0.24920235107960026,0.005431564938718054,96048.78071549212,67.71684438809109,3883.502440119832,0.27,0,1,0,1720977.22495496,0.2460761388454882,25414.315160521815,10.708565156372607,288259.6706634916,0.14945925114966074,0.0029436928523332018,0.00023975596747349837,0.7949999999999998,0.93,0.26165430590625627,0.26459799875858947,0.7949999999999998,0.255,0.19000000000000003,0.11357816691600248,0.27,0.02999999999999997,0.10656850181241022,0.04499277305275217,0.14945925114966074,0.03894641461517756,0.26165430590625627,0.66,0.25895036902139656,0.42,0.2575153895755929,0.36,0.0027039368848597034,0.24000000000000005,187,0.9775823755018666,-0.210553316545068,0.0
2016,31,2016-08-14,1.03,6.0,Tokyo,2016,32,0,8,3,-0.8660254037844385,-0.5000000000000004,1.1074801519670208,0.2664932080159326,0.2491974732846739,0.005430199513202037,96030.93473322924,79.73105854013852,3889.3342082305608,0.09999999999999998,0,1,0,2040444.709189578,0.2744880042564106,25591.591865826907,12.01421415204743,319467.484234618,0.16125563278308896,0.0018952092573431556,-0.0010484835949900462,0.9799999999999998,1.03,0.26459799875858947,0.2664932080159326,0.9799999999999998,0.18499999999999994,0.20333333333333334,0.09073771725877089,0.27,-0.17000000000000004,0.1404092401557443,0.0265543756662356,0.16125563278308896,0.011796381633428221,0.26459799875858947,0.93,0.26165430590625627,0.66,0.25895036902139656,0.42,0.0029436928523332018,0.27,188,0.9755304680148122,-0.21986428990357051,0.0
2016,32,2016-08-21,0.98,4.0,Tokyo,2016,33,1,8,3,-0.8660254037844385,-0.5000000000000004,1.2693410842494857,0.2687383495585967,0.24920726506383498,0.0054294002136628435,96003.87803415272,91.05972045375283,3905.0622453933997,-0.050000000000000044,0,1,0,2349333.8429573844,0.26336358256742476,25799.92373412302,11.328661913614312,308889.13376780646,0.1618609322824649,0.0022451415426640864,0.0003499322853209308,1.0049999999999997,1.03,0.2664932080159326,0.2687383495585967,1.0049999999999997,0.02499999999999991,0.10666666666666665,0.16010413278030228,0.27,-0.15000000000000002,0.1575252720717382,0.006991932279898952,0.1618609322824649,0.0006052994993759331,0.2664932080159326,1.03,0.26459799875858947,0.93,0.26165430590625627,0.66,0.0018952092573431556,0.09999999999999998,189,0.9733898803703145,-0.22915527659791035,1.0
2016,33,2016-08-28,1.71,15.0,Tokyo,2016,34,0,8,3,-0.8660254037844385,-0.5000000000000004,1.6048644106212595,0.2732907830348877,0.24916240370340847,0.005430116870638464,95902.23736063155,114.01930692140459,3983.7433324470835,0.73,0,1,0,2988354.5388286924,0.46732723898965794,26209.197543084658,22.95958646765176,639020.695871308,0.33552332637177384,0.0045524334762909735,0.002307291933626887,1.3449999999999998,1.71,0.2687383495585967,0.2732907830348877,1.3449999999999998,0.3400000000000001,0.25999999999999995,0.41388404173149673,0.73,0.78,0.21954663047910924,0.10043922087264914,0.33552332637177384,0.17366239408930895,0.2687383495585967,0.98,0.2664932080159326,1.03,0.26459799875858947,0.93,0.0022451415426640864,-0.050000000000000044,190,0.9711608071575282,-0.23842543203512992,0.5
2016,34,2016-09-04,3.12,13.0,Tokyo,2016,35,0,9,0,-1.0,-1.8369701987210297e-16,2.355420982563528,0.28288660989019876,0.24900091586411666,0.005441817818498257,95659.91079176952,166.91184305728248,4173.177365173145,1.4100000000000001,0,1,1,4516786.006764528,0.8826062228574202,27060.90786628252,52.89253613587789,1528431.467935836,0.7505565719422684,0.009595826855311074,0.0050433933790201,2.415,3.12,0.2732907830348877,0.28288660989019876,2.415,1.0700000000000003,0.6966666666666667,0.7305705532892307,1.4100000000000001,0.6800000000000002,0.4159802768655024,0.30248244527687546,0.7505565719422684,0.4150332455704946,0.2732907830348877,1.71,0.2687383495585967,0.98,0.2664932080159326,1.03,0.0045524334762909735,0.73,191,0.9688434510093488,-0.24767391351592835,0.25
2016,35,2016-09-11,4.49,31.0,Tokyo,2016,36,0,9,0,-1.0,-1.8369701987210297e-16,3.679228093508391,0.2998682406158396,0.24879570522740568,0.005464650986971371,95257.54185883712,261.22769368018703,4481.230447482653,1.37,0,1,1,7461893.701239341,1.34640840036512,28564.711482599185,94.31585062290455,2945107.6944748126,1.323807110944863,0.01698163072564085,0.007385803870329777,3.805,4.49,0.28288660989019876,0.2998682406158396,3.805,1.3900000000000001,1.17,0.38157568056677715,1.4100000000000001,-0.040000000000000036,0.8032956697529684,0.4962481929850633,1.323807110944863,0.5732505390025946,0.28288660989019876,3.12,0.2732907830348877,1.71,0.2687383495585967,0.98,0.009595826855311074,1.4100000000000001,192,0.9664380225839925,-0.2568998803112653,0.125
2016,36,2016-09-18,5.76,54.0,Tokyo,2016,37,0,9,0,-1.0,-1.8369701987210297e-16,5.621591356701855,0.3087877730716813,0.24861066149621724,0.005478238640824135,94668.76179403903,399.5124701721161,4931.725735788751,1.2699999999999996,0,1,1,11678770.710473375,1.7786175728928844,29232.55613383478,138.28477649192905,4216877.009234034,1.9423632631934642,0.008919532455841706,-0.008062098269799145,5.125,5.76,0.2998682406158396,0.3087877730716813,5.125,1.3199999999999998,1.3499999999999999,0.07211102550927379,1.4100000000000001,-0.10000000000000053,1.3389089820268651,0.5960468498452214,1.9423632631934642,0.6185561522486012,0.2998682406158396,4.49,0.28288660989019876,3.12,0.2732907830348877,1.71,0.01698163072564085,1.37,193,0.9639447405458458,-0.26610249373878864,0.0625
2016,37,2016-09-25,5.11,39.0,Tokyo,2016,38,0,9,0,-1.0,-1.8369701987210297e-16,6.061821865695903,0.2941398997648969,0.24847078752537205,0.005486207086576843,94244.96403177449,431.0927289870831,5323.94323923848,-0.6499999999999995,0,1,1,11950409.60113723,1.5030548877986232,27721.204273652464,31.58025881496701,271638.8906638548,0.4402305089940475,-0.014647873306784409,-0.023567405762626115,5.4350000000000005,5.76,0.2941398997648969,0.3087877730716813,5.4350000000000005,0.3100000000000005,0.6633333333333334,1.138478516851913,1.37,-1.919999999999999,1.235466961044125,0.754952772942151,1.9423632631934642,-1.5021327541994167,0.3087877730716813,5.76,0.2998682406158396,4.49,0.28288660989019876,3.12,0.008919532455841706,1.2699999999999996,194,0.9613638315455886,-0.27528091723907255,0.03125
2016,38,2016-10-02,6.65,61.0,Tokyo,2016,39,0,10,0,-0.8660254037844386,0.5000000000000001,7.1864229513817826,0.29185812376315007,0.24839506218452348,0.00549085337533047,93592.84099931129,511.4424929396564,5895.71650774896,1.54,0,1,1,13970476.688895684,1.9408565230249482,27315.830971721818,80.34976395257331,2020067.0877584536,1.12460108568588,-0.002281776001746838,0.012366097305037571,5.880000000000001,6.65,0.29185812376315007,0.2941398997648969,5.880000000000001,0.4450000000000003,0.7200000000000001,1.194110547646238,1.54,2.1899999999999995,1.1690649526244636,0.7520528434937458,1.9423632631934642,0.6843705766918324,0.2941398997648969,5.11,0.3087877730716813,5.76,0.2998682406158396,4.49,-0.014647873306784409,-0.6499999999999995,195,0.9586955301995901,-0.28443431645166667,0.015625
2016,39,2016-10-09,7.23,96.0,Tokyo,2016,40,0,10,0,-0.8660254037844386,0.5000000000000001,7.8400757498884275,0.28613461688855996,0.24840091801051103,0.005484286728675562,92890.79450251424,559.3104196166913,6549.895077869001,0.5800000000000001,0,1,1,14866063.718069375,2.0687532801042887,26579.271897450864,47.867926677034916,895587.0291736908,0.6536527985066449,-0.005723506874590112,-0.003441730872843274,6.94,7.23,0.28613461688855996,0.29185812376315007,6.94,1.0599999999999996,0.4900000000000002,1.0977704678119184,1.54,-0.96,0.7394947977288574,0.3501676858067088,1.12460108568588,-0.470948287179235,0.29185812376315007,6.65,0.2941398997648969,5.11,0.3087877730716813,5.76,-0.002281776001746838,1.54,196,0.9559400790685814,-0.2935618592909414,0.0078125
2016,40,2016-10-16,5.27,98.0,Tokyo,2016,41,0,10,0,-0.8660254037844386,0.5000000000000001,6.564170177792123,0.2658679542528625,0.24845752610075594,0.005479477380449276,92477.47372726817,473.44002791016425,7049.0862448216885,-1.9600000000000009,0,1,1,11640373.741597036,1.4011241189125854,24586.79675434163,-85.87039170652707,-3225689.9764723387,-1.2759055720963044,-0.02026666263569743,-0.014543155761107318,6.25,7.23,0.2658679542528625,0.28613461688855996,6.25,-0.6900000000000004,0.05333333333333309,1.8084615929937062,1.54,-2.540000000000001,0.16744943736540682,1.271968291587068,1.12460108568588,-1.9295583706029493,0.28613461688855996,7.23,0.29185812376315007,6.65,0.2941398997648969,5.11,-0.005723506874590112,0.5800000000000001,197,0.9530977286356052,-0.30266271602172984,0.00390625
2016,41,2016-10-23,4.36,117.0,Tokyo,2016,42,0,10,0,-0.8660254037844386,0.5000000000000001,5.443808353796374,0.2516399447110716,0.24836721400730546,0.005489218759011876,92165.63072742388,394.81481592610373,7439.554456650067,-0.9099999999999993,0,1,1,9156764.025426831,1.0971501589402721,23192.554220509985,-78.62521198406051,-2483609.716170205,-1.120361823995749,-0.014228009541790931,0.006038653093906499,4.8149999999999995,5.27,0.2516399447110716,0.2658679542528625,4.8149999999999995,-1.4350000000000005,-0.7633333333333333,1.2763359014512334,0.5800000000000001,1.0500000000000016,-0.5808715325284695,1.0719543867775176,0.6536527985066449,0.1555437481005555,0.2658679542528625,5.27,0.28613461688855996,7.23,0.29185812376315007,6.65,-0.02026666263569743,-1.9600000000000009,198,0.9501687372832465,-0.3117360593347534,0.001953125
2016,42,2016-10-30,3.02,159.0,Tokyo,2016,43,0,10,0,-0.8660254037844386,0.5000000000000001,3.9812205735946202,0.23770171713243807,0.24836823912031342,0.0054943203047143506,92058.78881892281,293.36074533296085,7647.85043574408,-1.3400000000000003,0,1,1,6419475.949918481,0.717859185739963,21882.53217939044,-101.45407059314289,-2737288.0755083505,-1.462587780201754,-0.013938227578633527,0.0002897819631574039,3.6900000000000004,4.36,0.23770171713243807,0.2516399447110716,3.6900000000000004,-1.1249999999999991,-1.4033333333333335,0.5278573039499715,-0.9099999999999993,-0.43000000000000105,-1.2862850587646024,0.17134891765897184,-1.120361823995749,-0.34222595620600504,0.2516399447110716,4.36,0.2658679542528625,5.27,0.28613461688855996,7.23,-0.014228009541790931,-0.9099999999999993,199,0.947153371270144,-0.32078106442182786,0.0009765625
2016,43,2016-11-06,1.55,242.0,Tokyo,2016,44,0,11,0,-0.5000000000000004,0.8660254037844384,2.5421255444999953,0.22114538406525547,0.2485134919003814,0.005490255500490167,92133.787478587,189.7664461651966,7676.446075247825,-1.47,0,1,0,3866484.0948279495,0.342775345301146,20374.961817338746,-103.59429916776423,-2552991.855090531,-1.439095029094625,-0.0165563330671826,-0.0026181054885490718,2.285,3.02,0.22114538406525547,0.23770171713243807,2.285,-1.4050000000000002,-1.24,0.2930870177950549,-0.9099999999999993,-0.12999999999999967,-1.3406815444307092,0.19116370405505645,-1.120361823995749,0.023492751107129006,0.23770171713243807,3.02,0.2516399447110716,4.36,0.2658679542528625,5.27,-0.013938227578633527,-1.3400000000000003,200,0.9440519047067857,-0.3297969090508431,0.00048828125
2016,44,2016-11-13,1.42,390.0,Tokyo,2016,45,0,11,0,-0.5000000000000004,0.8660254037844384,1.84767056840887,0.21905644948909084,0.2485609540189526,0.005496836013236993,92198.50495332337,137.56923155961414,7663.925815116949,-0.13000000000000012,0,1,0,2778441.354658291,0.31106015827450895,20196.67714327737,-52.197214605582474,-1088042.7401696583,-0.6944549760911254,-0.0020889345761646305,0.014467398491017969,1.4849999999999999,1.55,0.21905644948909084,0.22114538406525547,1.4849999999999999,-0.8000000000000003,-0.9800000000000001,0.7389857914736917,-0.13000000000000012,1.3399999999999999,-1.198712595129168,0.43685785686774775,-0.6944549760911254,0.7446400530034996,0.22114538406525547,1.55,0.23770171713243807,3.02,0.2516399447110716,4.36,-0.0165563330671826,-1.47,201,0.9408646195305914,-0.33878277364050774,0.000244140625
2016,45,2016-11-20,1.34,652.0,Tokyo,2016,46,0,11,0,-0.5000000000000004,0.8660254037844384,1.493007075737211,0.2226109126738905,0.24858497823433312,0.00550790753778952,92287.89161014956,111.32343425149001,7600.784955599011,-0.07999999999999985,0,1,0,2287061.115223661,0.2982986229830133,20544.291780084473,-26.245797308124125,-491380.23943463014,-0.354663492671659,0.0035544631847996555,0.005643397760964286,1.38,1.42,0.21905644948909084,0.2226109126738905,1.38,-0.10499999999999998,-0.5599999999999999,0.7884795495128575,-0.07999999999999985,0.050000000000000266,-0.8294044992858032,0.5546678913142716,-0.354663492671659,0.3397914834194664,0.21905644948909084,1.42,0.22114538406525547,1.55,0.23770171713243807,3.02,-0.0020889345761646305,-0.13000000000000012,202,0.9375918054802834,-0.3477378413348515,0.0001220703125
2016,46,2016-11-27,0.85,727.0,Tokyo,2016,47,0,11,0,-0.5000000000000004,0.8660254037844384,1.1699907253954052,0.22379238108278024,0.24862521494717701,0.005512673213225351,92433.12771062096,86.80524961917695,7480.067039759936,-0.4900000000000001,0,1,0,1795638.6142723497,0.1902235239203632,20685.82974128858,-24.518184632313066,-491422.5009513113,-0.32301635034180576,0.0011814684088897465,-0.002372994775909909,1.095,1.34,0.2226109126738905,0.22379238108278024,1.095,-0.2849999999999999,-0.23333333333333336,0.22368132093076576,-0.07999999999999985,-0.41000000000000025,-0.4573782730348634,0.20592330551307272,-0.32301635034180576,0.03164714232985322,0.2226109126738905,1.34,0.21905644948909084,1.42,0.22114538406525547,1.55,0.0035544631847996555,-0.07999999999999985,203,0.9342337600695475,-0.35666129807748287,6.103515625e-05
2016,47,2016-12-04,0.76,1160.0,Tokyo,2016,48,0,12,1,-2.4492935982947064e-16,1.0,0.9772515685006247,0.22710659242177428,0.2486544406846117,0.00551180859524657,92576.59829196318,71.99414929094856,7351.407558745815,-0.08999999999999997,0,1,0,1513659.4061493552,0.17260101024054844,21024.755776087208,-14.811100328228392,-281979.2081229945,-0.1927391568947805,0.0033142113389940386,0.002132742930104292,0.8049999999999999,0.85,0.22379238108278024,0.22710659242177428,0.8049999999999999,-0.29000000000000004,-0.21999999999999997,0.23388031127052766,-0.07999999999999985,0.40000000000000013,-0.29013966663608176,0.08582266529191933,-0.1927391568947805,0.13027719344702526,0.22379238108278024,0.85,0.2226109126738905,1.34,0.21905644948909084,1.42,0.0011814684088897465,-0.4900000000000001,204,0.9307907885599882,-0.3655523326855887,3.0517578125e-05
2016,48,2016-12-11,0.82,1675.0,Tokyo,2016,49,0,12,1,-2.4492935982947064e-16,1.0,0.9073532987654541,0.23240171025786402,0.2486313190343089,0.0055084450971194755,92699.5119945263,66.58400621447085,7233.903999259273,0.05999999999999994,0,1,0,1434454.2109775469,0.19056940241144849,21543.52512759729,-5.410143076477709,-79205.19517180836,-0.06989826973517055,0.005295117836089741,0.0019809064970957024,0.79,0.82,0.22710659242177428,0.23240171025786402,0.79,-0.014999999999999902,-0.17333333333333337,0.2843120351538644,0.05999999999999994,0.1499999999999999,-0.19521792565725227,0.12657724480896376,-0.06989826973517055,0.12284088715960995,0.22710659242177428,0.76,0.22379238108278024,0.85,0.2226109126738905,1.34,0.0033142113389940386,-0.08999999999999997,205,0.9272632039333784,-0.37441013692367625,1.52587890625e-05
2016,49,2016-12-18,0.53,2576.0,Tokyo,2016,50,0,12,1,-2.4492935982947064e-16,1.0,0.7992080694880553,0.23460306499275804,0.24860932818149833,0.005510452486544092,92857.87952026728,58.71935634700467,7083.401123385651,-0.2899999999999999,0,1,0,1279186.095611246,0.12433962444616177,21784.74314418296,-7.864649867466177,-155268.1153663008,-0.10814522927739878,0.0022013547348940232,-0.003093763101195718,0.675,0.82,0.23240171025786402,0.23460306499275804,0.675,-0.11499999999999999,-0.10666666666666665,0.17559422921420909,0.05999999999999994,-0.34999999999999987,-0.12359421863578328,0.06286075360417462,-0.06989826973517055,-0.03824695954222823,0.23240171025786402,0.82,0.22710659242177428,0.76,0.22379238108278024,0.85,0.005295117836089741,0.05999999999999994,206,0.9236513268632084,-0.3832339055770439,7.62939453125e-06
2016,50,2016-12-25,0.57,4360.0,Tokyo,2016,51,0,12,1,-2.4492935982947064e-16,1.0,0.7527020224066199,0.23845740759004755,0.24857518426925157,0.005515619867679917,93010.97681702976,55.39045168447768,6933.632731285682,0.039999999999999925,0,1,0,1228513.4914866497,0.1359207223263271,22179.156409206927,-3.3289046625269876,-50672.60412459634,-0.046506047081435464,0.0038543425972895062,0.001652987862395483,0.55,0.57,0.23460306499275804,0.23845740759004755,0.55,-0.125,-0.06333333333333335,0.1965536398374047,0.05999999999999994,0.32999999999999985,-0.0748498486980016,0.0311164875285392,-0.046506047081435464,0.061639182195963316,0.23460306499275804,0.53,0.23240171025786402,0.82,0.22710659242177428,0.76,0.0022013547348940232,-0.2899999999999999,207,0.9199554856855351,-0.3920228365249801,3.814697265625e-06
2016,51,2017-01-01,0.26,3461.0,Tokyo,2016,52,0,1,1,0.49999999999999994,0.8660254037844387,0.6335202941767362,0.23806361379819901,0.24857144096746686,0.005518430693444812,93200.4506326632,46.36989942929066,6753.179467907657,-0.30999999999999994,0,1,0,1028838.4538459289,0.061896539587531746,22187.636085232443,-9.02055225518702,-199675.03764072084,-0.11918172822988371,-0.0003937937918485346,-0.004248136389138041,0.415,0.57,0.23806361379819901,0.23845740759004755,0.415,-0.13500000000000006,-0.18666666666666665,0.19655363983740462,0.039999999999999925,-0.34999999999999987,-0.09127766819623932,0.03916407308000298,-0.046506047081435464,-0.07267568114844825,0.23845740759004755,0.57,0.23460306499275804,0.53,0.23240171025786402,0.82,0.0038543425972895062,0.039999999999999925,208,0.9161760163691346,-0.400776130813679,1.9073486328125e-06
2017,0,2017-01-08,0.19,3770.0,Tokyo,2017,1,0,1,1,0.49999999999999994,0.8660254037844387,0.5415526227562035,0.23796343150120264,0.24856885330488224,0.005521088380053246,93394.19936150144,40.14721717194249,6565.653421326598,-0.07,0,1,0,892247.9804237036,0.0452130519852285,22224.40416237031,-6.222682257348168,-136590.47342222533,-0.09196767142053264,-0.00010018229699637615,0.00029361149485215843,0.225,0.26,0.23796343150120264,0.23806361379819901,0.225,-0.18999999999999997,-0.11333333333333334,0.17897858344878081,0.039999999999999925,0.23999999999999994,-0.08588514891061727,0.03671765879871079,-0.046506047081435464,0.027214056809351073,0.23806361379819901,0.26,0.23845740759004755,0.57,0.23460306499275804,0.53,-0.0003937937918485346,-0.30999999999999994,209,0.9123132624849618,-0.40949299272886847,0.0
