date,week_ahead,point,mode,true,q_1,q_2,q_5,q_10,q_15,q_20,q_25,q_30,q_35,q_40,q_45,q_55,q_60,q_65,q_70,q_75,q_80,q_85,q_90,q_95,q_97,q_99
2018-10-21,5,5.44,train,2.28,1.8647679922692137,2.244962682136481,2.613060127206539,3.08698486790746,3.437831657803272,3.735039610537569,4.003217140692229,4.254579095370416,4.4964945602299435,4.734117286052537,4.971554742877192,5.460728422606185,5.720422786777771,5.996790923752667,6.296821838620604,6.630740525411248,7.014986142413555,7.479398490630892,8.089007777260155,9.044198085860176,9.92230799038046,11.000565911703225
2018-10-28,5,5.49,train,1.68,1.8938536400420714,2.2773167247763295,2.6482752361372186,3.1255321677021644,3.478635188043678,3.77763505112254,4.0473459885003304,4.300080015315401,4.543261320216926,4.78207913388073,5.02066629367097,5.5120807934508935,5.772900789257351,6.050422190760128,6.351656405777096,6.686858719334585,7.0725141838477406,7.538542063483172,8.150138384166958,9.108172368972905,9.988642872399764,11.069512808151496
2018-11-04,5,3.62,train,1.08,0.8920322953568189,1.1428277019510142,1.3965165193295879,1.736119043775541,1.9954778257093935,2.21976602106608,2.425383949362925,2.620657400002396,2.8107431477424325,2.99936602901349,3.1896083702543856,3.5866560896677067,3.8000103823391953,4.028862409949074,4.2792778047303655,4.560230091017827,4.886259311865141,5.283913788453405,5.811351003909619,6.648838004945463,7.429154949181847,8.399118213166409
2018-11-11,5,3.13,train,1.07,0.6668101810518613,0.8787021841080305,1.0973858222945538,1.395322859821251,1.6260244318753205,1.827340642754387,2.0131717616691023,2.19065162643275,2.3642554073189053,2.537265472792182,2.712445020829556,3.080029601322364,3.2785382785158674,3.492153192833743,3.7266445197249656,3.990584159083247,4.297901556375914,4.674085677976088,5.175080983293552,5.97467600080411,6.723503935982819,7.6585957966597835
2018-11-18,5,3.36,train,0.85,0.7700904237776909,1.0004865356904216,1.2358680015682253,1.5537238099278146,1.798146482747329,2.0104714216252697,2.2057905735886627,2.391806511452586,2.573319902299099,2.7538245787115905,2.9362363786068966,3.3179712594433663,3.523611412279923,3.7445467095820284,3.9866891849181845,4.258803642348445,4.575112867300308,4.961614808312788,5.475317228283697,6.293121299408404,7.057080070458999,8.008926074484018
2018-11-25,5,2.48,train,0.66,0.4022786684278124,0.5594634580123196,0.7281146486142077,0.9657545434165077,1.154625707381553,1.3222459229254369,1.4789572181017576,1.630187140065245,1.7794305301425315,1.929330588593275,2.0821874905250968,2.406047887659396,2.5825016429706245,2.7734678396931067,2.984279335464416,3.2229124805997005,3.5023903616198186,3.846628777371515,4.308285776579414,5.051532565853365,5.753569081279631,6.636892353182377
2018-12-02,5,2.28,train,0.66,0.33044788325045293,0.470095724484205,0.6224267157319441,0.8401382141414264,1.0150602672628521,1.171387806435355,1.3183076696800287,1.4606900001301735,1.6017077836454112,1.7437934165235967,1.889093680791442,2.1981341413015754,2.3671057421628507,2.550385094032471,2.7531574017803453,2.9831976195017247,3.253222075005327,3.5866139769613823,4.034918917028648,4.759054298052804,5.445237922233061,6.3110444110028165
2018-12-09,5,1.68,train,0.64,0.14935566738332356,0.2349524399564745,0.3355576167175399,0.4887645903648968,0.6178914205361233,0.7368541450823094,0.8512101133219121,0.9640601494395239,1.0775472104514323,1.1934240918687138,1.313339550146589,1.572510369218778,1.7162745822529528,1.8736444124143825,2.049312000886498,2.2503783275930096,2.488532064210925,2.7853717578568538,3.1887165282911205,3.8485945183209394,4.481585253408529,5.288751153438194
2018-12-16,5,1.08,train,0.72,0.03479196988587708,0.06799985710458176,0.11413150075182937,0.1949936821385509,0.27054862613420755,0.34478328137513703,0.419572190255152,0.49616105921102027,0.5755841173984195,0.6588452820236979,0.7470321474273652,0.943588863340729,1.0556110496576272,1.180319747578614,1.321803261040503,1.4863322856619914,1.6843258603097673,1.9351761605170392,2.28209967101178,2.861709549006911,3.4286512940591667,4.163481684174168
2018-12-23,5,1.07,train,0.64,0.03356564479575509,0.06598337027808718,0.11122243728078209,0.19082377603371267,0.26540660046766995,0.33881177135872814,0.4128566207122511,0.48875697719660977,0.5675286915777307,0.6501629476940868,0.7377375685531613,0.9330812477293676,1.0444869321175625,1.168560710769751,1.3093794578486615,1.473198064043564,1.6704113320017526,1.9203692853686578,2.266200533322675,2.8442626246780107,3.4099372199893985,4.143387448171098
2018-12-30,5,0.85,train,0.46,0.012640931600450614,0.0292599539515775,0.055668743849559416,0.10752474983296416,0.16009862174305825,0.21442739562172486,0.27118599816228045,0.3309769255089126,0.39443008028250315,0.46226371173835845,0.5353421164432349,0.7018795909829086,0.7986173378126257,0.9075745679523078,1.032561195171861,1.1794613015426891,1.3580997372757098,1.5868344253585,1.9067261532867072,2.448124653258501,2.983880963627883,3.6848575675442348
2019-01-06,5,0.66,train,0.3,0.0034055990811473202,0.009952932645665727,0.022519118714796022,0.051524586683811754,0.0845230494474858,0.12114213272617701,0.161399782250557,0.2055102708672764,0.25383897461562727,0.3069032388830098,0.36539945473144125,0.5027188041511231,0.5844982103739853,0.678007701342445,0.7867980335795326,0.9163884439438367,1.076038920403901,1.2831212193073522,1.5766406023663657,2.080989255853833,2.5867453622915106,3.2554259575964695
2019-01-13,5,0.66,train,0.43,0.0034055990811473202,0.009952932645665727,0.022519118714796022,0.051524586683811754,0.0845230494474858,0.12114213272617701,0.161399782250557,0.2055102708672764,0.25383897461562727,0.3069032388830098,0.36539945473144125,0.5027188041511231,0.5844982103739853,0.678007701342445,0.7867980335795326,0.9163884439438367,1.076038920403901,1.2831212193073522,1.5766406023663657,2.080989255853833,2.5867453622915106,3.2554259575964695
2019-01-20,5,0.64,train,0.44,0.0028444345877837976,0.008590783491045877,0.019919476948458824,0.04668307503312048,0.07763762112884738,0.11234220919627347,0.150775274817985,0.19312425179194043,0.23973414405936522,0.2911053618783474,0.3479190002215227,0.48184390813651307,0.5618776289503186,0.6535810487291038,0.7604758237180238,0.8880397355694606,1.0454681722785846,1.2500197796491002,1.5404639382716523,2.04051014732344,2.542800963330572,3.207772087153903
2019-01-27,5,0.72,train,0.5,0.005523350056795418,0.014791382219173354,0.03135865554776532,0.06732746889816014,0.10650366856017697,0.14882077800077423,0.1944542843565419,0.24371802175188398,0.2970488962533591,0.3550210853776912,0.41838038804733774,0.5654800551805056,0.6522788075470255,0.7509768835814329,0.8652101684483062,1.0006185086208346,1.1666492717437134,1.3810018501219938,1.683364559647528,2.2001076029775533,2.71586930884962,3.395286520890586
2019-02-03,5,0.64,train,0.48,0.0028444345877837976,0.008590783491045877,0.019919476948458824,0.04668307503312048,0.07763762112884738,0.11234220919627347,0.150775274817985,0.19312425179194043,0.23973414405936522,0.2911053618783474,0.3479190002215227,0.48184390813651307,0.5618776289503186,0.6535810487291038,0.7604758237180238,0.8880397355694606,1.0454681722785846,1.2500197796491002,1.5404639382716523,2.04051014732344,2.542800963330572,3.207772087153903
2019-02-10,5,0.46,train,0.41,0.00029000266056884645,0.0013434485048988579,0.004291841424827298,0.013782921344672081,0.027450353204330535,0.045034418707833396,0.06652334141993486,0.09206267906285016,0.1219336231868703,0.15655930789645098,0.19653117015140442,0.2960440140843804,0.3582255311582994,0.43139057059818536,0.5187823192866599,0.625472530610337,0.7600155514590848,0.9385404421674799,1.1974563818972404,1.653651481531444,2.120894025546786,2.748651180269035
2019-02-17,5,0.3,train,0.63,4.243489745157991e-06,4.447319379996641e-05,0.00026306188846320647,0.0015575776768331977,0.004416857668495975,0.009277203586664893,0.016550556532701537,0.026660644135358926,0.04007285811409523,0.05732615216294982,0.07907274001453515,0.13957402906307004,0.18083937878875084,0.2319547180634402,0.29590169166781655,0.37733398330156753,0.48411089643058863,0.631103359008754,0.8520625800720912,1.2561966788440544,1.6826207105840572,2.267923438172548
2019-02-24,5,0.43,train,0.57,0.00016595393069530982,0.0008552882741557772,0.002960605538508155,0.010292326561722576,0.02145350453415653,0.0363309685686456,0.05498162254115701,0.07758634489407293,0.10444381716695902,0.13598354917724542,0.17279534199864657,0.26572534381530866,0.3244459097018655,0.39399580588342703,0.477569243944984,0.5801638134760253,0.7102142781557701,0.8836367402590106,1.1363937032338376,1.5840836266660905,2.044593112798705,2.6652739171317275
2019-03-03,5,0.44,train,0.73,0.00020153455891124792,0.0010007655898712521,0.0033685897904288716,0.011391062368917999,0.023369155106653782,0.039138866611089056,0.05873239852071799,0.08231745278367548,0.11018582161925654,0.14276409538712492,0.18064202992932318,0.27579897700580586,0.3356925919224172,0.40646884880393763,0.4913383413466991,0.5953236029667347,0.726899739832953,0.9020548099295436,1.1569023370721323,1.6074767946894788,2.070267192866263,2.6933422621543666
2019-03-10,5,0.5,train,0.54,0.000551791238287226,0.0022623919882155587,0.0065940528178861065,0.01934492553083517,0.03658076242714994,0.05788499500213857,0.08318253754150556,0.11259190533329644,0.14638532773062854,0.1849878098300857,0.2290004601052741,0.3368601888951363,0.4034043766829124,0.4811144762166212,0.5732980179913669,0.6851225751557883,0.8252955602766849,1.0102173220715391,1.2768650091776121,1.7437669539143184,2.2195175259852613,2.8562527000044904
2019-03-17,5,0.48,train,0.81,0.0004052306783105879,0.001761538623726975,0.00536472832066066,0.01643446994132368,0.031857403014153435,0.05128873958170767,0.07468073784106931,0.1021625574093083,0.13400892930473493,0.17064253486525002,0.2126586683148639,0.31640329214754975,0.3807999125576277,0.456274176332609,0.5461015950920944,0.6554022629202847,0.7928079291474779,0.9745850025224705,1.2374303433308347,1.6990627777285006,2.1706216779233545,2.802928738527818
2019-03-24,5,0.41,train,1.01,0.00010947020153791172,0.0006110582187225433,0.002246268513237018,0.008287831805608332,0.017876957829001155,0.031005626275967348,0.047784742195770676,0.06842551597234217,0.09324359742837282,0.1226768243928706,0.15731699607593805,0.24568997850016672,0.3020023167718537,0.3690308129077455,0.44993678197136916,0.5496672538213302,0.6765747937319427,0.8464284976536731,1.0948819901101463,1.5366419638506814,1.992471048603027,2.6082485996838414
2019-03-31,5,0.63,train,0.57,0.002589063216471781,0.007955511713901173,0.01868526121422151,0.044345540977727194,0.07428263906589906,0.10802798101253425,0.14554292568633884,0.18700283331174658,0.232743275246122,0.2832566400796045,0.33921664208528196,0.47141711007765386,0.5505631912609775,0.6413479264546527,0.7472782829178918,0.873811066895445,1.0301089369168035,1.2333731960991972,1.522253624683581,2.020113649126696,2.5206453021331043,3.1837351625760437
2019-04-07,5,0.57,train,0.69,0.0013791319504747222,0.004761218098759842,0.012199468479503168,0.03153107542049092,0.055455691589774946,0.08343403215975097,0.11536576325388813,0.1513750245632395,0.19175300738622497,0.23695138540782554,0.28760416030064534,0.40904410650882395,0.4826375664273619,0.5676695317035809,0.6675568678183684,0.7876268650127622,0.9368393419125611,1.1320395985135239,1.411134543898901,1.8953391337485377,2.3849089269342256,3.03630577671521
2019-04-14,5,0.73,train,1.16,0.005943717114390608,0.015709550573997828,0.032981755683427684,0.07013998945959618,0.11034926845384829,0.15360785526619178,0.20012263446227513,0.25022647432486506,0.30436950640207616,0.3631361174248716,0.42728075902644086,0.5759560246211954,0.6635620858595624,0.7630941514126365,0.8782019862693058,1.0145450197648556,1.1816009736484583,1.3971222598787065,1.7009077092206837,2.2196477159828314,2.7370245373360595,3.4181783126943457
2019-04-21,5,0.54,train,1.36,0.000957648891903855,0.0035392974817520743,0.009543260159972646,0.0259330799366383,0.04693576535060106,0.07203845447706525,0.10113824948470133,0.13434907139008168,0.17194908933834493,0.2143753530114372,0.26224565233803554,0.37801291991380037,0.4486681886643277,0.5306512178164757,0.6273325577639476,0.7439722423093703,0.8894241569232797,1.0803471671662863,1.354258828853089,1.831248740089049,2.315046304675576,2.9603077203936965
2019-04-28,5,0.81,train,0.89,0.010057617012251722,0.024222940011885904,0.047462519977460135,0.09435000267810098,0.1428171629829758,0.19350539976192574,0.24691695365483807,0.3035570935097565,0.36399212479039705,0.4288937482717834,0.4990886672420539,0.659872105737388,0.7536719754940064,0.8595984083126661,0.9814092031417411,1.1249155706151357,1.2998299572804846,1.5243143595281237,1.8390212497451617,2.373115735877725,2.9029370875209293,3.597500890358859
2019-05-05,5,1.01,train,0.3,0.026711304308115403,0.05449929106591532,0.09443200024704057,0.1664534548687842,0.23514855217320127,0.30350947279921103,0.3730177380499404,0.4447125586656153,0.5195005200402091,0.5982967138862338,0.6821202907352012,0.8700264730380235,0.9776503885739968,1.0978287540642098,1.2345686644830045,1.3940284130112193,1.58645458875462,1.8309393906829279,2.170073972160404,2.7386530574979346,3.2965708209463993,4.0215802841211445
2019-05-12,5,0.57,train,0.35,0.0013791319504747222,0.004761218098759842,0.012199468479503168,0.03153107542049092,0.055455691589774946,0.08343403215975097,0.11536576325388813,0.1513750245632395,0.19175300738622497,0.23695138540782554,0.28760416030064534,0.40904410650882395,0.4826375664273619,0.5676695317035809,0.6675568678183684,0.7876268650127622,0.9368393419125611,1.1320395985135239,1.411134543898901,1.8953391337485377,2.3849089269342256,3.03630577671521
2019-05-19,5,0.69,train,0.55,0.004380015353802154,0.012229471916943334,0.026744986858108853,0.059191874283513496,0.09527305519503763,0.13475089680301688,0.17771519784804807,0.22442668933420779,0.2752847200230402,0.3308340279270811,0.39179512019360274,0.534076994132998,0.6184050340491843,0.7145498515184736,0.8261051689035989,0.9586512109765599,1.1215428147020696,1.3323176588252446,1.6303269504393838,2.140964468917482,2.651793246277225,3.3259124344656588
2019-05-26,5,1.16,train,0.72,0.04545939845278066,0.08515168617629573,0.13848636547400822,0.22939461239252457,0.31263018274503374,0.39338861158343585,0.47401228288098307,0.5559893209713721,0.6405021308919933,0.7286567171275152,0.821618602226333,1.0276280969922915,1.1444519055922304,1.2741047303191648,1.420764377375702,1.5908251524531256,1.7948955265086202,2.0526970706549483,2.408133041680546,2.999815010851042,3.5766499842949524,4.3222676160066715
2019-06-02,5,1.36,train,0.67,0.07860999237699619,0.13544466152507925,0.20702974586273495,0.3225886925592259,0.42427616799225315,0.520528645355763,0.6149083695411919,0.7095237713451785,0.8059307327310364,0.9054891447006562,1.0095559128502967,1.2375027154312093,1.3654548778321607,1.5065609319849034,1.6652089684104303,1.848082841349964,2.066234085681294,2.340154353640404,2.7153529892367914,3.335119928389707,3.93503215723491,4.705884567632564
2019-06-09,5,0.89,train,0.64,0.015591207586167607,0.03481338274314968,0.06449083464989912,0.12135855700000996,0.17801348113224466,0.23593032093614225,0.29597016399755854,0.35883843632305557,0.42523137174759523,0.495915127690636,0.5717922191228548,0.7439057535812023,0.8434876037477012,0.9553777567359725,1.083437055318281,1.2336206146940583,1.4158627044517078,1.6487118676780697,1.9736261514301146,2.522108391833451,3.0636293266386057,3.77084461985379
2019-06-16,5,0.3,train,0.84,4.243489745157991e-06,4.447319379996641e-05,0.00026306188846320647,0.0015575776768331977,0.004416857668495975,0.009277203586664893,0.016550556532701537,0.026660644135358926,0.04007285811409523,0.05732615216294982,0.07907274001453515,0.13957402906307004,0.18083937878875084,0.2319547180634402,0.29590169166781655,0.37733398330156753,0.48411089643058863,0.631103359008754,0.8520625800720912,1.2561966788440544,1.6826207105840572,2.267923438172548
2019-06-23,5,0.35,train,0.77,2.3821013420141844e-05,0.00017848963505309905,0.0008193382485635475,0.0037687588520289644,0.009232164238225407,0.01750054755147887,0.028864579494595755,0.04365064945379124,0.062248585487389985,0.08514146423878763,0.11294384679901602,0.18674370836843154,0.23526916948033286,0.29410302351361867,0.36630764539128396,0.4566730783987574,0.5732921125252164,0.7314649170746992,0.9658558741886354,1.3883146485723525,1.828994156893152,2.4289962359389405
2019-06-30,5,0.55,train,0.96,0.001086026117248431,0.003920304898696535,0.010385732516584707,0.02773742082930462,0.04970614209511883,0.07576571243585271,0.10581189067667342,0.13996076092370127,0.17849407121700897,0.2218532580255406,0.2706611978450025,0.3883427217375571,0.45999043655590954,0.5430037402003876,0.640768713957352,0.7585680041079095,0.9052911644951894,1.0976598794601875,1.3733229269974878,1.8527491301384307,2.338494332610413,2.985824177845879
2019-07-07,5,0.72,train,1.22,0.005523350056795418,0.014791382219173354,0.03135865554776532,0.06732746889816014,0.10650366856017697,0.14882077800077423,0.1944542843565419,0.24371802175188398,0.2970488962533591,0.3550210853776912,0.41838038804733774,0.5654800551805056,0.6522788075470255,0.7509768835814329,0.8652101684483062,1.0006185086208346,1.1666492717437134,1.3810018501219938,1.683364559647528,2.2001076029775533,2.71586930884962,3.395286520890586
2019-07-14,5,0.67,train,2.09,0.003712290160134169,0.010680412283314502,0.02388435467786621,0.05402708679910358,0.08805123313227482,0.12562514905887112,0.16678910645265888,0.2117720719870346,0.2609503132092112,0.3148500562109866,0.37417558482800517,0.5131658809605483,0.5958038898838417,0.690201375968473,0.7999235082528802,0.9305100093308575,1.0912527507569416,1.299579283075434,1.594611206322951,2.101077485751513,2.6085407186847114,3.27905047964388
2019-07-21,5,0.64,train,2.09,0.0028444345877837976,0.008590783491045877,0.019919476948458824,0.04668307503312048,0.07763762112884738,0.11234220919627347,0.150775274817985,0.19312425179194043,0.23973414405936522,0.2911053618783474,0.3479190002215227,0.48184390813651307,0.5618776289503186,0.6535810487291038,0.7604758237180238,0.8880397355694606,1.0454681722785846,1.2500197796491002,1.5404639382716523,2.04051014732344,2.542800963330572,3.207772087153903
2019-07-28,5,0.84,train,3.65,0.011961080607120794,0.027952091586623186,0.053558600642195205,0.10416775970161574,0.15571710187958604,0.20914060730607614,0.2650686825797053,0.32407893957000067,0.3867851013499438,0.4538936383414659,0.5262593814696247,0.6913756204390481,0.7873880135333298,0.89559706463455,1.0197997723516448,1.1658621780173932,1.3435813193513417,1.5712666512905105,1.8898779530956267,2.4294718525296095,2.9637609522970356,3.6631512273582585
2019-08-04,5,0.77,train,5.6,0.007830095270925137,0.019706039827661836,0.03989351732704304,0.08187426490668342,0.12621657226792563,0.17321366668611135,0.22321089650820045,0.2766231889453499,0.3339566552781704,0.39583820932685143,0.4630578345501252,0.6178932914201937,0.7086526701108181,0.81144102048849,0.9299627793606057,1.069954319936668,1.2410124672650549,1.4610975473681327,1.7704417352565338,2.2969913668321866,2.820692132540253,3.508654078440109
2019-08-11,5,0.96,train,5.13,0.02165991896204982,0.045754299293939774,0.08134517053638372,0.14704265598289015,0.21076164601413028,0.2748291418469094,0.34045850870902,0.4085461085056332,0.47990923054670825,0.5554002023531324,0.6359893574451928,0.8174740088342529,0.921830018394646,1.0386412581772921,1.1718550205146998,1.3275466481068092,1.5158353251347134,1.7555915436174723,2.0889443416341495,2.649345409323299,3.2005836198334108,3.9183359912307516
2019-08-18,5,1.22,train,3.62,0.05444752738053088,0.0991650080794044,0.15795369725487624,0.2563354848514736,0.34521840461066017,0.4307431740246599,0.5156124007202233,0.6014989112454567,0.6896970560333318,0.7813893863360563,0.8777994443443898,1.0906270574517734,1.2109116125418793,1.3441269564721074,1.4945158938538377,1.6685623470434934,1.8770120071339067,2.139824988958252,2.5014019803642475,3.101802819089845,3.68579338082979,4.439225381774269
2019-08-25,5,2.09,train,4.39,0.26713279154560454,0.3898507860120292,0.526247894921814,0.7243374466601473,0.8854463478165862,1.0305559997028926,1.1677290969101004,1.301291145790962,1.4340996232578629,1.5683796724256613,1.7061268377859606,2.000343641060864,2.161827433690265,2.3374124723434178,2.53213670112168,2.7535740319086695,3.0141344347885695,3.33666916037071,3.771612804353936,4.4766344427373275,5.146975783616494,5.995293063510382
2019-09-01,5,2.09,train,6.16,0.26713279154560454,0.3898507860120292,0.526247894921814,0.7243374466601473,0.8854463478165862,1.0305559997028926,1.1677290969101004,1.301291145790962,1.4340996232578629,1.5683796724256613,1.7061268377859606,2.000343641060864,2.161827433690265,2.3374124723434178,2.53213670112168,2.7535740319086695,3.0141344347885695,3.33666916037071,3.771612804353936,4.4766344427373275,5.146975783616494,5.995293063510382
2019-09-08,5,3.65,train,6.84,0.9064339279885372,1.159548662883965,1.415312942594473,1.757375317109633,2.0184209105890005,2.244058945343652,2.450838177513849,2.6471550287175076,2.838206598850579,3.0277438618472137,3.218867966261346,3.617639486599998,3.831861968793377,4.0616048708598855,4.312951119291928,4.594897729397641,4.92202044204052,5.320929498656233,5.849911727902069,6.689612852744288,7.471770018063051,8.443771571721957
2019-09-15,5,5.6,train,6.46,1.958210517486914,2.348817032822896,2.726024841399837,3.210556432759685,3.568583257385849,3.8714927116494526,4.144548662989817,4.40027535582928,4.646217307776782,4.887641211279288,5.128735274122784,5.625035274388854,5.888309148315086,6.168344504056799,6.4722015777986845,6.810201663603807,7.198929811708095,7.668478411976916,8.284404735980656,9.248634852363887,10.134248370393953,11.220808493482574
2019-09-22,5,5.13,train,4.65,1.686868025939371,2.0464910361323456,2.3965538596265756,2.8494488365734814,3.1860434687354435,3.4719259860225895,3.7304079837660598,3.973091739705275,4.206998792675309,4.437059004627674,4.667219682061389,5.142206863479752,5.394773216714106,5.6638372784084705,5.956246131909098,6.2820327951521495,6.657345476489336,7.111520115188251,7.708535350119612,8.64569830385055,9.508839997442507,10.570531933212326
2019-09-29,5,3.62,train,3.9,0.8920322953568189,1.1428277019510142,1.3965165193295879,1.736119043775541,1.9954778257093935,2.21976602106608,2.425383949362925,2.620657400002396,2.8107431477424325,2.99936602901349,3.1896083702543856,3.5866560896677067,3.8000103823391953,4.028862409949074,4.2792778047303655,4.560230091017827,4.886259311865141,5.283913788453405,5.811351003909619,6.648838004945463,7.429154949181847,8.399118213166409
2019-10-06,5,4.39,train,2.91,1.2809053559516566,1.5891138251879025,1.8938754448183936,2.2937305423206364,2.594271256263601,2.8514513339764127,3.0853293626315677,3.305968227706954,3.51951469760561,3.7303342080386748,3.9419695758476307,4.380811335457072,4.615203302933703,4.86563590613144,5.1385940595507895,5.443620254004999,5.796118638639809,6.224135896018422,6.788959000124358,7.680016817711867,8.504856628061122,9.524136678787078
2019-10-13,5,6.16,train,2.15,2.293262652835061,2.7192777825149417,3.1273884145987094,3.647822646970401,4.030113873367002,4.352271918318452,4.641785637088258,4.912228560235528,5.171739662311511,5.425968006241023,5.679374867455449,6.199659096702376,6.474974554448379,6.767342975800454,7.084063986543336,7.4357822511089635,7.839572431991945,8.326374270364694,8.96351265722969,9.958083642995708,10.868869501549163,11.98326710104959
2019-10-20,5,6.84,train,1.55,2.7151743019812122,3.18220376799505,3.6259713893778938,4.187698077500744,4.59782744051556,4.942034685011311,5.2503789302833965,5.537644096816436,5.812653999806137,6.081497604352174,6.3489498367148025,6.896570281601168,7.185599521265827,7.4920066914356545,7.823363508260403,8.190681654192325,8.611590926542032,9.117991135344731,9.779208857918636,10.80819165691584,11.747499678218421,12.893407976383356
2019-10-27,5,6.46,train,0.87,2.477489344774774,2.9218532581066343,3.3459331171534643,3.884877203826408,4.279655939201307,4.611709106564954,4.909676291426803,5.187673142803352,5.454145478980499,5.714939539077904,5.974657250415789,6.50722720079866,6.788707481353782,7.087387754765688,7.41069004067393,7.769424169394139,8.18091470277423,8.67653366038235,9.324507358821245,10.334567423551109,11.258195363155071,12.38678518409778
2019-11-03,5,4.65,train,0.72,1.4203112194370542,1.7469752068571802,2.0680387311867667,2.4870188311608885,2.800578850643223,3.0681327097273945,3.31090882399832,3.5395241643282103,3.7604406062453015,3.978227058802509,4.196572279266674,4.648510756769024,4.889490078476746,5.146677025110499,5.426687814261926,5.739242877708458,6.1000163782456704,6.537522971101101,7.114026789854551,8.021817061192877,8.860560136488564,9.895238117005377
2019-11-10,5,3.9,train,0.7,1.0289434163265565,1.3011176244033196,1.573895194132077,1.9360830296463123,2.2109106153267284,2.447568697762371,2.663823588904272,2.868650564768466,3.0675769614962998,3.26456765258101,3.4628777078332935,3.8756936087360403,4.096987954563577,4.333986615278831,4.592913428603172,4.882956738550619,5.218982969258921,5.628106510425108,6.169667259344681,7.027393955907549,7.824532906655329,8.813129507421118
2019-11-17,5,2.91,train,0.62,0.5724570438803849,0.7662343039759221,0.9684734453850569,1.2467039420213777,1.4637874601492384,1.6541578693178733,1.8305436405498507,1.9995181782754685,2.1652353513536466,2.3307684536513302,2.498729522756309,2.852183331190925,3.043567462728519,3.249867583027166,3.476712328882607,3.732480996160952,4.030810030451535,4.396679918109033,4.884972850613605,5.666368123535016,6.400076759915866,7.31843267250196
2019-11-24,5,2.15,train,0.6,0.28657869995316543,0.41466870661902455,0.5561431867661104,0.7605050654516962,0.9260388092254136,1.074746129651526,1.2150474779691849,1.3514419558308095,1.4868877270109404,1.6236761467017407,1.7638511268295853,2.0628339683518138,2.2267256369461985,2.404785141128427,2.6020977187729244,2.8263018685453662,3.089905996596984,3.4159322841726736,3.855172298186868,4.566338680515581,5.241771517300147,6.095707675005943
2019-12-01,5,1.55,train,0.59,0.11815270002912884,0.19196711466672947,0.28086528433716085,0.41905991241833307,0.5373295684037938,0.6473441710750882,0.7538506930127314,0.8595493021354006,0.9663470834300911,1.075839652605621,1.1895594886784777,1.4365340146921894,1.5741251627490225,1.7251467564887464,1.894171621676764,2.0881372240484595,2.318482604375139,2.606372677200308,2.998721531939732,3.6429158559762254,4.262958323233277,5.055892395376765
2019-12-08,5,0.87,train,0.58,0.014069627076283479,0.03197245879516771,0.06000417234234514,0.11436166676127343,0.16897966215685614,0.22510910190089067,0.2835164418013394,0.3448549965029317,0.4097875294218528,0.479056095833683,0.5535440367178526,0.7228908695840536,0.8210618841682313,0.9314972730841217,1.0580325590576967,1.206587563002339,1.3870422043183557,1.6178503541776807,1.9402727585848516,2.485239490949841,3.0238985319814833,3.7280153889764196
2019-12-15,5,0.72,train,0.44,0.005523350056795418,0.014791382219173354,0.03135865554776532,0.06732746889816014,0.10650366856017697,0.14882077800077423,0.1944542843565419,0.24371802175188398,0.2970488962533591,0.3550210853776912,0.41838038804733774,0.5654800551805056,0.6522788075470255,0.7509768835814329,0.8652101684483062,1.0006185086208346,1.1666492717437134,1.3810018501219938,1.683364559647528,2.2001076029775533,2.71586930884962,3.395286520890586
2019-12-22,5,0.7,train,0.65,0.004741851031366463,0.01305148657458128,0.028240045810861668,0.0618526845072718,0.09896456945196136,0.13939118734350292,0.18324943184475467,0.23081703873880352,0.2825055042487282,0.33886916960211416,0.40063685359489976,0.5445402025884127,0.6297001608946753,0.7267048469061589,0.8391621253657326,0.9726722431002546,1.1366211306894307,1.348600824222992,1.648075850161366,2.160768167502763,2.6732562325549387,3.3491565189087478
2019-12-29,5,0.62,train,0.68,0.0023498745807777636,0.00735032317860545,0.017494860552074075,0.042064467225909154,0.07098769084507386,0.1037727644946217,0.14036582692044677,0.18093111129388195,0.22579529234963988,0.27544305755170573,0.33054093494631964,0.4609981560185971,0.5392463408709971,0.6291015292181119,0.7340559060844519,0.8595451330631363,1.0146988437898394,1.2166604552596056,1.5039590002955006,1.9996085637703793,2.4983626681581725,3.1595529034411416
2020-01-05,5,0.6,train,0.13,0.001918082421908049,0.00622864941045179,0.015245545147534238,0.03767459915488301,0.06458266289017425,0.09544519448953862,0.13018367044755877,0.1689430615064268,0.21203396391905804,0.2599266997989199,0.31327406140987074,0.4401862671979699,0.5166066320781028,0.6045687574417835,0.707534982624399,0.8308981597882913,0.9837209576835608,1.1830293316421894,1.4671072482940517,1.9582599295518717,2.4534014963569497,3.110735214741632
2020-01-12,5,0.59,train,0.42,0.0017244620115781752,0.005711308071453033,0.014186560978908485,0.0355672293676418,0.06147501767234119,0.09137586663075323,0.12518191118251615,0.16303006416266713,0.2052237958259317,0.25222680406490583,0.3046853602412356,0.42979469534670056,0.505284471494324,0.5922823469559727,0.6942355971683194,0.8165154032182996,0.9681504788016269,1.1661071725145804,1.4485450632593677,1.937409653592732,2.4307150153730865,3.08609068224394
