flu_season_year,flu_weekid,holiday_effect,date,rate.All,pos,ILI,H1N1,H3N2,BIV
1999,23,0,1999-04-04,38.810641627543,0.0704225352112676,2.73314377658753,0.1366571888293736,0.9566003218056388,1.6398862659525224
1999,24,0,1999-04-11,41.7356740642597,0.12707182320442,5.30342819601091,0.0,3.1128817672237887,2.1905464287871124
1999,25,0,1999-04-18,48.3681270214643,0.0786163522012579,3.80252570923462,0.0,0.9126061702163084,2.889919539018309
1999,26,0,1999-04-25,50.4093755016857,0.101694915254237,5.12637716966294,0.0,2.2214301068539464,2.9049470628090064
1999,27,0,1999-05-02,45.6316986034427,0.0867052023121387,3.95650565925803,0.0,1.4507187417279486,2.5057869175300924
1999,28,0,1999-05-09,41.9161676646707,0.0377358490566038,1.58174217602531,0.0,0.3389447520054219,1.242797424019885
1999,29,0,1999-05-16,45.51201011378,0.0523255813953488,2.38144238967454,0.0,1.5876282597830251,0.7938141298915126
1999,30,0,1999-05-23,53.8656527249683,0.0518518518518519,2.79303384499836,0.0,1.1970145049992942,1.5960193399990592
1999,31,0,1999-05-30,52.6157997301754,0.0757946210268949,3.98799460057564,0.0,2.186964780960835,1.8010298196148034
1999,32,0,1999-06-06,53.7043028146231,0.0350404312668464,1.88182193150971,0.0,0.7237776659652728,1.1580442655444334
1999,33,0,1999-06-13,48.6271915315911,0.0383386581469649,1.86430127277666,0.0,0.7767921969902737,1.087509075786384
1999,34,0,1999-06-20,48.3572030328559,0.080188679245283,3.87770024320071,0.0,2.623150164518125,1.2545500786825825
1999,35,0,1999-06-27,49.9511877643996,0.0707547169811321,3.53428215314148,0.0,2.35618810209432,1.1780940510471622
1999,36,0,1999-07-04,54.4545924521799,0.0891364902506964,4.85389124921938,0.0,4.398838944605062,0.455052304614312
1999,37,0,1999-07-11,56.4248458985301,0.165841584158416,9.35758582970674,0.0,8.519593068837468,0.8379927608692617
1999,38,0,1999-07-18,50.7579628683359,0.189448441247002,9.61601694627945,0.0,8.763964811798997,0.85205213448046
1999,39,0,1999-07-25,54.1913632514818,0.160493827160494,8.69737928727486,0.0,7.62693260576412,1.0704466815107525
1999,40,0,1999-08-01,43.4949961508853,0.142480211081794,6.19717623257995,0.0,5.738126141277759,0.4590500913022181
1999,41,0,1999-08-08,51.837031647872,0.16403785488959,8.5032354753607,0.0,7.031521643086745,1.4717138322739676
1999,42,0,1999-08-15,49.2320639596045,0.151975683890578,7.48207658960558,0.0,5.237453612723871,2.244622976881667
1999,43,0,1999-08-22,45.8424290533836,0.0854092526690391,3.91536760598294,0.0,2.610245070655292,1.305122535327646
1999,44,0,1999-08-29,44.3652208358091,0.114285714285714,5.07031095266388,0.0,3.168944345414934,1.9013666072489632
1999,45,0,1999-09-05,54.8999486916367,0.122641509433962,6.7330125753894,0.0,4.488675050259606,2.244337525129803
1999,46,0,1999-09-12,53.4485517682829,0.131944444444444,7.0522394694262,0.0,4.63963122988567,2.412608239540548
1999,47,0,1999-09-19,49.966239027684,0.0821428571428571,4.1043696344169,0.0,1.6060576830326976,2.4983119513842
1999,48,0,1999-09-26,50.9575353871774,0.0811965811965812,4.13757765964261,0.0,1.9599052071991327,2.177672452443477
1999,49,0,1999-10-03,46.5197014407221,0.0452674897119342,2.10583010637014,0.0,0.3828782011582056,1.722951905211928
1999,50,0,1999-10-10,52.7029317064904,0.0443548387096774,2.33763003536853,0.0,1.7000945711771078,0.6375354641914169
1999,51,0,1999-10-17,47.5071344636562,0.037914691943128,1.80121836829029,0.0,0.4503045920725663,1.3509137762177132
1999,52,0,1999-10-24,53.1805745554036,0.0233644859813084,1.24253678867765,0.0,0.0,1.2425367886776535
1999,53,0,1999-10-31,45.7229627130083,0.0141509433962264,0.647023057259551,0.0,0.0,0.6470230572595507
2000,1,0,1999-11-07,53.1499405671591,0.0355555555555556,1.8897756646101,0.0,0.4724439161525206,1.4173317484575778
2000,2,0,1999-11-14,48.6568677141409,0.0186046511627907,0.905244050495645,0.0,0.4526220252478199,0.4526220252478199
2000,3,0,1999-11-21,45.1558550968829,0.0083333333333333,0.376298792474024,0.0,0.0,0.3762987924740227
2000,4,0,1999-11-28,48.4203296703297,0.0153061224489796,0.741127494954026,0.2470424983180071,0.0,0.4940849966360192
2000,5,0,1999-12-05,49.3388312242286,0.0085106382978723,0.41990494658918,0.0,0.0,0.4199049465891776
2000,6,0,1999-12-12,57.3681348558999,0.0309278350515464,1.77427221203814,0.2957120353396884,0.8871361060190709,0.5914240706793825
2000,7,0,1999-12-19,51.3267220584294,0.0429447852760736,2.20421505772396,0.0,1.2595514615565495,0.944663596167411
2000,8,0,1999-12-26,49.9834491890103,0.072463768115942,3.62198907166741,0.7243978143334824,1.8109945358337056,1.0865967215002237
2000,9,0,2000-01-02,52.434456928839,0.154811715481172,8.11746822747718,0.6581730995251743,5.704166862551518,1.7551282654004663
2000,10,0,2000-01-09,63.1897004729375,0.228,14.4072517078297,3.79138202837625,9.099316868103,1.5165528113505
2000,11,0,2000-01-16,73.2330018812147,0.273076923076923,19.9982428214086,7.886630971823145,9.858288714778933,2.2533231348066085
2000,12,0,2000-01-23,83.9824387480527,0.32996632996633,27.711377095317,12.724611931523176,11.027997007320025,3.958768156473861
2000,13,0,2000-01-30,88.9787664307381,0.475862068965517,42.3416198877306,15.034343293469515,22.398103273944376,4.90917332031658
2000,14,1,2000-02-06,84.006734006734,0.448548812664908,37.6811207945773,13.520872755701284,17.732292138624622,6.427955900251418
2000,15,1,2000-02-13,73.0538922155689,0.338842975206612,24.7537981887465,9.056267630029176,9.257518021807597,6.440012536909655
2000,16,0,2000-02-20,79.2287614717521,0.382278481012658,30.2874505879356,9.226640576457234,8.825482290524272,12.235327720954086
2000,17,0,2000-02-27,82.498434564809,0.383954154727794,31.6756167096974,10.637333969674494,8.50986717573958,12.528415564283309
2000,18,0,2000-03-05,81.3212961018966,0.360277136258661,29.2982036764339,8.451404906663658,9.014831900441177,11.831966869329088
2000,19,0,2000-03-12,75.0015930669725,0.272727272727273,20.4549799273562,5.492540906419701,4.5455510949680304,10.416887925968412
2000,20,0,2000-03-19,73.6765772298767,0.203252032520325,14.9749140711131,1.996655209481752,3.59397937706716,9.38427948456423
2000,21,0,2000-03-26,61.4390226578592,0.144356955380577,8.86915025244686,0.3225145546344316,2.9026309917098847,5.644004706102553
2000,22,0,2000-04-02,57.3436921938587,0.105571847507331,6.05387952779737,0.5044899606497787,0.5044899606497787,5.044899606497832
2000,23,0,2000-04-09,54.7271833524496,0.0597402597402597,3.26941614832815,0.0,1.1371882255054473,2.132227922822714
2000,24,0,2000-04-16,53.1590072809833,0.0546075085324232,2.90288094367145,0.3628601179589303,0.9071502948973283,1.6328705308151892
2000,25,0,2000-04-23,43.0999180999181,0.0241691842900302,1.04168986344213,0.1302112329302628,0.1302112329302628,0.7812673975815987
2000,26,0,2000-04-30,43.6676798378926,0.0113636363636364,0.496223634521508,0.0,0.1654078781738317,0.3308157563476679
2000,27,0,2000-05-07,46.0553070353802,0.0415094339622641,1.91172972599691,0.1737936114542613,1.0427616687255912,0.6951744458170592
2000,28,0,2000-05-14,46.3868123442592,0.0342465753424658,1.58858946384449,0.0,0.6354357855377972,0.953153678306698
2000,29,0,2000-05-21,40.8511402406177,0.0252707581227437,1.03233928405893,0.0,0.737385202899237,0.2949540811596948
2000,30,0,2000-05-28,41.9865876178443,0.0528301886792453,2.21815934584838,0.1584399532748809,1.7428394860237235,0.316879906549766
2000,31,0,2000-06-04,43.1571880694351,0.048582995951417,2.09670549325191,0.0,1.921980035480916,0.1747254577709915
2000,32,0,2000-06-11,42.5811671892384,0.0532786885245902,2.26866874368893,0.0,2.094155763405169,0.1745129802837637
2000,33,0,2000-06-18,42.9933269780744,0.0659340659340659,2.83472485569721,0.0,2.519755427286412,0.3149694284108003
2000,34,0,2000-06-25,48.780487804878,0.0571428571428571,2.78745644599303,0.0,2.787456445993026,0.0
2000,35,0,2000-07-02,48.0285234899329,0.122033898305085,5.86110795131384,0.1628085542031587,5.5354908429075405,0.1628085542031587
2000,36,0,2000-07-09,48.0680347568867,0.117460317460317,5.64608662223747,0.0,5.493489686501324,0.1525969357361447
2000,37,0,2000-07-16,51.9667248639211,0.101123595505618,5.2550620648909,0.0,5.060430136561608,0.1946319283292912
2000,38,0,2000-07-23,46.1795982670343,0.131004366812227,6.04972903061583,0.6049729030615844,5.243098493200395,0.2016576343538599
2000,39,0,2000-07-30,47.9846449136276,0.121739130434783,5.84160894600687,1.0431444546440778,4.381206709505131,0.4172577818576292
2000,40,0,2000-08-06,45.2951197514781,0.137440758293839,6.2253956056534,1.0733440699402403,4.937382721725106,0.214668813988048
2000,41,0,2000-08-13,38.531923546157,0.145454545454545,5.60464342489555,1.5412769418462802,3.923250397426902,0.1401160856223877
2000,42,0,2000-08-20,41.7047184170472,0.133333333333333,5.56062912227295,2.1624668808839305,3.2437003213258944,0.1544619200631376
2000,43,0,2000-08-27,45.5192034139403,0.152263374485597,6.93090751570284,3.3717928454770605,3.184471020728333,0.3746436494974501
2000,44,0,2000-09-03,40.2139037433155,0.111111111111111,4.46821152703505,1.4362108479755529,2.5532637297343177,0.4787369493251843
2000,45,0,2000-09-10,46.4427886087578,0.0571428571428571,2.65387363478616,1.516499219877806,0.758249609938903,0.3791248049694491
2000,46,0,2000-09-17,41.5035238841034,0.0402930402930403,1.67230316016534,0.9121653600901856,0.4560826800450928,0.3040551200300604
2000,47,0,2000-09-24,40.1869158878505,0.0122950819672131,0.494101424850621,0.1647004749502068,0.1647004749502068,0.1647004749502068
2000,48,0,2000-10-01,40.4912047792897,0.0166666666666667,0.674853412988164,0.0,0.0,0.6748534129881631
2000,49,0,2000-10-08,40.1675702316412,0.0086206896551724,0.34627215716932,0.0,0.0,0.3462721571693201
2000,50,0,2000-10-15,42.2335909437248,0.0085470085470085,0.360970862766879,0.0,0.0,0.3609708627668766
2000,51,0,2000-10-22,39.2714255632765,0.0326530612244898,1.28233226329066,0.0,0.1602915329113317,1.1220407303793296
2000,52,0,2000-10-29,38.6716657739689,0.0239234449760766,0.925159468276768,0.3700637873107063,0.0,0.5550956809660594
2001,1,0,2000-11-05,43.757678858331,0.0411522633744856,1.8007275250342,0.3601455050068386,0.1800727525034171,1.2605092675239375
2001,2,0,2000-11-12,42.1504983084941,0.0087336244541484,0.368126622781608,0.1840633113908024,0.0,0.1840633113908024
2001,3,0,2000-11-19,44.4465238139796,0.024,1.06671657153551,0.1777860952559184,0.0,0.8889304762795921
2001,4,0,2000-11-26,44.5411048281862,0.0348258706467662,1.55118275521046,0.0,0.2215975364586354,1.329585218751826
2001,5,0,2000-12-03,40.4894727370884,0.0079365079365079,0.321345021722924,0.0,0.0,0.3213450217229223
2001,6,0,2000-12-10,48.55418430772,0.0226244343891403,1.09851095718824,0.0,0.0,1.0985109571882363
2001,7,0,2000-12-17,47.6543667717411,0.0353356890459364,1.68389988592725,0.3367799771854457,0.0,1.347119908741797
2001,8,0,2000-12-24,46.5294317795168,0.033175355450237,1.54363043818303,0.6615559020784386,0.2205186340261462,0.6615559020784386
2001,9,0,2000-12-31,43.6382754994742,0.0222056552532084,0.969016501585854,0.391944324382445,0.1034082357807446,0.4736639414226605
2001,10,0,2001-01-07,47.0544300252077,0.0112359550561798,0.528701460957392,0.1762338203191288,0.0,0.3524676406382576
2001,11,0,2001-01-14,41.8006430868167,0.0734265734265734,3.06927798889214,1.7538731365097933,0.0,1.315404852382345
2001,12,0,2001-01-21,38.7787331110721,0.0830324909747292,3.21989480705653,1.399954263937622,0.1399954263937622,1.6799451167251465
2001,13,1,2001-01-28,36.2405416168857,0.115606936416185,4.18965799039141,1.6758631961565646,0.2094828995195687,2.3043118947152745
2001,14,0,2001-02-04,40.9506398537477,0.0651465798045603,2.66779412727998,0.8003382381839951,0.5335588254559981,1.3338970636399892
2001,15,0,2001-02-11,45.0362767651743,0.119453924914676,5.37976002314371,1.3833668630940932,0.9222445753960604,3.0741485846535355
2001,16,0,2001-02-18,54.1062801932367,0.104046242774566,5.6295551646142,1.5637653235039486,0.4691295970511813,3.596660244059089
2001,17,0,2001-02-25,56.7582907646153,0.161676646706587,9.17649012362044,3.398700045785348,0.3398700045785343,5.437920073256554
2001,18,0,2001-03-04,53.9279869067103,0.16304347826087,8.79260656087672,4.249759837757065,0.2930868853625532,4.249759837757065
2001,19,0,2001-03-11,51.6186903694039,0.168115942028985,8.67792475775483,3.590865417002008,0.0,5.087059340752851
2001,20,0,2001-03-18,53.624230799968,0.207951070336391,11.151216190819,4.919654201831929,0.6559538935775917,5.575608095409532
2001,21,0,2001-03-25,51.4207149404216,0.216901408450704,11.1532254941196,4.779953783194118,0.2896941686784311,6.083577542247084
2001,22,0,2001-04-01,52.3459061637535,0.160237388724036,8.38777131407328,4.19388565703663,0.3106581968175277,3.883227460219103
2001,23,0,2001-04-08,49.2238562091503,0.179930795847751,8.85688762240768,5.450392383020106,0.3406495239387566,3.065845715448805
2001,24,0,2001-04-15,42.4114966701718,0.169354838709677,7.18259217801294,3.2492678900534866,0.684056397905996,3.2492678900534866
2001,25,0,2001-04-22,44.1988950276243,0.141618497109827,6.25938108772716,3.1935617794526228,0.5109698847124198,2.554849423562099
2001,26,0,2001-04-29,47.5721461636955,0.181058495821727,8.61334122741003,5.300517678406162,0.9275905937210804,2.385232955282782
2001,27,0,2001-05-06,52.6084568918177,0.204204204204204,10.7428680740048,8.057151055503605,0.7899167701474121,1.8958002483537888
2001,28,0,2001-05-13,58.0168776371308,0.171428571428571,9.94575045207954,6.2989752863170825,1.6576250753465958,1.9891500904159136
2001,29,0,2001-05-20,57.5170842824601,0.190860215053763,10.9777230754158,6.493864354471324,0.7730790898180142,3.71077963112646
2001,30,0,2001-05-27,53.3604493511524,0.223756906077348,11.9397690537109,7.517632367151278,1.0318318935305693,3.390304793029017
2001,31,0,2001-06-03,55.5667202572347,0.187203791469194,10.4023007116624,7.637132168055962,0.5266987702107504,2.238469773395713
2001,32,0,2001-06-10,53.3006244424621,0.171253822629969,9.12793568433599,6.030957505721999,0.3259977030119987,2.770980475602008
2001,33,0,2001-06-17,53.243186139869,0.181303116147309,9.65315556076946,6.938205559303032,0.452491666911068,2.2624583345553404
2001,34,0,2001-06-24,49.618320610687,0.19941348973607,9.89456246782025,7.566430122450809,0.5820330863423707,1.7460992590271074
2001,35,0,2001-07-01,50.7554296506138,0.144886363636364,7.35376963687871,5.335087775774728,0.0,2.018681861103959
2001,36,0,2001-07-08,51.0669791538177,0.16875,8.61755273220673,6.223788084371532,0.1595843098556803,2.234180337979524
2001,37,0,2001-07-15,47.006155567991,0.187692307692308,8.82269381429988,6.942447591580224,0.0,1.88024622271964
2001,38,0,2001-07-22,46.8085106382979,0.171974522292994,8.04987125626781,4.919365767719212,0.8944301395853117,2.236075348963277
2001,39,0,2001-07-29,46.8368178115667,0.177142857142857,8.29680772662037,5.888057096311256,0.5352779178464753,1.873472712462668
2001,40,0,2001-08-05,48.9543726235741,0.185185185185185,9.06562455992112,5.892655963948717,0.6043749706614097,2.568593625310985
2001,41,0,2001-08-12,49.7897764992255,0.218461538461538,10.8771511736769,6.587570429128282,1.6851924353583991,2.6043883091902567
2001,42,0,2001-08-19,45.1945080091533,0.15948275862069,7.20774481180464,3.3116665351534738,0.0,3.896078276651145
2001,43,0,2001-08-26,38.1679389312977,0.133105802047782,5.08037412396114,2.6053200635698084,0.9118620222494348,1.563192038141885
2001,44,0,2001-09-02,40.6339370829361,0.117903930131004,4.79090087877412,3.0164931458948194,0.1774407732879291,1.5969669595913742
2001,45,0,2001-09-09,39.4303201506591,0.0401785714285714,1.5842539346247,1.0561692897497978,0.1760282149582989,0.3520564299165979
2001,46,0,2001-09-16,37.281683833408,0.0778688524590164,2.90308193784734,0.9167627172149498,0.1527937862024916,1.8335254344299032
2001,47,0,2001-09-23,46.2245190927361,0.0395256916996047,1.82705609062198,1.278939263435385,0.0,0.548116827186593
2001,48,0,2001-09-30,45.3825857519789,0.0108303249097473,0.491508148938399,0.3276720992922667,0.0,0.1638360496461333
2001,49,0,2001-10-07,40.4131118096093,0.0182926829268293,0.739264240419684,0.4928428269464543,0.0,0.2464214134732251
2001,50,0,2001-10-14,45.6282065276717,0.0093457943925233,0.426431836707211,0.0,0.4264318367072092,0.0
2001,51,0,2001-10-21,51.9343986543314,0.0045045045045045,0.233938732677168,0.0,0.0,0.2339387326771682
2001,52,0,2001-10-28,53.0759951749095,0.0,0.05,0.0,0.0,0.0
2002,1,0,2001-11-04,49.7838027346032,0.0042735042735042,0.21275129373762,0.2127512937376168,0.0,0.0
2002,2,0,2001-11-11,40.6102759703837,0.0,0.05,0.0,0.0,0.0
2002,3,0,2001-11-18,41.8258804089642,0.0042918454935622,0.179510216347486,0.0,0.1795102163474845,0.0
2002,4,0,2001-11-25,42.0752022846264,0.0194552529182879,0.81858370203553,0.0,0.4911502212213214,0.32743348081421
2002,5,0,2001-12-02,43.3247447275503,0.0087336244541484,0.378382050022274,0.1891910250111351,0.0,0.1891910250111351
2002,6,0,2001-12-09,45.6091218243649,0.0046948356807511,0.214127332508755,0.214127332508752,0.0,0.0
2002,7,0,2001-12-16,46.5334166146159,0.0145631067961165,0.677671115746833,0.0,0.6776711157468333,0.0
2002,8,0,2001-12-23,38.7238723872387,0.0186046511627907,0.720444137437,0.0,0.7204441374369992,0.0
2002,9,0,2001-12-30,46.3608562691131,0.0236686390532544,1.09729837323345,0.274324593308361,0.5486491866167221,0.274324593308361
2002,10,0,2002-01-06,39.7301349325337,0.0427807486631016,1.69968491689984,0.2124606146124796,0.8498424584499187,0.637381843837439
2002,11,0,2002-01-13,48.9640434823005,0.0826446280991736,4.04661516382648,0.6069922745739715,2.4279690982958906,1.0116537909566223
2002,12,0,2002-01-20,58.5391487125591,0.176056338028169,10.3061881536196,1.0306188153619558,6.183712892171712,3.091856446085868
2002,13,0,2002-01-27,63.6841583176272,0.221343873517787,14.0960982837436,1.006864163124541,9.565209549683134,3.52402457093589
2002,14,0,2002-02-03,71.3884204609331,0.275471698113208,19.6654894099929,1.346951329451569,12.66134249684476,5.657195583696584
2002,15,0,2002-02-10,66.2339823597936,0.317934782608696,21.0580867828692,0.5399509431504861,13.318789931045444,7.199345908673214
2002,16,1,2002-02-17,69.1244239631337,0.166666666666667,11.520737327189,0.6227425582264291,5.604683024037868,5.293311744924654
2002,17,0,2002-02-24,58.4114667528829,0.180645161290323,10.5517488327789,1.6958167766965986,6.406418934187174,2.449513121895087
2002,18,0,2002-03-03,56.4259888243673,0.216216216216216,12.2002137998632,1.7428876856947435,6.971550742778997,3.485775371389487
2002,19,0,2002-03-10,58.8042409006449,0.155963302752294,9.1713036267061,0.5394884486297694,7.013349832187032,1.6184653458893083
2002,20,0,2002-03-17,57.0639668660838,0.148854961832061,8.49425460983689,1.306808401513368,5.445035006305708,1.742411202017828
2002,21,0,2002-03-24,55.477299815798,0.264604810996564,14.679560432359,0.5719309259360639,8.960251172998305,5.147378333424558
2002,22,0,2002-03-31,44.2814452594404,0.261410788381743,11.5756475159533,0.3674808735223229,8.452060091013529,2.7561065514174508
2002,23,0,2002-04-07,43.3279841994815,0.192439862542955,8.33803132361155,0.2977868329861238,6.551310325694776,1.488934164930637
2002,24,0,2002-04-14,50.0346774992569,0.146788990825688,7.34453981640468,0.0,6.120449847003916,1.2240899694007783
2002,25,0,2002-04-21,50.0367145704395,0.224489795918367,11.2327318423436,0.4376389029484507,10.503333670762826,0.2917592686322971
2002,26,0,2002-04-28,47.1279777250696,0.151603498542274,7.14476630234291,0.2747987039362629,6.45776954250223,0.412198055904399
2002,27,0,2002-05-05,45.4495067065736,0.108359133126935,4.92486914777112,0.0,4.643448053612796,0.2814210941583466
2002,28,0,2002-05-12,46.4657534246575,0.0979381443298969,4.5507696653015,0.0,4.550769665301508,0.0
2002,29,0,2002-05-19,46.9537116243703,0.133956386292835,6.28974953223653,0.0,5.997203042365039,0.2925464898714624
