YEAR,WEEK,flu_season_year,flu_weekid,holiday_effect,date,ILI+,ILI_weight,pos,ILI_est,beta,S,I,R
2013,49,2014,6,0,2013-12-08,3.669589143475267,2.1708,0.1690431704199036,2.8179210342345744,0.2896054098116575,92473.5048266874,203.51932766272853,7322.975845649909
2013,50,2014,7,0,2013-12-15,4.926600193780566,2.36971,0.2078988649995386,4.248361971229397,0.30560902701786896,92095.6943794102,305.00586267279556,7599.299757916913
2013,51,2014,8,0,2013-12-22,8.917360934712805,3.15997,0.28219764537995,7.80811004675387,0.32938900996891723,91243.92684806022,558.3913919011715,8197.681760038622
2013,52,2014,9,0,2013-12-29,14.26305771526543,4.59053,0.3107061214122428,13.676932708217585,0.34125285956532914,89747.891738468,976.8292085131611,9275.279053018956
2014,1,2014,10,1,2014-01-05,12.492533128972385,4.28195,0.2917486922774059,14.863026484994316,0.32030937900700274,88592.5092898301,1063.4413977925337,10344.04931237726
2014,2,2014,11,0,2014-01-12,9.87097143483263,3.56288,0.2770503478880184,13.066348149499627,0.295280213012521,87892.6112196877,939.0337972286151,11168.354983083545
2014,3,2014,12,0,2014-01-19,9.006001372997712,3.36378,0.2677345537757437,10.947994289458618,0.27417240760456785,87300.09847218082,795.9237029636625,11903.977824855478
2014,4,2014,13,0,2014-01-26,8.254282960893855,3.39659,0.2430167597765363,9.279970127193982,0.26638559388825067,86731.59643006026,679.6394498944042,12588.76412004534
2014,5,2014,14,0,2014-02-02,6.380125735394716,3.11922,0.2045423450540429,7.464548690545603,0.256682857896775,86384.34977629813,549.2572734705409,13066.392950231215
2014,6,2014,15,0,2014-02-09,5.40521619084263,2.83572,0.1906117737591381,6.038549969113898,0.2521618549417592,86171.99895950113,446.97384674738333,13381.027193751659
2014,7,2014,16,0,2014-02-16,4.076625327951563,2.48484,0.1640598721829801,4.710121496300083,0.2485248997416336,86130.5615492014,350.3333476651965,13519.105103133388
2014,8,2014,17,0,2014-02-23,3.102438932326772,2.2741,0.1364249123753033,3.7016289391602557,0.2466261929661807,86181.000298939,274.6982271853814,13544.301473875636
2014,9,2014,18,0,2014-03-02,2.4621848614904405,2.07244,0.1188060866172454,2.93320165998098,0.24603637245001042,86338.23193288558,218.63296969366792,13443.135097420689
2014,10,2014,19,0,2014-03-09,2.147714871306005,1.98207,0.1083571655544963,2.480274398928652,0.24857201230295367,86541.69329742235,183.7761236498315,13274.530578927723
2014,11,2014,20,0,2014-03-16,2.0162163864604343,1.82441,0.110513337816633,2.2186308193704964,0.25355898500819096,86761.38677920916,164.53741562108357,13074.075805169772
2014,12,2014,21,0,2014-03-23,2.2820968841285296,1.82036,0.125365141187926,2.2075800003317436,0.26122037712352414,86956.34159832464,161.24791368156562,12882.41048799371
2014,13,2014,22,0,2014-03-30,2.3363279316888037,1.75391,0.1332068311195445,2.293319317807103,0.26945196118484144,87130.0084282298,167.37661059302096,12702.614961177298
2014,14,2014,23,0,2014-04-06,2.533188235294117,1.74542,0.1451334484132253,2.4656548466660775,0.27525176967676335,87269.0540351306,178.48528722492426,12552.460677644462
2014,15,2014,24,0,2014-04-13,2.5019008775595486,1.67236,0.1496030087755955,2.6078183668853643,0.2791906468706745,87382.3968731261,189.5451305211726,12428.057996352798
2014,16,2014,25,0,2014-04-20,2.080520577617329,1.51659,0.1371841155234657,2.510498758854193,0.27725451189491795,87561.04388752088,182.88175632332755,12256.07435615591
2014,17,2014,26,0,2014-04-27,1.8885083425676736,1.44778,0.130441665347475,2.410639285907597,0.27578259699675106,87737.56361372692,174.80481157459562,12087.631574698555
2014,18,2014,27,0,2014-05-04,1.6323746973572029,1.29028,0.1265132139812446,2.2446252915474703,0.27249714852738605,87954.53603377905,163.1833178246223,11882.28064839634
2014,19,2014,28,0,2014-05-11,1.5088417218543049,1.37388,0.1098233995584989,2.0635465242854254,0.27010593235174846,88171.87786703363,151.32875192635436,11676.793381040025
2014,20,2014,29,0,2014-05-18,1.3913190592662268,1.34208,0.1036688617121354,1.927521397570412,0.26923740081651815,88374.32977281854,140.30279251479084,11485.367434666601
2014,21,2014,30,0,2014-05-25,1.1331914132009095,1.34563,0.0842127043244361,1.7425869774301277,0.26776026598246,88593.32956196883,126.39432753871111,11280.276110492438
2014,22,2014,31,0,2014-06-01,1.0785388480134537,1.21291,0.088921589236914,1.6052443974743216,0.26711445924136956,88813.46615879254,116.95726653647698,11069.576574670904
2014,23,2014,32,0,2014-06-08,0.8607772853828299,1.19291,0.0721577726218097,1.459257873085464,0.26638572996600446,89068.1108918808,106.45590511984261,10825.433202999371
2014,24,2014,33,0,2014-06-15,0.8106020289855063,1.14146,0.0710144927536231,1.3577012980439824,0.2661915307462483,89313.28794245285,99.35625177979382,10587.355805767233
2014,25,2014,34,0,2014-06-22,0.6263266443126126,1.06503,0.0588083569770441,1.2336727178373408,0.2650377726734157,89585.08993656882,89.8614479822436,10325.048615449048
2014,26,2014,35,0,2014-06-29,0.5708912638322654,1.12669,0.0506697728596389,1.1297474862540573,0.26421762929706555,89845.6889711067,82.07682882017725,10072.23420007308
2014,27,2014,36,0,2014-07-06,0.4760870674300249,0.947353,0.0502544529262086,1.0322017446760683,0.2634931082765525,90120.09522439177,74.42080975848368,9805.483965849759
2014,28,2014,37,0,2014-07-13,0.4725567909715402,0.944187,0.0500490677134445,0.9642461790082686,0.2629595985453162,90379.82840322393,70.07156899048624,9550.100027785636
2014,29,2014,38,0,2014-07-20,0.354810106649937,0.934822,0.0379548306148055,0.8879896421967459,0.2621901592906055,90654.52004917966,64.44234970792041,9281.0376011123
2014,30,2014,39,0,2014-07-27,0.3058238567316916,0.81736,0.0374160537256156,0.8067592901778565,0.2613483145463243,90930.80119206385,59.151458820893225,9010.047349115228
2014,31,2014,40,0,2014-08-03,0.310475481456277,0.852792,0.0364069411364409,0.7700076959690864,0.2613486484856872,91187.41659164647,56.17158389915847,8756.411824454297
2014,32,2014,41,0,2014-08-10,0.2185956205852668,0.746994,0.0292633703329969,0.7155392406013439,0.26075152025125453,91438.95034063683,52.403746711644175,8508.645912651533
2014,33,2014,42,0,2014-08-17,0.2606818837920483,0.761098,0.0342507645259938,0.6899007650337687,0.2603375419678612,91683.951428422,49.95547560085476,8266.093095977141
2014,34,2014,43,0,2014-08-24,0.2505880293501044,0.767627,0.0326445043426175,0.6683502992379214,0.26057547842188494,91918.53214537505,49.38428948906113,8032.083565135901
2014,35,2014,44,0,2014-08-31,0.2951319808708783,0.862176,0.0342310596526554,0.6754821337013791,0.2611538664286521,92143.53140431688,48.75454243120027,7807.7140532519215
2014,36,2014,45,0,2014-09-07,0.2726144286728176,0.984907,0.0276792051100071,0.6730273913203585,0.261544326589852,92355.26232806103,48.93317396727466,7595.8044979717315
2014,37,2014,46,0,2014-09-14,0.286130672426746,1.16287,0.0246055597295266,0.6795850311372762,0.26200995152743406,92554.55009951993,49.70960706316581,7395.740293416934
2014,38,2014,47,0,2014-09-21,0.3694244147157186,1.22731,0.0301003344481605,0.7167248396936153,0.26246922836085385,92734.34750359673,51.6407291759673,7214.011767227325
2014,39,2014,48,0,2014-09-28,0.4170167654530054,1.2071,0.0345469940728196,0.7396821825909818,0.2630022494275812,92903.9139540897,53.40962749301996,7042.67641841723
2014,40,2014,49,0,2014-10-05,0.3752798055816863,1.16191,0.0322985261837566,0.7564444225701691,0.263186423752136,93067.91818057162,55.2646439474897,6876.817175480823
2014,41,2014,50,0,2014-10-12,0.5207257611453422,1.30905,0.0397789054005074,0.8163784364779287,0.264370858482455,93209.29965090426,58.654901504133086,6732.045447591682
2014,42,2014,51,0,2014-10-19,0.6813281268650341,1.37072,0.0497058572768351,0.8904284672980419,0.26596598676763056,93341.61269355369,64.30622587980454,6594.081080566563
2014,43,2014,52,0,2014-10-26,0.685067299077733,1.43373,0.0477821695212999,0.9751537858938458,0.26717722240833736,93459.88718984478,70.40890055268751,6469.70390960234
2014,44,2015,1,0,2014-11-02,0.9002606625617897,1.42791,0.063047437342815,1.100213247042508,0.26867308308131255,93543.54224328962,79.80245236175149,6376.655304348565
2014,45,2015,2,0,2014-11-09,1.4461633379780137,1.61605,0.0894875367703978,1.3405307980777825,0.27189282687411337,93569.67812973801,96.48629742800718,6333.835572834027
2014,46,2015,3,0,2014-11-16,1.7071059882412711,1.65976,0.1028525803876025,1.6181285372404195,0.27477216427282264,93557.86844374472,116.58547801307694,6325.546078242196
2014,47,2015,4,0,2014-11-23,3.054051571198812,2.05459,0.1486453049610293,2.2074259738022755,0.2813754181950218,93397.94656032306,158.49499804541844,6443.558441631506
2014,48,2015,5,0,2014-11-30,4.9655889753566775,2.53541,0.1958495460440985,3.3996961306284015,0.29311443991803143,93008.78055015585,244.38107660889858,6746.83837323541
2014,49,2015,6,0,2014-12-07,5.874668328420323,2.54253,0.2310560083232183,5.140090883948524,0.3068325789554253,92488.01371388411,368.21431736930526,7143.77196874642
2014,50,2015,7,0,2014-12-14,10.106325609964752,3.60563,0.2802929199603052,9.166169340993875,0.3284509063490197,91443.88339385093,654.2684460107703,7901.848160138287
2014,51,2015,8,0,2014-12-21,15.173505200193995,4.90976,0.3090477986743546,14.796858347523342,0.33559755843870703,89818.10449190429,1053.4936061701126,9128.401901925727
2014,52,2015,9,0,2014-12-28,19.41355039747872,5.98221,0.3245213791805823,20.111862226741042,0.3320402224531687,87780.3857085316,1431.9667710453678,10787.647520423085
2014,53,2015,10,1,2015-01-04,14.985238156438026,5.47421,0.2737424789410349,19.442052935140296,0.3077220151119591,77645.82725426092,1391.6083320706605,12335.250274306265
2015,1,2015,11,0,2015-01-11,10.117440542224989,4.21374,0.2401059520099719,10.983814900689422,0.22641908999676547,84029.72313461112,944.2174494716841,15026.059415917225
2015,2,2015,12,0,2015-01-18,10.22809780324737,4.21022,0.2429349963481094,9.834748392253555,0.24034652929680247,83289.24590075228,741.55725189757,15969.196847349971
2015,3,2015,13,0,2015-01-25,9.944734585014915,4.25968,0.2334620108791016,8.859002895153997,0.25439279807952614,82535.38327483927,659.996845772988,16804.619879387596
2015,4,2015,14,0,2015-02-01,8.552302724744553,3.97761,0.2150110927100584,7.912646598266252,0.2632338278224051,81994.8560100599,586.3599702105078,17418.784019729617
2015,5,2015,15,0,2015-02-08,6.907395104966025,3.63443,0.1900544268280315,6.822433380028977,0.2679011470778918,81728.4454253102,506.7415284789394,17764.813046210937
2015,6,2015,16,0,2015-02-15,5.076808990886862,3.26527,0.155478995332296,5.598472076024404,0.2646368779909418,81733.42924566165,414.6344978934666,17851.936256444802
2015,7,2015,17,0,2015-02-22,4.065737908039352,2.93083,0.1387230889556662,4.518087507842786,0.26311460678051185,81863.42249904403,335.77446223600265,17800.803038720012
2015,8,2015,18,0,2015-03-01,3.2405655602404213,2.54474,0.1273436799138781,3.6822384346312766,0.2620545364253475,82096.94932159674,271.92441122619294,17631.126267177067
2015,9,2015,19,0,2015-03-08,3.2555994270323203,2.47227,0.1316846229187071,3.310867452804453,0.2694410739377954,82301.27060069589,243.99828567214118,17454.731113632057
2015,10,2015,20,0,2015-03-15,3.0008841269841278,2.35665,0.127336860670194,3.108808544160805,0.27528973933716855,82532.34789109994,228.05106195875805,17239.601046941247
2015,11,2015,21,0,2015-03-22,2.6025879363700515,2.17008,0.1199305065421575,2.868793294298172,0.27653315157244557,82802.86204906374,211.3933944518426,16985.744556484464
2015,12,2015,22,0,2015-03-29,2.2980404593639565,2.04297,0.1124852767962308,2.6291743223392645,0.27805751570664083,83123.46900947759,192.7467344039159,16683.7842561184
2015,13,2015,23,0,2015-04-05,2.154890578512395,1.954,0.1102809917355371,2.475620407039837,0.27930986412075826,83435.83556994652,180.88742669415805,16383.277003359322
2015,14,2015,24,0,2015-04-12,1.7225194193854705,1.72287,0.0999796513599674,2.196663111016279,0.2766064870203393,83796.31515049342,160.40773903257366,16043.277110473915
2015,15,2015,25,0,2015-04-19,1.2936973485697203,1.53694,0.0841735753230263,1.8620306157885884,0.27371508609014666,84191.25702143146,136.11220758666553,15672.630770981856
2015,16,2015,26,0,2015-04-26,0.9003011791459613,1.38283,0.0651057020129706,1.5349227424273721,0.2703266544393125,84630.59755090083,112.1548276818388,15257.24762141734
2015,17,2015,27,0,2015-05-03,0.8284275766016709,1.46265,0.0566388115134633,1.3421072547054678,0.2696883095510716,85041.90247231384,98.34642860489485,14859.751099081377
2015,18,2015,28,0,2015-05-10,0.7483464636140629,1.38934,0.0538634505314799,1.210553474521443,0.2696111793277741,85440.3302360526,88.77640216608356,14470.893361781276
2015,19,2015,29,0,2015-05-17,0.5628767958206347,1.3468,0.041793643883326,1.0677444928565327,0.2687026744545288,85849.74870774447,78.12859403902105,14072.122698216435
2015,20,2015,30,0,2015-05-24,0.4593344745601512,1.25452,0.0366143604374702,0.9513061081216705,0.2681069739642274,86263.98555770857,69.57511970505794,13666.439322586522
2015,21,2015,31,0,2015-05-31,0.3547978316985018,1.21636,0.0291688177594217,0.84492721507228,0.2677330599443627,86676.80289153925,61.91014391735412,13261.286964543364
2015,22,2015,32,0,2015-06-07,0.3238437866437861,1.16734,0.0277420277420277,0.7686533109095702,0.26733198674861947,87094.0848586789,56.23751871898759,12849.677622602007
2015,23,2015,33,0,2015-06-14,0.2770024089219325,1.04654,0.0264684014869888,0.7127189165379383,0.26753478857120366,87479.4034416457,52.15040995608855,12468.44614839811
2015,24,2015,34,0,2015-06-21,0.2338765237241147,0.943661,0.0247839556497635,0.664402099090355,0.2672672072342062,87862.8523410793,48.54440036694408,12088.603258553903
2015,25,2015,35,0,2015-06-28,0.203563450881612,0.935046,0.0217704210147535,0.6259559720833261,0.2673548374958319,88238.79633242522,45.35450536518901,11715.849162209566
2015,26,2015,36,0,2015-07-05,0.2297630602134143,0.934726,0.0245807926829268,0.6097345236413791,0.2679457257976144,88593.32433565805,45.02910784187452,11361.646556500125
2015,27,2015,37,0,2015-07-12,0.1609953688212925,0.864118,0.0186311787072243,0.5864122345661857,0.2676265557035957,88948.79911696153,42.19046757827551,11009.010415460116
2015,28,2015,38,0,2015-07-19,0.1376503472911288,0.806535,0.0170668783488787,0.5496503362931189,0.26703610298395336,89294.55902318275,40.50393854736652,10664.93703826986
2015,29,2015,39,0,2015-07-26,0.112701166077738,0.742747,0.0151735605903138,0.5228779917359824,0.2664313922956848,89636.46305289486,38.03730890780625,10325.499638197101
2015,30,2015,40,0,2015-08-02,0.1125678307210028,0.737859,0.0152560083594566,0.5067696925253539,0.2663728309871526,89953.95387794908,37.28216379867656,10008.763958252082
2015,31,2015,41,0,2015-08-09,0.1443002755741125,0.743224,0.0194154488517745,0.5134341321825818,0.26653312500206816,90259.21590653395,37.75702819662116,9703.027065269373
2015,32,2015,42,0,2015-08-16,0.1328418146639503,0.805251,0.0164969450101832,0.5136481164935784,0.2669504465948943,90553.7281426552,37.24727320647216,9409.02458413827
2015,33,2015,43,0,2015-08-23,0.1548557330754348,0.816943,0.0189555125725338,0.5188013138820831,0.26715140560348666,90836.90645804709,38.00222628528195,9125.091315667538
2015,34,2015,44,0,2015-08-30,0.1513692622189179,0.814518,0.018583906337112,0.5258721432293911,0.26690626141521123,91113.47517797121,38.00276392379679,8848.522058104894
2015,35,2015,45,0,2015-09-06,0.1956388062142268,0.86067,0.0227309893704006,0.5522195750165761,0.26762350988028166,91369.27637501617,39.99678214228917,8590.726842841552
2015,36,2015,46,0,2015-09-13,0.1933866666666661,0.886704,0.0218096080165045,0.5740697232881595,0.2676188070336324,91605.67604850569,41.55116420046073,8352.772787293989
2015,37,2015,47,0,2015-09-20,0.2595179360540673,1.00845,0.0257343384455419,0.6111285335003973,0.2680872008892119,91835.43572901732,44.55398376076297,8120.010287221811
2015,38,2015,48,0,2015-09-27,0.2010883681535853,1.06625,0.0188594014680971,0.6239352090996672,0.268225222784147,92062.88194346124,45.137524784227736,7891.9805317546425
2015,39,2015,49,0,2015-10-04,0.2167981976508706,1.05995,0.0204536249493722,0.6435266125163998,0.26823841044350555,92269.88210822512,46.71028912538545,7683.407602649445
2015,40,2015,50,0,2015-10-11,0.8823387181738365,1.22559,0.0719929762949956,0.8086824589285232,0.27152007425321145,92435.18656946781,58.19392600800878,7506.619504524347
2015,41,2015,51,0,2015-10-18,0.6598809027777774,1.31066,0.0503472222222222,0.9218255277945733,0.27329386777436965,92598.50604680348,66.76133628038387,7334.732616916136
2015,42,2015,52,0,2015-10-25,0.8469232053422359,1.3711,0.0617696160267111,1.0770949814458894,0.27533475850642053,92727.73660413598,77.48068219319158,7194.782713670855
2015,43,2016,1,0,2015-11-01,0.6488680064308674,1.39171,0.0466237942122186,1.1484387034266326,0.2748707975453093,92855.96195888863,82.419228822949,7061.618812288463
2015,44,2016,2,0,2015-11-08,0.4414361774744019,1.43712,0.030716723549488,1.096471610747677,0.27233983147511587,93016.35226344634,79.15140018226761,6904.496336371414
2015,45,2016,3,0,2015-11-15,0.6683582196697767,1.50165,0.0445082555635319,1.1411496575248725,0.27193630777195077,93143.5956444064,81.945493812875,6774.458861780715
2015,46,2016,4,0,2015-11-22,0.7453182441700958,1.59805,0.046639231824417,1.2038328009045907,0.27210094431710996,93243.81252002902,86.74089750301518,6669.446582467952
2015,47,2016,5,0,2015-11-29,0.9344058772687974,1.89668,0.0492653414001728,1.309822122225591,0.272865380602053,93320.65306033066,94.3646957779335,6584.982243891453
2015,48,2016,6,0,2015-12-06,0.9739045161290314,1.67728,0.0580645161290322,1.3928565246625824,0.27256299531891715,93393.42157274779,99.82673796439094,6506.751689287877
2015,49,2016,7,0,2015-12-13,1.1980363636363625,1.78296,0.067193675889328,1.525939043049532,0.27301212170832334,93437.81342513148,109.97011280753301,6452.216462061067
2015,50,2016,8,0,2015-12-20,1.7908051525423718,1.87336,0.095593220338983,1.8100456295639935,0.27527516941248525,93416.97587553949,130.4680608170518,6452.556063643527
2015,51,2016,9,0,2015-12-27,3.095306666666666,2.32148,0.1333333333333333,2.3792545663911024,0.2795123182786877,93281.82813464623,171.66053342682864,6546.511331926771
2015,52,2016,10,0,2016-01-03,4.219371043771044,2.40991,0.1750841750841751,3.336053912738077,0.28892965312690233,93008.46166758584,239.39789825159207,6752.140434162527
2016,1,2016,11,1,2016-01-10,4.011115697990222,1.94328,0.2064095600217273,4.089836783154489,0.29223343837667576,92727.51391625401,294.8438901213348,6977.642193624699
2016,2,2016,12,0,2016-01-17,5.486389016018308,1.99796,0.2745995423340961,5.449187517651767,0.3002060008540529,92283.07084872921,390.4290128559653,7326.500138414738
2016,3,2016,13,0,2016-01-24,6.825117317574511,2.11829,0.3221993833504625,7.033720218577441,0.3020848631341757,91667.34478469653,504.6831898350742,7827.972025468369
2016,4,2016,14,0,2016-01-31,8.152420560747663,2.25112,0.3621495327102804,8.581925560127463,0.2988514504872954,90898.70679321565,614.2654512686197,8487.027755515774
2016,5,2016,15,0,2016-02-07,10.07764737807114,2.37116,0.425009167583425,10.378641462159496,0.3004339305783812,89909.2448384087,743.8985691649144,9346.85659242622
2016,6,2016,16,0,2016-02-14,13.835583073079324,2.80035,0.4940662086196127,13.394441954918015,0.307876031192732,88518.80221295582,958.567751024907,10522.630036019124
2016,7,2016,17,0,2016-02-21,17.91030913288866,3.16475,0.5659312467932273,17.35277411590192,0.3142506056785851,86682.70819714681,1240.9910107500752,12076.300792102995
2016,8,2016,18,0,2016-02-28,18.602099274884644,3.15183,0.5901999560536146,19.27379079394383,0.3114080044978215,84878.49262857364,1381.1209173167897,13740.386454109523
2016,9,2016,19,0,2016-03-06,20.84428675058673,3.3321,0.6255600597397055,21.25277707092564,0.3103561054164909,82834.85549152113,1523.7393461512518,15641.405162327723
2016,10,2016,20,0,2016-03-13,22.877773817468103,3.56024,0.6425907752698724,22.769378718435856,0.3123726118942138,80629.0425836735,1638.700496407698,17732.256919918902
2016,11,2016,21,0,2016-03-20,17.596065969350523,3.05479,0.576015567988324,20.313903222334808,0.3015466092892645,78960.63584545936,1474.60972145241,19564.75443308828
2016,12,2016,22,0,2016-03-27,14.706282037533512,2.76732,0.5314268692284778,16.78610405325608,0.2917522039191843,77813.12885513168,1227.4902804489657,20959.380864419367
2016,13,2016,23,0,2016-04-03,12.450541387170302,2.44161,0.5099316183653533,13.681751747361732,0.2862133050807376,77074.58015950679,1007.2320917766904,21918.18774871654
2016,14,2016,24,0,2016-04-10,9.680820307948396,2.03348,0.4760715771951727,10.792192973644685,0.28242475194907535,76679.81864983146,799.0970032093198,22521.08434695927
2016,15,2016,25,0,2016-04-17,8.684880478468898,1.98593,0.4373205741626794,8.93604407230216,0.2836940087905251,76419.58452717826,661.8635498299769,22918.551922991825
2016,16,2016,26,0,2016-04-24,8.710934140969162,1.91514,0.4548458149779735,8.213873345196328,0.2939858605819468,76171.90886756507,604.856787880884,23223.23434455395
2016,17,2016,27,0,2016-05-01,6.3951742454728375,1.69968,0.3762575452716298,7.009681496262399,0.2941621909118353,76154.64093221891,516.092281036046,23329.26678674507
2016,18,2016,28,0,2016-05-08,4.946235999999999,1.57635,0.3137777777777777,5.694367829907553,0.2875028328503824,76314.0259831088,420.1325800327662,23265.8414368584
2016,19,2016,29,0,2016-05-15,3.788022571148185,1.3935,0.2718351324828263,4.456505755857114,0.2816869669094421,76639.6412145592,330.73305061172914,23029.62573482907
2016,20,2016,30,0,2016-05-22,3.5670078431372545,1.29941,0.2745098039215686,3.7756227772096707,0.2834531351228324,77011.3529177411,280.2107422639688,22708.43633999505
2016,21,2016,31,0,2016-05-29,2.7047471048513296,1.18379,0.2284820031298904,3.1466544149869,0.2838648527950237,77471.52675112679,233.17022585267136,22295.3030230205
2016,22,2016,32,0,2016-06-05,2.147052489626556,1.13723,0.1887966804979253,2.6139004280862936,0.28232292993782804,78000.97207507938,193.65513185387488,21805.37279306673
2016,23,2016,33,0,2016-06-12,1.301475,1.04118,0.125,2.00226450435036,0.27561962763540104,78569.60666498386,148.3713579387872,21282.021977077264
2016,24,2016,34,0,2016-06-19,1.0772466509433951,0.971814,0.1108490566037735,1.6034189615788454,0.27389591441155353,79186.73705647829,118.56651992883845,20694.69642359279
2016,25,2016,35,0,2016-06-26,1.5377638125000002,0.863306,0.178125,1.5644721795321153,0.2807016116979368,79745.9524550884,115.50224283367082,20138.545302077913
2016,26,2016,36,0,2016-07-03,1.103177569230769,0.833797,0.1323076923076923,1.432586326474991,0.2826102181180577,80320.02465449375,104.55549175570465,19575.419853750514
2016,27,2016,37,0,2016-07-10,1.1290082656826566,0.784516,0.1439114391143911,1.381315564742241,0.28565885423058596,80863.47317693137,102.2258990946998,19034.300923973824
2016,28,2016,38,0,2016-07-17,0.9841495876288656,0.734327,0.134020618556701,1.33103237065898,0.28714536055730766,81411.25151956407,98.28292149291205,18490.465558943008
2016,29,2016,39,0,2016-07-24,0.8235547138047135,0.698845,0.1178451178451178,1.272803394097174,0.28779393302623685,81971.63374251265,92.61630345374333,17935.74995403371
2016,30,2016,40,0,2016-07-31,1.3103136241610736,0.723099,0.1812080536912751,1.3599898228935166,0.2909595610191211,82445.6630698436,99.22433839991173,17455.112591756457
2016,31,2016,41,0,2016-08-07,1.001867606837607,0.663501,0.150997150997151,1.3688173488660897,0.29187179292474363,82930.17537219204,99.70074927735149,16970.123878530623
2016,32,2016,42,0,2016-08-14,0.9868376068376066,0.69276,0.1424501424501424,1.390504299698889,0.29244265607528896,83404.94349895554,100.60447465109499,16494.45202639327
2016,33,2016,43,0,2016-08-21,0.7742337499999996,0.710029,0.1090425531914893,1.348761080247709,0.29198241380522916,83875.97160364968,98.46730849023726,16025.561087859996
2016,34,2016,44,0,2016-08-28,0.9854938461538458,0.834232,0.1181318681318681,1.3869982323585517,0.29244052698129686,84300.5717008322,100.53491382832527,15598.893385339386
2016,35,2016,45,0,2016-09-04,1.24077625,0.992621,0.125,1.4789851499060234,0.2936065198976674,84690.0498722875,107.01094716869954,15202.939180543734
2016,36,2016,46,0,2016-09-11,1.4732724999999998,1.01605,0.145,1.6287239339908088,0.29517019410923034,85041.8261154892,117.13571744117793,14841.03816706978
2016,37,2016,47,0,2016-09-18,1.6472631103074131,1.07169,0.1537070524412296,1.7993304277141382,0.2967162293679287,85351.36641460449,129.18865133885666,14519.444934056648
2016,38,2016,48,0,2016-09-25,1.7533982315112535,1.10163,0.1591639871382636,1.983020000869512,0.2974158554282119,85630.41215464876,143.36324775467213,14226.224597596425
2016,39,2016,49,0,2016-10-02,1.622111350574713,1.18841,0.1364942528735632,2.1042711525098583,0.29713511427827827,85926.53846873663,152.0325640169071,13921.428967246413
2016,40,2016,50,0,2016-10-09,1.4187238307349657,1.2019,0.1180400890868596,2.135986178915779,0.2958123195636117,86238.23226331132,154.20714061618256,13607.560596072504
2016,41,2016,51,0,2016-10-16,1.3706870103092783,1.23108,0.111340206185567,2.1478722652942297,0.29432613473341734,86541.25490767906,155.71164664424373,13303.033445676618
2016,42,2016,52,0,2016-10-23,1.857450175438596,1.26796,0.1464912280701754,2.31512823302436,0.2943318117573844,86747.46658001187,167.55533062703546,13084.978089361062
2016,43,2016,53,0,2016-10-30,1.8204184931506844,1.36298,0.1335616438356164,2.4235582104605413,0.29338578063170145,86954.88573661838,175.14395872411393,12869.970304657503
2016,44,2017,1,0,2016-11-06,1.7993823302469123,1.48535,0.1211419753086419,2.4925127706301597,0.292146599827681,87164.79585832961,179.81246286021243,12655.39167881013
2016,45,2017,2,0,2016-11-13,2.116081725490196,1.55954,0.1356862745098039,2.641241195834516,0.29300501088304676,87314.70484531226,190.25693264840857,12495.03822203934
2016,46,2017,3,0,2016-11-20,2.6955620281273123,1.64783,0.1635825314581791,2.9232038878208995,0.2935946197395991,87397.31816826465,210.54429178253525,12392.137539952786
2016,47,2017,4,0,2016-11-27,3.4840619307832417,1.91275,0.1821493624772313,3.429352652694043,0.2983493268073053,87390.99588064436,247.71601543939352,12361.28810391626
2016,48,2017,5,0,2016-12-04,4.052478108581436,1.81725,0.2230005837711617,4.122332533639703,0.3009203784316079,87321.60165458304,297.1035879671715,12381.294757449754
2016,49,2017,6,0,2016-12-11,5.356050957446809,1.91433,0.2797872340425532,5.28614844967012,0.30685489544514766,87099.60881407643,379.86813710330495,12520.52304882029
2016,50,2017,7,0,2016-12-18,8.253142335115863,2.21003,0.373440285204991,7.56163494817594,0.32163847163926873,86546.75428665463,543.7615563522359,12909.484156993067
2016,51,2017,8,0,2016-12-25,12.427959441117764,2.73568,0.4542914171656687,11.678438237150152,0.3382473140728576,85435.64083071555,833.4426261868368,13730.916543097665
2016,52,2017,9,0,2017-01-01,18.937193063583816,3.36832,0.5622147855187101,18.212732347396003,0.35026645765341097,83532.65327880226,1298.5437266309075,15168.802994566757
2017,1,2017,10,1,2017-01-08,17.792152873855546,3.09689,0.5745167853509664,20.300252510671807,0.3373705503125432,81955.80814483606,1451.4032284591356,16592.788626704998
2017,2,2017,11,0,2017-01-15,17.24049894204232,3.07346,0.5609475620975161,20.040432540706732,0.32249144927882895,80433.18936703575,1439.3695429468564,18127.441090017423
2017,3,2017,12,0,2017-01-22,20.82075079476391,3.51643,0.5920991117344554,21.424610206055167,0.3218661107875455,78445.30807301169,1540.4222717746409,20014.269655213633
2017,4,2017,13,0,2017-01-29,22.734618432574432,3.8027,0.5978546409807356,22.578092815222,0.32452901644720156,76350.5148138898,1629.1990407829971,22020.28614532714
2017,5,2017,14,0,2017-02-05,26.60618491938655,4.50313,0.5908375933936296,24.85341651280484,0.3333964266108936,73943.19564119597,1793.6510031618068,24263.15335564224
2017,6,2017,15,0,2017-02-12,31.93197710559681,5.06308,0.6306828473102699,28.51570759221724,0.34861115683922916,70970.20309970004,2052.080299560832,26977.716600739055
2017,7,2017,16,0,2017-02-19,29.67979985004685,4.86009,0.6106841611996251,28.897445435413736,0.35194054942469394,68355.2580674094,2087.423314614946,29557.318617975587
