"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29th week, 2015",,,,,,"Data collected as of July 22, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Toyama,11379,237.06,137,4.72,575,19.83,2349,81,6542,225.59,666,22.97,1166,40.21,108,3.72,343,11.83,2,0.07,291,10.03,232,8,1,0.14,37,5.29,1,0.2,-,-,172,34.4,-,-,33,6.6
Ishikawa,13461,280.44,186,6.41,477,16.45,3753,129.41,6587,227.14,463,15.97,1101,37.97,745,25.69,379,13.07,2,0.07,240,8.28,865,29.83,-,-,62,8.86,1,0.2,-,-,108,21.6,-,-,74,14.8
Fukui,11198,349.94,249,11.32,351,15.95,1929,87.68,6887,313.05,229,10.41,2204,100.18,83,3.77,319,14.5,8,0.36,339,15.41,459,20.86,1,0.33,21,7,8,1.33,8,1.33,14,2.33,-,-,104,17.33
Yamanashi,8723,218.08,99,4.13,115,4.79,1641,68.38,4185,174.38,234,9.75,570,23.75,397,16.54,220,9.17,2,0.08,364,15.17,33,1.38,1,0.11,88,9.78,2,0.2,16,1.6,29,2.9,-,-,68,6.8
Nagano,22352,259.91,349,6.58,296,5.58,4208,79.4,10606,200.11,629,11.87,587,11.08,1335,25.19,592,11.17,29,0.55,157,2.96,128,2.42,2,0.2,101,10.1,1,0.09,5,0.45,149,13.55,-,-,80,7.27
Gifu,21864,254.23,270,5.19,676,13,1722,33.12,6848,131.69,370,7.12,399,7.67,739,14.21,569,10.94,10,0.19,1153,22.17,96,1.85,-,-,53,4.82,1,0.2,3,0.6,53,10.6,-,-,77,15.4
Shizuoka,33465,242.5,601,6.83,1082,12.3,9568,108.73,15701,178.42,1109,12.6,3579,40.67,1636,18.59,1148,13.05,38,0.43,1592,18.09,451,5.13,3,0.14,156,7.43,3,0.3,10,1,104,10.4,29,2.9,55,5.5
Aichi,64355,330.03,890,4.89,2029,11.15,12010,65.99,30269,166.31,1788,9.82,3454,18.98,1494,8.21,2274,12.49,51,0.28,4467,24.54,1452,7.98,16,0.47,238,7,10,0.71,2,0.14,97,6.93,-,-,178,12.71
Mie,17230,239.31,297,6.6,750,16.67,2796,62.13,7804,173.42,448,9.96,1914,42.53,459,10.2,712,15.82,29,0.64,2299,51.09,100,2.22,2,0.17,32,2.67,10,1.11,9,1,62,6.89,-,-,11,1.22
Shiga,13626,262.04,238,7.44,330,10.31,2011,62.84,5686,177.69,492,15.38,1823,56.97,1107,34.59,360,11.25,6,0.19,723,22.59,245,7.66,-,-,33,4.13,5,0.71,7,1,25,3.57,-,-,41,5.86
Kyoto,21717,178.01,261,3.58,791,10.84,3149,43.14,11288,154.63,754,10.33,6266,85.84,787,10.78,777,10.64,12,0.16,538,7.37,458,6.27,1,0.06,147,8.65,3,0.5,3,0.5,15,2.5,3,0.5,97,16.17
Osaka,52736,171.78,2901,14.58,2397,12.05,14885,74.8,37789,189.89,3087,15.51,14982,75.29,2747,13.8,3072,15.44,112,0.56,1978,9.94,1604,8.06,20,0.39,413,8.1,6,0.35,15,0.88,173,10.18,2,0.12,249,14.65
Hyogo,43053,217.44,1441,11.26,1918,14.98,8069,63.04,28380,221.72,1860,14.53,9661,75.48,1516,11.84,1724,13.47,62,0.48,1080,8.44,1087,8.49,10,0.29,693,19.8,12,1.09,18,1.64,48,4.36,-,-,51,4.64
Nara,7960,147.41,392,11.53,315,9.26,1844,54.24,4541,133.56,331,9.74,2760,81.18,201,5.91,404,11.88,5,0.15,297,8.74,127,3.74,4,0.44,88,9.78,7,1.17,2,0.33,15,2.5,1,0.17,108,18
Wakayama,9307,186.14,585,18.87,225,7.26,1040,33.55,3353,108.16,313,10.1,1869,60.29,156,5.03,354,11.42,5,0.16,501,16.16,72,2.32,2,0.5,33,8.25,7,0.64,5,0.45,48,4.36,2,0.18,76,6.91
Tottori,7340,253.1,70,3.68,202,10.63,3262,171.68,3870,203.68,147,7.74,1468,77.26,76,4,259,13.63,26,1.37,139,7.32,88,4.63,-,-,10,3.33,2,0.4,5,1,9,1.8,-,-,95,19
Shimane,8409,221.29,234,10.17,476,20.7,2474,107.57,4195,182.39,256,11.13,1647,71.61,58,2.52,401,17.43,2,0.09,49,2.13,239,10.39,1,0.33,20,6.67,2,0.25,22,2.75,44,5.5,1,0.13,75,9.38
Okayama,25538,304.02,283,5.24,357,6.61,2102,38.93,10937,202.54,585,10.83,2285,42.31,230,4.26,576,10.67,20,0.37,616,11.41,487,9.02,5,0.42,95,7.92,2,0.4,1,0.2,8,1.6,1,0.2,28,5.6
Hiroshima,29751,260.97,502,7.07,1231,17.34,6004,84.56,15477,217.99,825,11.62,2475,34.86,206,2.9,968,13.63,35,0.49,831,11.7,1413,19.9,11,0.58,347,18.26,1,0.05,16,0.76,105,5,4,0.19,117,5.57
Yamaguchi,22604,332.41,834,17.74,338,7.19,4936,105.02,10283,218.79,884,18.81,3219,68.49,248,5.28,964,20.51,9,0.19,376,8,104,2.21,-,-,78,8.67,1,0.11,-,-,45,5,-,-,42,4.67
Tokushima,8475,229.05,444,19.3,259,11.26,907,39.43,4134,179.74,308,13.39,2703,117.52,39,1.7,487,21.17,7,0.3,107,4.65,32,1.39,-,-,10,2.5,3,0.43,3,0.43,24,3.43,-,-,29,4.14
Kagawa,10097,214.83,342,12.21,334,11.93,1361,48.61,5241,187.18,264,9.43,2850,101.79,267,9.54,433,15.46,14,0.5,429,15.32,117,4.18,4,0.8,27,5.4,1,0.2,7,1.4,95,19,1,0.2,66,13.2
Ehime,14709,241.13,651,17.59,220,5.95,3586,96.92,10100,272.97,382,10.32,1041,28.14,128,3.46,720,19.46,11,0.3,1579,42.68,382,10.32,1,0.13,354,44.25,1,0.17,2,0.33,9,1.5,-,-,16,2.67
Kochi,15318,319.13,424,14.13,95,3.17,1851,61.7,4339,144.63,334,11.13,1084,36.13,72,2.4,378,12.6,10,0.33,158,5.27,480,16,-,-,8,2.67,7,0.88,7,0.88,123,15.38,26,3.25,63,7.88
Fukuoka,66310,334.9,2414,20.12,1925,16.04,13277,110.64,29857,248.81,2312,19.27,9849,82.08,3158,26.32,2721,22.68,86,0.72,5031,41.93,2713,22.61,14,0.54,579,22.27,18,1.2,37,2.47,51,3.4,-,-,30,2
Saga,12760,335.79,417,18.13,277,12.04,1523,66.22,4204,182.78,423,18.39,1995,86.74,430,18.7,496,21.57,8,0.35,568,24.7,1071,46.57,-,-,15,3.75,2,0.33,8,1.33,54,9,-,-,84,14
Nagasaki,21849,316.65,695,15.8,306,6.95,3528,80.18,7990,181.59,443,10.07,2870,65.23,693,15.75,583,13.25,7,0.16,289,6.57,958,21.77,19,2.38,108,13.5,6,0.5,22,1.83,102,8.5,-,-,85,7.08
Kumamoto,26121,326.51,691,13.82,490,9.8,1940,38.8,14430,288.6,770,15.4,4269,85.38,259,5.18,1132,22.64,45,0.9,1041,20.82,644,12.88,-,-,410,45.56,2,0.13,21,1.4,47,3.13,-,-,75,5
Oita,22724,391.79,453,12.58,354,9.83,2915,80.97,14265,396.25,1009,28.03,2593,72.03,1092,30.33,915,25.42,27,0.75,1140,31.67,554,15.39,-,-,197,39.4,-,-,3,0.27,36,3.27,-,-,52,4.73
Miyazaki,25621,434.25,1188,33,815,22.64,2305,64.03,10533,292.58,824,22.89,2185,60.69,79,2.19,1007,27.97,15,0.42,1292,35.89,209,5.81,4,0.67,368,61.33,-,-,5,0.71,-,-,1,0.14,32,4.57
Kagoshima,32660,351.18,1126,20.47,1081,19.65,6310,114.73,14937,271.58,863,15.69,4402,80.04,976,17.75,776,14.11,53,0.96,1484,26.98,354,6.44,1,0.14,102,14.57,3,0.25,2,0.17,9,0.75,-,-,27,2.25
Okinawa,28284,487.66,1382,40.65,430,12.65,1247,36.68,2655,78.09,781,22.97,2025,59.56,161,4.74,365,10.74,111,3.26,212,6.24,2797,82.26,10,1,218,21.8,22,3.14,65,9.29,63,9,4,0.57,75,10.71
