"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39th week, 2020",,,,,,"Data collected as of September 30, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Fukui,4975,134.46,98,4.26,341,14.83,1381,60.04,3230,140.43,108,4.7,54,2.35,376,16.35,308,13.39,40,1.74,32,1.39,-,-,14,4.67,7,1.17,6,1,16,2.67,3,0.5,-,-
Yamanashi,4328,105.56,42,1.75,50,2.08,722,30.08,1905,79.38,142,5.92,40,1.67,82,3.42,217,9.04,24,1,36,1.5,1,0.11,150,16.67,7,0.7,3,0.3,44,4.4,1,0.1,-,-
Nagano,11116,129.26,344,6.49,137,2.58,2289,43.19,7084,133.66,403,7.6,122,2.3,576,10.87,729,13.75,273,5.15,76,1.43,1,0.1,65,6.5,6,0.55,7,0.64,34,3.09,-,-,16,1.45
Gifu,11482,133.51,180,3.46,296,5.69,968,18.62,2936,56.46,134,2.58,106,2.04,178,3.42,525,10.1,19,0.37,46,0.88,1,0.09,38,3.45,-,-,-,-,36,7.2,-,-,3,0.6
Shizuoka,15955,114.78,262,2.94,627,7.04,4258,47.84,8557,96.15,480,5.39,237,2.66,343,3.85,1179,13.25,192,2.16,190,2.13,1,0.05,224,10.18,10,1,18,1.8,73,7.3,1,0.1,-,-
Aichi,31888,163.53,590,3.24,1020,5.6,7318,40.21,15316,84.15,781,4.29,481,2.64,814,4.47,1938,10.65,178,0.98,257,1.41,4,0.11,121,3.46,17,1.13,28,1.87,163,10.87,1,0.07,7,0.47
Mie,8492,119.61,290,6.59,495,11.25,1688,38.36,4395,99.89,294,6.68,96,2.18,459,10.43,733,16.66,52,1.18,54,1.23,-,-,22,2,11,1.22,9,1,63,7,-,-,1,0.11
Shiga,7144,125.33,80,2.35,156,4.59,1090,32.06,2786,81.94,150,4.41,122,3.59,153,4.5,378,11.12,183,5.38,47,1.38,1,0.13,7,0.88,13,1.86,5,0.71,39,5.57,-,-,2,0.29
Kyoto,15018,120.14,174,2.29,398,5.24,3097,40.75,5327,70.09,357,4.7,249,3.28,291,3.83,841,11.07,202,2.66,83,1.09,-,-,84,4.94,2,0.33,8,1.33,83,13.83,-,-,-,-
Osaka,42887,143.43,1047,5.34,1475,7.53,7861,40.11,18141,92.56,1253,6.39,548,2.8,726,3.7,2851,14.55,797,4.07,418,2.13,9,0.18,261,5.12,9,0.56,14,0.88,91,5.69,1,0.06,3,0.19
Hyogo,24344,122.95,601,4.7,881,6.88,3356,26.22,14396,112.47,754,5.89,339,2.65,562,4.39,1662,12.98,434,3.39,215,1.68,7,0.2,385,11,34,2.43,22,1.57,120,8.57,1,0.07,6,0.43
Nara,5928,107.78,174,5.12,216,6.35,1186,34.88,3087,90.79,179,5.26,151,4.44,277,8.15,498,14.65,150,4.41,24,0.71,2,0.2,67,6.7,6,1,4,0.67,29,4.83,1,0.17,9,1.5
Wakayama,4324,88.24,315,10.86,211,7.28,856,29.52,2130,73.45,144,4.97,39,1.34,214,7.38,402,13.86,49,1.69,29,1,5,1.25,14,3.5,12,1.09,9,0.82,104,9.45,2,0.18,1,0.09
Tottori,3159,108.93,50,2.63,268,14.11,2441,128.47,2523,132.79,191,10.05,52,2.74,314,16.53,274,14.42,145,7.63,19,1,-,-,50,10,3,0.6,2,0.4,29,5.8,-,-,1,0.2
Shimane,3549,93.39,75,3.26,123,5.35,904,39.3,2630,114.35,135,5.87,53,2.3,174,7.57,517,22.48,54,2.35,22,0.96,-,-,4,1.33,3,0.38,5,0.63,20,2.5,-,-,-,-
Okayama,12125,144.35,151,2.8,535,9.91,1314,24.33,6861,127.06,311,5.76,304,5.63,323,5.98,599,11.09,489,9.06,103,1.91,3,0.25,70,5.83,7,1.4,2,0.4,18,3.6,-,-,1,0.2
Hiroshima,10533,93.21,293,4.13,992,13.97,2714,38.23,8476,119.38,421,5.93,221,3.11,340,4.79,952,13.41,218,3.07,147,2.07,6,0.33,233,12.94,7,0.35,5,0.25,68,3.4,-,-,11,0.55
Yamaguchi,5478,81.76,558,12.13,294,6.39,2078,45.17,5054,109.87,273,5.93,252,5.48,356,7.74,940,20.43,999,21.72,75,1.63,-,-,72,8,2,0.22,5,0.56,57,6.33,-,-,14,1.56
Tokushima,3092,85.89,126,5.48,174,7.57,401,17.43,2747,119.43,158,6.87,57,2.48,112,4.87,389,16.91,17,0.74,34,1.48,-,-,24,6,3,0.5,2,0.33,39,6.5,-,-,1,0.17
Kagawa,5019,109.11,129,4.78,292,10.81,1015,37.59,5319,197,195,7.22,87,3.22,226,8.37,577,21.37,102,3.78,53,1.96,4,1,23,5.75,2,0.5,4,1,46,11.5,1,0.25,3,0.75
Ehime,8121,133.13,112,3.03,204,5.51,2605,70.41,5912,159.78,238,6.43,88,2.38,365,9.86,865,23.38,74,2,252,6.81,5,0.63,307,38.38,2,0.33,1,0.17,29,4.83,-,-,6,1
Kochi,7097,154.28,175,6.25,244,8.71,1365,48.75,2037,72.75,178,6.36,517,18.46,234,8.36,387,13.82,66,2.36,85,3.04,-,-,13,4.33,2,0.25,1,0.13,85,10.63,-,-,7,0.88
Fukuoka,24825,126.02,639,5.37,1539,12.93,15116,127.03,17763,149.27,1725,14.5,1054,8.86,1079,9.07,2879,24.19,3629,30.5,405,3.4,1,0.04,210,8.4,15,1,19,1.27,95,6.33,-,-,2,0.13
Saga,4816,123.49,106,4.61,446,19.39,1780,77.39,1936,84.17,219,9.52,272,11.83,302,13.13,567,24.65,930,40.43,29,1.26,-,-,12,4,6,1,6,1,31,5.17,-,-,1,0.17
Nagasaki,9860,140.86,99,2.25,557,12.66,3651,82.98,4269,97.02,457,10.39,273,6.2,458,10.41,708,16.09,1531,34.8,83,1.89,2,0.25,43,5.38,6,0.5,4,0.33,91,7.58,-,-,3,0.25
Kumamoto,6617,82.71,159,3.18,604,12.08,2253,45.06,5671,113.42,562,11.24,740,14.8,796,15.92,1313,26.26,1995,39.9,117,2.34,-,-,266,33.25,3,0.2,7,0.47,39,2.6,1,0.07,4,0.27
Oita,6906,119.07,121,3.36,281,7.81,1594,44.28,7427,206.31,424,11.78,180,5,538,14.94,842,23.39,858,23.83,94,2.61,1,0.2,58,11.6,-,-,2,0.18,96,8.73,-,-,-,-
Miyazaki,8216,141.66,53,1.51,724,20.69,3535,101,7738,221.09,388,11.09,236,6.74,438,12.51,1052,30.06,459,13.11,109,3.11,-,-,111,18.5,4,0.57,-,-,7,1,-,-,3,0.43
Kagoshima,11144,122.46,1009,19.04,1611,30.4,3327,62.77,9716,183.32,541,10.21,1012,19.09,474,8.94,1013,19.11,1618,30.53,172,3.25,1,0.14,107,15.29,5,0.42,1,0.08,19,1.58,-,-,7,0.58
Okinawa,8174,143.4,229,6.94,580,17.58,1960,59.39,1973,59.79,434,13.15,264,8,41,1.24,410,12.42,313,9.48,97,2.94,-,-,170,18.89,18,2.57,24,3.43,42,6,2,0.29,45,6.43
