"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14th week, 2021",,,,,,"Data collected as of April 14, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Kanagawa,21,0.06,90,0.4,203,0.9,1284,5.71,6227,27.68,347,1.54,31,0.14,67,0.3,1081,4.8,28,0.12,125,0.56,4,0.08,211,4.22,2,0.2,2,0.2,2,0.2,-,-,1,0.1
Niigata,15,0.17,1,0.02,337,6.02,1496,26.71,1496,26.71,159,2.84,5,0.09,18,0.32,315,5.63,7,0.13,41,0.73,9,0.9,8,0.8,4,0.31,5,0.38,12,0.92,-,-,-,-
Toyama,5,0.1,246,8.48,146,5.03,528,18.21,881,30.38,31,1.07,8,0.28,10,0.34,141,4.86,15,0.52,10,0.34,-,-,1,0.14,1,0.2,1,0.2,7,1.4,-,-,-,-
Ishikawa,-,-,52,1.79,211,7.28,388,13.38,1202,41.45,98,3.38,1,0.03,3,0.1,172,5.93,-,-,11,0.38,-,-,6,0.86,-,-,-,-,7,1.4,-,-,1,0.2
Fukui,-,-,2,0.09,121,5.26,281,12.22,1625,70.65,30,1.3,-,-,2,0.09,110,4.78,5,0.22,10,0.43,-,-,4,1.33,4,0.67,-,-,1,0.17,-,-,-,-
Yamanashi,-,-,-,-,9,0.38,115,4.79,540,22.5,26,1.08,-,-,7,0.29,69,2.88,2,0.08,12,0.5,-,-,20,2.22,-,-,2,0.2,3,0.3,-,-,-,-
Nagano,7,0.08,1,0.02,60,1.11,348,6.44,1734,32.11,100,1.85,10,0.19,11,0.2,235,4.35,26,0.48,18,0.33,1,0.09,11,1,3,0.3,4,0.4,-,-,-,-,1,0.1
Gifu,24,0.28,4,0.08,97,1.87,218,4.19,610,11.73,34,0.65,5,0.1,15,0.29,170,3.27,3,0.06,12,0.23,1,0.09,9,0.82,-,-,-,-,3,0.6,-,-,1,0.2
Shizuoka,7,0.05,358,4.07,251,2.85,527,5.99,3259,37.03,116,1.32,10,0.11,12,0.14,385,4.38,7,0.08,48,0.55,-,-,15,0.68,6,0.6,3,0.3,1,0.1,-,-,-,-
Aichi,26,0.13,360,1.98,309,1.7,1102,6.05,4608,25.32,166,0.91,30,0.16,21,0.12,682,3.75,12,0.07,63,0.35,-,-,36,1.03,-,-,11,0.73,1,0.07,-,-,1,0.07
Mie,15,0.22,13,0.3,81,1.84,177,4.02,2016,45.82,74,1.68,4,0.09,5,0.11,229,5.2,6,0.14,12,0.27,-,-,4,0.33,-,-,1,0.11,6,0.67,-,-,-,-
Shiga,23,0.39,11,0.31,81,2.31,268,7.66,1017,29.06,40,1.14,12,0.34,4,0.11,149,4.26,18,0.51,17,0.49,-,-,2,0.25,4,0.57,-,-,-,-,-,-,-,-
Kyoto,61,0.49,114,1.5,112,1.47,625,8.22,2472,32.53,105,1.38,23,0.3,8,0.11,262,3.45,34,0.45,25,0.33,-,-,12,0.67,1,0.14,-,-,2,0.29,-,-,-,-
Osaka,50,0.17,2478,12.64,472,2.41,1466,7.48,8517,43.45,323,1.65,43,0.22,45,0.23,918,4.68,63,0.32,90,0.46,1,0.02,70,1.35,2,0.13,5,0.31,1,0.06,-,-,1,0.06
Hyogo,21,0.11,586,4.58,302,2.36,810,6.33,5976,46.69,165,1.29,22,0.17,28,0.22,574,4.48,24,0.19,77,0.6,-,-,84,2.4,3,0.21,17,1.21,5,0.36,1,0.07,1,0.07
Nara,1,0.02,61,1.79,149,4.38,212,6.24,1036,30.47,31,0.91,2,0.06,3,0.09,163,4.79,7,0.21,12,0.35,1,0.1,26,2.6,1,0.17,1,0.17,1,0.17,-,-,1,0.17
Wakayama,1,0.02,2,0.07,63,2.1,307,10.23,1303,43.43,45,1.5,1,0.03,4,0.13,124,4.13,4,0.13,10,0.33,-,-,11,2.75,9,0.82,2,0.18,8,0.73,-,-,-,-
Tottori,1,0.03,4,0.21,72,3.79,745,39.21,577,30.37,44,2.32,19,1,6,0.32,99,5.21,4,0.21,3,0.16,-,-,7,1.4,2,0.4,-,-,-,-,-,-,-,-
Shimane,14,0.37,2,0.09,60,2.61,159,6.91,1961,85.26,86,3.74,78,3.39,2,0.09,149,6.48,6,0.26,1,0.04,-,-,-,-,4,0.5,7,0.88,1,0.13,-,-,-,-
Okayama,35,0.42,7,0.13,138,2.56,284,5.26,2597,48.09,62,1.15,30,0.56,8,0.15,226,4.19,17,0.31,29,0.54,-,-,12,1,2,0.4,1,0.2,2,0.4,-,-,-,-
Hiroshima,15,0.13,216,3.04,183,2.58,411,5.79,4508,63.49,116,1.63,112,1.58,12,0.17,311,4.38,47,0.66,28,0.39,-,-,57,3,1,0.05,1,0.05,9,0.43,-,-,1,0.05
Yamaguchi,3,0.04,150,3.26,83,1.8,486,10.57,2167,47.11,62,1.35,7,0.15,10,0.22,318,6.91,5,0.11,21,0.46,-,-,19,2.11,-,-,1,0.11,6,0.67,-,-,-,-
Tokushima,2,0.05,16,0.7,56,2.43,93,4.04,711,30.91,26,1.13,-,-,2,0.09,117,5.09,20,0.87,5,0.22,-,-,5,1.25,-,-,2,0.29,1,0.14,-,-,-,-
Kagawa,2,0.04,5,0.18,142,5.07,206,7.36,1538,54.93,41,1.46,24,0.86,7,0.25,149,5.32,276,9.86,24,0.86,-,-,10,2,-,-,3,0.6,-,-,-,-,-,-
Ehime,8,0.13,2,0.06,111,3.08,335,9.31,2440,67.78,36,1,24,0.67,13,0.36,261,7.25,84,2.33,20,0.56,1,0.13,92,11.5,-,-,3,0.5,-,-,-,-,1,0.17
Kochi,2,0.04,1,0.04,45,1.61,100,3.57,627,22.39,64,2.29,73,2.61,18,0.64,122,4.36,135,4.82,6,0.21,-,-,4,1.33,-,-,1,0.13,3,0.38,-,-,2,0.25
Fukuoka,5,0.03,4252,35.43,569,4.74,3920,32.67,5489,45.74,250,2.08,60,0.5,30,0.25,936,7.8,38,0.32,90,0.75,-,-,89,3.42,8,0.57,3,0.21,2,0.14,-,-,-,-
Saga,-,-,912,39.65,123,5.35,416,18.09,440,19.13,53,2.3,28,1.22,2,0.09,236,10.26,9,0.39,5,0.22,-,-,5,1.25,2,0.33,1,0.17,5,0.83,-,-,-,-
Nagasaki,6,0.09,1625,37.79,151,3.51,889,20.67,1334,31.02,112,2.6,48,1.12,6,0.14,225,5.23,4,0.09,23,0.53,-,-,5,0.63,3,0.25,3,0.25,21,1.75,-,-,1,0.08
Kumamoto,2,0.03,1873,37.46,164,3.28,337,6.74,2323,46.46,88,1.76,115,2.3,16,0.32,465,9.3,41,0.82,24,0.48,-,-,61,6.78,-,-,4,0.27,2,0.13,-,-,1,0.07
Oita,2,0.03,25,0.69,108,3,256,7.11,2403,66.75,128,3.56,4,0.11,5,0.14,242,6.72,11,0.31,23,0.64,-,-,11,2.2,-,-,-,-,12,1.09,-,-,-,-
Miyazaki,1,0.02,2012,55.89,193,5.36,727,20.19,3475,96.53,63,1.75,134,3.72,9,0.25,312,8.67,20,0.56,21,0.58,-,-,45,7.5,-,-,-,-,-,-,-,-,-,-
Kagoshima,6,0.07,805,14.91,463,8.57,656,12.15,5043,93.39,136,2.52,76,1.41,12,0.22,251,4.65,13,0.24,33,0.61,-,-,37,5.29,-,-,1,0.08,-,-,-,-,1,0.08
Okinawa,9,0.16,262,7.71,203,5.97,361,10.62,546,16.06,132,3.88,70,2.06,-,-,98,2.88,31,0.91,18,0.53,1,0.11,64,7.11,6,0.86,3,0.43,-,-,-,-,-,-
