"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"16th week, 2022",,,,,,"Data collected as of April 27, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Ishikawa,4,0.08,38,1.31,148,5.1,164,5.66,2932,101.1,68,2.34,47,1.62,4,0.14,116,4,13,0.45,7,0.24,-,-,8,1.14,-,-,1,0.2,3,0.6,-,-,1,0.2
Fukui,1,0.03,186,8.09,94,4.09,141,6.13,2351,102.22,28,1.22,491,21.35,33,1.43,90,3.91,106,4.61,10,0.43,-,-,4,1.33,3,0.5,1,0.17,-,-,-,-,-,-
Yamanashi,2,0.05,12,0.5,2,0.08,22,0.92,1263,52.63,28,1.17,30,1.25,3,0.13,65,2.71,1,0.04,7,0.29,-,-,12,1.33,-,-,-,-,-,-,-,-,1,0.1
Nagano,17,0.2,52,0.96,51,0.94,157,2.91,3414,63.22,85,1.57,82,1.52,11,0.2,180,3.33,49,0.91,20,0.37,-,-,13,1.18,2,0.18,2,0.18,-,-,-,-,3,0.27
Gifu,14,0.16,238,4.58,124,2.38,135,2.6,2544,48.92,31,0.6,55,1.06,-,-,152,2.92,9,0.17,9,0.17,-,-,7,0.64,-,-,1,0.2,1,0.2,-,-,-,-
Shizuoka,14,0.1,109,1.22,196,2.2,251,2.82,7453,83.74,85,0.96,91,1.02,39,0.44,373,4.19,28,0.31,44,0.49,-,-,43,1.95,6,0.6,7,0.7,3,0.3,-,-,-,-
Aichi,33,0.17,699,3.84,172,0.95,879,4.83,11014,60.52,126,0.69,142,0.78,21,0.12,549,3.02,35,0.19,59,0.32,1,0.03,42,1.2,5,0.33,4,0.27,-,-,-,-,1,0.07
Mie,5,0.07,2,0.05,58,1.32,140,3.18,3650,82.95,50,1.14,96,2.18,5,0.11,191,4.34,14,0.32,7,0.16,1,0.08,9,0.75,2,0.22,1,0.11,1,0.11,-,-,-,-
Shiga,11,0.19,41,1.14,35,0.97,144,4,1931,53.64,55,1.53,51,1.42,2,0.06,152,4.22,14,0.39,6,0.17,-,-,5,0.63,2,0.29,1,0.14,1,0.14,-,-,-,-
Kyoto,30,0.24,46,0.61,138,1.84,272,3.63,3681,49.08,48,0.64,112,1.49,15,0.2,166,2.21,20,0.27,17,0.23,-,-,18,1,1,0.17,-,-,-,-,2,0.33,1,0.17
Osaka,47,0.16,526,2.68,376,1.92,724,3.69,11164,56.96,189,0.96,185,0.94,38,0.19,715,3.65,51,0.26,75,0.38,5,0.1,47,0.92,-,-,3,0.19,-,-,-,-,2,0.13
Hyogo,13,0.07,146,1.15,201,1.58,429,3.38,10791,84.97,97,0.76,168,1.32,36,0.28,475,3.74,21,0.17,53,0.42,-,-,79,2.26,4,0.29,11,0.79,-,-,-,-,2,0.14
Nara,-,-,61,1.79,49,1.44,87,2.56,2092,61.53,24,0.71,55,1.62,2,0.06,152,4.47,8,0.24,5,0.15,-,-,17,1.7,-,-,1,0.17,1,0.17,-,-,-,-
Wakayama,1,0.02,13,0.43,50,1.67,123,4.1,1847,61.57,37,1.23,67,2.23,3,0.1,132,4.4,11,0.37,12,0.4,-,-,16,4,2,0.18,5,0.45,4,0.36,-,-,1,0.09
Tottori,2,0.07,16,0.84,66,3.47,645,33.95,1233,64.89,11,0.58,237,12.47,5,0.26,86,4.53,27,1.42,1,0.05,-,-,10,2,2,0.4,2,0.4,-,-,-,-,-,-
Shimane,-,-,192,8.35,50,2.17,95,4.13,1624,70.61,31,1.35,335,14.57,3,0.13,142,6.17,14,0.61,7,0.3,-,-,1,0.33,2,0.25,-,-,-,-,-,-,1,0.13
Okayama,32,0.38,105,1.94,92,1.7,112,2.07,4264,78.96,68,1.26,97,1.8,8,0.15,192,3.56,5,0.09,30,0.56,1,0.08,5,0.42,3,0.6,-,-,2,0.4,-,-,-,-
Hiroshima,11,0.1,360,5.07,226,3.18,174,2.45,5356,75.44,64,0.9,481,6.77,9,0.13,242,3.41,70,0.99,20,0.28,3,0.16,63,3.32,1,0.05,1,0.05,1,0.05,-,-,2,0.1
Yamaguchi,6,0.09,119,2.64,107,2.38,382,8.49,3470,77.11,43,0.96,65,1.44,7,0.16,231,5.13,30,0.67,19,0.42,-,-,37,4.11,-,-,-,-,4,0.44,-,-,-,-
Tokushima,-,-,8,0.35,73,3.17,51,2.22,1316,57.22,23,1,78,3.39,2,0.09,106,4.61,2,0.09,3,0.13,-,-,2,0.5,1,0.14,-,-,1,0.14,-,-,-,-
Kagawa,1,0.02,2,0.07,69,2.46,91,3.25,3058,109.21,37,1.32,71,2.54,9,0.32,160,5.71,10,0.36,17,0.61,-,-,7,1.4,1,0.2,1,0.2,1,0.2,-,-,1,0.2
Ehime,10,0.17,281,7.81,62,1.72,274,7.61,4751,131.97,38,1.06,50,1.39,13,0.36,227,6.31,6,0.17,16,0.44,-,-,76,9.5,-,-,-,-,-,-,-,-,2,0.33
Kochi,9,0.2,5,0.18,73,2.61,110,3.93,1657,59.18,40,1.43,11,0.39,7,0.25,118,4.21,1,0.04,10,0.36,-,-,5,1.67,4,0.5,-,-,1,0.13,-,-,5,0.63
Fukuoka,15,0.08,1754,14.62,420,3.5,1804,15.03,12335,102.79,207,1.73,183,1.53,24,0.2,884,7.37,15,0.13,63,0.53,3,0.12,55,2.12,-,-,7,0.47,2,0.13,-,-,-,-
Saga,-,-,271,11.78,103,4.48,162,7.04,1986,86.35,38,1.65,73,3.17,7,0.3,216,9.39,7,0.3,5,0.22,1,0.25,9,2.25,1,0.17,2,0.33,-,-,-,-,3,0.5
Nagasaki,5,0.07,933,21.2,155,3.52,773,17.57,2648,60.18,53,1.2,62,1.41,5,0.11,218,4.95,5,0.11,14,0.32,3,0.38,38,4.75,7,0.58,2,0.17,1,0.08,-,-,3,0.25
Kumamoto,4,0.05,861,17.57,89,1.82,126,2.57,4711,96.14,91,1.86,146,2.98,15,0.31,399,8.14,62,1.27,10,0.2,-,-,36,4,1,0.07,3,0.2,2,0.13,-,-,3,0.2
Oita,6,0.1,114,3.17,82,2.28,114,3.17,6351,176.42,62,1.72,183,5.08,12,0.33,267,7.42,16,0.44,25,0.69,-,-,14,2.8,-,-,1,0.09,2,0.18,-,-,-,-
Miyazaki,14,0.24,1222,33.94,164,4.56,461,12.81,4474,124.28,73,2.03,90,2.5,9,0.25,288,8,18,0.5,16,0.44,-,-,55,9.17,-,-,-,-,-,-,-,-,-,-
Kagoshima,11,0.12,676,13,400,7.69,345,6.63,6369,122.48,90,1.73,747,14.37,12,0.23,289,5.56,72,1.38,30,0.58,-,-,46,6.57,2,0.18,4,0.36,-,-,-,-,2,0.18
Okinawa,6,0.11,179,5.42,84,2.55,281,8.52,728,22.06,63,1.91,599,18.15,4,0.12,121,3.67,40,1.21,16,0.48,3,0.33,39,4.33,7,1,2,0.29,2,0.29,-,-,-,-
