"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"16th week, 2017",,,,,,"Data collected as of April 26, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,16985,223.49,90,1.88,134,2.79,971,20.23,2379,49.56,278,5.79,14,0.29,36,0.75,313,6.52,1,0.02,2,0.04,134,2.79,-,-,147,12.25,1,0.14,4,0.57,55,7.86,2,0.29,57,8.14
Gunma,22770,242.23,100,1.72,234,4.03,2400,41.38,5919,102.05,247,4.26,206,3.55,121,2.09,361,6.22,-,-,23,0.4,572,9.86,1,0.07,129,9.21,1,0.13,1,0.13,116,14.5,-,-,209,26.13
Saitama,82319,326.66,332,2.09,608,3.82,6510,40.94,15847,99.67,1174,7.38,153,0.96,132,0.83,1058,6.65,11,0.07,41,0.26,1233,7.75,17,0.43,306,7.65,1,0.1,11,1.1,57,5.7,7,0.7,69,6.9
Chiba,66469,310.6,253,1.89,371,2.77,6709,50.07,12249,91.41,768,5.73,124,0.93,141,1.05,799,5.96,15,0.11,42,0.31,512,3.82,11,0.32,414,12.18,6,0.67,11,1.22,66,7.33,-,-,57,6.33
Tokyo,104292,251.91,527,2.02,955,3.66,7935,30.4,28041,107.44,1340,5.13,299,1.15,437,1.67,1870,7.16,23,0.09,31,0.12,1113,4.26,3,0.08,203,5.34,11,0.44,10,0.4,99,3.96,22,0.88,175,7
Kanagawa,95317,275.48,369,1.72,554,2.58,6067,28.22,19291,89.73,1442,6.71,165,0.77,244,1.13,1407,6.54,11,0.05,32,0.15,1759,8.18,11,0.22,944,18.88,3,0.3,9,0.9,54,5.4,-,-,162,16.2
Niigata,23988,263.6,254,4.46,555,9.74,2518,44.18,6411,112.47,320,5.61,36,0.63,132,2.32,353,6.19,7,0.12,11,0.19,1977,34.68,3,0.3,107,10.7,5,0.38,3,0.23,94,7.23,10,0.77,40,3.08
Toyama,10401,216.69,312,10.76,207,7.14,816,28.14,2929,101,137,4.72,118,4.07,8,0.28,151,5.21,2,0.07,16,0.55,674,23.24,3,0.43,149,21.29,1,0.2,1,0.2,35,7,-,-,31,6.2
Ishikawa,15551,323.98,103,3.55,272,9.38,1224,42.21,4369,150.66,215,7.41,21,0.72,12,0.41,171,5.9,2,0.07,4,0.14,62,2.14,-,-,16,2.29,1,0.2,-,-,57,11.4,-,-,38,7.6
Fukui,11072,346,66,3,170,7.73,774,35.18,2922,132.82,133,6.05,19,0.86,12,0.55,122,5.55,3,0.14,2,0.09,156,7.09,-,-,7,2.33,4,0.67,3,0.5,39,6.5,1,0.17,34,5.67
Yamanashi,10429,254.37,26,1.08,174,7.25,894,37.25,2426,101.08,95,3.96,48,2,29,1.21,89,3.71,1,0.04,5,0.21,267,11.13,1,0.11,42,4.67,3,0.3,2,0.2,79,7.9,2,0.2,37,3.7
Nagano,26584,309.12,181,3.42,48,0.91,1568,29.58,6124,115.55,214,4.04,73,1.38,68,1.28,252,4.75,5,0.09,8,0.15,1704,32.15,5,0.45,59,5.36,1,0.09,1,0.09,87,7.91,-,-,69,6.27
Gifu,21974,252.57,176,3.32,222,4.19,659,12.43,2960,55.85,203,3.83,64,1.21,30,0.57,224,4.23,5,0.09,4,0.08,654,12.34,-,-,36,3.27,-,-,7,1.4,91,18.2,-,-,52,10.4
Shizuoka,37539,270.06,242,2.72,453,5.09,3775,42.42,7696,86.47,341,3.83,119,1.34,63,0.71,430,4.83,8,0.09,10,0.11,584,6.56,9,0.43,119,5.67,6,0.6,11,1.1,70,7,19,1.9,40,4
Aichi,64552,331.04,611,3.36,778,4.27,4238,23.29,12492,68.64,690,3.79,431,2.37,111,0.61,879,4.83,9,0.05,33,0.18,902,4.96,5,0.14,137,3.91,4,0.27,12,0.8,154,10.27,1,0.07,103,6.87
Mie,18830,261.53,377,8.38,439,9.76,991,22.02,3045,67.67,183,4.07,112,2.49,70,1.56,309,6.87,5,0.11,7,0.16,181,4.02,2,0.17,13,1.08,13,1.44,15,1.67,55,6.11,10,1.11,10,1.11
Shiga,11810,227.12,138,4.45,129,4.16,477,15.39,2696,86.97,166,5.35,80,2.58,10,0.32,166,5.35,3,0.1,39,1.26,331,10.68,-,-,20,2.5,2,0.29,7,1,33,4.71,-,-,8,1.14
Kyoto,27086,218.44,115,1.53,411,5.48,1361,18.15,5325,71,281,3.75,297,3.96,40,0.53,331,4.41,12,0.16,56,0.75,542,7.23,1,0.06,86,5.06,2,0.29,4,0.57,42,6,-,-,38,5.43
Osaka,65769,214.23,1519,7.63,1226,6.16,5635,28.32,15801,79.4,1136,5.71,908,4.56,107,0.54,1263,6.35,18,0.09,135,0.68,2628,13.21,5,0.1,205,3.94,12,0.75,7,0.44,143,8.94,-,-,120,7.5
Hyogo,44023,222.34,802,6.27,978,7.64,2744,21.44,12912,100.88,695,5.43,239,1.87,164,1.28,714,5.58,12,0.09,34,0.27,1591,12.43,6,0.17,179,5.11,6,0.46,8,0.62,85,6.54,-,-,87,6.69
Nara,10117,187.35,417,12.26,252,7.41,1080,31.76,1886,55.47,120,3.53,76,2.24,27,0.79,227,6.68,1,0.03,16,0.47,466,13.71,-,-,69,6.9,7,1.17,8,1.33,61,10.17,1,0.17,34,5.67
Wakayama,8299,169.37,188,6.27,158,5.27,245,8.17,2178,72.6,122,4.07,16,0.53,28,0.93,188,6.27,6,0.2,11,0.37,962,32.07,6,1.5,10,2.5,3,0.27,6,0.55,35,3.18,3,0.27,32,2.91
Tottori,5838,201.31,38,2,129,6.79,1725,90.79,1474,77.58,229,12.05,13,0.68,23,1.21,118,6.21,4,0.21,16,0.84,476,25.05,2,0.4,48,9.6,2,0.4,9,1.8,30,6,-,-,49,9.8
Shimane,7045,185.39,63,2.74,141,6.13,1005,43.7,1946,84.61,109,4.74,60,2.61,160,6.96,200,8.7,7,0.3,5,0.22,532,23.13,-,-,1,0.33,-,-,7,0.88,35,4.38,-,-,10,1.25
Okayama,21590,257.02,164,3.04,414,7.67,816,15.11,4353,80.61,161,2.98,268,4.96,47,0.87,307,5.69,5,0.09,32,0.59,324,6,8,0.67,79,6.58,2,0.4,4,0.8,25,5,1,0.2,11,2.2
Hiroshima,26668,233.93,394,5.55,628,8.85,2298,32.37,5460,76.9,388,5.46,489,6.89,142,2,425,5.99,9,0.13,54,0.76,451,6.35,1,0.05,201,10.58,4,0.2,1,0.05,74,3.7,1,0.05,72,3.6
Yamaguchi,19199,282.34,418,8.71,417,8.69,1572,32.75,3116,64.92,226,4.71,124,2.58,97,2.02,388,8.08,9,0.19,23,0.48,1621,33.77,-,-,77,8.56,4,0.44,2,0.22,83,9.22,1,0.11,41,4.56
Tokushima,8262,223.3,226,9.83,135,5.87,559,24.3,2096,91.13,67,2.91,56,2.43,40,1.74,197,8.57,4,0.17,6,0.26,322,14,1,0.25,11,2.75,-,-,-,-,8,1.33,-,-,5,0.83
Kagawa,8842,188.13,160,5.71,185,6.61,937,33.46,3828,136.71,85,3.04,97,3.46,44,1.57,181,6.46,3,0.11,34,1.21,487,17.39,2,0.4,19,3.8,3,0.6,3,0.6,38,7.6,-,-,112,22.4
Ehime,16128,264.39,175,4.73,125,3.38,1446,39.08,5190,140.27,203,5.49,156,4.22,162,4.38,374,10.11,3,0.08,22,0.59,1116,30.16,-,-,159,19.88,1,0.17,1,0.17,35,5.83,-,-,12,2
Kochi,14447,300.98,208,6.93,76,2.53,977,32.57,2485,82.83,181,6.03,16,0.53,60,2,149,4.97,13,0.43,2,0.07,112,3.73,-,-,6,2,1,0.13,3,0.38,50,6.25,6,0.75,20,2.5
Fukuoka,70038,353.73,927,7.73,888,7.4,6216,51.8,18309,152.58,989,8.24,740,6.17,132,1.1,1170,9.75,39,0.33,132,1.1,1426,11.88,-,-,216,8.31,5,0.33,17,1.13,208,13.87,-,-,26,1.73
Saga,12507,329.13,187,8.5,225,10.23,776,35.27,2368,107.64,199,9.05,177,8.05,20,0.91,227,10.32,2,0.09,10,0.45,132,6,-,-,32,8,5,0.83,3,0.5,18,3,1,0.17,74,12.33
Nagasaki,21610,308.71,214,4.86,164,3.73,2343,53.25,3804,86.45,177,4.02,205,4.66,19,0.43,281,6.39,11,0.25,13,0.3,327,7.43,2,0.25,33,4.13,1,0.08,2,0.17,51,4.25,-,-,24,2
Kumamoto,22631,282.89,213,4.26,348,6.96,1505,30.1,7210,144.2,406,8.12,427,8.54,51,1.02,515,10.3,-,-,188,3.76,602,12.04,1,0.11,187,20.78,8,0.53,6,0.4,57,3.8,-,-,61,4.07
Oita,19011,327.78,119,3.31,176,4.89,1733,48.14,8439,234.42,298,8.28,20,0.56,17,0.47,379,10.53,10,0.28,14,0.39,271,7.53,-,-,55,11,1,0.09,1,0.09,52,4.73,-,-,33,3
Miyazaki,22477,380.97,365,10.14,373,10.36,1247,34.64,6108,169.67,300,8.33,610,16.94,231,6.42,409,11.36,3,0.08,34,0.94,156,4.33,2,0.4,146,29.2,-,-,1,0.14,15,2.14,-,-,60,8.57
Kagoshima,26118,280.84,704,12.8,755,13.73,1391,25.29,8138,147.96,398,7.24,499,9.07,43,0.78,301,5.47,6,0.11,61,1.11,1586,28.84,-,-,84,12,3,0.25,2,0.17,17,1.42,-,-,67,5.58
Okinawa,18352,316.41,478,14.06,200,5.88,609,17.91,2763,81.26,358,10.53,33,0.97,23,0.68,136,4,34,1,22,0.65,57,1.68,1,0.11,96,10.67,5,0.71,23,3.29,78,11.14,-,-,71,10.14
