"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36th week, 2021",,,,,,"Data collected as of September 15, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Yamanashi,-,-,740,30.83,40,1.67,212,8.83,1605,66.88,45,1.88,19,0.79,18,0.75,198,8.25,12,0.5,37,1.54,-,-,40,4.44,2,0.2,3,0.3,4,0.4,-,-,-,-
Nagano,7,0.08,1748,32.98,211,3.98,855,16.13,5644,106.49,238,4.49,58,1.09,28,0.53,677,12.77,186,3.51,87,1.64,1,0.09,24,2.18,6,0.6,4,0.4,5,0.5,-,-,1,0.1
Gifu,27,0.31,3123,60.06,324,6.23,782,15.04,2577,49.56,72,1.38,54,1.04,23,0.44,468,9,454,8.73,42,0.81,1,0.09,45,4.09,1,0.2,-,-,4,0.8,-,-,1,0.2
Shizuoka,8,0.06,7365,83.69,659,7.49,1223,13.9,7596,86.32,303,3.44,87,0.99,47,0.53,1114,12.66,99,1.13,179,2.03,-,-,59,2.68,13,1.3,16,1.6,6,0.6,-,-,-,-
Aichi,31,0.16,8547,47.48,764,4.24,2877,15.98,14193,78.85,401,2.23,170,0.94,48,0.27,1688,9.38,996,5.53,237,1.32,6,0.18,114,3.35,7,0.5,20,1.43,1,0.07,1,0.07,1,0.07
Mie,22,0.32,5010,113.86,316,7.18,425,9.66,4842,110.05,144,3.27,38,0.86,15,0.34,576,13.09,583,13.25,40,0.91,-,-,13,1.18,2,0.22,2,0.22,23,2.56,-,-,1,0.11
Shiga,27,0.46,1428,40.8,162,4.63,691,19.74,2418,69.09,116,3.31,143,4.09,13,0.37,389,11.11,385,11,56,1.6,-,-,11,1.38,11,1.57,5,0.71,4,0.57,-,-,-,-
Kyoto,61,0.49,3456,45.47,469,6.17,1561,20.54,6141,80.8,247,3.25,154,2.03,21,0.28,688,9.05,277,3.64,103,1.36,-,-,51,3,1,0.14,3,0.43,3,0.43,1,0.14,-,-
Osaka,71,0.24,15319,78.16,1781,9.09,3620,18.47,21097,107.64,666,3.4,381,1.94,89,0.45,2380,12.14,412,2.1,354,1.81,7,0.13,197,3.79,9,0.56,10,0.63,4,0.25,-,-,4,0.25
Hyogo,24,0.12,10368,81,1091,8.52,1868,14.59,16645,130.04,357,2.79,506,3.95,52,0.41,1571,12.27,432,3.38,241,1.88,1,0.03,219,6.26,9,0.64,33,2.36,10,0.71,1,0.07,5,0.36
Nara,1,0.02,2987,87.85,413,12.15,418,12.29,3393,99.79,65,1.91,83,2.44,9,0.26,466,13.71,63,1.85,38,1.12,1,0.1,70,7,8,1.33,4,0.67,4,0.67,-,-,3,0.5
Wakayama,1,0.02,2890,96.33,180,6,574,19.13,2860,95.33,86,2.87,12,0.4,13,0.43,351,11.7,45,1.5,42,1.4,-,-,23,5.75,15,1.36,8,0.73,14,1.27,-,-,1,0.09
Tottori,5,0.17,1158,60.95,255,13.42,1821,95.84,2736,144,96,5.05,41,2.16,10,0.53,244,12.84,100,5.26,17,0.89,1,0.2,18,3.6,5,1,4,0.8,1,0.2,-,-,-,-
Shimane,14,0.37,1517,65.96,170,7.39,286,12.43,3716,161.57,121,5.26,114,4.96,4,0.17,444,19.3,52,2.26,10,0.43,-,-,11,3.67,12,1.5,9,1.13,4,0.5,-,-,-,-
Okayama,40,0.48,2034,37.67,315,5.83,545,10.09,7100,131.48,151,2.8,163,3.02,21,0.39,596,11.04,651,12.06,100,1.85,-,-,25,2.08,3,0.6,2,0.4,5,1,-,-,1,0.2
Hiroshima,18,0.16,3933,55.39,758,10.68,908,12.79,10928,153.92,220,3.1,216,3.04,30,0.42,854,12.03,666,9.38,139,1.96,5,0.26,185,9.74,7,0.35,3,0.15,11,0.55,1,0.05,4,0.2
Yamaguchi,10,0.15,5635,125.22,244,5.42,1221,27.13,4961,110.24,117,2.6,115,2.56,28,0.62,809,17.98,101,2.24,72,1.6,-,-,40,4.44,-,-,3,0.33,28,3.11,-,-,-,-
Tokushima,3,0.08,2858,124.26,201,8.74,211,9.17,2504,108.87,95,4.13,12,0.52,5,0.22,353,15.35,345,15,18,0.78,-,-,11,2.75,1,0.14,2,0.29,3,0.43,-,-,-,-
Kagawa,2,0.04,2073,74.04,316,11.29,484,17.29,5286,188.79,108,3.86,81,2.89,17,0.61,415,14.82,984,35.14,71,2.54,2,0.4,16,3.2,1,0.2,4,0.8,1,0.2,-,-,-,-
Ehime,8,0.13,2875,79.86,291,8.08,956,26.56,8601,238.92,114,3.17,153,4.25,22,0.61,749,20.81,378,10.5,77,2.14,1,0.13,225,28.13,1,0.17,4,0.67,1,0.17,-,-,2,0.33
Kochi,4,0.09,3159,112.82,207,7.39,343,12.25,3765,134.46,120,4.29,758,27.07,30,1.07,343,12.25,957,34.18,25,0.89,-,-,17,5.67,4,0.5,2,0.25,9,1.13,-,-,3,0.38
Fukuoka,5,0.03,12163,101.36,2017,16.81,8389,69.91,17143,142.86,644,5.37,1759,14.66,80,0.67,2607,21.73,472,3.93,333,2.78,9,0.35,217,8.35,11,0.79,19,1.36,9,0.64,-,-,-,-
Saga,1,0.03,2054,89.3,404,17.57,741,32.22,1198,52.09,105,4.57,83,3.61,7,0.3,618,26.87,72,3.13,24,1.04,-,-,13,3.25,6,1,5,0.83,6,1,-,-,-,-
Nagasaki,6,0.09,3033,70.53,489,11.37,2227,51.79,2594,60.33,272,6.33,168,3.91,24,0.56,617,14.35,99,2.3,105,2.44,-,-,17,2.13,8,0.67,17,1.42,39,3.25,-,-,1,0.08
Kumamoto,3,0.04,3609,72.18,513,10.26,699,13.98,4937,98.74,224,4.48,2954,59.08,63,1.26,1187,23.74,237,4.74,80,1.6,-,-,167,18.56,-,-,10,0.67,3,0.2,-,-,1,0.07
Oita,2,0.03,2813,78.14,352,9.78,510,14.17,7294,202.61,309,8.58,278,7.72,20,0.56,720,20,110,3.06,79,2.19,1,0.2,46,9.2,-,-,1,0.09,39,3.55,-,-,-,-
Miyazaki,1,0.02,3780,105,566,15.72,1644,45.67,7892,219.22,171,4.75,640,17.78,20,0.56,860,23.89,695,19.31,87,2.42,-,-,129,21.5,-,-,2,0.29,-,-,-,-,-,-
Kagoshima,6,0.07,2041,37.8,1500,27.78,1523,28.2,9752,180.59,347,6.43,1462,27.07,38,0.7,770,14.26,345,6.39,122,2.26,-,-,95,13.57,3,0.25,4,0.33,1,0.08,-,-,1,0.08
Okinawa,16,0.28,591,17.91,537,16.27,1069,32.39,1905,57.73,230,6.97,105,3.18,5,0.15,354,10.73,120,3.64,80,2.42,1,0.11,193,21.44,19,2.71,13,1.86,3,0.43,-,-,1,0.14
