"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12th week, 2019",,,,,,"Data collected as of March 27, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Gunma,24616,282.94,169,3.19,198,3.74,1207,22.77,2982,56.26,171,3.23,74,1.4,270,5.09,223,4.21,8,0.15,42,0.79,1,0.07,112,7.47,-,-,-,-,12,1.33,-,-,13,1.44
Saitama,89972,354.22,539,3.35,477,2.96,5327,33.09,14694,91.27,748,4.65,231,1.43,2080,12.92,623,3.87,17,0.11,194,1.2,12,0.3,230,5.75,2,0.18,9,0.82,15,1.36,-,-,41,3.73
Chiba,65378,309.85,339,2.59,323,2.47,4615,35.23,9290,70.92,637,4.86,104,0.79,1359,10.37,470,3.59,33,0.25,97,0.74,7,0.21,180,5.29,4,0.44,7,0.78,20,2.22,-,-,16,1.78
Tokyo,104353,256.4,685,2.69,526,2.06,6566,25.75,21160,82.98,1233,4.84,292,1.15,3095,12.14,1066,4.18,33,0.13,174,0.68,1,0.03,121,3.27,12,0.5,9,0.38,29,1.21,7,0.29,59,2.46
Kanagawa,100059,279.49,553,2.44,374,1.65,5073,22.35,15622,68.82,1055,4.65,288,1.27,1931,8.51,853,3.76,11,0.05,270,1.19,1,0.02,619,12.38,4,0.36,1,0.09,14,1.27,-,-,17,1.55
Niigata,29979,333.1,352,6.18,477,8.37,2859,50.16,2720,47.72,312,5.47,90,1.58,1322,23.19,263,4.61,5,0.09,69,1.21,8,0.8,53,5.3,3,0.23,-,-,50,3.85,3,0.23,2,0.15
Toyama,10252,213.58,106,3.66,237,8.17,797,27.48,2402,82.83,135,4.66,91,3.14,283,9.76,119,4.1,36,1.24,14,0.48,2,0.29,26,3.71,2,0.4,-,-,2,0.4,-,-,5,1
Ishikawa,14404,300.08,172,5.93,259,8.93,1783,61.48,1917,66.1,81,2.79,31,1.07,485,16.72,113,3.9,-,-,11,0.38,-,-,27,3.86,2,0.4,1,0.2,29,5.8,-,-,2,0.4
Fukui,10265,293.29,213,9.68,193,8.77,726,33,1782,81,98,4.45,15,0.68,84,3.82,76,3.45,4,0.18,35,1.59,-,-,52,17.33,2,0.33,4,0.67,2,0.33,-,-,-,-
Yamanashi,10816,263.8,54,2.25,21,0.88,398,16.58,1318,54.92,69,2.88,33,1.38,209,8.71,63,2.63,1,0.04,47,1.96,-,-,35,3.89,3,0.3,5,0.5,39,3.9,-,-,10,1
Nagano,26840,312.09,222,4.19,132,2.49,950,17.92,3611,68.13,163,3.08,32,0.6,327,6.17,140,2.64,23,0.43,41,0.77,-,-,33,3,2,0.18,3,0.27,34,3.09,-,-,9,0.82
Gifu,24206,281.47,153,2.94,182,3.5,635,12.21,1810,34.81,71,1.37,32,0.62,120,2.31,142,2.73,4,0.08,7,0.13,2,0.18,39,3.55,-,-,-,-,8,1.6,-,-,21,4.2
Shizuoka,39179,281.86,202,2.27,203,2.28,1790,20.11,7312,82.16,168,1.89,97,1.09,495,5.56,236,2.65,9,0.1,115,1.29,-,-,131,5.95,1,0.1,8,0.8,9,0.9,1,0.1,8,0.8
Aichi,69800,357.95,733,4.03,461,2.53,3604,19.8,10008,54.99,513,2.82,95,0.52,713,3.92,556,3.05,24,0.13,119,0.65,1,0.03,123,3.51,4,0.27,7,0.47,31,2.07,-,-,93,6.2
Mie,16612,230.72,385,8.56,169,3.76,1076,23.91,3139,69.76,153,3.4,40,0.89,111,2.47,174,3.87,6,0.13,21,0.47,-,-,5,0.42,3,0.33,12,1.33,22,2.44,1,0.11,23,2.56
Shiga,13297,255.71,87,2.81,51,1.65,562,18.13,1883,60.74,83,2.68,19,0.61,48,1.55,76,2.45,13,0.42,26,0.84,-,-,11,1.38,2,0.29,1,0.14,-,-,1,0.14,8,1.14
Kyoto,30414,243.31,202,2.66,225,2.96,1252,16.47,4971,65.41,198,2.61,88,1.16,509,6.7,198,2.61,13,0.17,50,0.66,-,-,31,1.82,-,-,-,-,22,3.14,-,-,22,3.14
Osaka,69207,229.16,1933,9.71,933,4.69,5223,26.25,15419,77.48,785,3.94,427,2.15,1017,5.11,684,3.44,63,0.32,186,0.93,1,0.02,168,3.23,9,0.53,1,0.06,29,1.71,-,-,176,10.35
Hyogo,46399,234.34,1041,8.07,635,4.92,2315,17.95,11247,87.19,504,3.91,248,1.92,778,6.03,366,2.84,19,0.15,63,0.49,8,0.24,217,6.38,12,0.86,8,0.57,20,1.43,-,-,55,3.93
Nara,10996,199.93,232,6.82,161,4.74,723,21.26,2566,75.47,115,3.38,83,2.44,43,1.26,122,3.59,8,0.24,14,0.41,-,-,74,7.4,2,0.33,2,0.33,17,2.83,-,-,19,3.17
Wakayama,8811,179.82,355,11.83,93,3.1,289,9.63,1752,58.4,62,2.07,30,1,228,7.6,100,3.33,6,0.2,14,0.47,6,1.5,30,7.5,1,0.09,4,0.36,22,2,1,0.09,29,2.64
Tottori,6734,232.21,81,4.26,80,4.21,1083,57,1856,97.68,77,4.05,150,7.89,32,1.68,70,3.68,7,0.37,12,0.63,1,0.2,79,15.8,1,0.2,-,-,1,0.2,-,-,3,0.6
Shimane,6947,182.82,122,5.3,103,4.48,631,27.43,1989,86.48,101,4.39,116,5.04,24,1.04,103,4.48,6,0.26,23,1,-,-,3,1,1,0.13,1,0.13,3,0.38,1,0.13,6,0.75
Okayama,18913,225.15,175,3.24,180,3.33,1200,22.22,5127,94.94,140,2.59,45,0.83,119,2.2,144,2.67,10,0.19,43,0.8,-,-,77,6.42,1,0.2,1,0.2,3,0.6,-,-,8,1.6
Hiroshima,25299,221.92,394,5.55,322,4.54,1799,25.34,6378,89.83,197,2.77,88,1.24,212,2.99,243,3.42,12,0.17,151,2.13,1,0.05,123,6.47,2,0.1,4,0.19,21,1,-,-,27,1.29
Yamaguchi,16697,249.21,658,14,147,3.13,1293,27.51,3361,71.51,98,2.09,92,1.96,228,4.85,214,4.55,18,0.38,52,1.11,-,-,79,8.78,3,0.33,-,-,13,1.44,-,-,30,3.33
Tokushima,7742,209.24,379,16.48,72,3.13,205,8.91,2155,93.7,42,1.83,81,3.52,34,1.48,81,3.52,1,0.04,7,0.3,-,-,33,8.25,-,-,-,-,4,0.57,-,-,1,0.14
Kagawa,10574,224.98,158,5.64,153,5.46,658,23.5,2598,92.79,57,2.04,9,0.32,134,4.79,149,5.32,5,0.18,57,2.04,4,0.8,16,3.2,1,0.2,2,0.4,9,1.8,1,0.2,4,0.8
Ehime,13668,224.07,149,4.03,136,3.68,1446,39.08,4537,122.62,152,4.11,20,0.54,138,3.73,224,6.05,6,0.16,43,1.16,-,-,279,34.88,-,-,1,0.17,10,1.67,-,-,3,0.5
Kochi,13569,282.69,207,6.9,53,1.77,761,25.37,1702,56.73,89,2.97,14,0.47,100,3.33,87,2.9,5,0.17,4,0.13,-,-,18,6,1,0.13,-,-,30,3.75,2,0.25,23,2.88
Fukuoka,63794,322.19,1208,10.07,820,6.83,5547,46.23,11137,92.81,724,6.03,370,3.08,1278,10.65,761,6.34,52,0.43,328,2.73,3,0.12,328,12.62,5,0.33,7,0.47,25,1.67,-,-,51,3.4
Saga,9551,244.9,127,5.52,123,5.35,488,21.22,1270,55.22,120,5.22,160,6.96,192,8.35,146,6.35,14,0.61,8,0.35,-,-,7,1.75,1,0.17,1,0.17,7,1.17,-,-,29,4.83
Nagasaki,20418,291.69,140,3.18,337,7.66,943,21.43,1668,37.91,155,3.52,155,3.52,165,3.75,189,4.3,7,0.16,34,0.77,3,0.38,103,12.88,3,0.25,6,0.5,16,1.33,-,-,4,0.33
Kumamoto,21063,263.29,401,8.02,265,5.3,1358,27.16,4609,92.18,207,4.14,248,4.96,132,2.64,355,7.1,70,1.4,73,1.46,1,0.11,233,25.89,1,0.07,4,0.27,11,0.73,-,-,35,2.33
Oita,18612,320.9,187,5.19,298,8.28,913,25.36,4349,120.81,189,5.25,67,1.86,90,2.5,199,5.53,4,0.11,233,6.47,-,-,65,13,1,0.09,-,-,22,2,-,-,7,0.64
Miyazaki,17514,301.97,133,3.69,292,8.11,1329,36.92,4292,119.22,222,6.17,88,2.44,313,8.69,246,6.83,28,0.78,50,1.39,-,-,213,35.5,-,-,-,-,-,-,-,-,12,1.71
Kagoshima,24949,271.18,334,6.19,677,12.54,1762,32.63,5570,103.15,376,6.96,99,1.83,111,2.06,238,4.41,31,0.57,81,1.5,1,0.14,162,23.14,3,0.25,-,-,2,0.17,-,-,4,0.33
Okinawa,18566,320.1,89,2.62,87,2.56,649,19.09,1091,32.09,208,6.12,141,4.15,505,14.85,145,4.26,10,0.29,36,1.06,-,-,98,10.89,10,1.43,8,1.14,16,2.29,1,0.14,7,1
