"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29th week, 2017",,,,,,"Data collected as of July 26, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Gunma,23691,252.03,214,3.75,620,10.88,5065,88.86,10661,187.04,465,8.16,1090,19.12,293,5.14,789,13.84,2,0.04,410,7.19,1186,20.81,2,0.15,268,20.62,1,0.13,5,0.63,154,19.25,-,-,310,38.75
Saitama,84819,336.58,940,5.88,2664,16.65,14583,91.14,30996,193.73,2159,13.49,3317,20.73,436,2.73,2487,15.54,21,0.13,992,6.2,2134,13.34,47,1.18,833,20.83,7,0.7,13,1.3,82,8.2,10,1,111,11.1
Chiba,68457,319.89,566,4.22,1889,14.1,12919,96.41,21466,160.19,1592,11.88,2415,18.02,234,1.75,1796,13.4,34,0.25,1556,11.61,1054,7.87,21,0.62,857,25.21,15,1.67,19,2.11,115,12.78,1,0.11,101,11.22
Tokyo,107420,260.1,1633,6.26,3859,14.79,17854,68.41,50964,195.26,2846,10.9,7753,29.7,837,3.21,4107,15.74,56,0.21,1768,6.77,1972,7.56,6,0.16,595,15.66,21,0.84,18,0.72,134,5.36,31,1.24,229,9.16
Kanagawa,97658,283.89,1352,6.29,2380,11.07,14864,69.13,36612,170.29,2908,13.53,6147,28.59,469,2.18,3143,14.62,22,0.1,1596,7.42,2870,13.35,26,0.51,2098,41.14,5,0.5,17,1.7,72,7.2,-,-,213,21.3
Niigata,26011,289.01,686,12.04,1299,22.79,4467,78.37,11133,195.32,589,10.33,2022,35.47,210,3.68,709,12.44,29,0.51,269,4.72,3132,54.95,11,1.1,220,22,5,0.38,9,0.69,136,10.46,22,1.69,79,6.08
Toyama,10669,222.27,472,16.28,480,16.55,1572,54.21,5725,197.41,243,8.38,1206,41.59,23,0.79,327,11.28,2,0.07,144,4.97,1007,34.72,5,0.71,227,32.43,2,0.4,4,0.8,47,9.4,2,0.4,58,11.6
Ishikawa,15981,332.94,147,5.07,625,21.55,2176,75.03,7202,248.34,347,11.97,1332,45.93,76,2.62,360,12.41,4,0.14,180,6.21,144,4.97,-,-,93,13.29,1,0.2,7,1.4,90,18,-,-,86,17.2
Fukui,11645,363.91,77,3.5,335,15.23,1674,76.09,5848,265.82,218,9.91,1183,53.77,16,0.73,222,10.09,11,0.5,152,6.91,246,11.18,-,-,11,3.67,12,2,5,0.83,46,7.67,2,0.33,70,11.67
Yamanashi,10611,258.8,31,1.29,683,28.46,1897,79.04,3870,161.25,163,6.79,807,33.63,49,2.04,214,8.92,2,0.08,123,5.13,450,18.75,1,0.11,196,21.78,4,0.4,6,0.6,101,10.1,2,0.2,55,5.5
Nagano,27779,323.01,240,4.53,245,4.62,3671,69.26,11075,208.96,563,10.62,550,10.38,135,2.55,490,9.25,17,0.32,258,4.87,3080,58.11,9,0.9,101,10.1,1,0.09,2,0.18,137,12.45,-,-,140,12.73
Gifu,22500,261.63,227,4.37,574,11.04,1675,32.21,5680,109.23,340,6.54,1029,19.79,51,0.98,433,8.33,11,0.21,169,3.25,1091,20.98,-,-,107,9.73,1,0.2,10,2,115,23,-,-,89,17.8
Shizuoka,38712,278.5,374,4.2,1115,12.53,7331,82.37,15555,174.78,725,8.15,2299,25.83,194,2.18,944,10.61,13,0.15,340,3.82,1057,11.88,10,0.48,293,13.95,10,1,25,2.5,111,11.1,29,2.9,74,7.4
Aichi,65885,337.87,1017,5.59,2103,11.55,9556,52.51,25051,137.64,1661,9.13,6463,35.51,233,1.28,1799,9.88,25,0.14,958,5.26,1597,8.77,6,0.17,418,11.94,7,0.47,17,1.13,216,14.4,6,0.4,195,13
Mie,19238,267.19,486,10.8,1021,22.69,2200,48.89,7300,162.22,404,8.98,2961,65.8,94,2.09,633,14.07,15,0.33,731,16.24,427,9.49,5,0.42,37,3.08,17,1.89,19,2.11,82,9.11,10,1.11,19,2.11
Shiga,12057,231.87,177,5.71,376,12.13,1107,35.71,5261,169.71,424,13.68,2509,80.94,17,0.55,365,11.77,4,0.13,524,16.9,561,18.1,1,0.13,43,5.38,5,0.71,11,1.57,38,5.43,1,0.14,16,2.29
Kyoto,27810,224.27,216,2.88,1114,14.85,3558,47.44,11808,157.44,459,6.12,3979,53.05,67,0.89,722,9.63,16,0.21,563,7.51,876,11.68,2,0.12,170,10,3,0.43,4,0.57,48,6.86,-,-,66,9.43
Osaka,67239,219.02,2439,12.26,3262,16.39,13353,67.1,34070,171.21,2211,11.11,14467,72.7,261,1.31,2720,13.67,57,0.29,2307,11.59,3818,19.19,27,0.52,506,9.73,14,0.88,20,1.25,208,13,2,0.13,228,14.25
Hyogo,44999,227.27,1077,8.41,2539,19.84,6001,46.88,26311,205.55,1260,9.84,9263,72.37,441,3.45,1469,11.48,29,0.23,1600,12.5,2593,20.26,9,0.26,466,13.31,17,1.31,21,1.62,116,8.92,4,0.31,157,12.08
Nara,10260,190,518,15.24,802,23.59,2258,66.41,4763,140.09,325,9.56,1322,38.88,64,1.88,465,13.68,7,0.21,258,7.59,686,20.18,1,0.1,164,16.4,10,1.67,19,3.17,86,14.33,1,0.17,52,8.67
Wakayama,8416,171.76,330,11,329,10.97,684,22.8,4043,134.77,282,9.4,1550,51.67,31,1.03,368,12.27,9,0.3,313,10.43,1512,50.4,12,3,66,16.5,3,0.27,16,1.45,60,5.45,5,0.45,67,6.09
Tottori,5980,206.21,84,4.42,300,15.79,3480,183.16,2930,154.21,315,16.58,1334,70.21,29,1.53,212,11.16,13,0.68,440,23.16,740,38.95,2,0.4,112,22.4,5,1,20,4,40,8,-,-,74,14.8
Shimane,7264,191.16,73,3.17,290,12.61,1860,80.87,3629,157.78,178,7.74,635,27.61,210,9.13,421,18.3,9,0.39,177,7.7,931,40.48,-,-,1,0.33,1,0.13,10,1.25,56,7,-,-,47,5.88
Okayama,22057,262.58,190,3.52,732,13.56,1736,32.15,9358,173.3,403,7.46,2597,48.09,79,1.46,661,12.24,7,0.13,612,11.33,579,10.72,10,0.83,257,21.42,2,0.4,4,0.8,43,8.6,1,0.2,36,7.2
Hiroshima,26938,236.3,488,6.87,1314,18.51,5125,72.18,11056,155.72,664,9.35,4713,66.38,203,2.86,804,11.32,34,0.48,480,6.76,784,11.04,4,0.21,457,24.05,5,0.25,2,0.1,105,5.25,1,0.05,108,5.4
Yamaguchi,19644,288.88,592,12.33,728,15.17,3280,68.33,6413,133.6,391,8.15,2668,55.58,128,2.67,751,15.65,23,0.48,1151,23.98,2302,47.96,-,-,181,20.11,5,0.56,2,0.22,103,11.44,1,0.11,88,9.78
Tokushima,8440,228.11,293,12.74,355,15.43,1367,59.43,3786,164.61,131,5.7,681,29.61,70,3.04,447,19.43,7,0.3,337,14.65,518,22.52,1,0.25,15,3.75,-,-,1,0.17,10,1.67,-,-,12,2
Kagawa,9071,193,254,9.07,449,16.04,1899,67.82,6674,238.36,176,6.29,2074,74.07,56,2,403,14.39,14,0.5,487,17.39,737,26.32,2,0.4,53,10.6,3,0.6,4,0.8,61,12.2,-,-,153,30.6
Ehime,16502,270.52,269,7.27,388,10.49,3115,84.19,8979,242.68,337,9.11,2335,63.11,243,6.57,702,18.97,8,0.22,324,8.76,1822,49.24,-,-,373,46.63,2,0.33,1,0.17,50,8.33,-,-,31,5.17
Kochi,14631,304.81,237,7.9,230,7.67,1719,57.3,3662,122.07,388,12.93,2632,87.73,99,3.3,334,11.13,20,0.67,382,12.73,158,5.27,-,-,11,3.67,2,0.25,7,0.88,68,8.5,6,0.75,86,10.75
Fukuoka,72047,363.87,1460,12.17,2004,16.7,13263,110.53,29556,246.3,1945,16.21,7434,61.95,259,2.16,2328,19.4,76,0.63,4823,40.19,2377,19.81,-,-,426,16.38,17,1.13,18,1.2,296,19.73,-,-,51,3.4
Saga,12741,335.29,227,10.32,467,21.23,1405,63.86,3584,162.91,330,15,1994,90.64,37,1.68,480,21.82,4,0.18,594,27,172,7.82,-,-,45,15,5,0.83,6,1,32,5.33,1,0.17,124,20.67
Nagasaki,22456,320.8,312,7.09,357,8.11,4131,93.89,5887,133.8,337,7.66,2192,49.82,28,0.64,573,13.02,15,0.34,500,11.36,604,13.73,5,0.63,68,8.5,1,0.08,12,1,80,6.67,-,-,120,10
Kumamoto,24143,301.79,268,5.36,723,14.46,3393,67.86,12143,242.86,629,12.58,3465,69.3,83,1.66,1033,20.66,8,0.16,1433,28.66,878,17.56,3,0.33,341,37.89,15,1,21,1.4,77,5.13,-,-,122,8.13
Oita,19987,344.6,161,4.47,440,12.22,3778,104.94,13586,377.39,505,14.03,2386,66.28,31,0.86,760,21.11,15,0.42,946,26.28,564,15.67,-,-,102,20.4,1,0.09,1,0.09,83,7.55,1,0.09,44,4
Miyazaki,23042,397.28,449,12.83,750,21.43,2588,73.94,9918,283.37,601,17.17,3823,109.23,287,8.2,876,25.03,5,0.14,764,21.83,260,7.43,2,0.4,295,59,-,-,1,0.14,21,3,-,-,114,16.29
Kagoshima,27431,298.16,1075,19.91,2024,37.48,3046,56.41,14119,261.46,652,12.07,2572,47.63,82,1.52,639,11.83,8,0.15,871,16.13,2740,50.74,-,-,244,34.86,7,0.58,9,0.75,29,2.42,-,-,109,9.08
Okinawa,24393,427.95,1796,52.82,626,18.41,1027,30.21,4286,126.06,500,14.71,425,12.5,39,1.15,289,8.5,77,2.26,209,6.15,137,4.03,6,0.67,230,25.56,13,1.86,49,7,122,17.43,-,-,86,12.29
