"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17th week, 2017",,,,,,"Data collected as of May 8, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Hiroshima,26766,234.79,409,5.76,691,9.73,2519,35.48,5817,81.93,420,5.92,615,8.66,148,2.08,457,6.44,10,0.14,62,0.87,495,6.97,1,0.05,211,11.11,4,0.2,1,0.05,78,3.9,1,0.05,80,4
Yamaguchi,19331,284.28,437,9.1,453,9.44,1683,35.06,3357,69.94,236,4.92,135,2.81,100,2.08,422,8.79,9,0.19,29,0.6,1681,35.02,-,-,82,9.11,4,0.44,2,0.22,85,9.44,1,0.11,49,5.44
Tokushima,8322,224.92,240,10.43,141,6.13,612,26.61,2209,96.04,71,3.09,57,2.48,42,1.83,208,9.04,4,0.17,6,0.26,341,14.83,1,0.25,12,3,-,-,-,-,8,1.33,-,-,6,1
Kagawa,8935,190.11,166,5.93,204,7.29,1017,36.32,4072,145.43,92,3.29,103,3.68,46,1.64,203,7.25,3,0.11,36,1.29,515,18.39,2,0.4,19,3.8,3,0.6,3,0.6,41,8.2,-,-,119,23.8
Ehime,16220,265.9,185,5,134,3.62,1557,42.08,5403,146.03,212,5.73,209,5.65,171,4.62,399,10.78,3,0.08,27,0.73,1179,31.86,-,-,169,21.13,1,0.17,1,0.17,37,6.17,-,-,15,2.5
Kochi,14496,302,212,7.07,79,2.63,1047,34.9,2555,85.17,199,6.63,16,0.53,63,2.1,161,5.37,14,0.47,3,0.1,118,3.93,-,-,6,2,1,0.13,3,0.38,51,6.38,6,0.75,22,2.75
Fukuoka,70658,356.86,981,8.18,942,7.85,6672,55.6,19192,159.93,1071,8.93,849,7.08,133,1.11,1261,10.51,42,0.35,188,1.57,1501,12.51,-,-,229,8.81,6,0.4,17,1.13,216,14.4,-,-,31,2.07
Saga,12560,330.53,187,8.5,239,10.86,823,37.41,2511,114.14,211,9.59,242,11,22,1,240,10.91,2,0.09,10,0.45,133,6.05,-,-,32,8,5,0.83,3,0.5,19,3.17,1,0.17,85,14.17
Nagasaki,21922,313.17,221,5.02,182,4.14,2482,56.41,3965,90.11,183,4.16,223,5.07,20,0.45,301,6.84,11,0.25,13,0.3,343,7.8,2,0.25,36,4.5,1,0.08,2,0.17,53,4.42,-,-,29,2.42
Kumamoto,22975,287.19,214,4.28,376,7.52,1622,32.44,7568,151.36,427,8.54,506,10.12,55,1.1,556,11.12,-,-,205,4.1,654,13.08,1,0.11,198,22,12,0.8,6,0.4,57,3.8,-,-,74,4.93
Oita,19211,331.22,120,3.33,192,5.33,1859,51.64,8813,244.81,313,8.69,20,0.56,20,0.56,403,11.19,10,0.28,14,0.39,283,7.86,-,-,59,11.8,1,0.09,1,0.09,53,4.82,1,0.09,35,3.18
Miyazaki,22673,384.29,383,10.64,398,11.06,1348,37.44,6474,179.83,328,9.11,732,20.33,236,6.56,447,12.42,3,0.08,45,1.25,174,4.83,2,0.4,152,30.4,-,-,1,0.14,15,2.14,-,-,80,11.43
Kagoshima,26299,282.78,744,13.53,827,15.04,1502,27.31,8688,157.96,434,7.89,594,10.8,45,0.82,328,5.96,6,0.11,71,1.29,1677,30.49,-,-,95,13.57,3,0.25,3,0.25,17,1.42,-,-,81,6.75
Okinawa,18890,331.4,575,16.91,228,6.71,641,18.85,2896,85.18,372,10.94,37,1.09,25,0.74,150,4.41,35,1.03,27,0.79,62,1.82,1,0.11,107,11.89,6,0.86,26,3.71,81,11.57,-,-,75,10.71
