"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17th week, 2021",,,,,,"Data collected as of May 7, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,7,0.09,273,5.69,79,1.65,329,6.85,1588,33.08,72,1.5,20,0.42,20,0.42,382,7.96,13,0.27,35,0.73,1,0.08,64,5.33,2,0.29,9,1.29,16,2.29,-,-,-,-
Gunma,7,0.08,5,0.09,135,2.5,396,7.33,2482,45.96,60,1.11,19,0.35,10,0.19,391,7.24,6,0.11,47,0.87,-,-,92,6.13,2,0.22,-,-,2,0.22,-,-,2,0.22
Saitama,24,0.1,43,0.27,476,2.99,1333,8.38,6939,43.64,348,2.19,44,0.28,59,0.37,1218,7.66,32,0.2,144,0.91,8,0.21,104,2.67,5,0.45,10,0.91,5,0.45,-,-,2,0.18
Chiba,31,0.15,32,0.24,234,1.79,1105,8.44,3905,29.81,323,2.47,28,0.21,39,0.3,767,5.85,10,0.08,103,0.79,1,0.03,122,3.7,4,0.44,6,0.67,7,0.78,-,-,2,0.22
Tokyo,29,0.07,467,1.82,400,1.56,1454,5.66,12758,49.64,411,1.6,80,0.31,105,0.41,1864,7.25,50,0.19,184,0.72,-,-,78,2.11,2,0.08,11,0.46,7,0.29,8,0.33,2,0.08
Kanagawa,21,0.06,276,1.23,245,1.09,1557,6.92,7894,35.08,411,1.83,37,0.16,76,0.34,1374,6.11,31,0.14,147,0.65,6,0.12,255,5.1,2,0.2,2,0.2,2,0.2,-,-,1,0.1
Niigata,16,0.18,1,0.02,464,8.29,1819,32.48,1912,34.14,179,3.2,12,0.21,23,0.41,389,6.95,9,0.16,52,0.93,9,0.9,9,0.9,4,0.31,6,0.46,13,1,-,-,-,-
Toyama,5,0.1,666,22.97,170,5.86,629,21.69,1154,39.79,41,1.41,9,0.31,14,0.48,174,6,15,0.52,11,0.38,-,-,1,0.14,1,0.2,1,0.2,7,1.4,-,-,1,0.2
Ishikawa,-,-,243,8.38,238,8.21,440,15.17,1532,52.83,110,3.79,1,0.03,3,0.1,207,7.14,-,-,14,0.48,-,-,6,0.86,-,-,-,-,7,1.4,-,-,1,0.2
Fukui,-,-,84,3.65,149,6.48,340,14.78,2174,94.52,35,1.52,-,-,3,0.13,145,6.3,8,0.35,13,0.57,-,-,5,1.67,5,0.83,1,0.17,1,0.17,-,-,-,-
Yamanashi,-,-,6,0.25,10,0.42,130,5.42,697,29.04,29,1.21,-,-,10,0.42,93,3.88,2,0.08,13,0.54,-,-,22,2.44,-,-,2,0.2,3,0.3,-,-,-,-
Nagano,7,0.08,1,0.02,76,1.43,451,8.51,2408,45.43,132,2.49,13,0.25,19,0.36,282,5.32,30,0.57,24,0.45,1,0.09,12,1.09,4,0.4,4,0.4,2,0.2,-,-,1,0.1
Gifu,25,0.29,53,1.02,120,2.31,267,5.13,938,18.04,43,0.83,5,0.1,19,0.37,214,4.12,8,0.15,15,0.29,1,0.1,10,1,-,-,-,-,3,0.6,-,-,1,0.2
Shizuoka,7,0.05,833,9.47,287,3.26,656,7.45,3977,45.19,147,1.67,18,0.2,21,0.24,475,5.4,7,0.08,63,0.72,-,-,22,1,6,0.6,6,0.6,2,0.2,-,-,-,-
Aichi,28,0.14,864,4.75,358,1.97,1328,7.3,6274,34.47,203,1.12,38,0.21,28,0.15,867,4.76,35,0.19,89,0.49,-,-,52,1.49,-,-,13,0.87,1,0.07,-,-,1,0.07
Mie,18,0.26,50,1.14,111,2.52,211,4.8,2519,57.25,84,1.91,7,0.16,8,0.18,280,6.36,11,0.25,18,0.41,-,-,4,0.33,-,-,1,0.11,11,1.22,-,-,-,-
Shiga,25,0.42,113,3.23,93,2.66,338,9.66,1323,37.8,53,1.51,15,0.43,5,0.14,189,5.4,25,0.71,19,0.54,-,-,4,0.5,7,1,-,-,-,-,-,-,-,-
Kyoto,61,0.49,393,5.17,132,1.74,764,10.05,3030,39.87,127,1.67,27,0.36,11,0.14,326,4.29,39,0.51,31,0.41,-,-,17,0.94,1,0.14,1,0.14,2,0.29,-,-,-,-
Osaka,54,0.18,4439,22.65,581,2.96,1882,9.6,10930,55.77,376,1.92,62,0.32,54,0.28,1137,5.8,85,0.43,113,0.58,1,0.02,80,1.54,2,0.13,7,0.44,1,0.06,-,-,1,0.06
Hyogo,22,0.11,1085,8.48,404,3.16,1001,7.82,7952,62.13,189,1.48,29,0.23,32,0.25,713,5.57,27,0.21,99,0.77,-,-,101,2.89,3,0.21,18,1.29,5,0.36,1,0.07,2,0.14
Nara,1,0.02,273,8.03,169,4.97,262,7.71,1441,42.38,36,1.06,3,0.09,3,0.09,209,6.15,9,0.26,14,0.41,1,0.1,32,3.2,1,0.17,3,0.5,1,0.17,-,-,1,0.17
Wakayama,1,0.02,19,0.63,74,2.47,377,12.57,1440,48,54,1.8,1,0.03,7,0.23,166,5.53,4,0.13,14,0.47,-,-,11,2.75,10,0.91,2,0.18,8,0.73,-,-,-,-
Tottori,1,0.03,5,0.26,83,4.37,904,47.58,939,49.42,51,2.68,20,1.05,8,0.42,122,6.42,4,0.21,4,0.21,-,-,7,1.4,2,0.4,2,0.4,-,-,-,-,-,-
Shimane,14,0.37,4,0.17,74,3.22,183,7.96,2413,104.91,92,4,80,3.48,2,0.09,187,8.13,6,0.26,2,0.09,-,-,-,-,5,0.63,7,0.88,2,0.25,-,-,-,-
Okayama,37,0.44,43,0.8,166,3.07,330,6.11,3917,72.54,77,1.43,33,0.61,11,0.2,286,5.3,19,0.35,36,0.67,-,-,15,1.25,2,0.4,1,0.2,2,0.4,-,-,-,-
Hiroshima,17,0.15,508,7.15,240,3.38,531,7.48,6274,88.37,141,1.99,114,1.61,16,0.23,388,5.46,50,0.7,37,0.52,-,-,85,4.47,1,0.05,2,0.1,11,0.52,-,-,1,0.05
Yamaguchi,8,0.12,433,9.41,117,2.54,580,12.61,2771,60.24,69,1.5,11,0.24,13,0.28,387,8.41,6,0.13,26,0.57,-,-,21,2.33,-,-,1,0.11,10,1.11,-,-,-,-
Tokushima,3,0.08,17,0.74,61,2.65,116,5.04,911,39.61,33,1.43,1,0.04,2,0.09,162,7.04,21,0.91,5,0.22,-,-,5,1.25,-,-,2,0.29,1,0.14,-,-,-,-
Kagawa,2,0.04,5,0.18,159,5.68,239,8.54,2039,72.82,48,1.71,30,1.07,8,0.29,192,6.86,382,13.64,29,1.04,1,0.2,10,2,-,-,3,0.6,-,-,-,-,-,-
Ehime,8,0.13,3,0.08,147,4.08,418,11.61,3865,107.36,42,1.17,29,0.81,14,0.39,344,9.56,101,2.81,27,0.75,1,0.14,107,15.29,-,-,3,0.5,-,-,-,-,2,0.33
Kochi,2,0.04,6,0.21,68,2.43,132,4.71,1262,45.07,73,2.61,82,2.93,20,0.71,166,5.93,177,6.32,11,0.39,1,0.33,6,2,2,0.25,1,0.13,5,0.63,-,-,2,0.25
Fukuoka,5,0.03,6372,53.1,701,5.84,4855,40.46,6615,55.13,295,2.46,74,0.62,42,0.35,1189,9.91,40,0.33,108,0.9,2,0.08,104,4,8,0.57,3,0.21,2,0.14,-,-,-,-
Saga,-,-,1414,61.48,158,6.87,506,22,528,22.96,55,2.39,29,1.26,5,0.22,291,12.65,9,0.39,8,0.35,-,-,5,1.25,2,0.33,1,0.17,5,0.83,-,-,-,-
Nagasaki,6,0.09,2023,47.05,186,4.33,1121,26.07,1485,34.53,136,3.16,54,1.26,10,0.23,276,6.42,4,0.09,31,0.72,-,-,6,0.75,5,0.42,5,0.42,26,2.17,-,-,1,0.08
Kumamoto,3,0.04,2552,51.04,196,3.92,407,8.14,2585,51.7,99,1.98,152,3.04,21,0.42,583,11.66,62,1.24,29,0.58,-,-,81,9,-,-,5,0.33,2,0.13,-,-,1,0.07
Oita,2,0.03,156,4.33,126,3.5,309,8.58,2956,82.11,156,4.33,5,0.14,11,0.31,319,8.86,13,0.36,27,0.75,-,-,12,2.4,-,-,-,-,14,1.27,-,-,-,-
Miyazaki,1,0.02,2713,75.36,232,6.44,913,25.36,4030,111.94,79,2.19,136,3.78,11,0.31,394,10.94,23,0.64,22,0.61,-,-,51,8.5,-,-,-,-,-,-,-,-,-,-
Kagoshima,6,0.07,871,16.13,623,11.54,816,15.11,6012,111.33,171,3.17,85,1.57,14,0.26,329,6.09,18,0.33,42,0.78,-,-,43,6.14,1,0.08,1,0.08,-,-,-,-,1,0.08
Okinawa,9,0.17,275,8.59,222,6.94,457,14.28,649,20.28,147,4.59,72,2.25,-,-,125,3.91,35,1.09,24,0.75,1,0.13,73,9.13,8,1.33,4,0.67,-,-,-,-,1,0.17
