"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6th week, 2015",,,,,,"Data collected as of February 12, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,10607,139.57,191,3.98,44,0.92,333,6.94,1440,30,140,2.92,55,1.15,125,2.6,119,2.48,6,0.13,1,0.02,39,0.81,-,-,38,3.17,-,-,1,0.14,14,2,-,-,12,1.71
Gunma,14677,156.14,291,5.11,79,1.39,801,14.05,2633,46.19,138,2.42,75,1.32,57,1,114,2,5,0.09,6,0.11,73,1.28,-,-,83,6.92,1,0.13,2,0.25,11,1.38,-,-,19,2.38
Saitama,31851,135.54,587,3.97,219,1.48,1936,13.08,7012,47.38,527,3.56,120,0.81,594,4.01,399,2.7,2,0.01,14,0.09,262,1.77,5,0.13,80,2,-,-,4,0.4,15,1.5,2,0.2,8,0.8
Chiba,35276,167.98,250,1.91,175,1.34,1453,11.09,5864,44.76,423,3.23,69,0.53,479,3.66,258,1.97,5,0.04,5,0.04,258,1.97,-,-,103,3.12,4,0.44,6,0.67,1,0.11,5,0.56,7,0.78
Tokyo,44111,109.46,705,2.79,302,1.19,3102,12.26,11603,45.86,688,2.72,157,0.62,1092,4.32,575,2.27,21,0.08,21,0.08,306,1.21,2,0.05,76,2.05,3,0.12,8,0.32,22,0.88,2,0.08,18,0.72
Kanagawa,41848,130.37,507,2.56,161,0.81,2000,10.1,8830,44.6,857,4.33,126,0.64,1166,5.89,512,2.59,5,0.03,6,0.03,171,0.86,11,0.25,192,4.36,3,0.3,3,0.3,16,1.6,-,-,5,0.5
Niigata,18221,189.8,296,4.85,303,4.97,1141,18.7,1942,31.84,406,6.66,67,1.1,210,3.44,142,2.33,8,0.13,25,0.41,65,1.07,3,0.3,26,2.6,-,-,-,-,14,1.08,9,0.69,5,0.38
Toyama,7873,164.02,96,3.31,113,3.9,416,14.34,1574,54.28,141,4.86,43,1.48,11,0.38,57,1.97,1,0.03,17,0.59,37,1.28,-,-,5,0.71,-,-,-,-,49,9.8,-,-,-,-
Ishikawa,9692,201.92,74,2.55,70,2.41,782,26.97,1314,45.31,201,6.93,5,0.17,151,5.21,60,2.07,-,-,-,-,39,1.34,-,-,11,1.57,-,-,-,-,32,6.4,-,-,-,-
Fukui,7990,249.69,96,4.36,57,2.59,330,15,1613,73.32,89,4.05,73,3.32,5,0.23,64,2.91,-,-,2,0.09,91,4.14,-,-,7,2.33,4,0.67,-,-,1,0.17,-,-,2,0.33
Yamanashi,6972,174.3,70,2.92,5,0.21,218,9.08,1001,41.71,37,1.54,3,0.13,3,0.13,30,1.25,-,-,-,-,4,0.17,-,-,14,1.56,-,-,-,-,5,0.5,-,-,2,0.2
Nagano,16373,190.38,283,5.34,45,0.85,556,10.49,2307,43.53,176,3.32,49,0.92,55,1.04,81,1.53,2,0.04,4,0.08,1,0.02,-,-,24,2.4,-,-,1,0.09,32,2.91,-,-,13,1.18
Gifu,17283,200.97,181,3.48,87,1.67,234,4.5,1724,33.15,106,2.04,43,0.83,17,0.33,111,2.13,-,-,5,0.1,19,0.37,-,-,15,1.36,-,-,-,-,4,0.8,-,-,-,-
Shizuoka,27688,200.64,372,4.23,116,1.32,1255,14.26,3676,41.77,305,3.47,41,0.47,181,2.06,118,1.34,1,0.01,18,0.2,78,0.89,-,-,35,1.67,2,0.2,-,-,15,1.5,5,0.5,4,0.4
Aichi,52249,267.94,569,3.14,289,1.6,1822,10.07,7427,41.03,426,2.35,238,1.31,74,0.41,307,1.7,3,0.02,14,0.08,202,1.12,3,0.09,44,1.29,2,0.14,-,-,18,1.29,-,-,9,0.64
Mie,12982,180.31,207,4.6,117,2.6,389,8.64,2244,49.87,85,1.89,73,1.62,23,0.51,94,2.09,-,-,4,0.09,28,0.62,1,0.08,4,0.33,3,0.33,1,0.11,12,1.33,-,-,1,0.11
Shiga,11328,213.74,177,5.53,41,1.28,347,10.84,1089,34.03,85,2.66,44,1.38,55,1.72,66,2.06,2,0.06,6,0.19,30,0.94,-,-,5,0.63,1,0.14,-,-,1,0.14,-,-,-,-
Kyoto,17169,140.73,172,2.36,120,1.64,470,6.44,2342,32.08,174,2.38,157,2.15,98,1.34,119,1.63,-,-,15,0.21,61,0.84,1,0.06,17,1,-,-,2,0.29,1,0.14,-,-,8,1.14
Osaka,42017,136.86,1525,7.63,256,1.28,2135,10.68,6477,32.39,746,3.73,362,1.81,232,1.16,439,2.2,21,0.11,20,0.1,212,1.06,2,0.04,55,1.06,1,0.06,-,-,17,1,-,-,14,0.82
Hyogo,32472,164,863,6.74,296,2.31,1238,9.67,5396,42.16,444,3.47,284,2.22,109,0.85,241,1.88,8,0.06,28,0.22,137,1.07,1,0.03,79,2.26,1,0.08,5,0.42,7,0.58,-,-,1,0.08
Nara,6049,112.02,227,6.68,43,1.26,208,6.12,869,25.56,98,2.88,56,1.65,14,0.41,68,2,1,0.03,1,0.03,34,1,-,-,22,2.44,2,0.33,1,0.17,6,1,-,-,10,1.67
Wakayama,7153,143.06,341,11,41,1.32,156,5.03,734,23.68,72,2.32,54,1.74,11,0.35,51,1.65,-,-,2,0.06,11,0.35,-,-,7,1.75,1,0.09,-,-,13,1.18,-,-,4,0.36
Tottori,5366,185.03,46,2.42,26,1.37,480,25.26,1087,57.21,89,4.68,1,0.05,4,0.21,39,2.05,5,0.26,1,0.05,23,1.21,-,-,2,0.67,1,0.2,-,-,-,-,-,-,25,5
Shimane,6477,170.45,101,4.39,46,2,515,22.39,1067,46.39,110,4.78,64,2.78,13,0.57,62,2.7,-,-,-,-,67,2.91,-,-,1,0.33,-,-,6,0.75,12,1.5,-,-,4,0.5
Okayama,20040,238.57,169,3.13,40,0.74,444,8.22,2633,48.76,211,3.91,76,1.41,27,0.5,100,1.85,3,0.06,-,-,45,0.83,3,0.25,15,1.25,2,0.4,-,-,2,0.4,-,-,-,-
Hiroshima,23518,206.3,271,3.82,162,2.28,938,13.21,3681,51.85,265,3.73,132,1.86,3,0.04,176,2.48,2,0.03,8,0.11,226,3.18,1,0.05,64,3.37,-,-,7,0.33,10,0.48,1,0.05,2,0.1
Yamaguchi,17930,259.86,344,7.17,36,0.75,728,15.17,2175,45.31,323,6.73,68,1.42,6,0.13,146,3.04,-,-,5,0.1,28,0.58,-,-,7,0.78,-,-,-,-,11,1.22,-,-,3,0.33
Tokushima,7028,184.95,308,13.39,50,2.17,194,8.43,1076,46.78,91,3.96,21,0.91,3,0.13,74,3.22,2,0.09,1,0.04,9,0.39,-,-,4,1,-,-,-,-,7,1,-,-,3,0.43
Kagawa,8554,178.21,194,6.69,44,1.52,289,9.97,934,32.21,63,2.17,80,2.76,9,0.31,52,1.79,1,0.03,4,0.14,12,0.41,-,-,3,0.6,-,-,1,0.2,17,3.4,-,-,1,0.2
Ehime,11018,180.62,293,7.92,34,0.92,515,13.92,2308,62.38,107,2.89,92,2.49,9,0.24,101,2.73,1,0.03,5,0.14,84,2.27,-,-,67,8.38,1,0.17,-,-,-,-,-,-,2,0.33
Kochi,10260,213.75,209,6.97,13,0.43,257,8.57,1139,37.97,72,2.4,124,4.13,4,0.13,68,2.27,3,0.1,1,0.03,91,3.03,-,-,1,0.33,-,-,-,-,19,2.38,1,0.13,7,0.88
Fukuoka,56160,283.64,716,5.97,257,2.14,2383,19.86,4875,40.63,587,4.89,494,4.12,428,3.57,415,3.46,12,0.1,19,0.16,373,3.11,7,0.27,79,3.04,6,0.46,1,0.08,10,0.77,-,-,4,0.31
Saga,10558,270.72,199,8.65,41,1.78,276,12,711,30.91,160,6.96,133,5.78,62,2.7,77,3.35,1,0.04,4,0.17,178,7.74,-,-,3,0.75,-,-,-,-,10,1.67,-,-,14,2.33
Nagasaki,17984,256.91,184,4.18,42,0.95,450,10.23,2180,49.55,152,3.45,155,3.52,24,0.55,82,1.86,1,0.02,2,0.05,85,1.93,1,0.13,37,4.63,-,-,-,-,16,1.33,-,-,35,2.92
Kumamoto,22967,287.09,332,6.64,130,2.6,396,7.92,2948,58.96,219,4.38,200,4,10,0.2,169,3.38,-,-,26,0.52,110,2.2,-,-,30,3.33,-,-,5,0.33,10,0.67,-,-,2,0.13
Oita,17882,308.31,207,5.75,43,1.19,554,15.39,2257,62.69,258,7.17,118,3.28,78,2.17,156,4.33,3,0.08,11,0.31,84,2.33,-,-,51,10.2,2,0.18,-,-,4,0.36,-,-,3,0.27
Miyazaki,21484,364.14,264,7.33,95,2.64,293,8.14,2148,59.67,201,5.58,47,1.31,5,0.14,162,4.5,1,0.03,9,0.25,33,0.92,-,-,64,10.67,-,-,1,0.14,-,-,-,-,3,0.43
Kagoshima,25174,270.69,215,3.91,123,2.24,941,17.11,2978,54.15,333,6.05,305,5.55,77,1.4,117,2.13,7,0.13,5,0.09,62,1.13,1,0.14,21,3,-,-,1,0.08,-,-,-,-,2,0.17
Okinawa,19566,337.34,52,1.53,69,2.03,332,9.76,599,17.62,303,8.91,207,6.09,20,0.59,56,1.65,18,0.53,4,0.12,581,17.09,3,0.3,72,7.2,5,0.71,8,1.14,11,1.57,-,-,11,1.57
