"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20th week, 2016",,,,,,"Data collected as of May 25, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Osaka,90079,293.42,1529,7.68,1580,7.94,8900,44.72,27800,139.7,1668,8.38,150,0.75,1416,7.12,1683,8.46,50,0.25,216,1.09,3349,16.83,14,0.27,333,6.53,11,0.65,11,0.65,289,17,1,0.06,377,22.18
Hyogo,62005,316.35,1007,7.93,1197,9.43,4858,38.25,17916,141.07,1129,8.89,56,0.44,1003,7.9,858,6.76,29,0.23,32,0.25,2140,16.85,8,0.24,252,7.41,11,1,9,0.82,94,8.55,1,0.09,175,15.91
Nara,15258,282.56,275,8.09,269,7.91,1222,35.94,3820,112.35,195,5.74,16,0.47,379,11.15,329,9.68,3,0.09,14,0.41,858,25.24,1,0.11,58,6.44,4,0.67,3,0.5,92,15.33,-,-,95,15.83
Wakayama,11501,230.02,326,10.52,221,7.13,511,16.48,2350,75.81,191,6.16,7,0.23,577,18.61,254,8.19,2,0.06,13,0.42,284,9.16,4,1,27,6.75,1,0.09,7,0.64,42,3.82,1,0.09,93,8.45
Tottori,7758,267.52,58,3.05,356,18.74,2419,127.32,2581,135.84,80,4.21,19,1,402,21.16,150,7.89,6,0.32,53,2.79,31,1.63,8,2.67,100,33.33,1,0.2,3,0.6,68,13.6,1,0.2,130,26
Shimane,7666,201.74,211,9.17,552,24,1326,57.65,4682,203.57,125,5.43,53,2.3,219,9.52,268,11.65,-,-,66,2.87,262,11.39,-,-,22,7.33,1,0.13,12,1.5,65,8.13,2,0.25,226,28.25
Okayama,22399,266.65,290,5.37,290,5.37,1338,24.78,7062,130.78,268,4.96,34,0.63,402,7.44,332,6.15,3,0.06,30,0.56,1388,25.7,4,0.33,107,8.92,3,0.6,7,1.4,23,4.6,-,-,24,4.8
Hiroshima,35384,310.39,486,6.85,667,9.39,3046,42.9,11150,157.04,452,6.37,58,0.82,1116,15.72,558,7.86,27,0.38,214,3.01,895,12.61,5,0.28,272,15.11,4,0.19,1,0.05,127,6.05,1,0.05,362,17.24
Yamaguchi,24657,362.6,789,16.44,303,6.31,2912,60.67,6435,134.06,268,5.58,61,1.27,733,15.27,473,9.85,15,0.31,150,3.13,673,14.02,-,-,105,11.67,3,0.33,-,-,82,9.11,-,-,101,11.22
Tokushima,9393,253.86,561,24.39,248,10.78,559,24.3,3797,165.09,106,4.61,7,0.3,140,6.09,276,12,4,0.17,5,0.22,239,10.39,1,0.25,12,3,1,0.14,1,0.14,15,2.14,-,-,55,7.86
Kagawa,13085,278.4,164,5.86,354,12.64,884,31.57,4581,163.61,143,5.11,55,1.96,318,11.36,243,8.68,11,0.39,100,3.57,241,8.61,1,0.2,36,7.2,1,0.2,4,0.8,50,10,1,0.2,144,28.8
Ehime,21124,346.3,464,12.54,206,5.57,2306,62.32,7097,191.81,216,5.84,36,0.97,403,10.89,459,12.41,14,0.38,22,0.59,159,4.3,2,0.25,294,36.75,1,0.17,3,0.5,28,4.67,-,-,78,13
Kochi,14922,310.88,570,19,66,2.2,1375,45.83,3641,121.37,140,4.67,18,0.6,124,4.13,171,5.7,43,1.43,21,0.7,323,10.77,-,-,10,3.33,1,0.13,5,0.63,91,11.38,24,3,227,28.38
Fukuoka,82005,414.17,2159,17.99,1472,12.27,7878,65.65,19953,166.28,1321,11.01,123,1.03,1402,11.68,1600,13.33,55,0.46,215,1.79,2960,24.67,12,0.46,603,23.19,12,0.86,36,2.57,387,27.64,1,0.07,24,1.71
Saga,12485,320.13,388,16.87,412,17.91,884,38.43,2232,97.04,167,7.26,23,1,305,13.26,333,14.48,6,0.26,43,1.87,1195,51.96,-,-,68,17,1,0.17,4,0.67,76,12.67,-,-,54,9
Nagasaki,23886,346.17,598,13.59,311,7.07,2263,51.43,3932,89.36,383,8.7,41,0.93,334,7.59,343,7.8,5,0.11,53,1.2,887,20.16,3,0.38,289,36.13,2,0.17,23,1.92,113,9.42,-,-,48,4
Kumamoto,22735,287.78,775,15.82,459,9.37,1405,28.67,9571,195.33,274,5.59,73,1.49,1209,24.67,581,11.86,13,0.27,98,2,1467,29.94,-,-,450,50,3,0.2,24,1.6,98,6.53,2,0.13,169,11.27
Oita,19525,336.64,602,16.72,329,9.14,2690,74.72,8477,235.47,496,13.78,40,1.11,628,17.44,489,13.58,23,0.64,30,0.83,267,7.42,2,0.4,81,16.2,-,-,-,-,81,7.36,-,-,17,1.55
Miyazaki,21009,356.08,740,20.56,443,12.31,1899,52.75,7627,211.86,265,7.36,72,2,573,15.92,617,17.14,7,0.19,28,0.78,2208,61.33,6,1,437,72.83,2,0.29,17,2.43,49,7,-,-,79,11.29
Kagoshima,34874,374.99,1189,21.62,905,16.45,3954,71.89,10149,184.53,744,13.53,88,1.6,577,10.49,468,8.51,19,0.35,45,0.82,1671,30.38,-,-,120,17.14,3,0.25,4,0.33,54,4.5,-,-,119,9.92
Okinawa,25242,435.21,859,25.26,177,5.21,788,23.18,2433,71.56,388,11.41,265,7.79,91,2.68,145,4.26,91,2.68,58,1.71,1471,43.26,7,0.78,161,17.89,15,2.14,26,3.71,161,23,1,0.14,45,6.43
