"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10th week, 2022",,,,,,"Data collected as of March 16, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Niigata,3,0.04,21,0.4,179,3.38,655,12.36,1614,30.45,53,1,272,5.13,4,0.08,171,3.23,130,2.45,17,0.32,3,0.33,15,1.67,1,0.09,2,0.18,1,0.09,-,-,-,-
Toyama,-,-,461,15.9,159,5.48,160,5.52,1945,67.07,21,0.72,100,3.45,5,0.17,61,2.1,61,2.1,4,0.14,-,-,2,0.29,1,0.2,-,-,1,0.2,-,-,-,-
Ishikawa,2,0.04,34,1.17,103,3.55,139,4.79,2101,72.45,41,1.41,43,1.48,2,0.07,64,2.21,13,0.45,3,0.1,-,-,5,0.71,-,-,1,0.2,2,0.4,-,-,1,0.2
Fukui,1,0.03,74,3.22,75,3.26,86,3.74,1857,80.74,16,0.7,251,10.91,22,0.96,45,1.96,85,3.7,4,0.17,-,-,3,1,3,0.5,1,0.17,-,-,-,-,-,-
Yamanashi,-,-,11,0.46,1,0.04,17,0.71,895,37.29,15,0.63,26,1.08,1,0.04,42,1.75,1,0.04,6,0.25,-,-,7,0.78,-,-,-,-,-,-,-,-,-,-
Nagano,7,0.08,33,0.61,36,0.67,125,2.31,2188,40.52,62,1.15,78,1.44,7,0.13,97,1.8,38,0.7,12,0.22,-,-,8,0.73,1,0.09,1,0.09,-,-,-,-,2,0.18
Gifu,14,0.16,91,1.75,92,1.77,102,1.96,1675,32.21,20,0.38,52,1,-,-,100,1.92,7,0.13,7,0.13,-,-,1,0.09,-,-,1,0.2,-,-,-,-,-,-
Shizuoka,13,0.09,58,0.65,160,1.8,196,2.2,5845,65.67,71,0.8,70,0.79,20,0.22,213,2.39,25,0.28,29,0.33,-,-,34,1.55,5,0.5,4,0.4,-,-,-,-,-,-
Aichi,23,0.12,448,2.46,131,0.72,603,3.31,7746,42.56,77,0.42,115,0.63,11,0.06,329,1.81,27,0.15,37,0.2,-,-,32,0.91,4,0.27,3,0.2,-,-,-,-,1,0.07
Mie,2,0.03,1,0.02,48,1.09,101,2.3,2922,66.41,31,0.7,87,1.98,3,0.07,135,3.07,13,0.3,5,0.11,1,0.08,7,0.58,2,0.22,-,-,1,0.11,-,-,-,-
Shiga,8,0.13,22,0.61,27,0.75,106,2.94,1505,41.81,42,1.17,42,1.17,2,0.06,96,2.67,11,0.31,3,0.08,-,-,2,0.25,-,-,-,-,-,-,-,-,-,-
Kyoto,29,0.23,36,0.48,103,1.37,182,2.43,2797,37.29,28,0.37,99,1.32,7,0.09,93,1.24,7,0.09,16,0.21,-,-,10,0.56,-,-,-,-,-,-,-,-,-,-
Osaka,43,0.14,395,2.01,252,1.28,445,2.26,8548,43.39,131,0.66,159,0.81,24,0.12,366,1.86,36,0.18,44,0.22,4,0.08,27,0.52,-,-,-,-,-,-,-,-,1,0.06
Hyogo,9,0.05,119,0.94,144,1.13,305,2.4,8353,65.77,61,0.48,136,1.07,25,0.2,277,2.18,17,0.13,30,0.24,-,-,50,1.43,2,0.14,8,0.57,-,-,-,-,2,0.14
Nara,-,-,51,1.5,37,1.09,79,2.32,1646,48.41,15,0.44,43,1.26,1,0.03,73,2.15,7,0.21,1,0.03,-,-,11,1.1,-,-,-,-,1,0.17,-,-,-,-
Wakayama,1,0.02,11,0.37,39,1.3,90,3,1423,47.43,30,1,64,2.13,1,0.03,79,2.63,11,0.37,6,0.2,-,-,8,2,1,0.09,3,0.27,2,0.18,-,-,-,-
Tottori,1,0.03,10,0.53,57,3,440,23.16,767,40.37,11,0.58,217,11.42,4,0.21,48,2.53,25,1.32,1,0.05,-,-,7,1.4,1,0.2,2,0.4,-,-,-,-,-,-
Shimane,-,-,80,3.48,27,1.17,62,2.7,1008,43.83,13,0.57,316,13.74,1,0.04,81,3.52,12,0.52,2,0.09,-,-,1,0.33,1,0.13,-,-,-,-,-,-,1,0.13
Okayama,28,0.33,93,1.72,72,1.33,49,0.91,3196,59.19,43,0.8,89,1.65,5,0.09,112,2.07,3,0.06,11,0.2,1,0.08,3,0.25,2,0.4,-,-,-,-,-,-,-,-
Hiroshima,11,0.1,316,4.45,162,2.28,124,1.75,3851,54.24,40,0.56,386,5.44,6,0.08,131,1.85,47,0.66,10,0.14,-,-,38,2,-,-,1,0.05,-,-,-,-,1,0.05
Yamaguchi,6,0.09,102,2.22,84,1.83,225,4.89,2182,47.43,17,0.37,60,1.3,5,0.11,137,2.98,27,0.59,8,0.17,-,-,23,2.56,-,-,-,-,2,0.22,-,-,-,-
Tokushima,-,-,5,0.22,69,3,29,1.26,1000,43.48,18,0.78,77,3.35,1,0.04,68,2.96,2,0.09,3,0.13,-,-,2,0.5,-,-,-,-,-,-,-,-,-,-
Kagawa,1,0.02,2,0.07,53,1.89,61,2.18,2365,84.46,27,0.96,67,2.39,5,0.18,78,2.79,9,0.32,10,0.36,-,-,5,1,-,-,-,-,-,-,-,-,1,0.2
Ehime,7,0.11,141,3.81,50,1.35,190,5.14,3392,91.68,26,0.7,46,1.24,5,0.14,140,3.78,6,0.16,8,0.22,-,-,53,6.63,-,-,-,-,-,-,-,-,2,0.33
Kochi,9,0.2,4,0.14,46,1.64,85,3.04,1260,45,25,0.89,8,0.29,6,0.21,79,2.82,1,0.04,7,0.25,-,-,3,1,4,0.5,-,-,-,-,-,-,4,0.5
Fukuoka,13,0.07,1568,13.07,309,2.58,1362,11.35,8733,72.78,140,1.17,148,1.23,11,0.09,500,4.17,13,0.11,30,0.25,3,0.12,29,1.12,-,-,7,0.47,1,0.07,-,-,-,-
Saga,-,-,238,10.35,79,3.43,117,5.09,1525,66.3,27,1.17,72,3.13,4,0.17,115,5,6,0.26,4,0.17,-,-,7,1.75,1,0.17,1,0.17,-,-,-,-,1,0.17
Nagasaki,5,0.07,834,18.95,103,2.34,613,13.93,1956,44.45,42,0.95,50,1.14,3,0.07,123,2.8,4,0.09,7,0.16,3,0.38,28,3.5,6,0.5,-,-,-,-,-,-,3,0.25
Kumamoto,4,0.05,807,16.47,69,1.41,71,1.45,3371,68.8,58,1.18,134,2.73,10,0.2,229,4.67,60,1.22,3,0.06,-,-,26,2.89,1,0.07,1,0.07,-,-,-,-,2,0.13
Oita,6,0.1,96,2.67,67,1.86,88,2.44,4790,133.06,43,1.19,163,4.53,8,0.22,149,4.14,15,0.42,16,0.44,-,-,12,2.4,-,-,1,0.09,2,0.18,-,-,-,-
Miyazaki,13,0.22,854,23.72,119,3.31,381,10.58,3169,88.03,59,1.64,83,2.31,5,0.14,163,4.53,12,0.33,12,0.33,-,-,44,7.33,-,-,-,-,-,-,-,-,-,-
Kagoshima,11,0.12,641,12.09,321,6.06,279,5.26,4480,84.53,49,0.92,628,11.85,7,0.13,173,3.26,57,1.08,19,0.36,-,-,13,1.86,1,0.09,2,0.18,-,-,-,-,2,0.18
Okinawa,4,0.07,175,5.3,58,1.76,206,6.24,412,12.48,31,0.94,285,8.64,1,0.03,65,1.97,25,0.76,8,0.24,2,0.22,28,3.11,4,0.57,1,0.14,1,0.14,-,-,-,-
