"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"26th week, 2020",,,,,,"Data collected as of July 1, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Fukui,4975,134.46,98,4.26,258,11.22,1192,51.83,2626,114.17,89,3.87,29,1.26,371,16.13,174,7.57,18,0.78,13,0.57,-,-,8,2.67,3,0.5,6,1,16,2.67,3,0.5,-,-
Yamanashi,4328,105.56,42,1.75,40,1.67,637,26.54,1434,59.75,102,4.25,19,0.79,79,3.29,122,5.08,6,0.25,20,0.83,-,-,123,13.67,4,0.4,3,0.3,38,3.8,1,0.1,-,-
Nagano,11116,129.26,341,6.43,99,1.87,1917,36.17,5449,102.81,339,6.4,71,1.34,560,10.57,419,7.91,91,1.72,45,0.85,1,0.1,52,5.2,4,0.36,5,0.45,29,2.64,-,-,16,1.45
Gifu,11480,133.49,167,3.21,214,4.12,760,14.62,2327,44.75,102,1.96,68,1.31,176,3.38,305,5.87,11,0.21,22,0.42,1,0.09,26,2.36,-,-,-,-,35,7,-,-,3,0.6
Shizuoka,15955,114.78,260,2.92,481,5.4,3755,42.19,6494,72.97,378,4.25,143,1.61,322,3.62,702,7.89,22,0.25,111,1.25,-,-,159,7.23,8,0.8,12,1.2,65,6.5,1,0.1,-,-
Aichi,31888,163.53,574,3.15,845,4.64,6006,33,11760,64.62,630,3.46,350,1.92,781,4.29,1125,6.18,62,0.34,148,0.81,2,0.06,88,2.51,10,0.67,22,1.47,155,10.33,1,0.07,5,0.33
Mie,8492,119.61,290,6.59,396,9,1514,34.41,3312,75.27,212,4.82,75,1.7,451,10.25,405,9.2,25,0.57,44,1,-,-,15,1.36,8,0.89,6,0.67,53,5.89,-,-,1,0.11
Shiga,7141,129.84,76,2.3,109,3.3,888,26.91,2046,62,100,3.03,74,2.24,148,4.48,227,6.88,34,1.03,27,0.82,1,0.13,6,0.75,9,1.29,4,0.57,36,5.14,-,-,2,0.29
Kyoto,15017,120.14,174,2.29,242,3.18,2479,32.62,4063,53.46,287,3.78,165,2.17,283,3.72,504,6.63,35,0.46,53,0.7,-,-,58,3.41,1,0.17,3,0.5,81,13.5,-,-,-,-
Osaka,42878,143.4,1019,5.2,925,4.72,6639,33.87,13438,68.56,1006,5.13,345,1.76,709,3.62,1612,8.22,136,0.69,263,1.34,9,0.18,168,3.29,5,0.31,9,0.56,82,5.13,1,0.06,1,0.06
Hyogo,24341,122.93,593,4.63,671,5.24,2776,21.69,10459,81.71,589,4.6,156,1.22,529,4.13,956,7.47,85,0.66,129,1.01,6,0.17,297,8.49,26,1.86,9,0.64,110,7.86,1,0.07,6,0.43
Nara,5928,107.78,173,5.09,151,4.44,1026,30.18,2354,69.24,132,3.88,101,2.97,273,8.03,286,8.41,24,0.71,15,0.44,1,0.1,45,4.5,3,0.5,4,0.67,28,4.67,1,0.17,7,1.17
Wakayama,4322,88.2,314,10.83,168,5.79,744,25.66,1601,55.21,101,3.48,24,0.83,212,7.31,220,7.59,11,0.38,15,0.52,5,1.25,6,1.5,11,1,9,0.82,68,6.18,2,0.18,1,0.09
Tottori,3159,108.93,49,2.58,192,10.11,1883,99.11,1964,103.37,157,8.26,29,1.53,312,16.42,161,8.47,24,1.26,13,0.68,-,-,49,9.8,3,0.6,2,0.4,29,5.8,-,-,1,0.2
Shimane,3549,93.39,74,3.22,103,4.48,758,32.96,1907,82.91,112,4.87,26,1.13,171,7.43,342,14.87,11,0.48,16,0.7,-,-,3,1,2,0.25,5,0.63,16,2,-,-,-,-
Okayama,12125,144.35,106,1.96,403,7.46,1140,21.11,5158,95.52,240,4.44,73,1.35,320,5.93,341,6.31,22,0.41,79,1.46,2,0.17,32,2.67,7,1.4,1,0.2,17,3.4,-,-,1,0.2
Hiroshima,10532,93.2,290,4.14,740,10.57,2200,31.43,6449,92.13,333,4.76,100,1.43,338,4.83,544,7.77,33,0.47,106,1.51,6,0.33,182,10.11,4,0.2,3,0.15,65,3.25,-,-,11,0.55
Yamaguchi,5478,81.76,462,10.04,238,5.17,1688,36.7,3954,85.96,224,4.87,138,3,350,7.61,610,13.26,49,1.07,52,1.13,-,-,46,5.11,-,-,4,0.44,49,5.44,-,-,13,1.44
Tokushima,3092,83.57,107,4.65,115,5,332,14.43,2113,91.87,119,5.17,33,1.43,108,4.7,216,9.39,4,0.17,17,0.74,-,-,17,4.25,3,0.5,1,0.17,36,6,-,-,1,0.17
Kagawa,5018,109.09,123,4.56,188,6.96,884,32.74,4151,153.74,168,6.22,49,1.81,221,8.19,343,12.7,35,1.3,29,1.07,3,0.75,17,4.25,2,0.5,3,0.75,44,11,1,0.25,3,0.75
Ehime,8120,133.11,109,2.95,143,3.86,2216,59.89,4551,123,175,4.73,67,1.81,353,9.54,521,14.08,11,0.3,219,5.92,1,0.13,214,26.75,1,0.17,1,0.17,27,4.5,-,-,6,1
Kochi,7096,150.98,174,6,124,4.28,1193,41.14,1588,54.76,112,3.86,191,6.59,208,7.17,249,8.59,23,0.79,63,2.17,-,-,8,2.67,2,0.25,1,0.13,69,8.63,-,-,5,0.63
Fukuoka,24821,125.99,622,5.23,1156,9.71,11717,98.46,13185,110.8,1503,12.63,677,5.69,1060,8.91,1730,14.54,239,2.01,314,2.64,1,0.04,178,7.12,10,0.67,13,0.87,87,5.8,-,-,2,0.13
Saga,4816,123.49,75,3.26,362,15.74,1440,62.61,1693,73.61,194,8.43,227,9.87,299,13,355,15.43,63,2.74,15,0.65,-,-,12,4,6,1,4,0.67,22,3.67,-,-,1,0.17
Nagasaki,9860,140.86,85,1.93,480,10.91,2728,62,3630,82.5,379,8.61,202,4.59,446,10.14,441,10.02,210,4.77,44,1,2,0.25,36,4.5,3,0.25,1,0.08,78,6.5,-,-,3,0.25
Kumamoto,6617,82.71,158,3.16,485,9.7,1950,39,4182,83.64,444,8.88,454,9.08,782,15.64,819,16.38,119,2.38,79,1.58,-,-,185,23.13,2,0.13,4,0.27,38,2.53,1,0.07,4,0.27
Oita,6906,119.07,121,3.36,201,5.58,1385,38.47,5498,152.72,321,8.92,129,3.58,535,14.86,513,14.25,29,0.81,74,2.06,1,0.2,41,8.2,-,-,1,0.09,67,6.09,-,-,-,-
Miyazaki,8216,141.66,52,1.49,518,14.8,2492,71.2,6073,173.51,310,8.86,126,3.6,429,12.26,688,19.66,37,1.06,59,1.69,-,-,72,12,4,0.57,-,-,6,0.86,-,-,3,0.43
Kagoshima,11144,122.46,284,5.36,1274,24.04,2756,52,7814,147.43,404,7.62,378,7.13,462,8.72,651,12.28,224,4.23,110,2.08,1,0.14,94,13.43,5,0.42,1,0.08,16,1.33,-,-,7,0.58
Okinawa,8159,143.14,24,0.73,254,7.7,1534,46.48,1581,47.91,384,11.64,88,2.67,32,0.97,252,7.64,148,4.48,50,1.52,-,-,138,15.33,14,2,17,2.43,40,5.71,2,0.29,44,6.29
