"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5th week, 2020",,,,,,"Data collected as of February 5, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Mie,5963,83.99,129,2.93,154,3.5,462,10.5,1051,23.89,77,1.75,27,0.61,152,3.45,57,1.3,3,0.07,10,0.23,-,-,9,0.82,-,-,1,0.11,8,0.89,-,-,-,-
Shiga,5052,99.06,39,1.3,26,0.87,206,6.87,626,20.87,33,1.1,13,0.43,60,2,22,0.73,10,0.33,6,0.2,1,0.13,1,0.13,2,0.29,-,-,4,0.57,-,-,1,0.14
Kyoto,9571,76.57,95,1.25,107,1.41,640,8.42,1426,18.76,114,1.5,26,0.34,96,1.26,72,0.95,5,0.07,9,0.12,-,-,21,1.17,-,-,-,-,10,1.43,-,-,-,-
Osaka,26029,86.76,419,2.13,276,1.4,2058,10.45,4581,23.25,332,1.69,86,0.44,333,1.69,229,1.16,15,0.08,51,0.26,4,0.08,37,0.73,1,0.06,3,0.19,27,1.69,-,-,-,-
Hyogo,15602,78.4,206,1.6,243,1.88,812,6.29,3771,29.23,190,1.47,22,0.17,216,1.67,146,1.13,7,0.05,33,0.26,1,0.03,83,2.37,5,0.36,6,0.43,33,2.36,-,-,-,-
Nara,3729,67.8,70,2.06,33,0.97,248,7.29,889,26.15,40,1.18,17,0.5,130,3.82,44,1.29,1,0.03,2,0.06,-,-,4,0.4,1,0.17,1,0.17,10,1.67,-,-,1,0.17
Wakayama,3338,68.12,122,4.07,62,2.07,182,6.07,568,18.93,46,1.53,1,0.03,107,3.57,34,1.13,1,0.03,2,0.07,-,-,2,0.5,1,0.09,-,-,19,1.73,1,0.09,-,-
Tottori,2643,91.14,18,0.95,43,2.26,420,22.11,634,33.37,30,1.58,5,0.26,120,6.32,28,1.47,4,0.21,3,0.16,-,-,20,4,1,0.2,-,-,10,2,-,-,-,-
Shimane,2793,73.5,16,0.7,24,1.04,197,8.57,522,22.7,30,1.3,10,0.43,67,2.91,39,1.7,2,0.09,3,0.13,-,-,-,-,-,-,-,-,6,0.75,-,-,-,-
Okayama,8514,101.36,57,1.06,140,2.59,357,6.61,1785,33.06,110,2.04,9,0.17,101,1.87,51,0.94,4,0.07,7,0.13,-,-,11,0.92,3,0.6,-,-,4,0.8,-,-,-,-
Hiroshima,7468,66.68,109,1.56,229,3.27,553,7.9,2273,32.47,86,1.23,42,0.6,141,2.01,75,1.07,3,0.04,16,0.23,1,0.06,43,2.53,2,0.1,-,-,15,0.75,-,-,1,0.05
Yamaguchi,4185,62.46,133,2.89,71,1.54,384,8.35,1417,30.8,55,1.2,46,1,143,3.11,86,1.87,5,0.11,6,0.13,-,-,14,1.56,-,-,2,0.22,8,0.89,-,-,-,-
Tokushima,2504,67.68,36,1.57,41,1.78,82,3.57,709,30.83,31,1.35,15,0.65,61,2.65,32,1.39,-,-,1,0.04,-,-,8,2,1,0.14,-,-,17,2.43,-,-,-,-
Kagawa,3948,84,35,1.25,61,2.18,305,10.89,1265,45.18,59,2.11,18,0.64,122,4.36,52,1.86,5,0.18,2,0.07,1,0.2,2,0.4,-,-,2,0.4,13,2.6,-,-,2,0.4
Ehime,5873,96.28,44,1.19,49,1.32,573,15.49,1436,38.81,44,1.19,38,1.03,145,3.92,82,2.22,4,0.11,90,2.43,-,-,56,7,-,-,-,-,9,1.5,-,-,2,0.33
Kochi,5807,120.98,47,1.57,36,1.2,341,11.37,422,14.07,28,0.93,53,1.77,69,2.3,33,1.1,4,0.13,10,0.33,-,-,3,1,1,0.13,-,-,11,1.38,-,-,1,0.13
Fukuoka,20206,102.05,173,1.44,406,3.38,3035,25.29,4383,36.53,450,3.75,236,1.97,512,4.27,248,2.07,27,0.23,55,0.46,1,0.04,67,2.58,2,0.13,4,0.27,22,1.47,-,-,-,-
Saga,4214,108.05,10,0.43,107,4.65,366,15.91,640,27.83,74,3.22,117,5.09,119,5.17,48,2.09,4,0.17,2,0.09,-,-,5,1.67,2,0.33,1,0.17,4,0.67,-,-,1,0.17
Nagasaki,7774,111.06,12,0.27,179,4.07,407,9.25,1645,37.39,136,3.09,48,1.09,192,4.36,59,1.34,3,0.07,10,0.23,1,0.13,16,2,1,0.08,-,-,21,1.75,-,-,-,-
Kumamoto,5495,68.69,37,0.74,119,2.38,516,10.32,1451,29.02,85,1.7,144,2.88,400,8,103,2.06,34,0.68,15,0.3,-,-,53,6.63,-,-,-,-,8,0.53,-,-,3,0.2
Oita,6030,103.97,24,0.67,75,2.08,351,9.75,1908,53,93,2.58,40,1.11,197,5.47,94,2.61,3,0.08,21,0.58,1,0.2,15,3,-,-,1,0.09,7,0.64,-,-,-,-
Miyazaki,6798,115.22,12,0.33,102,2.83,545,15.14,2117,58.81,115,3.19,31,0.86,169,4.69,96,2.67,8,0.22,8,0.22,-,-,31,5.17,-,-,-,-,2,0.29,-,-,2,0.29
Kagoshima,9140,100.44,56,1.06,336,6.34,619,11.68,2475,46.7,105,1.98,70,1.32,175,3.3,103,1.94,9,0.17,15,0.28,-,-,35,5,-,-,-,-,4,0.33,-,-,-,-
Okinawa,5594,98.14,1,0.03,62,1.88,436,13.21,461,13.97,116,3.52,29,0.88,13,0.39,46,1.39,10,0.3,16,0.48,-,-,39,4.33,1,0.14,2,0.29,21,3,-,-,19,2.71
