"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20th week, 2017",,,,,,"Data collected as of May 24, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tokyo,107048,258.57,742,2.84,1443,5.53,10723,41.08,35899,137.54,1811,6.94,546,2.09,545,2.09,2526,9.68,26,0.1,75,0.29,1318,5.05,3,0.08,321,8.45,14,0.56,12,0.48,107,4.28,23,0.92,207,8.28
Kanagawa,97364,281.4,474,2.2,848,3.94,8369,38.93,25172,117.08,1884,8.76,316,1.47,281,1.31,1895,8.81,16,0.07,55,0.26,2091,9.73,14,0.28,1259,25.18,4,0.4,10,1,61,6.1,-,-,195,19.5
Niigata,25763,283.11,300,5.26,701,12.3,3137,55.04,7818,137.16,398,6.98,78,1.37,159,2.79,443,7.77,8,0.14,20,0.35,2353,41.28,6,0.6,140,14,5,0.38,6,0.46,105,8.08,15,1.15,62,4.77
Toyama,10634,221.54,371,12.79,258,8.9,1080,37.24,3946,136.07,176,6.07,219,7.55,13,0.45,211,7.28,2,0.07,20,0.69,809,27.9,5,0.71,189,27,1,0.2,1,0.2,37,7.4,-,-,52,10.4
Ishikawa,15958,332.46,120,4.14,353,12.17,1516,52.28,5721,197.28,255,8.79,50,1.72,21,0.72,220,7.59,3,0.1,12,0.41,71,2.45,-,-,29,4.14,1,0.2,-,-,66,13.2,-,-,71,14.2
Fukui,11508,359.63,71,3.23,218,9.91,999,45.41,4192,190.55,173,7.86,25,1.14,12,0.55,153,6.95,7,0.32,5,0.23,193,8.77,-,-,10,3.33,6,1,5,0.83,41,6.83,1,0.17,63,10.5
Yamanashi,10596,258.44,26,1.08,253,10.54,1194,49.75,2834,118.08,120,5,52,2.17,33,1.38,115,4.79,1,0.04,5,0.21,314,13.08,1,0.11,68,7.56,3,0.3,4,0.4,89,8.9,2,0.2,47,4.7
Nagano,27638,321.37,196,3.7,71,1.34,2149,40.55,7818,147.51,312,5.89,80,1.51,92,1.74,327,6.17,7,0.13,14,0.26,2134,40.26,6,0.6,77,7.7,1,0.09,1,0.09,104,9.45,-,-,107,9.73
Gifu,22421,257.71,195,3.68,274,5.17,931,17.57,3693,69.68,237,4.47,87,1.64,32,0.6,297,5.6,7,0.13,13,0.25,796,15.02,-,-,59,5.36,-,-,7,1.4,101,20.2,-,-,78,15.6
Shizuoka,38459,276.68,268,3.01,582,6.54,4862,54.63,10101,113.49,488,5.48,156,1.75,84,0.94,597,6.71,9,0.1,16,0.18,717,8.06,10,0.48,166,7.9,8,0.8,14,1.4,79,7.9,19,1.9,62,6.2
Aichi,65648,336.66,717,3.94,1023,5.62,5585,30.69,16442,90.34,982,5.4,725,3.98,130,0.71,1135,6.24,15,0.08,57,0.31,1115,6.13,5,0.14,219,6.26,5,0.33,14,0.93,176,11.73,3,0.2,167,11.13
Mie,19128,265.67,436,9.69,604,13.42,1297,28.82,4343,96.51,265,5.89,175,3.89,76,1.69,400,8.89,9,0.2,25,0.56,228,5.07,2,0.17,18,1.5,16,1.78,17,1.89,65,7.22,10,1.11,14,1.56
Shiga,12009,230.94,154,4.97,209,6.74,645,20.81,3369,108.68,219,7.06,176,5.68,14,0.45,226,7.29,4,0.13,73,2.35,441,14.23,-,-,31,3.88,2,0.29,7,1,34,4.86,1,0.14,11,1.57
Kyoto,27711,223.48,159,2.12,589,7.85,1936,25.81,7322,97.63,332,4.43,795,10.6,51,0.68,454,6.05,12,0.16,111,1.48,642,8.56,1,0.06,106,6.24,2,0.29,4,0.57,44,6.29,-,-,53,7.57
Osaka,66899,217.91,1804,9.07,1756,8.82,7752,38.95,21729,109.19,1431,7.19,2053,10.32,144,0.72,1694,8.51,30,0.15,255,1.28,3039,15.27,12,0.23,256,4.92,12,0.75,11,0.69,166,10.38,1,0.06,190,11.88
Hyogo,44824,226.38,945,7.38,1367,10.68,3657,28.57,17174,134.17,851,6.65,545,4.26,243,1.9,956,7.47,16,0.13,78,0.61,1913,14.95,8,0.23,230,6.57,12,0.92,9,0.69,98,7.54,-,-,128,9.85
Nara,10232,189.48,455,13.38,434,12.76,1408,41.41,2696,79.29,185,5.44,165,4.85,34,1,317,9.32,2,0.06,32,0.94,543,15.97,-,-,95,9.5,9,1.5,10,1.67,75,12.5,1,0.17,47,7.83
Wakayama,8399,171.41,214,7.13,212,7.07,385,12.83,2856,95.2,166,5.53,25,0.83,28,0.93,248,8.27,8,0.27,16,0.53,1183,39.43,11,2.75,28,7,3,0.27,9,0.82,43,3.91,4,0.36,52,4.73
Tottori,5966,205.72,41,2.16,180,9.47,2297,120.89,1993,104.89,262,13.79,21,1.11,25,1.32,145,7.63,7,0.37,30,1.58,597,31.42,2,0.4,67,13.4,2,0.4,14,2.8,36,7.2,-,-,62,12.4
Shimane,7233,190.34,67,2.91,191,8.3,1276,55.48,2509,109.09,133,5.78,92,4,189,8.22,274,11.91,8,0.35,18,0.78,711,30.91,-,-,1,0.33,-,-,8,1,44,5.5,-,-,34,4.25
Okayama,21907,260.8,173,3.2,504,9.33,1084,20.07,5904,109.33,203,3.76,367,6.8,56,1.04,418,7.74,5,0.09,58,1.07,420,7.78,8,0.67,136,11.33,2,0.4,4,0.8,30,6,1,0.2,22,4.4
Hiroshima,26892,235.89,439,6.18,876,12.34,3140,44.23,7082,99.75,484,6.82,1046,14.73,159,2.24,531,7.48,14,0.2,79,1.11,604,8.51,1,0.05,261,13.74,4,0.2,2,0.1,84,4.2,1,0.05,99,4.95
Yamaguchi,19542,287.38,474,9.88,514,10.71,2039,42.48,4131,86.06,285,5.94,234,4.88,110,2.29,496,10.33,10,0.21,60,1.25,1876,39.08,-,-,116,12.89,5,0.56,2,0.22,93,10.33,1,0.11,75,8.33
Tokushima,8419,227.54,259,11.26,172,7.48,780,33.91,2614,113.65,87,3.78,77,3.35,45,1.96,270,11.74,5,0.22,14,0.61,377,16.39,1,0.25,14,3.5,-,-,-,-,9,1.5,-,-,10,1.67
Kagawa,9023,191.98,202,7.21,269,9.61,1240,44.29,4716,168.43,110,3.93,186,6.64,51,1.82,261,9.32,3,0.11,48,1.71,568,20.29,2,0.4,23,4.6,3,0.6,3,0.6,44,8.8,-,-,144,28.8
Ehime,16393,268.74,190,5.14,165,4.46,1880,50.81,6272,169.51,241,6.51,376,10.16,192,5.19,474,12.81,3,0.08,40,1.08,1382,37.35,-,-,210,26.25,1,0.17,1,0.17,39,6.5,-,-,21,3.5
Kochi,14597,304.1,222,7.4,135,4.5,1195,39.83,2863,95.43,254,8.47,45,1.5,71,2.37,208,6.93,15,0.5,7,0.23,131,4.37,-,-,9,3,1,0.13,3,0.38,56,7,6,0.75,41,5.13
Fukuoka,71553,361.38,1102,9.18,1193,9.94,8051,67.09,21752,181.27,1353,11.28,1463,12.19,149,1.24,1554,12.95,52,0.43,521,4.34,1756,14.63,-,-,273,10.5,8,0.53,17,1.13,239,15.93,-,-,44,2.93
Saga,12694,334.05,197,8.95,280,12.73,984,44.73,2787,126.68,251,11.41,532,24.18,22,1,303,13.77,2,0.09,33,1.5,139,6.32,-,-,35,8.75,5,0.83,3,0.5,20,3.33,1,0.17,109,18.17
Nagasaki,22231,317.59,237,5.39,240,5.45,2828,64.27,4435,100.8,210,4.77,340,7.73,21,0.48,364,8.27,11,0.25,22,0.5,373,8.48,4,0.5,41,5.13,1,0.08,4,0.33,61,5.08,-,-,42,3.5
Kumamoto,23615,295.19,223,4.46,466,9.32,2065,41.3,8582,171.64,477,9.54,769,15.38,64,1.28,660,13.2,1,0.02,273,5.46,734,14.68,1,0.11,227,25.22,14,0.93,11,0.73,59,3.93,-,-,94,6.27
Oita,19605,338.02,132,3.67,249,6.92,2269,63.03,10021,278.36,356,9.89,71,1.97,21,0.58,488,13.56,10,0.28,31,0.86,318,8.83,-,-,75,15,1,0.09,1,0.09,66,6,1,0.09,38,3.45
Miyazaki,22893,388.02,389,10.81,494,13.72,1656,46,7385,205.14,427,11.86,1054,29.28,250,6.94,528,14.67,3,0.08,66,1.83,197,5.47,2,0.4,182,36.4,-,-,1,0.14,18,2.57,-,-,101,14.43
Kagoshima,26623,286.27,804,14.62,1069,19.44,1891,34.38,10094,183.53,486,8.84,808,14.69,51,0.93,400,7.27,7,0.13,97,1.76,1941,35.29,-,-,149,21.29,3,0.25,6,0.5,22,1.83,-,-,95,7.92
Okinawa,20289,355.95,803,23.62,301,8.85,747,21.97,3245,95.44,405,11.91,55,1.62,29,0.85,187,5.5,51,1.5,42,1.24,72,2.12,1,0.11,129,14.33,8,1.14,32,4.57,95,13.57,-,-,82,11.71
