"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"46th week, 2015",,,,,,"Data collected as of November 18, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,13933,183.33,1023,21.31,330,6.88,3664,76.33,5979,124.56,674,14.04,6361,132.52,1484,30.92,1243,25.9,48,1,455,9.48,696,14.5,5,0.42,267,22.25,4,0.57,17,2.43,112,16,4,0.57,47,6.71
Gunma,19602,202.08,898,15.22,677,11.47,7430,125.93,14655,248.39,803,13.61,8473,143.61,1635,27.71,1414,23.97,56,0.95,1194,20.24,975,16.53,1,0.08,1063,81.77,5,0.63,9,1.13,149,18.63,-,-,188,23.5
Saitama,41459,167.85,2672,17.13,3661,23.47,19553,125.34,45088,289.03,3771,24.17,23274,149.19,7701,49.37,4311,27.63,80,0.51,4541,29.11,5283,33.87,41,1.03,1373,34.33,9,0.9,41,4.1,213,21.3,20,2,113,11.3
Chiba,48391,230.43,1697,12.76,2896,21.77,15939,119.84,29414,221.16,2382,17.91,12511,94.07,4765,35.83,3008,22.62,121,0.91,4514,33.94,3400,25.56,16,0.48,1237,37.48,17,1.89,47,5.22,78,8.67,14,1.56,52,5.78
Tokyo,58298,142.54,5180,20.08,4583,17.76,29806,115.53,71650,277.71,5444,21.1,32331,125.31,9452,36.64,6982,27.06,266,1.03,7130,27.64,3844,14.9,13,0.34,1063,27.97,38,1.52,61,2.44,550,22,49,1.96,92,3.68
Kanagawa,54186,168.28,2680,13.14,3103,15.21,19406,95.13,50144,245.8,5401,26.48,26538,130.09,6141,30.1,5339,26.17,91,0.45,5683,27.86,2492,12.22,61,1.33,1905,41.41,17,1.7,30,3,235,23.5,1,0.1,126,12.6
Niigata,26633,283.33,2192,37.15,2569,43.54,8547,144.86,14224,241.08,1402,23.76,11213,190.05,1236,20.95,1561,26.46,58,0.98,1749,29.64,802,13.59,17,1.7,256,25.6,3,0.23,3,0.23,128,9.85,96,7.38,49,3.77
Toyama,11422,237.96,533,18.38,694,23.93,3187,109.9,8400,289.66,814,28.07,3314,114.28,164,5.66,562,19.38,8,0.28,1113,38.38,383,13.21,2,0.29,64,9.14,2,0.4,-,-,270,54,-,-,33,6.6
Ishikawa,13493,281.1,682,23.52,723,24.93,4541,156.59,8255,284.66,574,19.79,3132,108,874,30.14,629,21.69,7,0.24,563,19.41,1794,61.86,-,-,89,12.71,1,0.2,4,0.8,194,38.8,-,-,75,15
Fukui,11222,350.69,705,32.05,497,22.59,2525,114.77,9277,421.68,296,13.45,3370,153.18,224,10.18,495,22.5,24,1.09,635,28.86,595,27.05,1,0.33,31,10.33,17,2.83,14,2.33,39,6.5,-,-,106,17.67
Yamanashi,8730,218.25,226,9.42,131,5.46,2348,97.83,5029,209.54,292,12.17,1727,71.96,632,26.33,370,15.42,4,0.17,950,39.58,71,2.96,1,0.11,162,18,6,0.6,57,5.7,87,8.7,-,-,68,6.8
Nagano,22388,260.33,722,13.62,509,9.6,5983,112.89,13370,252.26,836,15.77,7410,139.81,1927,36.36,975,18.4,52,0.98,1928,36.38,388,7.32,2,0.2,181,18.1,4,0.36,6,0.55,245,22.27,-,-,83,7.55
Gifu,21942,255.14,739,14.21,830,15.96,2307,44.37,8629,165.94,506,9.73,2197,42.25,1302,25.04,895,17.21,33,0.63,1825,35.1,190,3.65,1,0.09,82,7.45,2,0.4,11,2.2,227,45.4,-,-,77,15.4
Shizuoka,33676,244.03,1593,18.1,1648,18.73,14794,168.11,20883,237.31,1512,17.18,7921,90.01,2308,26.23,1833,20.83,61,0.69,3010,34.2,1323,15.03,9,0.43,313,14.9,9,0.9,22,2.2,247,24.7,37,3.7,55,5.5
Aichi,64886,332.75,2380,13.08,2786,15.31,16586,91.13,39516,217.12,2698,14.82,11920,65.49,3156,17.34,3621,19.9,133,0.73,7701,42.31,2424,13.32,22,0.65,452,13.29,19,1.36,14,1,300,21.43,-,-,183,13.07
Mie,17286,240.08,975,21.67,964,21.42,3439,76.42,10141,225.36,676,15.02,4033,89.62,680,15.11,1176,26.13,42,0.93,3481,77.36,181,4.02,9,0.75,58,4.83,15,1.67,18,2,149,16.56,2,0.22,12,1.33
Shiga,13658,262.65,414,13.35,498,16.06,2569,82.87,7673,247.52,715,23.06,3747,120.87,1473,47.52,584,18.84,18,0.58,1353,43.65,355,11.45,-,-,75,9.38,6,0.86,10,1.43,79,11.29,-,-,44,6.29
Kyoto,21782,180.02,714,9.78,1141,15.63,4339,59.44,16007,219.27,982,13.45,9165,125.55,1284,17.59,1206,16.52,26,0.36,1013,13.88,970,13.29,4,0.24,251,14.76,3,0.5,6,1,59,9.83,8,1.33,99,16.5
Osaka,52926,172.4,6110,30.7,3903,19.61,19831,99.65,51805,260.33,4493,22.58,27421,137.79,4487,22.55,4899,24.62,187,0.94,5049,25.37,3067,15.41,36,0.71,905,17.75,12,0.71,33,1.94,527,31,8,0.47,269,15.82
Hyogo,43137,217.86,2403,18.77,2943,22.99,11487,89.74,38994,304.64,2586,20.2,18265,142.7,2431,18.99,2743,21.43,127,0.99,2869,22.41,2014,15.73,18,0.51,1325,37.86,16,1.23,29,2.23,114,8.77,1,0.08,75,5.77
Nara,7994,148.04,891,26.21,518,15.24,2360,69.41,5975,175.74,428,12.59,4247,124.91,375,11.03,678,19.94,11,0.32,677,19.91,246,7.24,5,0.56,119,13.22,9,1.5,3,0.5,73,12.17,1,0.17,108,18
Wakayama,9328,190.37,743,24.77,435,14.5,1370,45.67,4248,141.6,431,14.37,3620,120.67,460,15.33,601,20.03,8,0.27,1407,46.9,126,4.2,3,0.75,62,15.5,10,0.91,6,0.55,82,7.45,3,0.27,79,7.18
Tottori,7354,253.59,407,21.42,412,21.68,4673,245.95,5739,302.05,204,10.74,1997,105.11,138,7.26,400,21.05,32,1.68,390,20.53,164,8.63,-,-,173,57.67,2,0.4,13,2.6,34,6.8,-,-,95,19
Shimane,8427,221.76,822,35.74,691,30.04,3196,138.96,6417,279,338,14.7,2632,114.43,88,3.83,651,28.3,5,0.22,224,9.74,318,13.83,2,0.67,62,20.67,5,0.63,42,5.25,69,8.63,1,0.13,75,9.38
Okayama,25567,308.04,775,14.35,505,9.35,2671,49.46,15008,277.93,792,14.67,4785,88.61,498,9.22,926,17.15,31,0.57,1324,24.52,1095,20.28,7,0.58,239,19.92,2,0.4,6,1.2,13,2.6,2,0.4,31,6.2
Hiroshima,29907,262.34,1915,26.97,1571,22.13,8287,116.72,21352,300.73,1105,15.56,6134,86.39,722,10.17,1547,21.79,85,1.2,2119,29.85,2791,39.31,13,0.72,745,41.39,3,0.14,32,1.52,228,10.86,7,0.33,121,5.76
Yamaguchi,22634,332.85,1956,41.62,489,10.4,7018,149.32,13472,286.64,1047,22.28,5937,126.32,558,11.87,1484,31.57,18,0.38,1151,24.49,325,6.91,1,0.11,230,25.56,3,0.33,2,0.22,101,11.22,-,-,43,4.78
Tokushima,8496,229.62,1110,48.26,348,15.13,1230,53.48,6083,264.48,437,19,4182,181.83,119,5.17,766,33.3,14,0.61,417,18.13,117,5.09,-,-,20,5,3,0.43,3,0.43,32,4.57,-,-,33,4.71
Kagawa,10112,215.15,636,22.71,586,20.93,1824,65.14,6852,244.71,387,13.82,4564,163,487,17.39,708,25.29,35,1.25,937,33.46,235,8.39,7,1.4,79,15.8,1,0.2,10,2,181,36.2,3,0.6,66,13.2
Ehime,14772,242.16,1093,29.54,329,8.89,5077,137.22,13087,353.7,553,14.95,3180,85.95,290,7.84,1181,31.92,18,0.49,2348,63.46,636,17.19,2,0.25,601,75.13,2,0.33,3,0.5,34,5.67,-,-,16,2.67
Kochi,15335,319.48,996,33.2,137,4.57,2424,80.8,5269,175.63,500,16.67,2469,82.3,169,5.63,578,19.27,19,0.63,962,32.07,680,22.67,-,-,14,4.67,10,1.25,13,1.63,263,32.88,45,5.63,76,9.5
Fukuoka,66552,336.12,5491,45.76,3144,26.2,17667,147.23,41334,344.45,3019,25.16,17216,143.47,4722,39.35,4338,36.15,133,1.11,6988,58.23,5277,43.98,37,1.42,1730,66.54,29,2.07,92,6.57,333,23.79,3,0.21,30,2.14
Saga,12777,336.24,771,33.52,399,17.35,1913,83.17,5399,234.74,529,23,3332,144.87,740,32.17,772,33.57,8,0.35,1119,48.65,2003,87.09,-,-,59,14.75,5,0.83,16,2.67,154,25.67,-,-,88,14.67
Nagasaki,21911,317.55,1202,27.32,442,10.05,4974,113.05,10434,237.14,609,13.84,4259,96.8,1318,29.95,921,20.93,10,0.23,663,15.07,1911,43.43,19,2.38,434,54.25,7,0.58,37,3.08,212,17.67,-,-,85,7.08
Kumamoto,26142,326.78,1281,25.62,730,14.6,2905,58.1,20397,407.94,895,17.9,6465,129.3,975,19.5,1765,35.3,24,0.48,1971,39.42,1314,26.28,1,0.11,1328,147.56,4,0.27,48,3.2,178,11.87,-,-,80,5.33
Oita,22743,392.12,1179,32.75,623,17.31,4415,122.64,19168,532.44,1274,35.39,5470,151.94,2320,64.44,1486,41.28,44,1.22,2231,61.97,842,23.39,-,-,275,55,1,0.09,6,0.55,95,8.64,-,-,52,4.73
Miyazaki,25642,434.61,2196,61,1164,32.33,3332,92.56,15614,433.72,1133,31.47,5761,160.03,342,9.5,1637,45.47,16,0.44,2096,58.22,668,18.56,5,0.83,789,131.5,1,0.14,13,1.86,23,3.29,1,0.14,34,4.86
Kagoshima,32821,352.91,2061,37.47,1619,29.44,8415,153,21602,392.76,1209,21.98,6608,120.15,2102,38.22,1328,24.15,75,1.36,1986,36.11,739,13.44,1,0.14,290,41.43,6,0.5,4,0.33,72,6,-,-,29,2.42
Okinawa,30415,524.4,1843,54.21,829,24.38,1778,52.29,4303,126.56,974,28.65,2379,69.97,327,9.62,554,16.29,168,4.94,404,11.88,4149,122.03,28,2.8,386,38.6,38,5.43,90,12.86,148,21.14,7,1,79,11.29
