"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"24th week, 2016",,,,,,"Data collected as of June 22, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Saitama,84790,337.81,531,3.36,1544,9.77,11764,74.46,25299,160.12,2274,14.39,229,1.45,1476,9.34,2054,13,36,0.23,230,1.46,4066,25.73,25,0.63,567,14.18,3,0.3,9,0.9,116,11.6,11,1.1,41,4.1
Chiba,70851,332.63,377,2.81,1104,8.24,11033,82.34,18884,140.93,1566,11.69,216,1.61,1459,10.89,1497,11.17,40,0.3,123,0.92,3574,26.67,11,0.33,496,15.03,12,1.33,32,3.56,89,9.89,2,0.22,27,3
Tokyo,109084,264.13,1000,3.86,2297,8.87,17447,67.36,41803,161.4,2664,10.29,487,1.88,1554,6,3312,12.79,63,0.24,530,2.05,3256,12.57,5,0.13,508,13.37,18,0.72,23,0.92,270,10.8,21,0.84,88,3.52
Kanagawa,100279,294.94,656,3.08,1557,7.31,11153,52.36,31602,148.37,2538,11.92,246,1.15,847,3.98,2522,11.84,46,0.22,348,1.63,3538,16.61,29,0.59,1665,33.98,3,0.3,21,2.1,77,7.7,1,0.1,63,6.3
Niigata,35813,385.09,372,6.41,1146,19.76,4942,85.21,10399,179.29,653,11.26,63,1.09,397,6.84,608,10.48,45,0.78,33,0.57,1622,27.97,12,1.2,177,17.7,4,0.31,5,0.38,84,6.46,44,3.38,53,4.08
Toyama,14098,299.96,90,3.21,395,14.11,2518,89.93,4299,153.54,314,11.21,58,2.07,492,17.57,306,10.93,5,0.18,34,1.21,690,24.64,-,-,18,2.57,-,-,2,0.4,96,19.2,1,0.2,23,4.6
Ishikawa,16544,344.67,32,1.1,707,24.38,2001,69,3361,115.9,182,6.28,20,0.69,389,13.41,274,9.45,-,-,21,0.72,1571,54.17,-,-,39,5.57,4,0.8,7,1.4,122,24.4,-,-,28,5.6
Fukui,12537,391.78,93,4.23,418,19,1643,74.68,3829,174.05,226,10.27,21,0.95,543,24.68,243,11.05,17,0.77,30,1.36,140,6.36,1,0.33,13,4.33,2,0.33,7,1.17,45,7.5,3,0.5,34,5.67
Yamanashi,13231,330.78,96,4,159,6.63,1764,73.5,2907,121.13,166,6.92,19,0.79,322,13.42,176,7.33,9,0.38,12,0.5,84,3.5,1,0.11,84,9.33,3,0.3,7,0.7,66,6.6,3,0.3,27,2.7
Nagano,33241,386.52,378,7.13,231,4.36,3535,66.7,8642,163.06,424,8,29,0.55,725,13.68,471,8.89,69,1.3,40,0.75,1080,20.38,-,-,65,5.91,2,0.18,1,0.09,139,12.64,-,-,120,10.91
Gifu,31125,357.76,214,4.04,323,6.09,1835,34.62,4992,94.19,231,4.36,73,1.38,269,5.08,360,6.79,21,0.4,22,0.42,336,6.34,1,0.09,49,4.45,1,0.2,12,2.4,141,28.2,-,-,76,15.2
Shizuoka,43422,312.39,526,5.91,743,8.35,8843,99.36,12696,142.65,785,8.82,66,0.74,616,6.92,821,9.22,24,0.27,104,1.17,1806,20.29,4,0.19,162,7.71,3,0.3,12,1.2,204,20.4,32,3.2,21,2.1
Aichi,85288,437.37,1107,6.12,1229,6.79,9580,52.93,22168,122.48,1331,7.35,172,0.95,1875,10.36,1550,8.56,53,0.29,237,1.31,1996,11.03,6,0.18,354,10.41,12,0.86,21,1.5,236,16.86,1,0.07,357,25.5
Mie,23437,325.51,405,9,567,12.6,1806,40.13,7559,167.98,346,7.69,42,0.93,870,19.33,528,11.73,12,0.27,122,2.71,286,6.36,4,0.33,48,4,3,0.33,12,1.33,110,12.22,9,1,21,2.33
Shiga,15396,290.49,180,5.63,215,6.72,1199,37.47,5503,171.97,449,14.03,97,3.03,161,5.03,311,9.72,2,0.06,172,5.38,369,11.53,-,-,32,4,6,0.86,6,0.86,38,5.43,-,-,98,14
Kyoto,33836,275.09,219,2.96,505,6.82,2749,37.15,11777,159.15,564,7.62,191,2.58,589,7.96,519,7.01,12,0.16,342,4.62,1537,20.77,1,0.06,86,5.06,-,-,5,0.71,96,13.71,-,-,120,17.14
Osaka,90120,293.55,1580,7.94,2296,11.54,11354,57.06,33657,169.13,2130,10.7,341,1.71,1563,7.85,2192,11.02,56,0.28,1212,6.09,4463,22.43,14,0.27,422,8.27,12,0.71,17,1,344,20.24,2,0.12,396,23.29
Hyogo,62065,313.46,1018,7.89,1504,11.66,6004,46.54,22190,172.02,1404,10.88,146,1.13,1191,9.23,1147,8.89,36,0.28,275,2.13,2727,21.14,11,0.32,302,8.88,15,1.36,12,1.09,116,10.55,1,0.09,180,16.36
Nara,15258,282.56,283,8.32,392,11.53,1560,45.88,4477,131.68,233,6.85,26,0.76,486,14.29,407,11.97,7,0.21,114,3.35,1045,30.74,2,0.22,71,7.89,5,0.83,3,0.5,112,18.67,-,-,98,16.33
Wakayama,11504,230.08,327,10.55,301,9.71,622,20.06,2866,92.45,229,7.39,13,0.42,645,20.81,325,10.48,3,0.1,137,4.42,390,12.58,4,1,28,7,1,0.09,8,0.73,51,4.64,1,0.09,94,8.55
Tottori,7787,268.52,58,3.05,425,22.37,2756,145.05,3083,162.26,110,5.79,67,3.53,477,25.11,196,10.32,9,0.47,202,10.63,45,2.37,8,2,118,29.5,3,0.6,4,0.8,78,15.6,1,0.2,132,26.4
Shimane,7683,202.18,213,9.26,763,33.17,1561,67.87,5195,225.87,148,6.43,87,3.78,326,14.17,329,14.3,1,0.04,240,10.43,347,15.09,-,-,34,11.33,1,0.13,13,1.63,74,9.25,2,0.25,235,29.38
Okayama,22407,266.75,298,5.52,406,7.52,1576,29.19,8356,154.74,342,6.33,98,1.81,497,9.2,415,7.69,6,0.11,300,5.56,1693,31.35,4,0.33,116,9.67,5,1,7,1.4,25,5,-,-,25,5
Hiroshima,35401,310.54,531,7.48,956,13.46,3768,53.07,12888,181.52,592,8.34,99,1.39,1314,18.51,697,9.82,37,0.52,641,9.03,1070,15.07,5,0.28,335,18.61,4,0.19,2,0.1,166,7.9,3,0.14,374,17.81
Yamaguchi,24667,362.75,807,16.81,382,7.96,3629,75.6,7423,154.65,347,7.23,94,1.96,904,18.83,595,12.4,16,0.33,343,7.15,760,15.83,2,0.22,107,11.89,3,0.33,-,-,102,11.33,-,-,105,11.67
Tokushima,9409,254.3,565,24.57,302,13.13,687,29.87,4241,184.39,141,6.13,23,1,171,7.43,355,15.43,7,0.3,109,4.74,327,14.22,1,0.25,15,3.75,1,0.14,2,0.29,18,2.57,-,-,56,8
Kagawa,13091,278.53,164,5.86,442,15.79,1153,41.18,5303,189.39,175,6.25,163,5.82,386,13.79,301,10.75,17,0.61,419,14.96,311,11.11,1,0.2,38,7.6,2,0.4,5,1,63,12.6,1,0.2,150,30
Ehime,21143,346.61,469,12.68,272,7.35,2854,77.14,8165,220.68,305,8.24,55,1.49,485,13.11,566,15.3,17,0.46,124,3.35,213,5.76,2,0.25,358,44.75,1,0.17,3,0.5,38,6.33,-,-,78,13
Kochi,14926,310.96,579,19.3,104,3.47,1590,53,4099,136.63,167,5.57,68,2.27,170,5.67,222,7.4,50,1.67,73,2.43,427,14.23,-,-,11,3.67,2,0.25,9,1.13,116,14.5,25,3.13,230,28.75
Fukuoka,82114,414.72,2302,19.18,1898,15.82,9540,79.5,23386,194.88,1604,13.37,264,2.2,1602,13.35,1984,16.53,70,0.58,867,7.23,3695,30.79,12,0.46,679,26.12,14,1,49,3.5,476,34,1,0.07,25,1.79
Saga,12540,321.54,394,17.13,563,24.48,1165,50.65,2591,112.65,192,8.35,41,1.78,323,14.04,432,18.78,11,0.48,203,8.83,1375,59.78,-,-,77,19.25,1,0.17,4,0.67,83,13.83,-,-,60,10
Nagasaki,23940,346.96,604,14.05,383,8.91,2649,61.6,4774,111.02,466,10.84,80,1.86,359,8.35,443,10.3,6,0.14,115,2.67,1024,23.81,3,0.38,363,45.38,2,0.17,24,2,147,12.25,-,-,51,4.25
Kumamoto,22781,288.37,793,16.18,529,10.8,1753,35.78,10790,220.2,329,6.71,169,3.45,1283,26.18,794,16.2,13,0.27,249,5.08,1711,34.92,-,-,497,55.22,3,0.2,32,2.13,112,7.47,2,0.13,169,11.27
Oita,19653,338.84,611,16.97,440,12.22,3313,92.03,10417,289.36,630,17.5,82,2.28,653,18.14,621,17.25,26,0.72,243,6.75,347,9.64,2,0.4,90,18,-,-,-,-,100,9.09,-,-,18,1.64
Miyazaki,21042,356.64,779,21.64,540,15,2356,65.44,8790,244.17,330,9.17,164,4.56,713,19.81,786,21.83,8,0.22,129,3.58,2703,75.08,8,1.33,508,84.67,2,0.29,21,3,82,11.71,-,-,83,11.86
Kagoshima,35127,377.71,1272,23.13,1163,21.15,4470,81.27,11516,209.38,885,16.09,267,4.85,649,11.8,584,10.62,22,0.4,123,2.24,2065,37.55,-,-,149,21.29,3,0.25,5,0.42,75,6.25,-,-,125,10.42
Okinawa,25742,443.83,1121,32.97,259,7.62,897,26.38,3000,88.24,451,13.26,913,26.85,103,3.03,181,5.32,123,3.62,103,3.03,1652,48.59,7,0.78,189,21,21,3,42,6,202,28.86,1,0.14,56,8
