"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13th week, 2017",,,,,,"Data collected as of April 5, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,15781,207.64,75,1.56,111,2.31,797,16.6,1936,40.33,211,4.4,11,0.23,20,0.42,248,5.17,-,-,2,0.04,99,2.06,-,-,119,9.92,1,0.14,2,0.29,51,7.29,2,0.29,29,4.14
Gunma,21576,229.53,94,1.62,201,3.47,1904,32.83,4421,76.22,224,3.86,189,3.26,92,1.59,298,5.14,-,-,22,0.38,461,7.95,-,-,95,6.79,-,-,1,0.13,99,12.38,-,-,121,15.13
Saitama,78538,312.9,281,1.77,474,2.98,5240,32.96,12200,76.73,981,6.17,126,0.79,101,0.64,766,4.82,10,0.06,31,0.19,1019,6.41,13,0.33,225,5.63,1,0.1,10,1,45,4.5,6,0.6,46,4.6
Chiba,63070,294.72,199,1.49,287,2.14,5510,41.12,9484,70.78,644,4.81,110,0.82,128,0.96,614,4.58,11,0.08,19,0.14,403,3.01,9,0.26,328,9.65,5,0.56,10,1.11,64,7.11,-,-,26,2.89
Tokyo,98590,238.14,366,1.4,757,2.9,6257,23.97,21840,83.68,1083,4.15,215,0.82,347,1.33,1452,5.56,18,0.07,20,0.08,945,3.62,3,0.08,150,3.95,9,0.36,7,0.28,93,3.72,16,0.64,133,5.32
Kanagawa,90747,262.27,279,1.3,422,1.96,4756,22.12,15240,70.88,1147,5.33,120,0.56,203,0.94,1097,5.1,4,0.02,22,0.1,1528,7.11,8,0.16,781,15.94,3,0.3,5,0.5,45,4.5,-,-,124,12.4
Niigata,21605,234.84,219,3.78,479,8.26,2120,36.55,5720,98.62,258,4.45,30,0.52,110,1.9,280,4.83,5,0.09,10,0.17,1711,29.5,1,0.1,90,9,5,0.38,2,0.15,90,6.92,9,0.69,17,1.31
Toyama,9915,206.56,290,10,158,5.45,633,21.83,2472,85.24,101,3.48,58,2,6,0.21,108,3.72,2,0.07,10,0.34,558,19.24,3,0.43,117,16.71,1,0.2,1,0.2,30,6,-,-,21,4.2
Ishikawa,14472,301.5,78,2.69,232,8,983,33.9,3353,115.62,168,5.79,20,0.69,12,0.41,127,4.38,2,0.07,4,0.14,48,1.66,-,-,7,1,1,0.2,-,-,54,10.8,-,-,18,3.6
Fukui,10311,322.22,62,2.82,138,6.27,600,27.27,2318,105.36,111,5.05,18,0.82,8,0.36,91,4.14,1,0.05,2,0.09,137,6.23,-,-,6,2,3,0.5,3,0.5,36,6,-,-,4,0.67
Yamanashi,10109,246.56,23,0.96,148,6.17,758,31.58,2175,90.63,73,3.04,46,1.92,22,0.92,62,2.58,1,0.04,3,0.13,241,10.04,1,0.11,30,3.33,3,0.3,1,0.1,74,7.4,2,0.2,20,2
Nagano,25319,294.41,170,3.21,34,0.64,1227,23.15,5091,96.06,182,3.43,68,1.28,57,1.08,185,3.49,4,0.08,8,0.15,1366,25.77,3,0.27,54,4.91,1,0.09,1,0.09,76,6.91,-,-,33,3
Gifu,21206,243.75,153,2.89,196,3.7,527,9.94,2558,48.26,178,3.36,58,1.09,22,0.42,178,3.36,5,0.09,2,0.04,557,10.51,-,-,27,2.45,-,-,6,1.2,79,15.8,-,-,42,8.4
Shizuoka,36100,259.71,220,2.47,391,4.39,3001,33.72,5856,65.8,261,2.93,101,1.13,48,0.54,324,3.64,6,0.07,7,0.08,468,5.26,7,0.33,96,4.57,2,0.2,7,0.7,61,6.1,17,1.7,26,2.6
Aichi,62535,320.69,505,2.77,654,3.59,3470,19.07,9909,54.45,571,3.14,290,1.59,88,0.48,673,3.7,9,0.05,24,0.13,746,4.1,4,0.11,99,2.83,3,0.2,8,0.53,141,9.4,1,0.07,52,3.47
Mie,18213,252.96,333,7.4,356,7.91,818,18.18,2301,51.13,152,3.38,104,2.31,65,1.44,248,5.51,5,0.11,4,0.09,152,3.38,2,0.17,9,0.75,10,1.11,13,1.44,50,5.56,7,0.78,5,0.56
Shiga,11422,219.65,131,4.23,96,3.1,376,12.13,2281,73.58,141,4.55,69,2.23,10,0.32,119,3.84,3,0.1,30,0.97,273,8.81,-,-,17,2.13,1,0.14,5,0.71,31,4.43,-,-,7,1
Kyoto,26094,210.44,98,1.31,341,4.55,1082,14.43,4175,55.67,213,2.84,127,1.69,36,0.48,259,3.45,10,0.13,29,0.39,444,5.92,1,0.06,67,3.94,2,0.29,3,0.43,41,5.86,-,-,23,3.29
Osaka,64011,208.5,1295,6.51,1011,5.08,4414,22.18,12122,60.91,942,4.73,519,2.61,79,0.4,954,4.79,11,0.06,98,0.49,2264,11.38,4,0.08,167,3.21,11,0.65,6,0.35,132,7.76,-,-,69,4.06
Hyogo,42538,214.84,681,5.32,771,6.02,2156,16.84,10008,78.19,560,4.38,177,1.38,130,1.02,536,4.19,6,0.05,16,0.13,1320,10.31,1,0.03,136,3.89,5,0.38,7,0.54,82,6.31,-,-,28,2.15
Nara,9833,182.09,323,9.5,168,4.94,876,25.76,1344,39.53,92,2.71,70,2.06,19,0.56,181,5.32,1,0.03,10,0.29,396,11.65,-,-,57,5.7,3,0.5,7,1.17,50,8.33,1,0.17,10,1.67
Wakayama,8027,160.54,173,5.58,141,4.55,197,6.35,1783,57.52,108,3.48,16,0.52,23,0.74,148,4.77,5,0.16,10,0.32,818,26.39,3,0.75,6,1.5,2,0.18,5,0.45,30,2.73,3,0.27,21,1.91
Tottori,5354,184.62,35,1.84,105,5.53,1346,70.84,1102,58,187,9.84,13,0.68,21,1.11,89,4.68,3,0.16,7,0.37,351,18.47,1,0.2,45,9,1,0.2,7,1.4,25,5,-,-,32,6.4
Shimane,6736,177.26,59,2.57,116,5.04,839,36.48,1532,66.61,96,4.17,52,2.26,127,5.52,151,6.57,5,0.22,1,0.04,420,18.26,-,-,1,0.33,-,-,5,0.63,31,3.88,-,-,4,0.5
Okayama,20993,249.92,149,2.76,361,6.69,614,11.37,3303,61.17,146,2.7,232,4.3,40,0.74,231,4.28,4,0.07,22,0.41,243,4.5,6,0.5,52,4.33,2,0.4,4,0.8,24,4.8,1,0.2,1,0.2
Hiroshima,25874,226.96,353,4.97,509,7.17,1791,25.23,4284,60.34,325,4.58,248,3.49,126,1.77,327,4.61,8,0.11,37,0.52,344,4.85,1,0.05,160,8.42,3,0.15,1,0.05,69,3.45,1,0.05,61,3.05
Yamaguchi,18583,273.28,333,6.94,339,7.06,1295,26.98,2524,52.58,191,3.98,108,2.25,83,1.73,278,5.79,6,0.13,18,0.38,1406,29.29,-,-,53,5.89,4,0.44,1,0.11,76,8.44,1,0.11,25,2.78
Tokushima,8004,216.32,192,8.35,110,4.78,456,19.83,1644,71.48,59,2.57,55,2.39,31,1.35,165,7.17,4,0.17,5,0.22,257,11.17,1,0.25,6,1.5,-,-,-,-,7,1.17,-,-,3,0.5
Kagawa,8560,182.13,139,4.96,153,5.46,788,28.14,2976,106.29,66,2.36,83,2.96,37,1.32,145,5.18,3,0.11,31,1.11,393,14.04,-,-,14,2.8,3,0.6,3,0.6,37,7.4,-,-,58,11.6
Ehime,15584,255.48,156,4.22,104,2.81,1198,32.38,4506,121.78,163,4.41,78,2.11,131,3.54,278,7.51,2,0.05,20,0.54,919,24.84,-,-,129,16.13,1,0.17,1,0.17,32,5.33,-,-,7,1.17
Kochi,14112,294,178,5.93,69,2.3,803,26.77,2226,74.2,142,4.73,16,0.53,51,1.7,113,3.77,13,0.43,2,0.07,90,3,-,-,6,2,1,0.13,3,0.38,42,5.25,5,0.63,9,1.13
Fukuoka,66830,337.53,787,6.56,713,5.94,4974,41.45,14900,124.17,832,6.93,540,4.5,114,0.95,898,7.48,34,0.28,61,0.51,1152,9.6,-,-,174,6.69,5,0.33,15,1,181,12.07,-,-,18,1.2
Saga,11940,306.15,169,7.35,192,8.35,597,25.96,1933,84.04,149,6.48,100,4.35,14,0.61,175,7.61,1,0.04,8,0.35,117,5.09,-,-,29,7.25,5,0.83,3,0.5,17,2.83,-,-,46,7.67
Nagasaki,20148,287.83,177,4.02,132,3,1938,44.05,3320,75.45,154,3.5,151,3.43,16,0.36,213,4.84,11,0.25,12,0.27,262,5.95,2,0.25,30,3.75,1,0.08,1,0.08,46,3.83,-,-,9,0.75
Kumamoto,21292,266.15,198,3.96,290,5.8,1213,24.26,6228,124.56,352,7.04,309,6.18,38,0.76,384,7.68,-,-,136,2.72,538,10.76,1,0.11,150,16.67,5,0.33,4,0.27,52,3.47,-,-,26,1.73
Oita,18113,312.29,109,3.03,138,3.83,1364,37.89,7455,207.08,256,7.11,15,0.42,11,0.31,285,7.92,7,0.19,9,0.25,221,6.14,-,-,48,9.6,1,0.09,-,-,51,4.64,-,-,28,2.55
Miyazaki,21043,356.66,305,8.47,306,8.5,954,26.5,4981,138.36,255,7.08,410,11.39,214,5.94,326,9.06,2,0.06,23,0.64,140,3.89,1,0.2,112,22.4,-,-,-,-,15,2.14,-,-,28,4
Kagoshima,24981,268.61,579,10.53,579,10.53,1085,19.73,6638,120.69,352,6.4,311,5.65,33,0.6,231,4.2,3,0.05,44,0.8,1356,24.65,-,-,57,8.14,3,0.25,2,0.17,16,1.33,-,-,40,3.33
Okinawa,16592,286.07,236,6.94,153,4.5,484,14.24,2281,67.09,292,8.59,28,0.82,16,0.47,95,2.79,27,0.79,16,0.47,49,1.44,-,-,73,8.11,3,0.43,20,2.86,60,8.57,-,-,42,6
