"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6th week, 2021",,,,,,"Data collected as of February 17, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Hiroshima,8,0.07,26,0.37,98,1.38,171,2.41,1514,21.32,45,0.63,67,0.94,6,0.08,137,1.93,40,0.56,13,0.18,-,-,23,1.21,-,-,-,-,8,0.38,-,-,1,0.05
Yamaguchi,3,0.04,25,0.54,43,0.93,227,4.93,918,19.96,30,0.65,3,0.07,3,0.07,142,3.09,2,0.04,10,0.22,-,-,15,1.67,-,-,1,0.11,3,0.33,-,-,-,-
Tokushima,-,-,12,0.52,38,1.65,53,2.3,365,15.87,13,0.57,-,-,-,-,44,1.91,16,0.7,3,0.13,-,-,2,0.5,-,-,1,0.14,1,0.14,-,-,-,-
Kagawa,1,0.02,1,0.04,63,2.25,106,3.79,555,19.82,27,0.96,19,0.68,4,0.14,68,2.43,52,1.86,11,0.39,-,-,4,0.8,-,-,-,-,-,-,-,-,-,-
Ehime,4,0.07,-,-,59,1.64,162,4.5,791,21.97,13,0.36,18,0.5,4,0.11,117,3.25,44,1.22,8,0.22,1,0.13,51,6.38,-,-,1,0.17,-,-,-,-,1,0.17
Kochi,1,0.02,-,-,19,0.68,55,1.96,198,7.07,29,1.04,45,1.61,7,0.25,54,1.93,40,1.43,1,0.04,-,-,1,0.33,-,-,-,-,1,0.13,-,-,1,0.13
Fukuoka,4,0.02,673,5.61,283,2.36,1486,12.38,2965,24.71,93,0.78,29,0.24,11,0.09,392,3.27,35,0.29,38,0.32,-,-,50,1.92,1,0.07,1,0.07,-,-,-,-,-,-
Saga,-,-,148,6.43,56,2.43,171,7.43,294,12.78,29,1.26,14,0.61,-,-,79,3.43,1,0.04,3,0.13,-,-,1,0.25,-,-,-,-,2,0.33,-,-,-,-
Nagasaki,3,0.04,284,6.6,73,1.7,327,7.6,756,17.58,46,1.07,23,0.53,2,0.05,111,2.58,-,-,13,0.3,-,-,2,0.25,1,0.08,3,0.25,8,0.67,-,-,1,0.08
Kumamoto,2,0.03,352,7.04,71,1.42,157,3.14,1568,31.36,33,0.66,73,1.46,2,0.04,202,4.04,9,0.18,10,0.2,-,-,31,3.44,-,-,2,0.13,2,0.13,-,-,1,0.07
Oita,1,0.02,-,-,51,1.42,125,3.47,1289,35.81,52,1.44,4,0.11,-,-,100,2.78,6,0.17,14,0.39,-,-,6,1.2,-,-,-,-,6,0.55,-,-,-,-
Miyazaki,1,0.02,495,13.75,105,2.92,333,9.25,1559,43.31,31,0.86,111,3.08,2,0.06,140,3.89,15,0.42,6,0.17,-,-,17,2.83,-,-,-,-,-,-,-,-,-,-
Kagoshima,3,0.03,528,9.78,206,3.81,314,5.81,2613,48.39,52,0.96,51,0.94,5,0.09,85,1.57,10,0.19,14,0.26,-,-,11,1.57,-,-,-,-,-,-,-,-,-,-
Okinawa,4,0.07,166,4.88,94,2.76,109,3.21,220,6.47,65,1.91,51,1.5,-,-,42,1.24,16,0.47,8,0.24,-,-,25,2.78,4,0.57,1,0.14,-,-,-,-,-,-
