"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18th week, 2020",,,,,,"Data collected as of May 8, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Gunma,11039,129.87,111,2.09,316,5.96,1509,28.47,3196,60.3,295,5.57,64,1.21,194,3.66,293,5.53,13,0.25,46,0.87,-,-,111,7.93,4,0.44,1,0.11,77,8.56,1,0.11,1,0.11
Saitama,29310,116.31,531,3.34,905,5.69,6648,41.81,13030,81.95,1288,8.1,340,2.14,441,2.77,882,5.55,29,0.18,186,1.17,16,0.4,249,6.23,5,0.45,6,0.55,73,6.64,-,-,1,0.09
Chiba,24824,117.65,307,2.33,417,3.16,7104,53.82,7961,60.31,757,5.73,172,1.3,331,2.51,540,4.09,32,0.24,136,1.03,4,0.12,221,6.5,4,0.5,4,0.5,65,8.13,-,-,-,-
Tokyo,33386,82.03,527,2.06,775,3.03,9652,37.7,21069,82.3,1559,6.09,334,1.3,304,1.19,1388,5.42,160,0.63,214,0.84,3,0.08,133,3.59,9,0.38,15,0.63,133,5.54,18,0.75,2,0.08
Kanagawa,29720,84.91,506,2.26,582,2.6,8396,37.48,14529,64.86,1280,5.71,253,1.13,317,1.42,1003,4.48,31,0.14,187,0.83,2,0.04,537,10.96,4,0.36,4,0.36,41,3.73,-,-,3,0.27
Niigata,9882,109.8,392,6.88,669,11.74,5315,93.25,2808,49.26,482,8.46,87,1.53,131,2.3,341,5.98,13,0.23,48,0.84,14,1.4,64,6.4,3,0.23,3,0.23,72,5.54,-,-,1,0.08
Toyama,3562,74.21,72,2.48,258,8.9,2553,88.03,2734,94.28,198,6.83,75,2.59,214,7.38,155,5.34,36,1.24,13,0.45,-,-,14,2.33,-,-,5,1,40,8,-,-,4,0.8
Ishikawa,6189,128.94,103,3.55,156,5.38,2961,102.1,2793,96.31,376,12.97,48,1.66,220,7.59,122,4.21,3,0.1,17,0.59,-,-,9,1.29,-,-,3,0.6,42,8.4,-,-,-,-
Fukui,4975,134.46,96,4.17,234,10.17,1090,47.39,2354,102.35,80,3.48,16,0.7,356,15.48,100,4.35,13,0.57,6,0.26,-,-,7,2.33,2,0.33,5,0.83,14,2.33,-,-,-,-
Yamanashi,4327,105.54,42,1.75,39,1.63,572,23.83,1206,50.25,96,4,6,0.25,77,3.21,63,2.63,3,0.13,10,0.42,-,-,107,11.89,2,0.2,1,0.1,34,3.4,1,0.1,-,-
Nagano,11116,129.26,340,6.42,88,1.66,1661,31.34,4563,86.09,288,5.43,52,0.98,530,10,255,4.81,50,0.94,24,0.45,1,0.1,45,4.5,2,0.18,1,0.09,28,2.55,-,-,14,1.27
Gifu,11477,133.45,162,3.12,197,3.79,667,12.83,2104,40.46,86,1.65,50,0.96,172,3.31,179,3.44,6,0.12,16,0.31,1,0.09,20,1.82,-,-,-,-,35,7,-,-,3,0.6
Shizuoka,15948,114.73,259,2.91,414,4.65,3408,38.29,5449,61.22,336,3.78,78,0.88,300,3.37,383,4.3,8,0.09,77,0.87,-,-,144,6.55,4,0.4,10,1,56,5.6,1,0.1,-,-
Aichi,31887,163.52,562,3.09,769,4.23,5136,28.22,10069,55.32,553,3.04,259,1.42,748,4.11,677,3.72,36,0.2,88,0.48,2,0.06,78,2.23,7,0.47,18,1.2,145,9.67,-,-,4,0.27
Mie,8492,119.61,289,6.57,350,7.95,1367,31.07,2826,64.23,164,3.73,55,1.25,417,9.48,246,5.59,9,0.2,24,0.55,-,-,14,1.27,5,0.56,4,0.44,42,4.67,-,-,1,0.11
Shiga,7140,134.72,73,2.28,98,3.06,777,24.28,1638,51.19,75,2.34,32,1,140,4.38,124,3.88,17,0.53,14,0.44,1,0.13,5,0.63,4,0.57,3,0.43,32,4.57,-,-,2,0.29
Kyoto,15013,120.1,174,2.29,228,3,2118,27.87,3388,44.58,257,3.38,92,1.21,266,3.5,287,3.78,11,0.14,29,0.38,-,-,44,2.59,1,0.17,3,0.5,75,12.5,-,-,-,-
Osaka,42867,142.89,1007,5.14,844,4.31,6020,30.71,11252,57.41,881,4.49,224,1.14,681,3.47,927,4.73,68,0.35,163,0.83,5,0.1,139,2.73,3,0.19,6,0.38,76,4.75,1,0.06,1,0.06
Hyogo,24336,122.91,590,4.61,623,4.87,2485,19.41,8703,67.99,504,3.94,60,0.47,504,3.94,576,4.5,41,0.32,87,0.68,5,0.14,250,7.14,20,1.43,7,0.5,104,7.43,1,0.07,6,0.43
Nara,5928,107.78,173,5.09,131,3.85,927,27.26,2051,60.32,124,3.65,76,2.24,263,7.74,177,5.21,13,0.38,11,0.32,1,0.1,27,2.7,3,0.5,3,0.5,26,4.33,1,0.17,6,1
Wakayama,4322,88.2,313,10.43,146,4.87,635,21.17,1354,45.13,79,2.63,17,0.57,207,6.9,127,4.23,4,0.13,9,0.3,5,1.25,6,1.5,11,1,6,0.55,65,5.91,1,0.09,1,0.09
Tottori,3159,108.93,49,2.58,128,6.74,1517,79.84,1634,86,129,6.79,14,0.74,290,15.26,82,4.32,15,0.79,8,0.42,-,-,44,8.8,2,0.4,2,0.4,29,5.8,-,-,1,0.2
Shimane,3549,93.39,65,2.83,75,3.26,656,28.52,1563,67.96,96,4.17,15,0.65,161,7,190,8.26,5,0.22,11,0.48,-,-,2,0.67,1,0.13,3,0.38,16,2,-,-,-,-
Okayama,12123,144.32,105,1.94,352,6.52,987,18.28,4337,80.31,208,3.85,30,0.56,285,5.28,195,3.61,10,0.19,55,1.02,2,0.17,26,2.17,6,1.2,1,0.2,17,3.4,-,-,1,0.2
Hiroshima,10531,93.19,289,4.13,657,9.39,1914,27.34,5454,77.91,280,4,76,1.09,312,4.46,325,4.64,23,0.33,76,1.09,3,0.17,153,8.5,2,0.1,1,0.05,59,2.95,-,-,11,0.55
Yamaguchi,5478,81.76,456,9.91,197,4.28,1404,30.52,3321,72.2,192,4.17,107,2.33,329,7.15,377,8.2,29,0.63,39,0.85,-,-,35,3.89,-,-,3,0.33,45,5,-,-,13,1.44
Tokushima,3092,83.57,100,4.35,99,4.3,277,12.04,1859,80.83,95,4.13,24,1.04,102,4.43,126,5.48,-,-,13,0.57,-,-,15,3.75,2,0.33,-,-,33,5.5,-,-,1,0.17
Kagawa,5015,109.02,123,4.56,169,6.26,830,30.74,3616,133.93,147,5.44,28,1.04,207,7.67,182,6.74,14,0.52,16,0.59,2,0.5,9,2.25,1,0.25,3,0.75,41,10.25,-,-,3,0.75
Ehime,8118,133.08,108,2.92,123,3.32,1865,50.41,3832,103.57,152,4.11,57,1.54,325,8.78,299,8.08,8,0.22,190,5.14,-,-,162,20.25,-,-,1,0.17,27,4.5,-,-,4,0.67
Kochi,7096,150.98,171,5.9,97,3.34,1085,37.41,1343,46.31,95,3.28,141,4.86,180,6.21,148,5.1,10,0.34,51,1.76,-,-,7,2.33,1,0.13,-,-,49,6.13,-,-,5,0.63
Fukuoka,24818,125.98,614,5.16,1027,8.63,10072,84.64,10956,92.07,1355,11.39,538,4.52,1034,8.69,1037,8.71,136,1.14,239,2.01,1,0.04,156,6.24,7,0.47,11,0.73,79,5.27,-,-,1,0.07
Saga,4816,123.49,75,3.26,285,12.39,1224,53.22,1513,65.78,178,7.74,208,9.04,285,12.39,205,8.91,47,2.04,8,0.35,-,-,10,3.33,5,0.83,4,0.67,20,3.33,-,-,1,0.17
Nagasaki,9857,140.81,85,1.93,409,9.3,2090,47.5,3271,74.34,314,7.14,169,3.84,411,9.34,253,5.75,17,0.39,30,0.68,2,0.25,36,4.5,2,0.17,1,0.08,72,6,-,-,3,0.25
Kumamoto,6615,82.69,158,3.16,400,8,1707,34.14,3444,68.88,373,7.46,369,7.38,763,15.26,463,9.26,78,1.56,51,1.02,-,-,142,17.75,1,0.07,1,0.07,36,2.4,1,0.07,4,0.27
Oita,6906,119.07,118,3.28,167,4.64,1171,32.53,4572,127,279,7.75,83,2.31,514,14.28,307,8.53,16,0.44,56,1.56,1,0.2,26,5.2,-,-,1,0.09,51,4.64,-,-,-,-
Miyazaki,8216,141.66,51,1.46,383,10.94,1992,56.91,4974,142.11,258,7.37,91,2.6,410,11.71,407,11.63,15,0.43,32,0.91,-,-,68,11.33,4,0.57,-,-,6,0.86,-,-,3,0.43
Kagoshima,11143,122.45,266,5.02,988,18.64,2179,41.11,6520,123.02,338,6.38,275,5.19,425,8.02,391,7.38,31,0.58,64,1.21,1,0.14,81,11.57,3,0.25,-,-,14,1.17,-,-,4,0.33
Okinawa,8150,142.98,24,0.73,185,5.61,1325,40.15,1324,40.12,344,10.42,60,1.82,30,0.91,140,4.24,75,2.27,33,1,-,-,122,13.56,8,1.14,10,1.43,40,5.71,2,0.29,44,6.29
