"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"49th week, 2022",,,,,,"Data collected as of December 14, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,32,0.42,1833,38.19,148,3.08,701,14.6,4046,84.29,117,2.44,2461,51.27,32,0.67,870,18.13,190,3.96,45,0.94,-,-,132,11,11,1.57,5,0.71,-,-,-,-,2,0.29
Gunma,33,0.38,1272,24,324,6.11,376,7.09,10977,207.11,183,3.45,3320,62.64,34,0.64,919,17.34,763,14.4,94,1.77,1,0.08,119,9.15,4,0.44,2,0.22,1,0.11,-,-,-,-
Saitama,161,0.64,4493,28.44,916,5.8,1809,11.45,37506,237.38,727,4.6,11391,72.09,123,0.78,2288,14.48,2137,13.53,319,2.02,39,1,362,9.28,7,0.64,23,2.09,8,0.73,-,-,2,0.18
Chiba,151,0.73,3274,25.58,565,4.41,1652,12.91,23818,186.08,504,3.94,9361,73.13,86,0.67,1778,13.89,1745,13.63,305,2.38,9,0.27,301,9.12,13,1.44,15,1.67,4,0.44,-,-,-,-
Tokyo,777,1.9,7465,29.16,1297,5.07,1949,7.61,56698,221.48,909,3.55,16807,65.65,162,0.63,3730,14.57,4398,17.18,462,1.8,1,0.03,293,7.92,17,0.68,17,0.68,6,0.24,21,0.84,4,0.16
Kanagawa,443,1.28,5265,23.82,816,3.69,2385,10.79,38274,173.19,739,3.34,13840,62.62,157,0.71,2907,13.15,2932,13.27,372,1.68,9,0.18,923,18.46,10,0.91,32,2.91,6,0.55,2,0.18,6,0.55
Niigata,33,0.4,1062,18.96,765,13.66,2491,44.48,6793,121.3,258,4.61,5357,95.66,47,0.84,899,16.05,1677,29.95,121,2.16,11,1.22,48,5.33,6,0.5,6,0.5,5,0.42,-,-,1,0.08
Toyama,31,0.65,1216,41.93,401,13.83,470,16.21,6602,227.66,138,4.76,1516,52.28,16,0.55,346,11.93,407,14.03,16,0.55,-,-,27,3.86,2,0.4,1,0.2,4,0.8,-,-,1,0.2
Ishikawa,15,0.31,967,33.34,343,11.83,359,12.38,6702,231.1,161,5.55,1454,50.14,15,0.52,390,13.45,208,7.17,16,0.55,-,-,29,4.14,4,0.8,9,1.8,8,1.6,-,-,2,0.4
Fukui,9,0.25,1043,45.35,258,11.22,456,19.83,6114,265.83,56,2.43,1648,71.65,37,1.61,333,14.48,207,9,23,1,-,-,12,4,4,0.67,1,0.17,6,1,-,-,-,-
Yamanashi,10,0.24,563,24.48,24,1.04,38,1.65,3378,146.87,61,2.65,834,36.26,9,0.39,234,10.17,310,13.48,18,0.78,-,-,52,5.78,3,0.3,5,0.5,4,0.4,-,-,1,0.1
Nagano,107,1.24,1134,21.4,207,3.91,274,5.17,9845,185.75,237,4.47,3192,60.23,25,0.47,608,11.47,682,12.87,57,1.08,1,0.09,65,5.91,2,0.18,6,0.55,4,0.36,-,-,3,0.27
Gifu,38,0.44,2553,49.1,396,7.62,405,7.79,6244,120.08,99,1.9,1950,37.5,12,0.23,527,10.13,150,2.88,43,0.83,1,0.09,31,2.82,2,0.4,2,0.4,3,0.6,-,-,-,-
Shizuoka,94,0.68,2649,29.76,637,7.16,822,9.24,15840,177.98,266,2.99,5140,57.75,62,0.7,1203,13.52,1550,17.42,154,1.73,2,0.09,141,6.41,19,1.9,14,1.4,9,0.9,-,-,-,-
Aichi,262,1.34,7812,42.92,702,3.86,2717,14.93,27850,153.02,459,2.52,8865,48.71,59,0.32,1694,9.31,1626,8.93,227,1.25,2,0.06,136,3.89,20,1.33,19,1.27,1,0.07,1,0.07,1,0.07
Mie,77,1.1,3805,86.48,342,7.77,421,9.57,8797,199.93,167,3.8,1604,36.45,12,0.27,569,12.93,519,11.8,29,0.66,1,0.09,21,1.91,4,0.44,18,2,3,0.33,-,-,-,-
Shiga,63,1.07,981,28.03,190,5.43,432,12.34,5034,143.83,192,5.49,1565,44.71,7,0.2,463,13.23,324,9.26,46,1.31,-,-,16,2,4,0.57,3,0.43,3,0.43,-,-,1,0.14
Kyoto,422,3.4,2756,36.75,852,11.36,1651,22.01,9151,122.01,222,2.96,2420,32.27,31,0.41,643,8.57,393,5.24,76,1.01,1,0.06,59,3.47,2,0.33,3,0.5,1,0.17,3,0.5,1,0.17
Osaka,1347,4.51,12237,62.43,2077,10.6,3087,15.75,32165,164.11,675,3.44,6177,31.52,97,0.49,2476,12.63,1842,9.4,363,1.85,12,0.24,304,5.96,5,0.31,16,1,3,0.19,-,-,3,0.19
Hyogo,320,1.62,6424,50.19,929,7.26,1583,12.37,27154,212.14,415,3.24,3621,28.29,84,0.66,1552,12.13,928,7.25,193,1.51,7,0.2,299,8.54,12,0.86,28,2,1,0.07,-,-,3,0.21
Nara,54,1,1660,50.3,222,6.73,205,6.21,5479,166.03,105,3.18,996,30.18,7,0.21,466,14.12,187,5.67,28,0.85,-,-,87,8.7,3,0.5,3,0.5,1,0.17,-,-,-,-
Wakayama,38,0.79,1102,38,230,7.93,280,9.66,3929,135.48,83,2.86,660,22.76,8,0.28,423,14.59,116,4,29,1,1,0.25,27,6.75,5,0.5,8,0.8,24,2.4,1,0.1,2,0.2
Tottori,5,0.18,924,48.63,209,11,1461,76.89,3117,164.05,45,2.37,579,30.47,9,0.47,261,13.74,164,8.63,5,0.26,-,-,38,9.5,5,1,7,1.4,-,-,-,-,1,0.2
Shimane,3,0.08,1013,46.05,162,7.36,216,9.82,4640,210.91,88,4,1121,50.95,3,0.14,463,21.05,76,3.45,21,0.95,-,-,4,1.33,15,1.88,7,0.88,-,-,-,-,1,0.13
Okayama,151,1.8,1294,23.96,307,5.69,299,5.54,10923,202.28,179,3.31,1092,20.22,36,0.67,724,13.41,277,5.13,113,2.09,5,0.42,53,4.42,9,1.8,2,0.4,4,0.8,-,-,-,-
Hiroshima,40,0.35,2876,40.51,851,11.99,745,10.49,14164,199.49,184,2.59,2631,37.06,36,0.51,855,12.04,731,10.3,91,1.28,3,0.16,229,12.05,2,0.1,6,0.3,3,0.15,-,-,2,0.1
Yamaguchi,19,0.29,2740,60.89,295,6.56,1159,25.76,7694,170.98,127,2.82,821,18.24,22,0.49,771,17.13,646,14.36,55,1.22,-,-,93,10.33,4,0.44,4,0.44,9,1,-,-,-,-
Tokushima,11,0.3,1193,51.87,201,8.74,103,4.48,3791,164.83,64,2.78,382,16.61,4,0.17,384,16.7,64,2.78,16,0.7,-,-,9,2.25,4,0.67,5,0.83,2,0.33,-,-,-,-
Kagawa,11,0.23,965,34.46,289,10.32,202,7.21,6526,233.07,98,3.5,392,14,16,0.57,535,19.11,85,3.04,56,2,1,0.2,29,5.8,1,0.2,3,0.6,1,0.2,-,-,1,0.2
Ehime,67,1.12,2231,61.97,242,6.72,702,19.5,10094,280.39,140,3.89,1077,29.92,26,0.72,793,22.03,176,4.89,65,1.81,1,0.14,254,36.29,1,0.17,1,0.17,1,0.17,-,-,4,0.67
Kochi,25,0.56,1073,39.74,300,11.11,315,11.67,3205,118.7,143,5.3,410,15.19,27,1,436,16.15,104,3.85,22,0.81,-,-,19,6.33,6,0.75,1,0.13,11,1.38,-,-,9,1.13
Fukuoka,334,1.7,6440,53.67,1429,11.91,5462,45.52,30504,254.2,588,4.9,3589,29.91,61,0.51,2826,23.55,1865,15.54,224,1.87,7,0.27,169,6.5,9,0.6,18,1.2,2,0.13,-,-,-,-
Saga,21,0.55,1123,51.05,343,15.59,386,17.55,3810,173.18,78,3.55,663,30.14,12,0.55,668,30.36,360,16.36,21,0.95,1,0.25,16,4,6,1,8,1.33,4,0.67,-,-,4,0.67
Nagasaki,28,0.4,1568,36.47,399,9.28,2616,60.84,5657,131.56,143,3.33,1799,41.84,31,0.72,692,16.09,305,7.09,52,1.21,11,1.57,92,13.14,15,1.25,8,0.67,5,0.42,-,-,4,0.33
Kumamoto,122,1.56,1454,29.67,375,7.65,431,8.8,12186,248.69,281,5.73,1857,37.9,42,0.86,1341,27.37,672,13.71,47,0.96,-,-,157,17.44,5,0.33,14,0.93,2,0.13,-,-,5,0.33
Oita,40,0.69,2030,56.39,346,9.61,544,15.11,14002,388.94,163,4.53,1522,42.28,27,0.75,815,22.64,371,10.31,74,2.06,-,-,53,10.6,2,0.18,1,0.09,16,1.45,-,-,-,-
Miyazaki,33,0.58,2139,59.42,457,12.69,732,20.33,9625,267.36,191,5.31,1399,38.86,24,0.67,957,26.58,180,5,48,1.33,4,0.67,117,19.5,-,-,1,0.14,-,-,-,-,-,-
Kagoshima,55,0.61,1282,24.19,1086,20.49,731,13.79,13278,250.53,206,3.89,3195,60.28,38,0.72,970,18.3,672,12.68,103,1.94,-,-,108,15.43,4,0.36,9,0.82,-,-,-,-,4,0.36
Okinawa,348,6.21,1234,37.39,229,6.94,843,25.55,2863,86.76,181,5.48,2836,85.94,14,0.42,376,11.39,282,8.55,64,1.94,4,0.44,156,17.33,14,2,44,6.29,4,0.57,-,-,1,0.14
