"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"27th week, 2019",,,,,,"Data collected as of July 10, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Kanagawa,103409,291.29,1127,4.96,1553,6.84,12806,56.41,33291,146.66,2905,12.8,5469,24.09,3397,14.96,2528,11.14,1154,5.08,806,3.55,9,0.18,1427,28.54,6,0.55,7,0.64,28,2.55,-,-,115,10.45
Niigata,31747,352.74,1064,18.67,1233,21.63,6679,117.18,9259,162.44,683,11.98,1407,24.68,2653,46.54,735,12.89,316,5.54,177,3.11,14,1.4,115,11.5,5,0.38,4,0.31,75,5.77,3,0.23,47,3.62
Toyama,10826,225.54,183,6.31,561,19.34,1775,61.21,5621,193.83,303,10.45,694,23.93,948,32.69,307,10.59,187,6.45,34,1.17,12,1.71,69,9.86,4,0.8,2,0.4,4,0.8,-,-,18,3.6
Ishikawa,15365,320.1,320,11.03,626,21.59,3191,110.03,5191,179,190,6.55,1517,52.31,1124,38.76,286,9.86,244,8.41,31,1.07,-,-,77,11,3,0.6,6,1.2,57,11.4,-,-,71,14.2
Fukui,10859,301.64,454,20.64,501,22.77,1845,83.86,4284,194.73,253,11.5,1847,83.95,259,11.77,253,11.5,348,15.82,62,2.82,-,-,80,26.67,6,1,5,0.83,14,2.33,1,0.17,73,12.17
Yamanashi,11271,274.9,80,3.33,96,4,880,36.67,2970,123.75,201,8.38,284,11.83,569,23.71,158,6.58,26,1.08,72,3,4,0.44,102,11.33,5,0.5,9,0.9,55,5.5,-,-,57,5.7
Nagano,28451,330.83,421,7.94,405,7.64,2449,46.21,9533,179.87,391,7.38,464,8.75,1459,27.53,437,8.25,174,3.28,81,1.53,1,0.1,57,5.7,6,0.55,7,0.64,54,4.91,-,-,228,20.73
Gifu,25553,297.13,300,5.77,471,9.06,1456,28,4661,89.63,240,4.62,791,15.21,500,9.62,387,7.44,181,3.48,47,0.9,3,0.27,79,7.18,-,-,1,0.2,12,2.4,1,0.2,115,23
Shizuoka,40744,293.12,544,6.11,691,7.76,4238,47.62,14840,166.74,479,5.38,1475,16.57,1636,18.38,734,8.25,415,4.66,267,3,1,0.05,317,14.41,6,0.6,17,1.7,26,2.6,1,0.1,20,2
Aichi,73150,375.13,1448,7.96,1564,8.59,8252,45.34,23844,131.01,1083,5.95,4043,22.21,2455,13.49,1506,8.27,857,4.71,347,1.91,6,0.17,320,9.14,7,0.5,17,1.21,84,6,1,0.07,376,26.86
Mie,17444,245.69,694,15.77,463,10.52,2414,54.86,7253,164.84,287,6.52,2560,58.18,379,8.61,487,11.07,571,12.98,67,1.52,1,0.08,14,1.17,8,0.89,19,2.11,42,4.67,2,0.22,84,9.33
Shiga,13985,268.94,188,6.06,424,13.68,1239,39.97,4349,140.29,216,6.97,1355,43.71,397,12.81,209,6.74,305,9.84,53,1.71,-,-,31,3.88,6,0.86,2,0.29,4,0.57,1,0.14,42,6
Kyoto,32431,259.45,377,4.96,691,9.09,2987,39.3,11522,151.61,518,6.82,3617,47.59,1424,18.74,572,7.53,588,7.74,115,1.51,-,-,99,5.82,4,0.57,9,1.29,35,5,-,-,128,18.29
Osaka,72964,242.41,3696,18.67,2730,13.79,12734,64.31,33188,167.62,1609,8.13,12649,63.88,3336,16.85,2017,10.19,2342,11.83,456,2.3,13,0.25,406,7.81,13,0.81,6,0.38,37,2.31,-,-,377,23.56
Hyogo,48506,244.98,1677,13.1,1699,13.27,5652,44.16,24617,192.32,1133,8.85,7373,57.6,2312,18.06,1092,8.53,1052,8.22,199,1.55,12,0.35,564,16.59,27,1.93,16,1.14,54,3.86,1,0.07,235,16.79
Nara,11497,209.04,418,12.29,453,13.32,1773,52.15,5568,163.76,262,7.71,1557,45.79,250,7.35,335,9.85,260,7.65,46,1.35,-,-,174,17.4,5,0.83,6,1,35,5.83,-,-,78,13
Wakayama,9007,183.82,746,24.87,243,8.1,802,26.73,3906,130.2,128,4.27,1205,40.17,560,18.67,273,9.1,390,13,49,1.63,13,3.25,43,10.75,4,0.36,8,0.73,47,4.27,1,0.09,94,8.55
Tottori,7310,252.07,169,8.89,329,17.32,2262,119.05,3766,198.21,192,10.11,1563,82.26,163,8.58,197,10.37,182,9.58,22,1.16,1,0.2,97,19.4,4,0.8,2,0.4,13,2.6,-,-,40,8
Shimane,7432,195.58,173,7.52,226,9.83,1165,50.65,3765,163.7,152,6.61,1188,51.65,89,3.87,314,13.65,55,2.39,39,1.7,-,-,6,2,1,0.13,3,0.38,17,2.13,2,0.25,25,3.13
Okayama,19615,233.51,283,5.24,588,10.89,2362,43.74,9863,182.65,324,6,2915,53.98,297,5.5,397,7.35,687,12.72,114,2.11,7,0.58,160,13.33,4,0.8,1,0.2,10,2,1,0.2,45,9
Hiroshima,26427,233.87,727,10.39,1053,15.04,3828,54.69,12134,173.34,414,5.91,2341,33.44,549,7.84,646,9.23,595,8.5,380,5.43,5,0.28,310,17.22,5,0.25,7,0.35,41,2.05,-,-,92,4.6
Yamaguchi,17363,263.08,1245,27.07,371,8.07,2515,54.67,6581,143.07,223,4.85,2291,49.8,547,11.89,571,12.41,706,15.35,107,2.33,1,0.11,124,13.78,4,0.44,1,0.11,68,7.56,-,-,53,5.89
Tokushima,8128,219.68,654,28.43,228,9.91,485,21.09,4179,181.7,106,4.61,582,25.3,144,6.26,231,10.04,77,3.35,28,1.22,2,0.5,65,16.25,1,0.14,-,-,12,1.71,-,-,6,0.86
Kagawa,11247,239.3,264,9.43,366,13.07,1471,52.54,5767,205.96,216,7.71,1132,40.43,398,14.21,390,13.93,340,12.14,137,4.89,5,1,25,5,2,0.4,2,0.4,17,3.4,1,0.2,21,4.2
Ehime,14752,241.84,282,7.62,416,11.24,3047,82.35,8914,240.92,316,8.54,816,22.05,398,10.76,624,16.86,253,6.84,155,4.19,1,0.13,633,79.13,1,0.17,2,0.33,16,2.67,-,-,13,2.17
Kochi,13747,286.4,370,12.33,271,9.03,1928,64.27,3776,125.87,208,6.93,1414,47.13,247,8.23,253,8.43,325,10.83,26,0.87,1,0.33,41,13.67,2,0.25,1,0.13,69,8.63,4,0.5,88,11
Fukuoka,65798,332.31,2004,16.7,2022,16.85,12103,100.86,24063,200.53,1656,13.8,11764,98.03,3830,31.92,1977,16.48,2326,19.38,734,6.12,11,0.42,738,28.38,16,1.07,12,0.8,35,2.33,-,-,95,6.33
Saga,10103,259.05,255,11.09,380,16.52,1011,43.96,2718,118.17,235,10.22,2071,90.04,504,21.91,426,18.52,389,16.91,26,1.13,1,0.25,67,16.75,1,0.17,4,0.67,19,3.17,-,-,61,10.17
Nagasaki,21585,312.83,228,5.3,577,13.42,1907,44.35,4231,98.4,326,7.58,2253,52.4,608,14.14,491,11.42,582,13.53,110,2.56,5,0.63,146,18.25,5,0.42,13,1.08,33,2.75,-,-,50,4.17
Kumamoto,21745,275.25,591,12.06,629,12.84,2757,56.27,9762,199.22,417,8.51,3476,70.94,433,8.84,928,18.94,1094,22.33,166,3.39,1,0.11,502,55.78,4,0.27,12,0.8,17,1.13,-,-,175,11.67
Oita,19249,331.88,346,9.61,605,16.81,1957,54.36,9023,250.64,366,10.17,2082,57.83,319,8.86,534,14.83,510,14.17,414,11.5,-,-,127,25.4,2,0.18,8,0.73,39,3.55,-,-,20,1.82
Miyazaki,18245,314.57,313,8.94,664,18.97,2930,83.71,7675,219.29,380,10.86,3265,93.29,656,18.74,679,19.4,931,26.6,119,3.4,1,0.17,369,61.5,-,-,-,-,-,-,-,-,24,3.43
Kagoshima,25805,280.49,795,14.72,1514,28.04,3146,58.26,11943,221.17,727,13.46,5423,100.43,404,7.48,619,11.46,1063,19.69,199,3.69,1,0.14,353,50.43,4,0.33,2,0.17,9,0.75,-,-,34,2.83
Okinawa,23368,409.96,1174,35.58,493,14.94,1301,39.42,3379,102.39,356,10.79,899,27.24,854,25.88,378,11.45,218,6.61,81,2.45,2,0.25,304,38,10,1.43,22,3.14,39,5.57,7,1,22,3.14
