"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7th week, 2021",,,,,,"Data collected as of February 24, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Niigata,9,0.1,-,-,145,2.59,720,12.86,856,15.29,80,1.43,2,0.04,14,0.25,153,2.73,2,0.04,22,0.39,5,0.5,4,0.4,-,-,2,0.15,10,0.77,-,-,-,-
Toyama,4,0.08,5,0.17,82,2.83,199,6.86,396,13.66,16,0.55,6,0.21,6,0.21,69,2.38,7,0.24,5,0.17,-,-,1,0.14,1,0.2,1,0.2,5,1,-,-,-,-
Ishikawa,-,-,-,-,107,3.69,216,7.45,495,17.07,81,2.79,1,0.03,1,0.03,93,3.21,-,-,9,0.31,-,-,4,0.57,-,-,-,-,3,0.6,-,-,-,-
Fukui,-,-,1,0.04,61,2.65,139,6.04,580,25.22,26,1.13,-,-,1,0.04,58,2.52,5,0.22,8,0.35,-,-,1,0.33,2,0.33,-,-,-,-,-,-,-,-
Yamanashi,-,-,-,-,5,0.21,71,2.96,311,12.96,13,0.54,-,-,3,0.13,42,1.75,-,-,9,0.38,-,-,19,2.11,-,-,1,0.1,3,0.3,-,-,-,-
Nagano,2,0.02,1,0.02,32,0.59,191,3.54,820,15.19,28,0.52,3,0.06,6,0.11,129,2.39,12,0.22,9,0.17,1,0.09,7,0.64,2,0.2,3,0.3,-,-,-,-,-,-
Gifu,11,0.13,1,0.02,63,1.19,93,1.75,288,5.43,24,0.45,2,0.04,5,0.09,98,1.85,1,0.02,6,0.11,-,-,6,0.55,-,-,-,-,3,0.6,-,-,1,0.2
Shizuoka,2,0.01,13,0.15,155,1.76,266,3.02,1553,17.65,61,0.69,3,0.03,7,0.08,202,2.3,4,0.05,24,0.27,-,-,8,0.36,2,0.2,1,0.1,-,-,-,-,-,-
Aichi,15,0.08,81,0.45,199,1.09,615,3.38,2061,11.32,98,0.54,16,0.09,11,0.06,333,1.83,-,-,38,0.21,-,-,16,0.46,-,-,6,0.4,-,-,-,-,-,-
Mie,62,0.89,-,-,42,0.95,91,2.07,1146,26.05,46,1.05,3,0.07,5,0.11,129,2.93,3,0.07,6,0.14,-,-,3,0.25,-,-,1,0.11,3,0.33,-,-,-,-
Shiga,13,0.22,-,-,38,1.09,120,3.43,472,13.49,23,0.66,9,0.26,4,0.11,83,2.37,6,0.17,7,0.2,-,-,2,0.25,2,0.29,-,-,-,-,-,-,-,-
Kyoto,46,0.37,20,0.26,64,0.83,321,4.17,1294,16.81,57,0.74,12,0.16,3,0.04,141,1.83,17,0.22,12,0.16,-,-,9,0.5,1,0.14,-,-,1,0.14,-,-,-,-
Osaka,31,0.1,509,2.6,261,1.33,689,3.52,4015,20.48,175,0.89,22,0.11,18,0.09,473,2.41,35,0.18,51,0.26,1,0.02,39,0.75,1,0.06,4,0.25,-,-,-,-,-,-
Hyogo,9,0.05,154,1.2,171,1.34,416,3.25,3025,23.63,95,0.74,10,0.08,13,0.1,283,2.21,13,0.1,40,0.31,-,-,50,1.43,1,0.07,3,0.21,3,0.21,1,0.07,-,-
Nara,-,-,27,0.79,52,1.53,97,2.85,430,12.65,19,0.56,2,0.06,-,-,62,1.82,3,0.09,7,0.21,1,0.1,13,1.3,1,0.17,-,-,1,0.17,-,-,1,0.17
Wakayama,-,-,-,-,38,1.27,154,5.13,766,25.53,9,0.3,1,0.03,1,0.03,67,2.23,2,0.07,6,0.2,-,-,2,0.5,4,0.36,1,0.09,5,0.45,-,-,-,-
Tottori,1,0.03,1,0.05,40,2.11,375,19.74,259,13.63,16,0.84,18,0.95,4,0.21,49,2.58,4,0.21,1,0.05,-,-,2,0.4,1,0.2,-,-,-,-,-,-,-,-
Shimane,8,0.21,2,0.09,36,1.57,79,3.43,655,28.48,51,2.22,76,3.3,-,-,62,2.7,6,0.26,-,-,-,-,-,-,2,0.25,6,0.75,1,0.13,-,-,-,-
Okayama,29,0.35,4,0.07,94,1.74,147,2.72,1043,19.31,37,0.69,18,0.33,1,0.02,116,2.15,12,0.22,18,0.33,-,-,8,0.67,2,0.4,1,0.2,1,0.2,-,-,-,-
Hiroshima,9,0.08,32,0.45,110,1.55,206,2.9,1785,25.14,54,0.76,82,1.15,7,0.1,156,2.2,41,0.58,14,0.2,-,-,28,1.47,1,0.05,-,-,8,0.38,-,-,1,0.05
Yamaguchi,3,0.04,28,0.61,48,1.04,255,5.54,1113,24.2,33,0.72,3,0.07,3,0.07,169,3.67,2,0.04,10,0.22,-,-,15,1.67,-,-,1,0.11,4,0.44,-,-,-,-
Tokushima,-,-,12,0.52,40,1.74,59,2.57,424,18.43,13,0.57,-,-,-,-,55,2.39,19,0.83,3,0.13,-,-,2,0.5,-,-,1,0.14,1,0.14,-,-,-,-
Kagawa,1,0.02,1,0.04,76,2.71,122,4.36,661,23.61,28,1,21,0.75,4,0.14,80,2.86,71,2.54,11,0.39,-,-,4,0.8,-,-,-,-,-,-,-,-,-,-
Ehime,5,0.08,1,0.03,68,1.89,188,5.22,954,26.5,17,0.47,20,0.56,7,0.19,131,3.64,53,1.47,10,0.28,1,0.13,58,7.25,-,-,1,0.17,-,-,-,-,1,0.17
Kochi,1,0.02,-,-,24,0.86,59,2.11,245,8.75,35,1.25,47,1.68,8,0.29,58,2.07,48,1.71,1,0.04,-,-,2,0.67,-,-,-,-,1,0.13,-,-,2,0.25
Fukuoka,4,0.02,966,8.05,318,2.65,1815,15.13,3307,27.56,112,0.93,31,0.26,14,0.12,470,3.92,35,0.29,44,0.37,-,-,55,2.12,1,0.07,1,0.07,1,0.07,-,-,-,-
Saga,-,-,172,7.48,66,2.87,197,8.57,321,13.96,31,1.35,22,0.96,-,-,100,4.35,1,0.04,3,0.13,-,-,2,0.5,-,-,-,-,2,0.33,-,-,-,-
Nagasaki,4,0.06,412,9.58,81,1.88,396,9.21,852,19.81,55,1.28,25,0.58,3,0.07,119,2.77,-,-,14,0.33,-,-,2,0.25,1,0.08,3,0.25,10,0.83,-,-,1,0.08
Kumamoto,2,0.03,432,8.64,82,1.64,192,3.84,1669,33.38,36,0.72,78,1.56,6,0.12,229,4.58,11,0.22,11,0.22,-,-,31,3.44,-,-,3,0.2,2,0.13,-,-,1,0.07
Oita,1,0.02,-,-,58,1.61,142,3.94,1450,40.28,59,1.64,4,0.11,1,0.03,124,3.44,7,0.19,15,0.42,-,-,7,1.4,-,-,-,-,7,0.64,-,-,-,-
Miyazaki,1,0.02,599,16.64,115,3.19,384,10.67,1863,51.75,35,0.97,117,3.25,3,0.08,158,4.39,16,0.44,8,0.22,-,-,20,3.33,-,-,-,-,-,-,-,-,-,-
Kagoshima,3,0.03,591,10.94,238,4.41,362,6.7,2940,54.44,60,1.11,56,1.04,6,0.11,107,1.98,10,0.19,17,0.31,-,-,16,2.29,-,-,-,-,-,-,-,-,1,0.08
Okinawa,4,0.07,177,5.21,113,3.32,136,4,258,7.59,68,2,52,1.53,-,-,52,1.53,17,0.5,10,0.29,-,-,31,3.44,4,0.57,1,0.14,-,-,-,-,-,-
