"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25th week, 2021",,,,,,"Data collected as of June 30, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Gunma,7,0.08,95,1.79,268,5.06,521,9.83,3960,74.72,92,1.74,37,0.7,16,0.3,597,11.26,12,0.23,75,1.42,-,-,130,8.67,4,0.44,1,0.11,5,0.56,-,-,2,0.22
Saitama,25,0.1,806,5.07,891,5.6,1900,11.95,12718,79.99,525,3.3,146,0.92,78,0.49,1933,12.16,68,0.43,238,1.5,11,0.28,193,4.95,7,0.64,13,1.18,6,0.55,-,-,3,0.27
Chiba,31,0.15,1005,7.67,395,3.02,1647,12.57,6302,48.11,485,3.7,78,0.6,60,0.46,1203,9.18,68,0.52,172,1.31,2,0.06,171,5.18,5,0.56,9,1,9,1,-,-,3,0.33
Tokyo,30,0.07,4422,17.21,810,3.15,2171,8.45,20988,81.67,657,2.56,249,0.97,153,0.6,2857,11.12,130,0.51,299,1.16,-,-,125,3.38,6,0.24,12,0.48,9,0.36,12,0.48,3,0.12
Kanagawa,22,0.06,3798,16.88,556,2.47,2216,9.85,13075,58.11,653,2.9,133,0.59,102,0.45,2123,9.44,68,0.3,242,1.08,6,0.12,405,8.1,3,0.27,9,0.82,12,1.09,-,-,1,0.09
Niigata,18,0.2,475,8.48,876,15.64,2427,43.34,2887,51.55,264,4.71,50,0.89,37,0.66,606,10.82,19,0.34,80,1.43,9,0.9,32,3.2,5,0.38,6,0.46,15,1.15,-,-,-,-
Toyama,5,0.1,2064,71.17,263,9.07,766,26.41,2197,75.76,58,2,20,0.69,20,0.69,255,8.79,20,0.69,16,0.55,-,-,1,0.14,2,0.4,2,0.4,9,1.8,-,-,1,0.2
Ishikawa,-,-,1737,59.9,387,13.34,527,18.17,2150,74.14,148,5.1,14,0.48,6,0.21,300,10.34,3,0.1,19,0.66,-,-,12,1.71,-,-,-,-,9,1.8,-,-,1,0.2
Fukui,-,-,1531,66.57,249,10.83,455,19.78,3104,134.96,66,2.87,4,0.17,5,0.22,222,9.65,11,0.48,14,0.61,-,-,7,2.33,12,2,2,0.33,1,0.17,-,-,-,-
Yamanashi,-,-,109,4.54,22,0.92,176,7.33,1161,48.38,36,1.5,6,0.25,16,0.67,148,6.17,5,0.21,19,0.79,-,-,30,3.33,-,-,3,0.3,4,0.4,-,-,-,-
Nagano,7,0.08,36,0.68,131,2.47,674,12.72,4111,77.57,178,3.36,26,0.49,26,0.49,459,8.66,52,0.98,40,0.75,1,0.09,17,1.55,5,0.5,4,0.4,3,0.3,-,-,1,0.1
Gifu,26,0.3,1555,29.9,228,4.38,473,9.1,1911,36.75,55,1.06,22,0.42,20,0.38,317,6.1,38,0.73,18,0.35,1,0.09,10,0.91,-,-,-,-,4,0.8,-,-,1,0.2
Shizuoka,8,0.06,4248,48.27,494,5.61,969,11.01,5559,63.17,234,2.66,56,0.64,39,0.44,769,8.74,19,0.22,98,1.11,-,-,37,1.68,8,0.8,9,0.9,2,0.2,-,-,-,-
Aichi,30,0.15,5216,28.66,602,3.31,2001,10.99,10710,58.85,304,1.67,87,0.48,43,0.24,1234,6.78,98,0.54,145,0.8,1,0.03,71,2.03,4,0.27,15,1,1,0.07,-,-,1,0.07
Mie,22,0.32,1590,36.14,236,5.36,323,7.34,3851,87.52,112,2.55,19,0.43,10,0.23,407,9.25,150,3.41,27,0.61,-,-,10,0.83,1,0.11,2,0.22,18,2,-,-,1,0.11
Shiga,26,0.44,679,19.4,128,3.66,510,14.57,1861,53.17,80,2.29,36,1.03,10,0.29,280,8,72,2.06,28,0.8,-,-,6,0.75,10,1.43,1,0.14,1,0.14,-,-,-,-
Kyoto,61,0.49,1708,22.47,332,4.37,1197,15.75,4609,60.64,202,2.66,70,0.92,15,0.2,490,6.45,63,0.83,61,0.8,-,-,33,1.94,1,0.14,3,0.43,3,0.43,-,-,-,-
Osaka,62,0.21,10373,52.92,1161,5.92,2876,14.67,15560,79.39,480,2.45,150,0.77,77,0.39,1681,8.58,184,0.94,227,1.16,3,0.06,132,2.54,2,0.13,9,0.56,2,0.13,-,-,2,0.13
Hyogo,24,0.12,3764,29.41,783,6.12,1463,11.43,12036,94.03,266,2.08,105,0.82,46,0.36,1106,8.64,60,0.47,180,1.41,-,-,139,3.97,5,0.36,24,1.71,6,0.43,1,0.07,5,0.36
Nara,1,0.02,1955,57.5,322,9.47,355,10.44,2434,71.59,50,1.47,47,1.38,6,0.18,326,9.59,19,0.56,25,0.74,1,0.1,47,4.7,6,1,3,0.5,1,0.17,-,-,2,0.33
Wakayama,1,0.02,998,33.27,130,4.33,514,17.13,2138,71.27,64,2.13,5,0.17,8,0.27,247,8.23,6,0.2,23,0.77,-,-,17,4.25,12,1.09,4,0.36,11,1,-,-,1,0.09
Tottori,4,0.14,32,1.68,191,10.05,1269,66.79,1927,101.42,74,3.89,26,1.37,10,0.53,182,9.58,29,1.53,7,0.37,1,0.2,12,2.4,4,0.8,2,0.4,1,0.2,-,-,-,-
Shimane,14,0.37,141,6.13,136,5.91,233,10.13,3083,134.04,111,4.83,93,4.04,4,0.17,311,13.52,7,0.3,5,0.22,-,-,2,0.67,7,0.88,8,1,4,0.5,-,-,-,-
Okayama,42,0.5,448,8.3,259,4.8,446,8.26,5762,106.7,114,2.11,66,1.22,17,0.31,415,7.69,74,1.37,80,1.48,-,-,19,1.58,3,0.6,2,0.4,2,0.4,-,-,1,0.2
Hiroshima,17,0.15,1302,18.34,548,7.72,730,10.28,8910,125.49,180,2.54,141,1.99,23,0.32,593,8.35,86,1.21,80,1.13,2,0.11,117,6.16,1,0.05,2,0.1,11,0.52,-,-,4,0.19
Yamaguchi,9,0.14,3553,78.96,188,4.18,847,18.82,3883,86.29,93,2.07,29,0.64,24,0.53,575,12.78,13,0.29,35,0.78,-,-,29,3.22,-,-,3,0.33,23,2.56,-,-,-,-
Tokushima,3,0.08,192,8.35,149,6.48,173,7.52,1540,66.96,46,2,6,0.26,3,0.13,245,10.65,107,4.65,13,0.57,-,-,8,2,-,-,2,0.29,2,0.29,-,-,-,-
Kagawa,2,0.04,202,7.21,271,9.68,343,12.25,3604,128.71,81,2.89,64,2.29,14,0.5,310,11.07,799,28.54,50,1.79,1,0.2,14,2.8,-,-,4,0.8,-,-,-,-,-,-
Ehime,8,0.13,257,7.14,246,6.83,617,17.14,6674,185.39,79,2.19,43,1.19,17,0.47,542,15.06,191,5.31,50,1.39,1,0.13,156,19.5,1,0.17,4,0.67,1,0.17,-,-,2,0.33
Kochi,4,0.09,458,16.36,153,5.46,227,8.11,3235,115.54,88,3.14,110,3.93,25,0.89,263,9.39,523,18.68,14,0.5,-,-,11,3.67,2,0.25,1,0.13,7,0.88,-,-,3,0.38
Fukuoka,5,0.03,10307,85.89,1399,11.66,6603,55.03,10733,89.44,458,3.82,201,1.68,67,0.56,1831,15.26,81,0.68,182,1.52,7,0.27,152,5.85,9,0.64,9,0.64,8,0.57,-,-,-,-
Saga,-,-,1887,82.04,293,12.74,619,26.91,779,33.87,72,3.13,44,1.91,6,0.26,443,19.26,10,0.43,10,0.43,-,-,6,1.5,5,0.83,2,0.33,5,0.83,-,-,-,-
Nagasaki,6,0.09,2665,61.98,321,7.47,1637,38.07,2034,47.3,191,4.44,67,1.56,20,0.47,427,9.93,15,0.35,49,1.14,-,-,10,1.25,6,0.5,10,0.83,31,2.58,-,-,1,0.08
Kumamoto,3,0.04,3201,64.02,359,7.18,552,11.04,3523,70.46,151,3.02,641,12.82,38,0.76,864,17.28,104,2.08,40,0.8,-,-,121,13.44,-,-,7,0.47,2,0.13,-,-,1,0.07
Oita,2,0.03,1470,40.83,208,5.78,406,11.28,4734,131.5,251,6.97,31,0.86,16,0.44,494,13.72,27,0.75,46,1.28,-,-,24,4.8,-,-,1,0.09,22,2,-,-,-,-
Miyazaki,1,0.02,3376,93.78,427,11.86,1217,33.81,5725,159.03,125,3.47,164,4.56,18,0.5,597,16.58,70,1.94,33,0.92,-,-,76,12.67,-,-,-,-,-,-,-,-,-,-
Kagoshima,6,0.07,1020,18.89,1107,20.5,1148,21.26,7852,145.41,247,4.57,147,2.72,21,0.39,519,9.61,50,0.93,64,1.19,-,-,61,8.71,3,0.25,3,0.25,1,0.08,-,-,1,0.08
Okinawa,13,0.23,336,9.88,433,12.74,722,21.24,1441,42.38,195,5.74,85,2.5,4,0.12,220,6.47,83,2.44,48,1.41,1,0.11,138,15.33,15,2.14,11,1.57,2,0.29,-,-,1,0.14
