"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37th week, 2021",,,,,,"Data collected as of September 22, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Gunma,7,0.08,1963,37.04,360,6.79,676,12.75,5357,101.08,138,2.6,64,1.21,24,0.45,815,15.38,75,1.42,116,2.19,-,-,192,12.8,4,0.44,2,0.22,6,0.67,-,-,2,0.22
Saitama,26,0.1,8356,52.55,1200,7.55,2467,15.52,18670,117.42,693,4.36,312,1.96,104,0.65,2607,16.4,506,3.18,400,2.52,24,0.62,280,7.18,8,0.73,18,1.64,9,0.82,-,-,3,0.27
Chiba,31,0.15,6328,48.31,527,4.02,2152,16.43,8680,66.26,636,4.85,195,1.49,73,0.56,1675,12.79,399,3.05,294,2.24,4,0.12,245,7.42,7,0.88,13,1.63,12,1.5,-,-,3,0.38
Tokyo,31,0.08,15949,62.3,1194,4.66,2896,11.31,28704,112.13,895,3.5,481,1.88,196,0.77,3960,15.47,632,2.47,498,1.95,1,0.03,199,5.38,12,0.5,17,0.71,15,0.63,12,0.5,3,0.13
Kanagawa,22,0.06,11013,49.39,811,3.64,2829,12.69,17913,80.33,846,3.79,338,1.52,122,0.55,2975,13.34,293,1.31,426,1.91,9,0.18,635,12.7,7,0.64,12,1.09,18,1.64,-,-,2,0.18
Niigata,18,0.2,7101,126.8,1115,19.91,3082,55.04,4091,73.05,341,6.09,98,1.75,43,0.77,819,14.63,813,14.52,128,2.29,12,1.2,44,4.4,9,0.69,7,0.54,23,1.77,-,-,1,0.08
Toyama,5,0.1,3050,105.17,359,12.38,863,29.76,2907,100.24,102,3.52,37,1.28,31,1.07,357,12.31,156,5.38,32,1.1,-,-,4,0.57,2,0.4,2,0.4,11,2.2,-,-,1,0.2
Ishikawa,-,-,3366,116.07,473,16.31,607,20.93,2998,103.38,180,6.21,32,1.1,9,0.31,428,14.76,77,2.66,30,1.03,-,-,15,2.14,1,0.2,1,0.2,15,3,-,-,1,0.2
Fukui,-,-,2775,120.65,298,12.96,559,24.3,3778,164.26,101,4.39,30,1.3,6,0.26,332,14.43,149,6.48,23,1,-,-,10,3.33,16,2.67,2,0.33,2,0.33,-,-,-,-
Yamanashi,-,-,754,31.42,41,1.71,214,8.92,1643,68.46,45,1.88,19,0.79,18,0.75,202,8.42,12,0.5,39,1.63,-,-,42,4.67,2,0.2,4,0.4,4,0.4,-,-,-,-
Nagano,7,0.08,2039,38.47,213,4.02,882,16.64,5740,108.3,245,4.62,62,1.17,28,0.53,690,13.02,198,3.74,93,1.75,1,0.09,25,2.27,6,0.6,4,0.4,5,0.5,-,-,1,0.1
Gifu,27,0.31,3150,60.58,325,6.25,794,15.27,2637,50.71,73,1.4,57,1.1,23,0.44,481,9.25,486,9.35,44,0.85,1,0.09,46,4.18,1,0.2,-,-,4,0.8,-,-,1,0.2
Shizuoka,8,0.06,7384,83.91,669,7.6,1250,14.2,7782,88.43,308,3.5,92,1.05,48,0.55,1145,13.01,115,1.31,197,2.24,-,-,62,2.82,13,1.3,16,1.6,6,0.6,-,-,-,-
Aichi,31,0.16,8613,47.32,778,4.27,2991,16.43,14574,80.08,413,2.27,183,1.01,48,0.26,1751,9.62,1197,6.58,243,1.34,6,0.17,127,3.63,7,0.47,23,1.53,1,0.07,1,0.07,1,0.07
Mie,22,0.32,5017,114.02,319,7.25,438,9.95,4902,111.41,150,3.41,42,0.95,15,0.34,590,13.41,620,14.09,40,0.91,-,-,13,1.18,2,0.22,2,0.22,24,2.67,-,-,1,0.11
Shiga,27,0.46,1438,41.09,163,4.66,708,20.23,2484,70.97,122,3.49,162,4.63,13,0.37,398,11.37,481,13.74,62,1.77,-,-,11,1.38,11,1.57,5,0.71,4,0.57,-,-,-,-
Kyoto,62,0.5,3470,45.66,484,6.37,1580,20.79,6312,83.05,251,3.3,187,2.46,21,0.28,707,9.3,317,4.17,104,1.37,-,-,53,3.12,1,0.14,3,0.43,3,0.43,1,0.14,-,-
Osaka,71,0.24,15430,78.72,1813,9.25,3692,18.84,21548,109.94,687,3.51,468,2.39,91,0.46,2449,12.49,468,2.39,369,1.88,7,0.13,199,3.83,9,0.56,10,0.63,4,0.25,-,-,4,0.25
Hyogo,24,0.12,10460,81.72,1099,8.59,1896,14.81,17090,133.52,371,2.9,697,5.45,54,0.42,1606,12.55,537,4.2,246,1.92,1,0.03,224,6.4,9,0.64,33,2.36,10,0.71,1,0.07,5,0.36
Nara,1,0.02,2996,88.12,421,12.38,436,12.82,3484,102.47,65,1.91,83,2.44,9,0.26,476,14,73,2.15,38,1.12,1,0.1,73,7.3,8,1.33,4,0.67,4,0.67,-,-,3,0.5
Wakayama,1,0.02,2911,97.03,182,6.07,584,19.47,2920,97.33,89,2.97,13,0.43,13,0.43,361,12.03,61,2.03,43,1.43,-,-,23,5.75,16,1.45,8,0.73,14,1.27,-,-,1,0.09
Tottori,5,0.17,1276,67.16,258,13.58,1886,99.26,2797,147.21,96,5.05,41,2.16,10,0.53,248,13.05,108,5.68,17,0.89,1,0.2,19,3.8,5,1,4,0.8,1,0.2,-,-,-,-
Shimane,14,0.37,1559,67.78,171,7.43,287,12.48,3775,164.13,122,5.3,116,5.04,4,0.17,454,19.74,77,3.35,13,0.57,-,-,11,3.67,12,1.5,9,1.13,5,0.63,-,-,-,-
Okayama,40,0.48,2060,38.15,316,5.85,554,10.26,7223,133.76,160,2.96,213,3.94,21,0.39,618,11.44,680,12.59,103,1.91,-,-,27,2.25,3,0.6,2,0.4,5,1,-,-,1,0.2
Hiroshima,18,0.16,4020,56.62,767,10.8,916,12.9,11129,156.75,221,3.11,235,3.31,31,0.44,883,12.44,719,10.13,144,2.03,6,0.32,198,10.42,7,0.35,3,0.15,11,0.55,1,0.05,4,0.2
Yamaguchi,10,0.15,5725,127.22,250,5.56,1243,27.62,5055,112.33,124,2.76,178,3.96,28,0.62,830,18.44,125,2.78,75,1.67,-,-,41,4.56,-,-,3,0.33,28,3.11,-,-,-,-
Tokushima,3,0.08,2889,125.61,201,8.74,213,9.26,2654,115.39,96,4.17,12,0.52,5,0.22,362,15.74,346,15.04,19,0.83,-,-,11,2.75,1,0.14,2,0.29,3,0.43,-,-,-,-
Kagawa,2,0.04,2113,75.46,317,11.32,493,17.61,5435,194.11,111,3.96,92,3.29,17,0.61,427,15.25,987,35.25,71,2.54,2,0.4,16,3.2,2,0.4,4,0.8,1,0.2,-,-,-,-
Ehime,8,0.13,2996,83.22,291,8.08,970,26.94,8731,242.53,116,3.22,217,6.03,22,0.61,771,21.42,425,11.81,79,2.19,1,0.13,230,28.75,1,0.17,4,0.67,1,0.17,-,-,2,0.33
Kochi,4,0.09,3187,113.82,212,7.57,350,12.5,3802,135.79,120,4.29,841,30.04,30,1.07,350,12.5,980,35,25,0.89,-,-,17,5.67,4,0.5,2,0.25,9,1.13,-,-,4,0.5
Fukuoka,5,0.03,12269,102.24,2044,17.03,8528,71.07,17625,146.88,654,5.45,2464,20.53,81,0.68,2675,22.29,610,5.08,338,2.82,9,0.35,221,8.5,12,0.86,23,1.64,9,0.64,-,-,-,-
Saga,1,0.03,2075,90.22,409,17.78,746,32.43,1249,54.3,105,4.57,105,4.57,8,0.35,640,27.83,84,3.65,24,1.04,-,-,14,3.5,6,1,5,0.83,6,1,-,-,-,-
Nagasaki,6,0.09,3069,71.37,496,11.53,2286,53.16,2676,62.23,279,6.49,186,4.33,27,0.63,630,14.65,102,2.37,106,2.47,-,-,18,2.25,8,0.67,17,1.42,39,3.25,-,-,1,0.08
Kumamoto,3,0.04,3670,73.4,520,10.4,707,14.14,5100,102,227,4.54,3260,65.2,64,1.28,1242,24.84,260,5.2,84,1.68,-,-,169,18.78,1,0.07,10,0.67,3,0.2,-,-,1,0.07
Oita,2,0.03,2814,78.17,359,9.97,519,14.42,7546,209.61,313,8.69,442,12.28,20,0.56,744,20.67,172,4.78,81,2.25,1,0.2,51,10.2,-,-,1,0.09,39,3.55,-,-,-,-
Miyazaki,1,0.02,3801,105.58,579,16.08,1661,46.14,8035,223.19,172,4.78,776,21.56,20,0.56,877,24.36,763,21.19,92,2.56,-,-,135,22.5,-,-,2,0.29,-,-,-,-,-,-
Kagoshima,6,0.07,2247,41.61,1506,27.89,1549,28.69,9897,183.28,350,6.48,1725,31.94,38,0.7,797,14.76,371,6.87,127,2.35,-,-,101,14.43,3,0.25,4,0.33,1,0.08,-,-,1,0.08
Okinawa,16,0.28,648,19.64,541,16.39,1083,32.82,1934,58.61,236,7.15,106,3.21,5,0.15,359,10.88,122,3.7,80,2.42,1,0.11,196,21.78,20,2.86,13,1.86,3,0.43,-,-,1,0.14
