"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"16th week, 2016",,,,,,"Data collected as of April 27, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,18505,243.49,116,2.42,86,1.79,1399,29.15,2883,60.06,234,4.88,15,0.31,436,9.08,348,7.25,5,0.1,4,0.08,430,8.96,2,0.17,132,11,-,-,5,0.71,70,10,2,0.29,17,2.43
Gunma,26902,286.19,184,3.23,227,3.98,3028,53.12,5204,91.3,339,5.95,18,0.32,383,6.72,379,6.65,26,0.46,12,0.21,284,4.98,-,-,133,9.5,1,0.13,2,0.25,101,12.63,-,-,39,4.88
Saitama,84170,335.34,478,3.03,712,4.51,7403,46.85,17318,109.61,1521,9.63,87,0.55,1217,7.7,1106,7,15,0.09,38,0.24,2419,15.31,13,0.33,364,9.1,2,0.2,3,0.3,84,8.4,10,1,22,2.2
Chiba,70182,329.49,339,2.53,472,3.52,7202,53.75,13228,98.72,1056,7.88,80,0.6,1114,8.31,817,6.1,24,0.18,30,0.22,2441,18.22,4,0.12,300,9.09,5,0.56,27,3,63,7,2,0.22,15,1.67
Tokyo,107976,260.81,866,3.33,881,3.39,11293,43.43,28988,111.49,1788,6.88,160,0.62,1129,4.34,1812,6.97,41,0.16,53,0.2,2126,8.18,3,0.08,305,8.03,11,0.44,15,0.6,209,8.36,15,0.6,66,2.64
Kanagawa,99517,291.84,591,2.79,616,2.91,7108,33.53,22322,105.29,1713,8.08,80,0.38,625,2.95,1454,6.86,23,0.11,33,0.16,2010,9.48,17,0.35,922,19.21,3,0.3,17,1.7,50,5,1,0.1,39,3.9
Niigata,34381,369.69,314,5.41,628,10.83,3326,57.34,6006,103.55,424,7.31,32,0.55,218,3.76,366,6.31,26,0.45,6,0.1,1070,18.45,9,0.9,126,12.6,3,0.23,3,0.23,68,5.23,29,2.23,24,1.85
Toyama,13939,296.57,70,2.5,234,8.36,1891,67.54,3146,112.36,238,8.5,51,1.82,285,10.18,181,6.46,3,0.11,20,0.71,318,11.36,-,-,16,2.29,-,-,2,0.4,72,14.4,1,0.2,11,2.2
Ishikawa,16370,341.04,29,1,416,14.34,1399,48.24,2358,81.31,138,4.76,13,0.45,273,9.41,149,5.14,-,-,-,-,1168,40.28,-,-,33,4.71,1,0.2,3,0.6,86,17.2,-,-,17,3.4
Fukui,12297,384.28,89,4.05,211,9.59,1191,54.14,2265,102.95,162,7.36,9,0.41,399,18.14,150,6.82,9,0.41,9,0.41,86,3.91,1,0.33,10,3.33,1,0.17,7,1.17,28,4.67,-,-,16,2.67
Yamanashi,13110,327.75,92,3.83,57,2.38,1296,54,2083,86.79,83,3.46,3,0.13,160,6.67,102,4.25,2,0.08,2,0.08,57,2.38,-,-,59,6.56,3,0.3,5,0.5,50,5,1,0.1,13,1.3
Nagano,32412,376.88,371,7,139,2.62,1971,37.19,5347,100.89,228,4.3,15,0.28,435,8.21,287,5.42,12,0.23,4,0.08,674,12.72,-,-,41,3.73,-,-,1,0.09,102,9.27,-,-,62,5.64
Gifu,30817,354.22,206,3.89,217,4.09,1213,22.89,3486,65.77,155,2.92,27,0.51,196,3.7,205,3.87,16,0.3,6,0.11,210,3.96,1,0.09,36,3.27,1,0.2,12,2.4,86,17.2,-,-,39,7.8
Shizuoka,43035,309.6,490,5.51,389,4.37,6779,76.17,9385,105.45,478,5.37,19,0.21,471,5.29,450,5.06,13,0.15,13,0.15,1232,13.84,1,0.05,113,5.38,2,0.2,6,0.6,146,14.6,26,2.6,13,1.3
Aichi,84734,434.53,1017,5.62,613,3.39,6231,34.43,16005,88.43,876,4.84,79,0.44,1279,7.07,962,5.31,27,0.15,24,0.13,1106,6.11,5,0.15,217,6.38,6,0.43,11,0.79,166,11.86,-,-,263,18.79
Mie,23176,321.89,375,8.33,228,5.07,1115,24.78,5478,121.73,253,5.62,11,0.24,510,11.33,310,6.89,4,0.09,4,0.09,173,3.84,2,0.17,27,2.25,3,0.33,7,0.78,78,8.67,7,0.78,12,1.33
Shiga,15251,287.75,180,5.63,87,2.72,695,21.72,3894,121.69,320,10,39,1.22,113,3.53,174,5.44,1,0.03,6,0.19,198,6.19,-,-,20,2.5,3,0.43,2,0.29,27,3.86,-,-,71,10.14
Kyoto,33422,271.72,202,2.73,296,4,1804,24.38,7754,104.78,367,4.96,24,0.32,400,5.41,305,4.12,5,0.07,35,0.47,1024,13.84,1,0.06,58,3.41,-,-,3,0.43,73,10.43,-,-,99,14.14
Osaka,89446,291.36,1436,7.22,1094,5.5,6922,34.78,22036,110.73,1292,6.49,65,0.33,1259,6.33,1261,6.34,38,0.19,83,0.42,2498,12.55,8,0.16,234,4.59,9,0.53,11,0.65,250,14.71,-,-,299,17.59
Hyogo,61554,310.88,965,7.48,984,7.63,4044,31.35,14615,113.29,902,6.99,38,0.29,862,6.68,634,4.91,13,0.1,21,0.16,1698,13.16,6,0.17,206,5.89,10,0.91,5,0.45,64,5.82,1,0.09,149,13.55
Nara,15131,280.2,271,7.97,185,5.44,984,28.94,3147,92.56,149,4.38,6,0.18,331,9.74,245,7.21,3,0.09,6,0.18,676,19.88,1,0.11,44,4.89,4,0.67,3,0.5,79,13.17,-,-,85,14.17
Wakayama,11441,233.49,308,9.94,169,5.45,405,13.06,1915,61.77,150,4.84,3,0.1,523,16.87,197,6.35,2,0.06,3,0.1,206,6.65,4,1,24,6,-,-,5,0.45,34,3.09,1,0.09,82,7.45
Tottori,7548,260.28,58,3.05,285,15,2098,110.42,2054,108.11,63,3.32,9,0.47,352,18.53,116,6.11,4,0.21,9,0.47,23,1.21,6,2,69,23,1,0.2,1,0.2,61,12.2,1,0.2,120,24
Shimane,7459,196.29,206,8.96,393,17.09,1139,49.52,4054,176.26,91,3.96,31,1.35,144,6.26,189,8.22,-,-,44,1.91,214,9.3,-,-,11,3.67,1,0.13,7,0.88,52,6.5,2,0.25,208,26
Okayama,22194,264.21,274,5.07,216,4,1088,20.15,5785,107.13,233,4.31,22,0.41,329,6.09,240,4.44,3,0.06,14,0.26,1072,19.85,3,0.25,96,8,3,0.6,3,0.6,21,4.2,-,-,22,4.4
Hiroshima,35123,308.1,435,6.13,492,6.93,2441,34.38,9209,129.7,368,5.18,35,0.49,962,13.55,417,5.87,25,0.35,53,0.75,728,10.25,4,0.21,209,11,2,0.1,1,0.05,111,5.29,1,0.05,278,13.24
Yamaguchi,24470,359.85,772,16.08,250,5.21,2406,50.13,5499,114.56,195,4.06,45,0.94,605,12.6,377,7.85,12,0.25,45,0.94,546,11.38,-,-,89,11.13,2,0.22,-,-,60,6.67,-,-,84,9.33
Tokushima,9332,252.22,551,23.96,202,8.78,459,19.96,3317,144.22,90,3.91,4,0.17,111,4.83,206,8.96,3,0.13,3,0.13,153,6.65,1,0.25,10,2.5,1,0.14,-,-,14,2,-,-,52,7.43
Kagawa,12944,275.4,162,5.79,291,10.39,629,22.46,3905,139.46,110,3.93,3,0.11,219,7.82,181,6.46,8,0.29,10,0.36,166,5.93,1,0.2,26,5.2,1,0.2,9,1.8,36,7.2,1,0.2,127,25.4
Ehime,20925,343.03,461,12.46,145,3.92,1917,51.81,6220,168.11,151,4.08,24,0.65,341,9.22,360,9.73,10,0.27,17,0.46,127,3.43,1,0.13,247,30.88,1,0.17,3,0.5,19,3.17,-,-,72,12
Kochi,14782,307.96,540,18,43,1.43,1173,39.1,3161,105.37,107,3.57,11,0.37,95,3.17,133,4.43,34,1.13,10,0.33,248,8.27,-,-,5,1.67,-,-,3,0.38,64,8,23,2.88,210,26.25
Fukuoka,81119,409.69,1906,15.88,1146,9.55,6424,53.53,16284,135.7,1108,9.23,67,0.56,1220,10.17,1228,10.23,44,0.37,40,0.33,2452,20.43,12,0.46,529,20.35,12,0.86,21,1.5,317,22.64,-,-,18,1.29
Saga,12237,313.77,370,16.09,256,11.13,705,30.65,1801,78.3,135,5.87,15,0.65,266,11.57,258,11.22,4,0.17,5,0.22,1008,43.83,-,-,67,16.75,1,0.17,4,0.67,61,10.17,-,-,48,8
Nagasaki,23332,338.14,575,13.07,235,5.34,1884,42.82,3206,72.86,302,6.86,29,0.66,297,6.75,248,5.64,5,0.11,25,0.57,723,16.43,1,0.13,225,28.13,2,0.17,17,1.42,91,7.58,-,-,38,3.17
Kumamoto,22481,284.57,749,15.29,383,7.82,1218,24.86,8558,174.65,217,4.43,50,1.02,1103,22.51,443,9.04,9,0.18,51,1.04,1217,24.84,-,-,394,43.78,2,0.13,24,1.6,82,5.47,2,0.13,160,10.67
Oita,19131,329.84,574,15.94,262,7.28,2242,62.28,6942,192.83,375,10.42,16,0.44,601,16.69,349,9.69,16,0.44,11,0.31,207,5.75,2,0.4,66,13.2,-,-,-,-,61,5.55,-,-,16,1.45
Miyazaki,20703,350.9,704,19.56,332,9.22,1520,42.22,6265,174.03,192,5.33,47,1.31,475,13.19,474,13.17,5,0.14,14,0.39,1690,46.94,5,0.83,383,63.83,2,0.29,10,1.43,29,4.14,-,-,61,8.71
Kagoshima,33873,364.23,1083,19.69,684,12.44,3482,63.31,8471,154.02,592,10.76,33,0.6,521,9.47,344,6.25,16,0.29,37,0.67,1279,23.25,-,-,85,12.14,2,0.17,3,0.25,38,3.17,-,-,95,7.92
Okinawa,24375,420.26,572,16.82,118,3.47,687,20.21,1945,57.21,314,9.24,71,2.09,76,2.24,104,3.06,76,2.24,36,1.06,1279,37.62,7,0.78,123,13.67,9,1.29,11,1.57,113,16.14,1,0.14,39,5.57
