"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"28th week, 2022",,,,,,"Data collected as of July 20, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Chiba,26,0.13,509,3.98,410,3.2,1021,7.98,16688,130.38,271,2.12,2609,20.38,37,0.29,1147,8.96,571,4.46,160,1.25,5,0.16,122,3.81,7,0.78,6,0.67,3,0.33,-,-,-,-
Tokyo,35,0.09,1256,4.93,884,3.47,1089,4.27,38833,152.29,462,1.81,2390,9.37,99,0.39,2351,9.22,789,3.09,252,0.99,-,-,160,4.32,11,0.46,7,0.29,2,0.08,13,0.54,4,0.17
Kanagawa,36,0.1,1339,6.06,581,2.63,1246,5.64,27188,123.02,421,1.9,1732,7.84,89,0.4,1841,8.33,424,1.92,210,0.95,6,0.12,408,8.16,3,0.27,17,1.55,6,0.55,1,0.09,3,0.27
Niigata,7,0.08,47,0.84,682,12.18,1558,27.82,4991,89.13,158,2.82,1515,27.05,23,0.41,595,10.63,443,7.91,70,1.25,7,0.7,28,2.8,4,0.33,3,0.25,5,0.42,-,-,1,0.08
Toyama,1,0.02,655,22.59,341,11.76,328,11.31,4917,169.55,70,2.41,409,14.1,10,0.34,220,7.59,105,3.62,10,0.34,-,-,18,2.57,2,0.4,-,-,1,0.2,-,-,-,-
Ishikawa,5,0.1,57,1.97,294,10.14,223,7.69,4822,166.28,100,3.45,97,3.34,9,0.31,239,8.24,23,0.79,12,0.41,-,-,15,2.14,3,0.6,6,1.2,7,1.4,-,-,1,0.2
Fukui,1,0.03,381,16.57,194,8.43,248,10.78,3650,158.7,32,1.39,1238,53.83,33,1.43,188,8.17,148,6.43,15,0.65,-,-,7,2.33,3,0.5,1,0.17,5,0.83,-,-,-,-
Yamanashi,2,0.05,14,0.58,11,0.46,28,1.17,2348,97.83,47,1.96,127,5.29,5,0.21,143,5.96,84,3.5,14,0.58,-,-,18,2,1,0.1,4,0.4,2,0.2,-,-,1,0.1
Nagano,27,0.31,106,2,136,2.57,205,3.87,7391,139.45,151,2.85,313,5.91,20,0.38,405,7.64,126,2.38,35,0.66,-,-,30,2.73,2,0.18,4,0.36,-,-,-,-,3,0.27
Gifu,15,0.17,1352,26,267,5.13,208,4,4746,91.27,59,1.13,86,1.65,2,0.04,303,5.83,18,0.35,20,0.38,-,-,17,1.55,-,-,1,0.2,1,0.2,-,-,-,-
Shizuoka,15,0.11,411,4.62,475,5.34,444,4.99,11946,134.22,143,1.61,545,6.12,54,0.61,762,8.56,285,3.2,92,1.03,1,0.05,85,3.86,9,0.9,10,1,4,0.4,-,-,-,-
Aichi,52,0.27,4553,25.02,515,2.83,1572,8.64,20220,111.1,245,1.35,532,2.92,31,0.17,1090,5.99,174,0.96,126,0.69,1,0.03,81,2.31,12,0.8,10,0.67,-,-,-,-,1,0.07
Mie,11,0.16,1276,29,279,6.34,279,6.34,6082,138.23,102,2.32,256,5.82,10,0.23,371,8.43,39,0.89,11,0.25,1,0.08,9,0.75,3,0.33,8,0.89,2,0.22,-,-,-,-
Shiga,15,0.25,204,5.67,152,4.22,267,7.42,3709,103.03,132,3.67,240,6.67,3,0.08,294,8.17,78,2.17,23,0.64,-,-,9,1.13,3,0.43,1,0.14,1,0.14,-,-,1,0.14
Kyoto,35,0.28,658,8.77,638,8.51,526,7.01,6708,89.44,112,1.49,247,3.29,25,0.33,399,5.32,63,0.84,47,0.63,-,-,34,2,2,0.33,2,0.33,-,-,2,0.33,1,0.17
Osaka,143,0.48,4110,20.97,1588,8.1,1579,8.06,22539,114.99,359,1.83,588,3,59,0.3,1517,7.74,152,0.78,167,0.85,9,0.18,146,2.86,1,0.06,7,0.44,-,-,-,-,2,0.13
Hyogo,50,0.25,1524,11.91,726,5.67,850,6.64,19182,149.86,208,1.63,479,3.74,60,0.47,964,7.53,94,0.73,104,0.81,-,-,174,4.97,5,0.36,14,1,-,-,-,-,2,0.14
Nara,4,0.07,351,10.32,179,5.26,147,4.32,4047,119.03,50,1.47,118,3.47,3,0.09,286,8.41,28,0.82,21,0.62,-,-,51,5.1,-,-,2,0.33,1,0.17,-,-,-,-
Wakayama,2,0.04,158,5.45,177,6.1,186,6.41,2813,97,60,2.07,82,2.83,3,0.1,271,9.34,16,0.55,20,0.69,-,-,21,5.25,2,0.18,6,0.55,18,1.64,-,-,1,0.09
Tottori,3,0.1,59,3.11,162,8.53,969,51,2256,118.74,23,1.21,375,19.74,7,0.37,170,8.95,54,2.84,3,0.16,-,-,22,4.4,3,0.6,5,1,-,-,-,-,-,-
Shimane,-,-,622,28.27,125,5.68,149,6.77,3014,137,61,2.77,600,27.27,3,0.14,293,13.32,32,1.45,13,0.59,-,-,3,1,7,0.88,5,0.63,-,-,-,-,1,0.13
Okayama,40,0.48,197,3.65,230,4.26,202,3.74,7318,135.52,119,2.2,224,4.15,28,0.52,449,8.31,59,1.09,62,1.15,3,0.25,16,1.33,5,1,1,0.2,4,0.8,-,-,-,-
Hiroshima,12,0.11,800,11.27,603,8.49,373,5.25,9782,137.77,101,1.42,1080,15.21,19,0.27,530,7.46,208,2.93,48,0.68,3,0.16,129,6.79,2,0.1,1,0.05,2,0.1,-,-,2,0.1
Yamaguchi,6,0.09,303,6.73,248,5.51,797,17.71,5938,131.96,88,1.96,143,3.18,12,0.27,466,10.36,140,3.11,36,0.8,-,-,56,6.22,-,-,-,-,6,0.67,-,-,-,-
Tokushima,1,0.03,41,1.78,159,6.91,79,3.43,2481,107.87,35,1.52,83,3.61,3,0.13,233,10.13,6,0.26,13,0.57,-,-,3,0.75,3,0.43,3,0.43,2,0.29,-,-,-,-
Kagawa,3,0.06,4,0.14,212,7.57,167,5.96,4896,174.86,63,2.25,102,3.64,15,0.54,325,11.61,14,0.5,30,1.07,-,-,13,2.6,1,0.2,1,0.2,1,0.2,-,-,1,0.2
Ehime,13,0.22,723,20.08,189,5.25,434,12.06,7383,205.08,89,2.47,69,1.92,17,0.47,484,13.44,12,0.33,40,1.11,-,-,147,21,1,0.17,-,-,-,-,-,-,3,0.5
Kochi,9,0.2,28,1,224,8,211,7.54,2417,86.32,65,2.32,31,1.11,10,0.36,266,9.5,16,0.57,20,0.71,-,-,11,3.67,4,0.5,-,-,5,0.63,-,-,7,0.88
Fukuoka,19,0.1,2535,21.13,1040,8.67,3246,27.05,21350,177.92,358,2.98,748,6.23,37,0.31,1777,14.81,119,0.99,135,1.13,4,0.15,88,3.38,3,0.2,10,0.67,2,0.13,-,-,-,-
Saga,3,0.08,352,16,268,12.18,257,11.68,2824,128.36,66,3,231,10.5,9,0.41,416,18.91,12,0.55,9,0.41,1,0.25,14,3.5,4,0.67,6,1,1,0.17,-,-,4,0.67
Nagasaki,6,0.09,1021,23.74,317,7.37,1195,27.79,4139,96.26,77,1.79,257,5.98,25,0.58,434,10.09,35,0.81,31,0.72,8,1.14,59,8.43,11,0.92,3,0.25,1,0.08,-,-,4,0.33
Kumamoto,5,0.06,881,17.98,251,5.12,201,4.1,8393,171.29,147,3,413,8.43,23,0.47,811,16.55,117,2.39,29,0.59,-,-,83,9.22,1,0.07,8,0.53,2,0.13,-,-,4,0.27
Oita,7,0.12,536,14.89,219,6.08,260,7.22,9795,272.08,99,2.75,530,14.72,21,0.58,495,13.75,61,1.69,43,1.19,-,-,30,6,-,-,1,0.09,4,0.36,-,-,-,-
Miyazaki,14,0.24,1637,45.47,306,8.5,565,15.69,6731,186.97,108,3,414,11.5,12,0.33,585,16.25,52,1.44,34,0.94,-,-,67,11.17,-,-,-,-,-,-,-,-,-,-
Kagoshima,11,0.12,736,13.89,910,17.17,540,10.19,10590,199.81,124,2.34,1824,34.42,17,0.32,596,11.25,212,4,67,1.26,-,-,67,9.57,2,0.18,8,0.73,-,-,-,-,3,0.27
Okinawa,15,0.27,191,5.79,144,4.36,497,15.06,1633,49.48,95,2.88,2010,60.91,10,0.3,217,6.58,100,3.03,36,1.09,3,0.33,72,8,11,1.57,24,3.43,3,0.43,-,-,1,0.14
