"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"47th week, 2019",,,,,,"Data collected as of November 27, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Toyama,11478,239.13,1061,36.59,714,24.62,2529,87.21,7829,269.97,384,13.24,3619,124.79,1563,53.9,513,17.69,1114,38.41,50,1.72,13,1.86,83,11.86,6,1.2,4,0.8,19,3.8,-,-,18,3.6
Ishikawa,16336,340.33,1243,42.86,879,30.31,4495,155,7168,247.17,409,14.1,4083,140.79,1418,48.9,482,16.62,743,25.62,59,2.03,1,0.14,163,23.29,3,0.6,13,2.6,96,19.2,-,-,72,14.4
Fukui,11123,308.97,1187,53.95,842,38.27,2634,119.73,6227,283.05,393,17.86,4361,198.23,768,34.91,436,19.82,755,34.32,90,4.09,-,-,111,37,12,2,11,1.83,25,4.17,5,0.83,77,12.83
Yamanashi,11715,285.73,474,19.75,179,7.46,1175,48.96,3970,165.42,301,12.54,2874,119.75,820,34.17,270,11.25,368,15.33,97,4.04,5,0.56,350,38.89,8,0.8,13,1.3,90,9,-,-,57,5.7
Nagano,28976,336.93,1297,24.47,647,12.21,3828,72.23,13049,246.21,652,12.3,7495,141.42,2802,52.87,744,14.04,1788,33.74,123,2.32,4,0.4,133,13.3,9,0.82,11,1,84,7.64,-,-,240,21.82
Gifu,26162,304.21,1436,27.62,764,14.69,2192,42.15,6800,130.77,353,6.79,4613,88.71,1134,21.81,669,12.87,881,16.94,92,1.77,3,0.27,164,14.91,-,-,3,0.6,58,11.6,1,0.2,116,23.2
Shizuoka,42001,304.36,3121,35.07,1591,17.88,6619,74.37,20662,232.16,844,9.48,10750,120.79,2629,29.54,1257,14.12,2482,27.89,434,4.88,3,0.14,739,33.59,10,1,23,2.3,84,8.4,1,0.1,20,2
Aichi,75384,386.58,5676,31.19,2629,14.45,12764,70.13,33278,182.85,1721,9.46,19470,106.98,5664,31.12,2559,14.06,4001,21.98,556,3.05,7,0.2,607,17.34,17,1.21,41,2.93,243,17.36,1,0.07,378,27
Mie,17901,252.13,2089,47.48,800,18.18,3540,80.45,10146,230.59,446,10.14,5473,124.39,869,19.75,836,19,1431,32.52,106,2.41,1,0.08,46,3.83,12,1.33,24,2.67,61,6.78,2,0.22,84,9.33
Shiga,14240,273.85,823,26.55,684,22.06,1796,57.94,6105,196.94,364,11.74,3492,112.65,1206,38.9,360,11.61,1125,36.29,101,3.26,-,-,65,8.13,10,1.43,9,1.29,22,3.14,1,0.14,43,6.14
Kyoto,33462,267.7,1877,24.7,1366,17.97,4881,64.22,15472,203.58,952,12.53,6644,87.42,2620,34.47,1006,13.24,1398,18.39,190,2.5,-,-,208,12.24,4,0.57,24,3.43,82,11.71,-,-,130,18.57
Osaka,74680,248.11,11800,59.9,4568,23.19,19321,98.08,47785,242.56,2734,13.88,20321,103.15,6275,31.85,3528,17.91,5680,28.83,774,3.93,18,0.35,803,15.75,15,0.94,25,1.56,103,6.44,-,-,381,23.81
Hyogo,49466,249.83,6188,48.34,3090,24.14,8359,65.3,34969,273.2,1756,13.72,17097,133.57,4569,35.7,1915,14.96,2599,20.3,361,2.82,12,0.35,1054,31,33,2.36,56,4,136,9.71,1,0.07,236,16.86
Nara,11793,214.42,1877,55.21,737,21.68,2643,77.74,7745,227.79,359,10.56,3150,92.65,692,20.35,600,17.65,833,24.5,83,2.44,-,-,271,27.1,15,2.5,21,3.5,67,11.17,-,-,81,13.5
Wakayama,9243,188.63,1369,45.63,441,14.7,1201,40.03,5452,181.73,233,7.77,2694,89.8,992,33.07,470,15.67,748,24.93,87,2.9,15,3.75,80,20,8,0.73,15,1.36,107,9.73,2,0.18,98,8.91
Tottori,7381,254.52,849,44.68,672,35.37,3527,185.63,5089,267.84,270,14.21,2872,151.16,402,21.16,329,17.32,521,27.42,38,2,1,0.2,174,34.8,4,0.8,9,1.8,49,9.8,1,0.2,43,8.6
Shimane,7560,204.32,1002,45.55,370,16.82,1610,73.18,6042,274.64,214,9.73,2641,120.05,254,11.55,519,23.59,203,9.23,68,3.09,-,-,25,8.33,8,1,26,3.25,32,4,2,0.25,26,3.25
Okayama,19972,237.76,1588,29.41,1104,20.44,3294,61,14102,261.15,524,9.7,6267,116.06,712,13.19,692,12.81,1295,23.98,178,3.3,14,1.27,262,23.82,11,2.2,7,1.4,24,4.8,1,0.2,46,9.2
Hiroshima,28191,249.48,3200,45.71,1813,25.9,5392,77.03,17112,244.46,671,9.59,5820,83.14,1055,15.07,1129,16.13,1899,27.13,556,7.94,12,0.67,583,32.39,9,0.45,15,0.75,86,4.3,2,0.1,93,4.65
Yamaguchi,18164,275.21,3318,72.13,677,14.72,3698,80.39,9265,201.41,392,8.52,6461,140.46,952,20.7,1013,22.02,2010,43.7,158,3.43,1,0.13,216,27,7,0.78,6,0.67,121,13.44,-,-,53,5.89
Tokushima,8235,222.57,1829,79.52,425,18.48,684,29.74,5705,248.04,218,9.48,2004,87.13,577,25.09,415,18.04,480,20.87,49,2.13,3,0.75,112,28,2,0.29,7,1,102,14.57,1,0.14,8,1.14
Kagawa,11431,243.21,1677,59.89,822,29.36,2219,79.25,8327,297.39,328,11.71,4436,158.43,992,35.43,654,23.36,1034,36.93,232,8.29,6,1.2,69,13.8,4,0.8,5,1,84,16.8,1,0.2,24,4.8
Ehime,15440,257.33,1983,53.59,746,20.16,4341,117.32,12629,341.32,466,12.59,4426,119.62,974,26.32,993,26.84,886,23.95,448,12.11,1,0.13,963,120.38,2,0.33,5,0.83,48,8,-,-,13,2.17
Kochi,13959,290.81,1250,41.67,740,24.67,2849,94.97,4913,163.77,358,11.93,2635,87.83,688,22.93,466,15.53,758,25.27,46,1.53,1,0.33,59,19.67,2,0.25,5,0.63,129,16.13,4,0.5,92,11.5
Fukuoka,70729,357.22,7849,65.41,3681,30.68,19431,161.93,35636,296.97,2711,22.59,19226,160.22,7045,58.71,3370,28.08,5171,43.09,1255,10.46,14,0.54,1336,51.38,31,2.07,30,2,113,7.53,2,0.13,95,6.33
Saga,10876,286.21,1319,57.35,848,36.87,1903,82.74,3515,152.83,391,17,3165,137.61,935,40.65,705,30.65,1035,45,41,1.78,1,0.33,173,57.67,6,1,10,1.67,35,5.83,-,-,62,10.33
Nagasaki,22991,333.2,2126,49.44,965,22.44,3162,73.53,6024,140.09,535,12.44,4557,105.98,1548,36,833,19.37,1128,26.23,173,4.02,5,0.63,221,27.63,9,0.75,28,2.33,98,8.17,-,-,59,4.92
Kumamoto,22924,290.18,2828,57.71,1152,23.51,4328,88.33,15703,320.47,599,12.22,6124,124.98,1187,24.22,1528,31.18,2630,53.67,378,7.71,1,0.11,930,103.33,5,0.33,28,1.87,35,2.33,2,0.13,175,11.67
Oita,19903,343.16,1517,42.14,1087,30.19,2891,80.31,14200,394.44,650,18.06,3738,103.83,1242,34.5,966,26.83,1741,48.36,535,14.86,-,-,183,36.6,2,0.18,11,1,72,6.55,-,-,21,1.91
Miyazaki,19351,333.64,2943,84.09,1443,41.23,4289,122.54,11373,324.94,534,15.26,4022,114.91,1240,35.43,1197,34.2,2044,58.4,170,4.86,1,0.17,568,94.67,-,-,1,0.14,11,1.57,-,-,24,3.43
Kagoshima,28654,311.46,3101,57.43,2532,46.89,4607,85.31,16921,313.35,953,17.65,6973,129.13,1335,24.72,1129,20.91,2743,50.8,314,5.81,3,0.43,613,87.57,6,0.5,3,0.25,20,1.67,-,-,36,3
Okinawa,43471,762.65,2567,77.79,1434,43.45,1897,57.48,4828,146.3,594,18,2365,71.67,1018,30.85,615,18.64,481,14.58,144,4.36,3,0.38,667,83.38,15,2.14,41,5.86,84,12,9,1.29,23,3.29
