"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19th week, 2017",,,,,,"Data collected as of May 17, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Nara,10201,188.91,442,13,386,11.35,1304,38.35,2473,72.74,160,4.71,127,3.74,33,0.97,288,8.47,2,0.06,22,0.65,515,15.15,-,-,84,8.4,9,1.5,8,1.33,73,12.17,1,0.17,44,7.33
Wakayama,8382,171.06,210,7,193,6.43,353,11.77,2660,88.67,157,5.23,18,0.6,28,0.93,233,7.77,6,0.2,13,0.43,1130,37.67,11,2.75,20,5,3,0.27,9,0.82,39,3.55,4,0.36,47,4.27
Tottori,5959,205.48,40,2.11,172,9.05,2141,112.68,1880,98.95,257,13.53,15,0.79,25,1.32,138,7.26,6,0.32,23,1.21,555,29.21,2,0.4,60,12,2,0.4,13,2.6,34,6.8,-,-,61,12.2
Shimane,7196,189.37,67,2.91,181,7.87,1183,51.43,2350,102.17,125,5.43,83,3.61,182,7.91,254,11.04,8,0.35,13,0.57,670,29.13,-,-,1,0.33,-,-,8,1,40,5,-,-,30,3.75
Okayama,21844,260.05,172,3.19,483,8.94,1010,18.7,5510,102.04,195,3.61,330,6.11,55,1.02,378,7,5,0.09,45,0.83,394,7.3,8,0.67,119,9.92,2,0.4,4,0.8,28,5.6,1,0.2,21,4.2
Hiroshima,26867,235.68,436,6.14,800,11.27,2917,41.08,6606,93.04,476,6.7,872,12.28,155,2.18,502,7.07,13,0.18,69,0.97,564,7.94,1,0.05,238,12.53,4,0.2,2,0.1,81,4.05,1,0.05,92,4.6
Yamaguchi,19471,286.34,459,9.56,492,10.25,1896,39.5,3872,80.67,269,5.6,191,3.98,104,2.17,467,9.73,9,0.19,43,0.9,1804,37.58,-,-,101,11.22,5,0.56,2,0.22,89,9.89,1,0.11,71,7.89
Tokushima,8408,227.24,257,11.17,155,6.74,704,30.61,2465,107.17,83,3.61,65,2.83,45,1.96,243,10.57,5,0.22,8,0.35,363,15.78,1,0.25,12,3,-,-,-,-,9,1.5,-,-,9,1.5
Kagawa,8996,191.4,185,6.61,251,8.96,1160,41.43,4492,160.43,105,3.75,146,5.21,49,1.75,247,8.82,3,0.11,40,1.43,544,19.43,2,0.4,21,4.2,3,0.6,3,0.6,42,8.4,-,-,137,27.4
Ehime,16335,267.79,187,5.05,153,4.14,1753,47.38,5930,160.27,232,6.27,297,8.03,182,4.92,441,11.92,3,0.08,35,0.95,1316,35.57,-,-,201,25.13,1,0.17,1,0.17,37,6.17,-,-,20,3.33
Kochi,14585,303.85,220,7.33,125,4.17,1141,38.03,2749,91.63,236,7.87,20,0.67,71,2.37,189,6.3,14,0.47,4,0.13,125,4.17,-,-,8,2.67,1,0.13,3,0.38,55,6.88,6,0.75,29,3.63
Fukuoka,71345,360.33,1056,8.8,1081,9.01,7509,62.58,20836,173.63,1285,10.71,1133,9.44,146,1.22,1459,12.16,48,0.4,335,2.79,1663,13.86,-,-,260,10,7,0.47,17,1.13,233,15.53,-,-,41,2.73
Saga,12617,332.03,194,8.82,267,12.14,915,41.59,2693,122.41,239,10.86,387,17.59,22,1,280,12.73,2,0.09,17,0.77,138,6.27,-,-,35,8.75,5,0.83,3,0.5,19,3.17,1,0.17,101,16.83
Nagasaki,22151,316.44,229,5.2,226,5.14,2697,61.3,4260,96.82,199,4.52,279,6.34,20,0.45,344,7.82,11,0.25,16,0.36,363,8.25,4,0.5,40,5,1,0.08,3,0.25,59,4.92,-,-,37,3.08
Kumamoto,23410,292.63,220,4.4,438,8.76,1899,37.98,8217,164.34,469,9.38,647,12.94,62,1.24,622,12.44,-,-,235,4.7,699,13.98,1,0.11,214,23.78,13,0.87,8,0.53,58,3.87,-,-,91,6.07
Oita,19483,335.91,127,3.53,234,6.5,2094,58.17,9573,265.92,343,9.53,40,1.11,20,0.56,455,12.64,10,0.28,21,0.58,302,8.39,-,-,66,13.2,1,0.09,1,0.09,61,5.55,1,0.09,37,3.36
Miyazaki,22846,387.22,389,10.81,463,12.86,1520,42.22,7093,197.03,403,11.19,942,26.17,245,6.81,498,13.83,3,0.08,60,1.67,192,5.33,2,0.4,174,34.8,-,-,1,0.14,16,2.29,-,-,93,13.29
Kagoshima,26536,285.33,788,14.33,990,18,1745,31.73,9588,174.33,470,8.55,718,13.05,49,0.89,375,6.82,6,0.11,83,1.51,1842,33.49,-,-,132,18.86,3,0.25,6,0.5,20,1.67,-,-,90,7.5
Okinawa,19850,348.25,706,20.76,277,8.15,714,21,3143,92.44,401,11.79,45,1.32,28,0.82,177,5.21,43,1.26,36,1.06,66,1.94,1,0.11,123,13.67,7,1,28,4,95,13.57,-,-,80,11.43
