"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4th week, 2021",,,,,,"Data collected as of February 3, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,1,0.01,1,0.02,12,0.25,84,1.75,251,5.23,22,0.46,8,0.17,4,0.08,85,1.77,11,0.23,18,0.38,1,0.08,13,1.08,-,-,3,0.43,10,1.43,-,-,-,-
Gunma,2,0.02,-,-,44,0.81,88,1.63,508,9.41,11,0.2,1,0.02,2,0.04,97,1.8,3,0.06,16,0.3,-,-,28,1.87,2,0.22,-,-,1,0.11,-,-,1,0.11
Saitama,5,0.02,4,0.03,165,1.04,296,1.86,1493,9.39,81,0.51,10,0.06,12,0.08,304,1.91,9,0.06,34,0.21,1,0.03,22,0.56,-,-,2,0.18,1,0.09,-,-,-,-
Chiba,14,0.07,2,0.02,106,0.81,253,1.93,948,7.24,79,0.6,14,0.11,6,0.05,171,1.31,3,0.02,21,0.16,1,0.03,44,1.33,1,0.11,1,0.11,-,-,-,-,1,0.11
Tokyo,17,0.04,35,0.14,129,0.51,341,1.34,3009,11.8,136,0.53,25,0.1,28,0.11,398,1.56,12,0.05,43,0.17,-,-,25,0.68,-,-,2,0.08,5,0.2,1,0.04,-,-
Kanagawa,5,0.01,19,0.08,83,0.37,351,1.55,1944,8.6,97,0.43,6,0.03,17,0.08,302,1.34,2,0.01,27,0.12,2,0.04,54,1.08,1,0.1,-,-,-,-,-,-,-,-
Niigata,8,0.09,-,-,74,1.32,329,5.88,468,8.36,49,0.88,-,-,6,0.11,87,1.55,1,0.02,12,0.21,1,0.1,2,0.2,-,-,-,-,3,0.23,-,-,-,-
Toyama,1,0.02,2,0.07,44,1.52,66,2.28,188,6.48,9,0.31,3,0.1,4,0.14,44,1.52,3,0.1,4,0.14,-,-,1,0.14,-,-,1,0.2,4,0.8,-,-,-,-
Ishikawa,-,-,-,-,56,1.93,124,4.28,197,6.79,29,1,1,0.03,1,0.03,53,1.83,-,-,4,0.14,-,-,1,0.14,-,-,-,-,3,0.6,-,-,-,-
Fukui,-,-,-,-,36,1.57,53,2.3,226,9.83,19,0.83,-,-,-,-,32,1.39,5,0.22,3,0.13,-,-,1,0.33,2,0.33,-,-,-,-,-,-,-,-
Yamanashi,-,-,-,-,2,0.08,38,1.58,166,6.92,5,0.21,-,-,1,0.04,20,0.83,-,-,5,0.21,-,-,15,1.67,-,-,-,-,2,0.2,-,-,-,-
Nagano,2,0.02,-,-,14,0.26,114,2.11,458,8.48,18,0.33,3,0.06,1,0.02,78,1.44,5,0.09,6,0.11,-,-,4,0.36,-,-,1,0.1,-,-,-,-,-,-
Gifu,6,0.07,1,0.02,40,0.75,60,1.13,171,3.23,17,0.32,2,0.04,4,0.08,61,1.15,-,-,3,0.06,-,-,3,0.27,-,-,-,-,2,0.4,-,-,1,0.2
Shizuoka,1,0.01,1,0.01,96,1.09,155,1.76,865,9.83,36,0.41,2,0.02,4,0.05,114,1.3,3,0.03,14,0.16,-,-,7,0.32,1,0.1,1,0.1,-,-,-,-,-,-
Aichi,13,0.07,28,0.15,108,0.59,359,1.97,1069,5.87,70,0.38,7,0.04,5,0.03,195,1.07,-,-,24,0.13,-,-,11,0.31,-,-,2,0.13,-,-,-,-,-,-
Mie,34,0.49,-,-,27,0.61,48,1.09,671,15.25,31,0.7,2,0.05,4,0.09,74,1.68,2,0.05,3,0.07,-,-,3,0.25,-,-,1,0.11,3,0.33,-,-,-,-
Shiga,10,0.17,-,-,28,0.8,64,1.83,283,8.09,13,0.37,5,0.14,3,0.09,53,1.51,1,0.03,2,0.06,-,-,2,0.25,1,0.14,-,-,-,-,-,-,-,-
Kyoto,37,0.29,7,0.09,43,0.56,158,2.05,638,8.29,33,0.43,6,0.08,1,0.01,66,0.86,9,0.12,8,0.1,-,-,9,0.5,1,0.14,-,-,1,0.14,-,-,-,-
Osaka,20,0.07,183,0.93,153,0.78,368,1.88,2121,10.82,115,0.59,14,0.07,11,0.06,266,1.36,20,0.1,29,0.15,1,0.02,21,0.4,1,0.06,2,0.13,-,-,-,-,-,-
Hyogo,7,0.04,48,0.38,102,0.8,212,1.66,1598,12.48,66,0.52,5,0.04,5,0.04,175,1.37,11,0.09,28,0.22,-,-,27,0.77,1,0.07,-,-,3,0.21,1,0.07,-,-
Nara,-,-,21,0.62,24,0.71,58,1.71,218,6.41,13,0.38,1,0.03,-,-,32,0.94,3,0.09,4,0.12,-,-,9,0.9,1,0.17,-,-,1,0.17,-,-,1,0.17
Wakayama,-,-,-,-,19,0.63,82,2.73,401,13.37,4,0.13,1,0.03,1,0.03,41,1.37,1,0.03,4,0.13,-,-,1,0.25,1,0.09,-,-,5,0.45,-,-,-,-
Tottori,1,0.03,-,-,25,1.32,204,10.74,141,7.42,8,0.42,15,0.79,1,0.05,33,1.74,3,0.16,-,-,-,-,1,0.2,1,0.2,-,-,-,-,-,-,-,-
Shimane,4,0.11,1,0.04,25,1.09,51,2.22,238,10.35,20,0.87,56,2.43,-,-,38,1.65,3,0.13,-,-,-,-,-,-,1,0.13,3,0.38,1,0.13,-,-,-,-
Okayama,24,0.29,1,0.02,63,1.17,82,1.52,513,9.5,18,0.33,11,0.2,-,-,64,1.19,8,0.15,11,0.2,-,-,5,0.42,-,-,1,0.2,1,0.2,-,-,-,-
Hiroshima,4,0.04,20,0.28,72,1.01,86,1.21,835,11.76,29,0.41,46,0.65,5,0.07,95,1.34,32,0.45,12,0.17,-,-,12,0.63,-,-,-,-,5,0.24,-,-,1,0.05
Yamaguchi,1,0.01,7,0.15,30,0.65,144,3.13,585,12.72,21,0.46,3,0.07,3,0.07,90,1.96,1,0.02,6,0.13,-,-,12,1.33,-,-,1,0.11,1,0.11,-,-,-,-
Tokushima,-,-,7,0.3,27,1.17,43,1.87,258,11.22,10,0.43,-,-,-,-,30,1.3,9,0.39,3,0.13,-,-,-,-,-,-,1,0.14,1,0.14,-,-,-,-
Kagawa,1,0.02,1,0.04,42,1.5,71,2.54,348,12.43,23,0.82,18,0.64,3,0.11,44,1.57,41,1.46,6,0.21,-,-,4,0.8,-,-,-,-,-,-,-,-,-,-
Ehime,2,0.03,-,-,38,1.03,124,3.35,451,12.19,11,0.3,16,0.43,3,0.08,84,2.27,33,0.89,5,0.14,1,0.13,39,4.88,-,-,-,-,-,-,-,-,1,0.17
Kochi,-,-,-,-,15,0.54,39,1.39,134,4.79,19,0.68,37,1.32,3,0.11,39,1.39,27,0.96,1,0.04,-,-,-,-,-,-,-,-,1,0.13,-,-,1,0.13
Fukuoka,3,0.02,298,2.48,156,1.3,872,7.27,2141,17.84,68,0.57,21,0.18,6,0.05,274,2.28,17,0.14,29,0.24,-,-,40,1.54,-,-,1,0.07,-,-,-,-,-,-
Saga,-,-,92,4,32,1.39,101,4.39,233,10.13,15,0.65,2,0.09,-,-,45,1.96,1,0.04,2,0.09,-,-,1,0.25,-,-,-,-,2,0.33,-,-,-,-
Nagasaki,3,0.04,123,2.86,53,1.23,196,4.56,608,14.14,33,0.77,14,0.33,2,0.05,75,1.74,-,-,9,0.21,-,-,2,0.25,1,0.08,2,0.17,4,0.33,-,-,1,0.08
Kumamoto,2,0.03,172,3.44,47,0.94,110,2.2,1282,25.64,21,0.42,50,1,1,0.02,140,2.8,3,0.06,6,0.12,-,-,23,2.56,-,-,1,0.07,-,-,-,-,1,0.07
Oita,1,0.02,-,-,23,0.64,90,2.5,914,25.39,34,0.94,4,0.11,-,-,76,2.11,-,-,8,0.22,-,-,2,0.4,-,-,-,-,3,0.27,-,-,-,-
Miyazaki,1,0.02,272,7.56,75,2.08,246,6.83,971,26.97,26,0.72,88,2.44,1,0.03,97,2.69,9,0.25,5,0.14,-,-,12,2,-,-,-,-,-,-,-,-,-,-
Kagoshima,3,0.03,391,7.24,132,2.44,218,4.04,1890,35,39,0.72,33,0.61,3,0.06,61,1.13,8,0.15,9,0.17,-,-,8,1.14,-,-,-,-,-,-,-,-,-,-
Okinawa,3,0.05,127,3.74,62,1.82,63,1.85,139,4.09,36,1.06,41,1.21,-,-,22,0.65,15,0.44,3,0.09,-,-,18,2,4,0.57,1,0.14,-,-,-,-,-,-
