"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13th week, 2019",,,,,,"Data collected as of April 3, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Hyogo,46585,235.28,1141,8.91,682,5.33,2505,19.57,12247,95.68,560,4.38,277,2.16,837,6.54,404,3.16,24,0.19,69,0.54,8,0.24,239,7.03,12,0.86,8,0.57,24,1.71,1,0.07,67,4.79
Nara,11054,200.98,265,7.79,170,5,765,22.5,2723,80.09,118,3.47,92,2.71,53,1.56,134,3.94,9,0.26,15,0.44,-,-,83,8.3,2,0.33,3,0.5,18,3,-,-,23,3.83
Wakayama,8833,180.27,393,13.1,94,3.13,317,10.57,1964,65.47,65,2.17,31,1.03,242,8.07,108,3.6,6,0.2,15,0.5,6,1.5,31,7.75,1,0.09,4,0.36,25,2.27,1,0.09,38,3.45
Tottori,6799,234.45,88,4.63,89,4.68,1176,61.89,1954,102.84,85,4.47,196,10.32,33,1.74,77,4.05,9,0.47,12,0.63,1,0.2,81,16.2,1,0.2,-,-,2,0.4,-,-,3,0.6
Shimane,7009,184.45,135,5.87,110,4.78,659,28.65,2113,91.87,103,4.48,125,5.43,29,1.26,116,5.04,8,0.35,23,1,-,-,4,1.33,1,0.13,2,0.25,3,0.38,1,0.13,6,0.75
Okayama,19023,226.46,194,3.59,208,3.85,1279,23.69,5387,99.76,158,2.93,55,1.02,130,2.41,162,3,12,0.22,45,0.83,-,-,77,6.42,1,0.2,1,0.2,3,0.6,-,-,10,2
Hiroshima,25513,223.8,428,6.03,358,5.04,1949,27.45,6731,94.8,214,3.01,97,1.37,226,3.18,265,3.73,12,0.17,168,2.37,1,0.05,140,7.37,2,0.1,4,0.19,22,1.05,-,-,33,1.57
Yamaguchi,16808,254.67,757,16.46,157,3.41,1364,29.65,3604,78.35,101,2.2,102,2.22,253,5.5,228,4.96,18,0.39,55,1.2,1,0.11,84,9.33,3,0.33,-,-,16,1.78,-,-,39,4.33
Tokushima,7790,210.54,412,17.91,75,3.26,228,9.91,2262,98.35,47,2.04,85,3.7,36,1.57,86,3.74,1,0.04,8,0.35,-,-,34,8.5,-,-,-,-,5,0.71,-,-,1,0.14
Kagawa,10747,228.66,164,5.86,161,5.75,698,24.93,2746,98.07,61,2.18,9,0.32,143,5.11,160,5.71,5,0.18,63,2.25,4,0.8,17,3.4,1,0.2,2,0.4,10,2,1,0.2,4,0.8
Ehime,13868,227.34,162,4.38,147,3.97,1571,42.46,4775,129.05,163,4.41,22,0.59,147,3.97,241,6.51,8,0.22,49,1.32,-,-,301,37.63,-,-,1,0.17,10,1.67,-,-,3,0.5
Kochi,13580,282.92,239,7.97,59,1.97,839,27.97,1850,61.67,103,3.43,14,0.47,109,3.63,96,3.2,5,0.17,5,0.17,-,-,22,7.33,1,0.13,-,-,33,4.13,3,0.38,29,3.63
Fukuoka,64103,323.75,1300,10.83,878,7.32,5975,49.79,12123,101.03,790,6.58,407,3.39,1423,11.86,839,6.99,56,0.47,342,2.85,6,0.23,352,13.54,5,0.33,7,0.47,27,1.8,-,-,57,3.8
Saga,9647,247.36,135,5.87,142,6.17,522,22.7,1407,61.17,128,5.57,170,7.39,212,9.22,162,7.04,15,0.65,8,0.35,-,-,12,3,1,0.17,1,0.17,7,1.17,-,-,32,5.33
Nagasaki,20648,294.97,153,3.48,369,8.39,1010,22.95,1839,41.8,164,3.73,176,4,176,4,206,4.68,7,0.16,36,0.82,3,0.38,106,13.25,3,0.25,7,0.58,20,1.67,-,-,5,0.42
Kumamoto,21219,265.24,441,8.82,285,5.7,1439,28.78,4963,99.26,233,4.66,290,5.8,145,2.9,384,7.68,79,1.58,75,1.5,1,0.11,255,28.33,1,0.07,4,0.27,12,0.8,-,-,46,3.07
Oita,18742,323.14,203,5.64,330,9.17,1015,28.19,4643,128.97,195,5.42,74,2.06,96,2.67,214,5.94,6,0.17,265,7.36,-,-,70,14,1,0.09,-,-,24,2.18,-,-,7,0.64
Miyazaki,17693,305.05,148,4.11,311,8.64,1415,39.31,4553,126.47,234,6.5,155,4.31,339,9.42,272,7.56,44,1.22,53,1.47,-,-,217,36.17,-,-,-,-,-,-,-,-,12,1.71
Kagoshima,25074,272.54,385,7.13,730,13.52,1860,34.44,5991,110.94,389,7.2,117,2.17,122,2.26,251,4.65,34,0.63,89,1.65,1,0.14,175,25,3,0.25,-,-,2,0.17,-,-,4,0.33
Okinawa,18843,324.88,105,3.09,99,2.91,706,20.76,1180,34.71,220,6.47,156,4.59,537,15.79,156,4.59,12,0.35,38,1.12,-,-,111,12.33,10,1.43,8,1.14,20,2.86,1,0.14,7,1
