"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36th week, 2020",,,,,,"Data collected as of September 9, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,5942,78.18,164,3.42,115,2.4,1487,30.98,2517,52.44,323,6.73,129,2.69,161,3.35,784,16.33,19,0.4,78,1.63,-,-,71,5.92,1,0.14,5,0.71,64,9.14,3,0.43,2,0.29
Gunma,11040,129.88,112,2.11,417,7.87,2001,37.75,4695,88.58,395,7.45,145,2.74,214,4.04,788,14.87,67,1.26,103,1.94,-,-,179,12.79,7,0.78,4,0.44,85,9.44,2,0.22,1,0.11
Saitama,29315,116.79,544,3.42,1124,7.07,8127,51.11,18734,117.82,1622,10.2,667,4.19,495,3.11,2370,14.91,208,1.31,366,2.3,35,0.9,390,10,9,0.82,18,1.64,81,7.36,-,-,1,0.09
Chiba,24827,118.22,311,2.36,494,3.74,8791,66.6,10950,82.95,970,7.35,364,2.76,371,2.81,1574,11.92,108,0.82,295,2.23,6,0.18,317,9.61,9,1,8,0.89,78,8.67,-,-,1,0.11
Tokyo,33388,81.83,537,2.1,992,3.88,11430,44.65,29902,116.8,1923,7.51,834,3.26,395,1.54,3557,13.89,436,1.7,460,1.8,9,0.24,222,6,21,0.88,27,1.13,154,6.42,24,1,5,0.21
Kanagawa,29720,85.65,522,2.33,752,3.36,10247,45.75,19854,88.63,1665,7.43,609,2.72,374,1.67,2726,12.17,177,0.79,413,1.84,4,0.08,821,16.42,8,0.8,17,1.7,44,4.4,1,0.1,3,0.3
Niigata,9882,109.8,410,7.19,1089,19.11,6687,117.32,3865,67.81,631,11.07,216,3.79,163,2.86,898,15.75,39,0.68,105,1.84,18,1.8,94,9.4,5,0.38,4,0.31,92,7.08,3,0.23,1,0.08
Toyama,3564,74.25,74,2.55,334,11.52,2941,101.41,4014,138.41,233,8.03,107,3.69,228,7.86,382,13.17,84,2.9,28,0.97,-,-,16,2.67,1,0.2,7,1.4,58,11.6,1,0.2,4,0.8
Ishikawa,6189,128.94,107,3.69,249,8.59,3348,115.45,3873,133.55,409,14.1,68,2.34,237,8.17,390,13.45,12,0.41,26,0.9,-,-,10,1.43,-,-,5,1,57,11.4,-,-,1,0.2
Fukui,4975,134.46,98,4.26,306,13.3,1354,58.87,3092,134.43,103,4.48,51,2.22,376,16.35,269,11.7,34,1.48,26,1.13,-,-,14,4.67,7,1.17,6,1,16,2.67,3,0.5,-,-
Yamanashi,4328,105.56,42,1.75,48,2,707,29.46,1826,76.08,134,5.58,35,1.46,81,3.38,192,8,12,0.5,35,1.46,1,0.11,146,16.22,6,0.6,3,0.3,41,4.1,1,0.1,-,-
Nagano,11116,129.26,343,6.47,129,2.43,2227,42.02,6745,127.26,385,7.26,117,2.21,576,10.87,655,12.36,238,4.49,69,1.3,1,0.1,60,6,6,0.55,7,0.64,31,2.82,-,-,16,1.45
Gifu,11482,133.51,180,3.46,267,5.13,921,17.71,2813,54.1,125,2.4,104,2,178,3.42,478,9.19,14,0.27,41,0.79,1,0.09,36,3.27,-,-,-,-,36,7.2,-,-,3,0.6
Shizuoka,15955,114.78,262,2.94,591,6.64,4167,46.82,8120,91.24,460,5.17,226,2.54,337,3.79,1097,12.33,90,1.01,171,1.92,1,0.05,205,9.32,10,1,16,1.6,71,7.1,1,0.1,-,-
Aichi,31888,163.53,585,3.21,986,5.42,7043,38.7,14628,80.37,756,4.15,454,2.49,811,4.46,1744,9.58,158,0.87,234,1.29,4,0.11,111,3.17,15,1,26,1.73,161,10.73,1,0.07,7,0.47
Mie,8492,119.61,290,6.59,476,10.82,1648,37.45,4143,94.16,280,6.36,96,2.18,458,10.41,668,15.18,50,1.14,51,1.16,-,-,20,1.82,11,1.22,9,1,62,6.89,-,-,1,0.11
Shiga,7144,127.57,78,2.36,142,4.3,1036,31.39,2649,80.27,137,4.15,114,3.45,150,4.55,337,10.21,143,4.33,45,1.36,1,0.13,6,0.75,11,1.57,5,0.71,39,5.57,-,-,2,0.29
Kyoto,15017,120.14,174,2.29,349,4.59,2971,39.09,5038,66.29,335,4.41,236,3.11,290,3.82,784,10.32,131,1.72,74,0.97,-,-,81,4.76,2,0.33,7,1.17,83,13.83,-,-,-,-
Osaka,42885,143.43,1041,5.31,1316,6.71,7555,38.55,17022,86.85,1194,6.09,502,2.56,724,3.69,2599,13.26,548,2.8,387,1.97,9,0.18,238,4.67,8,0.5,14,0.88,89,5.56,1,0.06,2,0.13
Hyogo,24343,122.94,600,4.69,818,6.39,3214,25.11,13599,106.24,705,5.51,298,2.33,555,4.34,1510,11.8,297,2.32,187,1.46,7,0.2,370,10.57,34,2.43,20,1.43,119,8.5,1,0.07,6,0.43
Nara,5928,107.78,174,5.12,199,5.85,1150,33.82,2928,86.12,164,4.82,143,4.21,277,8.15,448,13.18,94,2.76,22,0.65,2,0.2,64,6.4,6,1,4,0.67,29,4.83,1,0.17,9,1.5
Wakayama,4322,88.2,315,10.86,202,6.97,836,28.83,2025,69.83,127,4.38,37,1.28,214,7.38,368,12.69,38,1.31,22,0.76,5,1.25,12,3,11,1,9,0.82,100,9.09,2,0.18,1,0.09
Tottori,3159,108.93,49,2.58,259,13.63,2307,121.42,2419,127.32,187,9.84,50,2.63,314,16.53,250,13.16,104,5.47,16,0.84,-,-,50,10,3,0.6,2,0.4,29,5.8,-,-,1,0.2
Shimane,3549,93.39,75,3.26,120,5.22,878,38.17,2496,108.52,129,5.61,51,2.22,171,7.43,477,20.74,35,1.52,20,0.87,-,-,3,1,3,0.38,5,0.63,20,2.5,-,-,-,-
Okayama,12125,144.35,142,2.63,517,9.57,1292,23.93,6466,119.74,301,5.57,227,4.2,322,5.96,546,10.11,276,5.11,96,1.78,2,0.17,52,4.33,7,1.4,2,0.4,17,3.4,-,-,1,0.2
Hiroshima,10533,93.21,291,4.16,945,13.5,2619,37.41,8094,115.63,392,5.6,170,2.43,340,4.86,856,12.23,128,1.83,140,2,6,0.33,219,12.17,7,0.35,5,0.25,67,3.35,-,-,11,0.55
Yamaguchi,5478,81.76,545,11.85,285,6.2,1984,43.13,4831,105.02,258,5.61,232,5.04,356,7.74,878,19.09,728,15.83,71,1.54,-,-,67,7.44,-,-,5,0.56,57,6.33,-,-,14,1.56
Tokushima,3092,85.89,124,5.39,170,7.39,396,17.22,2588,112.52,151,6.57,57,2.48,112,4.87,357,15.52,13,0.57,31,1.35,-,-,19,4.75,3,0.5,1,0.17,38,6.33,-,-,1,0.17
Kagawa,5019,109.11,125,4.63,282,10.44,991,36.7,5037,186.56,187,6.93,78,2.89,225,8.33,530,19.63,80,2.96,45,1.67,3,0.75,21,5.25,2,0.5,4,1,46,11.5,1,0.25,3,0.75
Ehime,8121,133.13,112,3.03,197,5.32,2493,67.38,5582,150.86,228,6.16,82,2.22,363,9.81,806,21.78,44,1.19,245,6.62,4,0.5,286,35.75,2,0.33,1,0.17,29,4.83,-,-,6,1
Kochi,7096,154.26,175,6.25,225,8.04,1332,47.57,1957,69.89,170,6.07,398,14.21,232,8.29,354,12.64,55,1.96,79,2.82,-,-,12,4,2,0.25,1,0.13,83,10.38,-,-,7,0.88
Fukuoka,24825,126.02,639,5.37,1451,12.19,14524,122.05,16824,141.38,1650,13.87,1007,8.46,1072,9.01,2649,22.26,3310,27.82,381,3.2,1,0.04,201,8.04,12,0.8,16,1.07,94,6.27,-,-,2,0.13
Saga,4816,123.49,93,4.04,426,18.52,1718,74.7,1891,82.22,216,9.39,269,11.7,302,13.13,524,22.78,871,37.87,26,1.13,-,-,12,4,6,1,6,1,27,4.5,-,-,1,0.17
Nagasaki,9860,140.86,92,2.09,535,12.16,3419,77.7,4081,92.75,445,10.11,268,6.09,457,10.39,649,14.75,1511,34.34,75,1.7,2,0.25,42,5.25,6,0.5,2,0.17,87,7.25,-,-,3,0.25
Kumamoto,6617,82.71,159,3.18,587,11.74,2205,44.1,5380,107.6,543,10.86,696,13.92,794,15.88,1198,23.96,1782,35.64,113,2.26,-,-,259,32.38,3,0.2,7,0.47,39,2.6,1,0.07,4,0.27
Oita,6906,119.07,121,3.36,267,7.42,1563,43.42,7018,194.94,399,11.08,174,4.83,537,14.92,782,21.72,767,21.31,92,2.56,1,0.2,55,11,-,-,2,0.18,91,8.27,-,-,-,-
Miyazaki,8216,141.66,53,1.51,691,19.74,3362,96.06,7371,210.6,366,10.46,208,5.94,437,12.49,968,27.66,404,11.54,99,2.83,-,-,110,18.33,4,0.57,-,-,7,1,-,-,3,0.43
Kagoshima,11144,122.46,601,11.34,1560,29.43,3212,60.6,9274,174.98,518,9.77,870,16.42,470,8.87,950,17.92,1496,28.23,158,2.98,1,0.14,106,15.14,5,0.42,1,0.08,19,1.58,-,-,7,0.58
Okinawa,8170,143.33,131,3.97,545,16.52,1879,56.94,1906,57.76,421,12.76,175,5.3,40,1.21,379,11.48,284,8.61,85,2.58,-,-,161,17.89,17,2.43,22,3.14,42,6,2,0.29,44,6.29
