"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5th week, 2019",,,,,,"Data collected as of February 6, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Hiroshima,17505,153.55,148,2.08,135,1.9,688,9.69,2663,37.51,100,1.41,25,0.35,71,1,92,1.3,9,0.13,47,0.66,-,-,53,2.79,1,0.05,1,0.05,10,0.48,-,-,6,0.29
Yamaguchi,11592,173.01,218,4.64,65,1.38,567,12.06,1265,26.91,47,1,31,0.66,85,1.81,78,1.66,10,0.21,16,0.34,-,-,42,4.67,2,0.22,-,-,9,1,-,-,2,0.22
Tokushima,5706,154.22,97,4.22,14,0.61,93,4.04,1256,54.61,22,0.96,28,1.22,18,0.78,37,1.61,-,-,1,0.04,-,-,8,2,-,-,-,-,1,0.14,-,-,1,0.14
Kagawa,7222,153.66,55,1.96,76,2.71,280,10,1252,44.71,31,1.11,2,0.07,56,2,52,1.86,2,0.07,21,0.75,1,0.2,8,1.6,-,-,1,0.2,7,1.4,1,0.2,2,0.4
Ehime,9382,153.8,75,2.03,70,1.89,526,14.22,2139,57.81,72,1.95,16,0.43,61,1.65,83,2.24,5,0.14,12,0.32,-,-,143,17.88,-,-,1,0.17,5,0.83,-,-,1,0.17
Kochi,11276,234.92,30,1,21,0.7,226,7.53,728,24.27,42,1.4,11,0.37,59,1.97,36,1.2,3,0.1,2,0.07,-,-,6,2,-,-,-,-,13,1.63,1,0.13,5,0.63
Fukuoka,50647,255.79,383,3.19,332,2.77,1868,15.57,3806,31.72,318,2.65,201,1.68,506,4.22,277,2.31,17,0.14,143,1.19,-,-,168,6.46,2,0.13,3,0.2,15,1,-,-,7,0.47
Saga,7698,197.38,39,1.7,29,1.26,178,7.74,406,17.65,61,2.65,74,3.22,79,3.43,52,2.26,5,0.22,2,0.09,-,-,3,0.75,-,-,-,-,2,0.33,-,-,2,0.33
Nagasaki,15282,218.31,67,1.52,116,2.64,347,7.89,754,17.14,90,2.05,67,1.52,63,1.43,72,1.64,-,-,11,0.25,2,0.25,50,6.25,2,0.17,4,0.33,4,0.33,-,-,1,0.08
Kumamoto,17167,214.59,137,2.74,125,2.5,426,8.52,2042,40.84,96,1.92,50,1,39,0.78,138,2.76,6,0.12,30,0.6,-,-,81,9,1,0.07,2,0.13,8,0.53,-,-,3,0.2
Oita,13462,232.1,81,2.25,100,2.78,310,8.61,1852,51.44,72,2,17,0.47,28,0.78,69,1.92,1,0.03,108,3,-,-,34,6.8,1,0.09,-,-,6,0.55,-,-,1,0.09
Miyazaki,12521,215.88,48,1.33,122,3.39,431,11.97,1975,54.86,112,3.11,31,0.86,142,3.94,96,2.67,10,0.28,18,0.5,-,-,136,22.67,-,-,-,-,-,-,-,-,-,-
Kagoshima,20066,218.11,111,2.06,278,5.15,702,13,2420,44.81,194,3.59,41,0.76,52,0.96,93,1.72,5,0.09,37,0.69,-,-,74,10.57,1,0.08,-,-,2,0.17,-,-,-,-
Okinawa,12833,221.26,21,0.62,21,0.62,261,7.68,492,14.47,96,2.82,67,1.97,177,5.21,55,1.62,3,0.09,14,0.41,-,-,39,4.33,6,0.86,2,0.29,7,1,1,0.14,-,-
