"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38th week, 2022",,,,,,"Data collected as of September 28, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Aichi,150,0.77,7566,41.57,616,3.38,1998,10.98,23477,128.99,323,1.77,7021,38.58,45,0.25,1381,7.59,1401,7.7,174,0.96,1,0.03,103,2.94,15,1,13,0.87,-,-,1,0.07,1,0.07
Mie,31,0.44,3606,81.95,314,7.14,338,7.68,7149,162.48,128,2.91,1241,28.2,11,0.25,455,10.34,412,9.36,21,0.48,1,0.09,12,1.09,4,0.44,14,1.56,2,0.22,-,-,-,-
Shiga,25,0.42,832,23.11,177,4.92,345,9.58,4396,122.11,156,4.33,1259,34.97,4,0.11,370,10.28,267,7.42,31,0.86,-,-,16,2,4,0.57,1,0.14,2,0.29,-,-,1,0.14
Kyoto,59,0.48,2419,32.25,754,10.05,871,11.61,7899,105.32,149,1.99,1094,14.59,29,0.39,527,7.03,189,2.52,58,0.77,1,0.06,47,2.76,2,0.33,2,0.33,1,0.17,3,0.5,1,0.17
Osaka,404,1.35,11463,58.48,1890,9.64,2065,10.54,26848,136.98,464,2.37,3219,16.42,83,0.42,1965,10.03,867,4.42,246,1.26,11,0.22,232,4.55,5,0.31,11,0.69,1,0.06,-,-,3,0.19
Hyogo,102,0.52,5618,43.89,850,6.64,1173,9.16,22694,177.3,274,2.14,2037,15.91,71,0.55,1242,9.7,497,3.88,142,1.11,4,0.11,233,6.66,8,0.57,19,1.36,1,0.07,-,-,3,0.21
Nara,13,0.24,1440,43.64,194,5.88,178,5.39,4809,145.73,73,2.21,614,18.61,6,0.18,374,11.33,127,3.85,25,0.76,-,-,72,7.2,2,0.33,2,0.33,1,0.17,-,-,-,-
Wakayama,13,0.27,886,30.55,212,7.31,213,7.34,3264,112.55,67,2.31,314,10.83,5,0.17,348,12,58,2,25,0.86,-,-,23,5.75,3,0.3,8,0.8,21,2.1,-,-,1,0.1
Tottori,4,0.14,457,24.05,189,9.95,1155,60.79,2709,142.58,27,1.42,507,26.68,9,0.47,216,11.37,143,7.53,4,0.21,-,-,28,7,4,0.8,6,1.2,-,-,-,-,1,0.2
Shimane,-,-,948,43.09,142,6.45,168,7.64,3682,167.36,71,3.23,817,37.14,3,0.14,369,16.77,64,2.91,19,0.86,-,-,3,1,12,1.5,6,0.75,-,-,-,-,1,0.13
Okayama,57,0.68,919,17.02,285,5.28,246,4.56,8865,164.17,138,2.56,584,10.81,34,0.63,588,10.89,194,3.59,76,1.41,3,0.25,27,2.25,6,1.2,2,0.4,4,0.8,-,-,-,-
Hiroshima,22,0.19,2375,33.45,728,10.25,494,6.96,11737,165.31,147,2.07,2276,32.06,26,0.37,715,10.07,500,7.04,68,0.96,3,0.16,180,9.47,2,0.1,5,0.25,2,0.1,-,-,2,0.1
Yamaguchi,13,0.2,1736,38.58,278,6.18,918,20.4,6788,150.84,103,2.29,460,10.22,16,0.36,609,13.53,380,8.44,41,0.91,-,-,75,8.33,1,0.11,-,-,8,0.89,-,-,-,-
Tokushima,2,0.05,630,27.39,188,8.17,86,3.74,3089,134.3,46,2,255,11.09,4,0.17,304,13.22,39,1.7,13,0.57,-,-,6,1.5,3,0.43,4,0.57,2,0.29,-,-,-,-
Kagawa,3,0.06,508,18.14,253,9.04,175,6.25,5781,206.46,82,2.93,244,8.71,16,0.57,437,15.61,39,1.39,40,1.43,-,-,19,3.8,1,0.2,1,0.2,1,0.2,-,-,1,0.2
Ehime,16,0.27,1804,50.11,228,6.33,519,14.42,8587,238.53,112,3.11,260,7.22,19,0.53,631,17.53,59,1.64,51,1.42,-,-,212,30.29,1,0.17,1,0.17,-,-,-,-,4,0.67
Kochi,14,0.31,461,17.07,280,10.37,234,8.67,2833,104.93,95,3.52,174,6.44,19,0.7,333,12.33,74,2.74,21,0.78,-,-,16,5.33,5,0.63,-,-,5,0.63,-,-,8,1
Fukuoka,183,0.93,4901,40.84,1216,10.13,4064,33.87,25325,211.04,438,3.65,1973,16.44,55,0.46,2281,19.01,662,5.52,173,1.44,4,0.15,111,4.27,4,0.27,13,0.87,2,0.13,-,-,-,-
Saga,15,0.39,816,37.09,300,13.64,282,12.82,3142,142.82,71,3.23,400,18.18,10,0.45,522,23.73,58,2.64,15,0.68,1,0.25,14,3.5,5,0.83,6,1,3,0.5,-,-,4,0.67
Nagasaki,9,0.13,1188,27.63,358,8.33,1700,39.53,4784,111.26,100,2.33,1131,26.3,29,0.67,551,12.81,92,2.14,37,0.86,10,1.43,76,10.86,12,1,4,0.33,3,0.25,-,-,4,0.33
Kumamoto,38,0.49,1064,21.71,301,6.14,247,5.04,9950,203.06,171,3.49,1039,21.2,34,0.69,1055,21.53,289,5.9,36,0.73,-,-,129,14.33,2,0.13,8,0.53,2,0.13,-,-,4,0.27
Oita,21,0.36,1796,49.89,276,7.67,391,10.86,11734,325.94,134,3.72,1146,31.83,25,0.69,643,17.86,169,4.69,57,1.58,-,-,38,7.6,1,0.09,1,0.09,7,0.64,-,-,-,-
Miyazaki,20,0.35,1937,53.81,349,9.69,617,17.14,7950,220.83,143,3.97,992,27.56,17,0.47,763,21.19,89,2.47,35,0.97,4,0.67,89,14.83,-,-,1,0.14,-,-,-,-,-,-
Kagoshima,26,0.29,981,18.51,988,18.64,615,11.6,11928,225.06,145,2.74,2650,50,24,0.45,784,14.79,395,7.45,82,1.55,-,-,88,12.57,2,0.18,8,0.73,-,-,-,-,4,0.36
Okinawa,271,4.84,478,14.48,191,5.79,690,20.91,2345,71.06,122,3.7,2489,75.42,13,0.39,284,8.61,158,4.79,43,1.3,4,0.44,104,11.56,14,2,34,4.86,3,0.43,-,-,1,0.14
