"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44th week, 2015",,,,,,"Data collected as of November 4, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,13921,183.17,703,14.65,316,6.58,3508,73.08,5765,120.1,628,13.08,6315,131.56,1423,29.65,1192,24.83,47,0.98,454,9.46,662,13.79,5,0.42,245,20.42,4,0.57,16,2.29,102,14.57,3,0.43,47,6.71
Gunma,19556,201.61,704,11.93,660,11.19,7134,120.92,13904,235.66,781,13.24,8446,143.15,1574,26.68,1357,23,52,0.88,1189,20.15,939,15.92,1,0.08,1034,79.54,5,0.63,8,1,139,17.38,-,-,188,23.5
Saitama,41389,167.57,2217,14.21,3506,22.47,18626,119.4,43373,278.03,3560,22.82,23152,148.41,7469,47.88,4159,26.66,75,0.48,4524,29,4971,31.87,39,0.98,1299,32.48,8,0.8,40,4,190,19,20,2,113,11.3
Chiba,48329,230.14,1465,11.02,2791,20.98,15259,114.73,28244,212.36,2237,16.82,12329,92.7,4619,34.73,2874,21.61,114,0.86,4501,33.84,3205,24.1,16,0.48,1185,35.91,16,1.78,45,5,68,7.56,12,1.33,52,5.78
Tokyo,58160,142.2,4516,17.5,4422,17.14,28577,110.76,68379,265.03,5178,20.07,32176,124.71,9274,35.95,6721,26.05,255,0.99,7102,27.53,3549,13.76,12,0.32,1006,26.47,38,1.52,58,2.32,484,19.36,46,1.84,89,3.56
Kanagawa,54085,167.97,2365,11.59,2989,14.65,18594,91.15,47799,234.31,5115,25.07,26336,129.1,6065,29.73,5103,25.01,80,0.39,5669,27.79,2320,11.37,59,1.28,1776,38.61,15,1.5,30,3,211,21.1,1,0.1,124,12.4
Niigata,26633,283.33,1806,30.61,2480,42.03,8182,138.68,13630,231.02,1313,22.25,11115,188.39,1212,20.54,1493,25.31,56,0.95,1732,29.36,721,12.22,17,1.7,244,24.4,3,0.23,3,0.23,118,9.08,91,7,46,3.54
Toyama,11416,237.83,340,11.72,673,23.21,3064,105.66,8105,279.48,788,27.17,3295,113.62,157,5.41,536,18.48,8,0.28,1106,38.14,359,12.38,2,0.29,60,8.57,2,0.4,-,-,249,49.8,-,-,33,6.6
Ishikawa,13486,280.96,542,18.69,689,23.76,4405,151.9,7787,268.52,560,19.31,3121,107.62,866,29.86,601,20.72,7,0.24,559,19.28,1687,58.17,-,-,88,12.57,1,0.2,4,0.8,181,36.2,-,-,75,15
Fukui,11216,350.5,498,22.64,460,20.91,2439,110.86,8671,394.14,277,12.59,3368,153.09,196,8.91,476,21.64,28,1.27,633,28.77,583,26.5,1,0.33,29,9.67,16,2.67,14,2.33,31,5.17,-,-,106,17.67
Yamanashi,8729,218.23,162,6.75,128,5.33,2178,90.75,4863,202.63,279,11.63,1707,71.13,618,25.75,350,14.58,4,0.17,950,39.58,67,2.79,1,0.11,155,17.22,6,0.6,56,5.6,73,7.3,-,-,68,6.8
Nagano,22370,260.12,537,10.13,491,9.26,5713,107.79,12955,244.43,778,14.68,7343,138.55,1861,35.11,924,17.43,48,0.91,1920,36.23,320,6.04,2,0.2,175,17.5,3,0.27,5,0.45,235,21.36,-,-,83,7.55
Gifu,21911,254.78,601,11.56,813,15.63,2183,41.98,8306,159.73,484,9.31,2165,41.63,1251,24.06,860,16.54,24,0.46,1822,35.04,176,3.38,1,0.09,79,7.18,2,0.4,11,2.2,210,42,-,-,77,15.4
Shizuoka,33573,243.28,1341,15.24,1592,18.09,14011,159.22,20029,227.6,1453,16.51,7868,89.41,2246,25.52,1763,20.03,59,0.67,2990,33.98,1166,13.25,6,0.29,295,14.05,6,0.6,21,2.1,219,21.9,35,3.5,55,5.5
Aichi,64765,332.13,1879,10.38,2705,14.94,15730,86.91,37588,207.67,2573,14.22,11737,64.85,2891,15.97,3465,19.14,123,0.68,7692,42.5,2333,12.89,22,0.65,423,12.44,18,1.29,13,0.93,275,19.64,-,-,183,13.07
Mie,17263,239.76,769,17.09,935,20.78,3305,73.44,9757,216.82,638,14.18,4017,89.27,636,14.13,1120,24.89,38,0.84,3479,77.31,172,3.82,8,0.67,54,4.5,15,1.67,18,2,139,15.44,2,0.22,12,1.33
Shiga,13649,262.48,348,11.23,481,15.52,2438,78.65,7251,233.9,670,21.61,3728,120.26,1450,46.77,554,17.87,17,0.55,1346,43.42,343,11.06,-,-,73,9.13,6,0.86,10,1.43,76,10.86,-,-,44,6.29
Kyoto,21757,179.81,582,7.97,1094,14.99,4110,56.3,15009,205.6,921,12.62,9162,125.51,1222,16.74,1151,15.77,26,0.36,1013,13.88,894,12.25,2,0.12,238,14,3,0.5,6,1,56,9.33,8,1.33,99,16.5
Osaka,52880,172.25,5199,26.13,3741,18.8,19066,95.81,48762,245.04,4260,21.41,27363,137.5,4256,21.39,4673,23.48,175,0.88,5035,25.3,2852,14.33,33,0.65,850,16.67,12,0.71,33,1.94,494,29.06,8,0.47,263,15.47
Hyogo,43107,217.71,2115,16.52,2827,22.09,10827,84.59,36763,287.21,2460,19.22,18204,142.22,2291,17.9,2637,20.6,117,0.91,2861,22.35,1858,14.52,18,0.51,1262,36.06,15,1.15,27,2.08,95,7.31,1,0.08,75,5.77
Nara,7983,147.83,742,21.82,500,14.71,2263,66.56,5624,165.41,406,11.94,4233,124.5,353,10.38,646,19,11,0.32,673,19.79,217,6.38,5,0.56,118,13.11,9,1.5,3,0.5,59,9.83,1,0.17,108,18
Wakayama,9322,190.24,693,23.1,408,13.6,1308,43.6,4034,134.47,411,13.7,3607,120.23,400,13.33,562,18.73,8,0.27,1404,46.8,119,3.97,3,0.75,59,14.75,9,0.82,6,0.55,70,6.36,3,0.27,76,6.91
Tottori,7343,253.21,277,14.58,355,18.68,4428,233.05,5232,275.37,202,10.63,1995,105,123,6.47,390,20.53,32,1.68,389,20.47,160,8.42,-,-,160,53.33,2,0.4,12,2.4,29,5.8,-,-,95,19
Shimane,8420,221.58,757,32.91,661,28.74,3095,134.57,5914,257.13,321,13.96,2599,113,87,3.78,625,27.17,5,0.22,213,9.26,298,12.96,2,0.67,58,19.33,5,0.63,42,5.25,59,7.38,1,0.13,75,9.38
Okayama,25553,307.87,682,12.63,491,9.09,2578,47.74,14472,268,751,13.91,4768,88.3,462,8.56,889,16.46,28,0.52,1320,24.44,1024,18.96,5,0.42,229,19.08,2,0.4,5,1,13,2.6,2,0.4,30,6
Hiroshima,29852,261.86,1689,23.79,1531,21.56,7925,111.62,19767,278.41,1063,14.97,6001,84.52,602,8.48,1490,20.99,75,1.06,2109,29.7,2624,36.96,13,0.72,700,38.89,3,0.14,30,1.43,210,10,7,0.33,119,5.67
Yamaguchi,22619,332.63,1815,38.62,469,9.98,6692,142.38,12827,272.91,1027,21.85,5824,123.91,501,10.66,1419,30.19,16,0.34,1131,24.06,272,5.79,1,0.11,214,23.78,3,0.33,2,0.22,93,10.33,-,-,42,4.67
Tokushima,8490,229.46,997,43.35,343,14.91,1194,51.91,5677,246.83,417,18.13,4177,181.61,91,3.96,741,32.22,13,0.57,417,18.13,109,4.74,-,-,18,4.5,3,0.43,3,0.43,32,4.57,-,-,30,4.29
Kagawa,10111,215.13,517,18.46,564,20.14,1761,62.89,6643,237.25,364,13,4542,162.21,447,15.96,687,24.54,32,1.14,934,33.36,222,7.93,7,1.4,74,14.8,1,0.2,10,2,171,34.2,3,0.6,66,13.2
Ehime,14763,242.02,981,26.51,315,8.51,4810,130,12589,340.24,538,14.54,3122,84.38,256,6.92,1134,30.65,18,0.49,2347,63.43,598,16.16,2,0.25,577,72.13,2,0.33,3,0.5,30,5,-,-,16,2.67
Kochi,15326,319.29,959,31.97,135,4.5,2323,77.43,5091,169.7,470,15.67,2457,81.9,157,5.23,554,18.47,16,0.53,957,31.9,659,21.97,-,-,14,4.67,10,1.25,13,1.63,251,31.38,42,5.25,66,8.25
Fukuoka,66491,335.81,5338,44.48,2991,24.93,16910,140.92,38512,320.93,2883,24.03,17155,142.96,4563,38.03,4122,34.35,127,1.06,6980,58.17,4927,41.06,36,1.38,1636,62.92,27,1.93,84,6,277,19.79,3,0.21,30,2.14
Saga,12774,336.16,734,31.91,380,16.52,1828,79.48,4939,214.74,512,22.26,3318,144.26,693,30.13,741,32.22,8,0.35,1117,48.57,1874,81.48,-,-,57,14.25,4,0.67,16,2.67,144,24,-,-,86,14.33
Nagasaki,21904,317.45,1163,26.43,425,9.66,4756,108.09,9510,216.14,587,13.34,4249,96.57,1257,28.57,886,20.14,10,0.23,654,14.86,1791,40.7,19,2.38,398,49.75,7,0.58,37,3.08,197,16.42,-,-,85,7.08
Kumamoto,26138,326.73,1205,24.1,681,13.62,2739,54.78,19361,387.22,877,17.54,6432,128.64,838,16.76,1694,33.88,24,0.48,1961,39.22,1196,23.92,-,-,1250,138.89,3,0.2,46,3.07,163,10.87,-,-,77,5.13
Oita,22738,392.03,1161,32.25,588,16.33,4137,114.92,18302,508.39,1213,33.69,5414,150.39,2172,60.33,1409,39.14,43,1.19,2228,61.89,810,22.5,-,-,255,51,1,0.09,6,0.55,88,8,-,-,52,4.73
Miyazaki,25639,434.56,2147,59.64,1116,31,3150,87.5,14604,405.67,1087,30.19,5738,159.39,287,7.97,1565,43.47,16,0.44,2096,58.22,584,16.22,5,0.83,757,126.17,1,0.14,13,1.86,15,2.14,1,0.14,34,4.86
Kagoshima,32806,352.75,2038,37.05,1533,27.87,8078,146.87,20056,364.65,1147,20.85,6591,119.84,1969,35.8,1272,23.13,73,1.33,1982,36.04,666,12.11,1,0.14,267,38.14,5,0.42,3,0.25,69,5.75,-,-,27,2.25
Okinawa,30302,522.45,1808,53.18,803,23.62,1723,50.68,4076,119.88,945,27.79,2373,69.79,316,9.29,522,15.35,162,4.76,396,11.65,3973,116.85,28,2.8,375,37.5,35,5,86,12.29,136,19.43,6,0.86,79,11.29
