"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14th week, 2022",,,,,,"Data collected as of April 13, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,8,0.11,111,2.31,30,0.63,192,4,1813,37.77,26,0.54,193,4.02,8,0.17,234,4.88,14,0.29,10,0.21,-,-,29,2.42,4,0.57,1,0.14,-,-,-,-,-,-
Gunma,2,0.02,65,1.2,91,1.69,128,2.37,4415,81.76,53,0.98,108,2,11,0.2,242,4.48,22,0.41,28,0.52,1,0.08,40,3.08,1,0.11,-,-,-,-,-,-,-,-
Saitama,18,0.07,69,0.44,188,1.19,317,2.01,12107,76.63,182,1.15,149,0.94,40,0.25,608,3.85,40,0.25,74,0.47,8,0.21,81,2.08,1,0.09,7,0.64,-,-,-,-,-,-
Chiba,20,0.1,9,0.07,117,0.91,492,3.84,8342,65.17,116,0.91,107,0.84,19,0.15,432,3.38,22,0.17,62,0.48,2,0.06,51,1.59,4,0.44,3,0.33,3,0.33,-,-,-,-
Tokyo,18,0.04,72,0.28,151,0.59,516,2.02,18660,73.18,190,0.75,328,1.29,50,0.2,863,3.38,64,0.25,105,0.41,-,-,70,1.89,4,0.16,5,0.2,2,0.08,8,0.32,2,0.08
Kanagawa,29,0.08,48,0.22,137,0.62,603,2.72,12083,54.43,174,0.78,313,1.41,42,0.19,704,3.17,74,0.33,80,0.36,2,0.04,183,3.66,-,-,8,0.8,-,-,1,0.1,-,-
Niigata,4,0.05,22,0.39,216,3.79,861,15.11,1972,34.6,85,1.49,304,5.33,9,0.16,253,4.44,142,2.49,29,0.51,5,0.5,16,1.6,2,0.15,2,0.15,1,0.08,-,-,1,0.08
Toyama,1,0.02,574,19.79,176,6.07,221,7.62,2438,84.07,25,0.86,101,3.48,6,0.21,86,2.97,72,2.48,4,0.14,-,-,8,1.14,1,0.2,-,-,1,0.2,-,-,-,-
Ishikawa,3,0.06,36,1.24,138,4.76,155,5.34,2602,89.72,55,1.9,45,1.55,4,0.14,95,3.28,13,0.45,6,0.21,-,-,7,1,-,-,1,0.2,3,0.6,-,-,1,0.2
Fukui,1,0.03,109,4.74,88,3.83,129,5.61,2187,95.09,26,1.13,393,17.09,30,1.3,71,3.09,98,4.26,7,0.3,-,-,4,1.33,3,0.5,1,0.17,-,-,-,-,-,-
Yamanashi,-,-,11,0.46,1,0.04,21,0.88,1126,46.92,26,1.08,28,1.17,3,0.13,53,2.21,1,0.04,6,0.25,-,-,9,1,-,-,-,-,-,-,-,-,-,-
Nagano,11,0.13,46,0.85,48,0.89,146,2.7,2861,52.98,79,1.46,82,1.52,8,0.15,147,2.72,45,0.83,18,0.33,-,-,10,0.91,1,0.09,1,0.09,-,-,-,-,2,0.18
Gifu,14,0.16,199,3.83,108,2.08,123,2.37,2190,42.12,28,0.54,53,1.02,-,-,130,2.5,8,0.15,8,0.15,-,-,5,0.45,-,-,1,0.2,-,-,-,-,-,-
Shizuoka,14,0.1,79,0.89,189,2.12,236,2.65,6838,76.83,81,0.91,75,0.84,28,0.31,313,3.52,28,0.31,37,0.42,-,-,38,1.73,6,0.6,7,0.7,3,0.3,-,-,-,-
Aichi,32,0.16,595,3.27,156,0.86,763,4.19,9909,54.45,104,0.57,134,0.74,16,0.09,457,2.51,34,0.19,47,0.26,-,-,38,1.09,4,0.27,4,0.27,-,-,-,-,1,0.07
Mie,5,0.07,1,0.02,54,1.23,131,2.98,3409,77.48,43,0.98,88,2,4,0.09,166,3.77,14,0.32,6,0.14,1,0.08,9,0.75,2,0.22,1,0.11,1,0.11,-,-,-,-
Shiga,11,0.19,30,0.83,31,0.86,132,3.67,1764,49,51,1.42,50,1.39,2,0.06,132,3.67,13,0.36,5,0.14,-,-,4,0.5,2,0.29,-,-,-,-,-,-,-,-
Kyoto,29,0.23,40,0.53,126,1.68,224,2.99,3368,44.91,37,0.49,111,1.48,13,0.17,140,1.87,13,0.17,16,0.21,-,-,17,0.94,1,0.17,-,-,-,-,-,-,-,-
Osaka,47,0.16,449,2.29,321,1.64,608,3.1,10095,51.51,168,0.86,167,0.85,34,0.17,576,2.94,48,0.24,65,0.33,5,0.1,39,0.76,-,-,-,-,-,-,-,-,1,0.06
Hyogo,12,0.06,140,1.1,187,1.47,384,3.02,9913,78.06,86,0.68,152,1.2,32,0.25,400,3.15,19,0.15,42,0.33,-,-,63,1.8,2,0.14,9,0.64,-,-,-,-,2,0.14
Nara,-,-,60,1.76,44,1.29,85,2.5,1867,54.91,22,0.65,46,1.35,1,0.03,124,3.65,7,0.21,2,0.06,-,-,14,1.4,-,-,1,0.17,1,0.17,-,-,-,-
Wakayama,1,0.02,13,0.43,47,1.57,117,3.9,1707,56.9,35,1.17,65,2.17,3,0.1,112,3.73,11,0.37,8,0.27,-,-,13,3.25,1,0.09,3,0.27,3,0.27,-,-,1,0.09
Tottori,2,0.07,16,0.84,61,3.21,571,30.05,1023,53.84,11,0.58,232,12.21,4,0.21,71,3.74,25,1.32,1,0.05,-,-,8,1.6,2,0.4,2,0.4,-,-,-,-,-,-
Shimane,-,-,149,6.48,39,1.7,83,3.61,1348,58.61,24,1.04,332,14.43,3,0.13,118,5.13,14,0.61,5,0.22,-,-,1,0.33,2,0.25,-,-,-,-,-,-,1,0.13
Okayama,32,0.38,103,1.91,83,1.54,77,1.43,3885,71.94,62,1.15,95,1.76,7,0.13,165,3.06,5,0.09,21,0.39,1,0.08,3,0.25,3,0.6,-,-,2,0.4,-,-,-,-
Hiroshima,11,0.1,327,4.61,204,2.87,149,2.1,4799,67.59,53,0.75,418,5.89,7,0.1,206,2.9,66,0.93,16,0.23,2,0.11,54,2.84,1,0.05,1,0.05,-,-,-,-,2,0.1
Yamaguchi,6,0.09,109,2.42,101,2.24,317,7.04,2946,65.47,34,0.76,64,1.42,7,0.16,188,4.18,29,0.64,12,0.27,-,-,34,3.78,-,-,-,-,2,0.22,-,-,-,-
Tokushima,-,-,7,0.3,73,3.17,35,1.52,1200,52.17,20,0.87,78,3.39,2,0.09,93,4.04,2,0.09,3,0.13,-,-,2,0.5,-,-,-,-,1,0.14,-,-,-,-
Kagawa,1,0.02,2,0.07,61,2.18,78,2.79,2829,101.04,32,1.14,71,2.54,8,0.29,138,4.93,10,0.36,13,0.46,-,-,7,1.4,1,0.2,1,0.2,1,0.2,-,-,1,0.2
Ehime,9,0.15,257,7.14,57,1.58,236,6.56,4355,120.97,33,0.92,49,1.36,7,0.19,188,5.22,6,0.17,12,0.33,-,-,65,8.13,-,-,-,-,-,-,-,-,2,0.33
Kochi,9,0.2,5,0.18,58,2.07,102,3.64,1498,53.5,32,1.14,9,0.32,7,0.25,98,3.5,1,0.04,10,0.36,-,-,5,1.67,4,0.5,-,-,1,0.13,-,-,5,0.63
Fukuoka,15,0.08,1713,14.28,387,3.23,1641,13.68,10936,91.13,178,1.48,177,1.48,20,0.17,729,6.08,15,0.13,53,0.44,3,0.12,45,1.73,-,-,7,0.47,2,0.13,-,-,-,-
Saga,-,-,257,11.17,93,4.04,150,6.52,1807,78.57,32,1.39,72,3.13,6,0.26,176,7.65,6,0.26,5,0.22,-,-,9,2.25,1,0.17,2,0.33,-,-,-,-,2,0.33
Nagasaki,5,0.07,917,20.84,135,3.07,727,16.52,2419,54.98,48,1.09,56,1.27,5,0.11,192,4.36,4,0.09,11,0.25,3,0.38,34,4.25,7,0.58,2,0.17,-,-,-,-,3,0.25
Kumamoto,4,0.05,856,17.47,84,1.71,113,2.31,4113,83.94,84,1.71,137,2.8,13,0.27,347,7.08,62,1.27,7,0.14,-,-,31,3.44,1,0.07,2,0.13,1,0.07,-,-,3,0.2
Oita,6,0.1,111,3.08,79,2.19,103,2.86,5768,160.22,58,1.61,174,4.83,11,0.31,232,6.44,16,0.44,22,0.61,-,-,13,2.6,-,-,1,0.09,2,0.18,-,-,-,-
Miyazaki,14,0.24,1116,31,147,4.08,441,12.25,4033,112.03,68,1.89,85,2.36,8,0.22,242,6.72,17,0.47,15,0.42,-,-,52,8.67,-,-,-,-,-,-,-,-,-,-
Kagoshima,11,0.12,671,12.9,380,7.31,321,6.17,5786,111.27,74,1.42,691,13.29,10,0.19,238,4.58,63,1.21,26,0.5,-,-,42,6,1,0.09,3,0.27,-,-,-,-,2,0.18
Okinawa,5,0.09,177,5.36,78,2.36,253,7.67,601,18.21,50,1.52,475,14.39,3,0.09,101,3.06,37,1.12,12,0.36,2,0.22,37,4.11,7,1,2,0.29,2,0.29,-,-,-,-
