"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13th week, 2022",,,,,,"Data collected as of April 6, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Nagano,11,0.13,46,0.85,45,0.83,138,2.56,2722,50.41,73,1.35,82,1.52,8,0.15,138,2.56,43,0.8,16,0.3,-,-,10,0.91,1,0.09,1,0.09,-,-,-,-,2,0.18
Gifu,14,0.16,185,3.56,106,2.04,121,2.33,2083,40.06,26,0.5,53,1.02,-,-,115,2.21,8,0.15,8,0.15,-,-,3,0.27,-,-,1,0.2,-,-,-,-,-,-
Shizuoka,14,0.1,65,0.73,183,2.06,231,2.6,6631,74.51,78,0.88,74,0.83,26,0.29,283,3.18,26,0.29,36,0.4,-,-,37,1.68,6,0.6,7,0.7,2,0.2,-,-,-,-
Aichi,28,0.14,566,3.11,152,0.84,722,3.97,9455,51.95,96,0.53,131,0.72,14,0.08,413,2.27,32,0.18,46,0.25,-,-,37,1.06,4,0.27,3,0.2,-,-,-,-,1,0.07
Mie,3,0.04,1,0.02,53,1.2,117,2.66,3302,75.05,42,0.95,88,2,4,0.09,161,3.66,14,0.32,6,0.14,1,0.08,9,0.75,2,0.22,1,0.11,1,0.11,-,-,-,-
Shiga,10,0.17,25,0.69,30,0.83,124,3.44,1696,47.11,49,1.36,47,1.31,2,0.06,120,3.33,12,0.33,4,0.11,-,-,4,0.5,1,0.14,-,-,-,-,-,-,-,-
Kyoto,29,0.23,38,0.51,122,1.63,211,2.81,3258,43.44,36,0.48,110,1.47,11,0.15,128,1.71,12,0.16,16,0.21,-,-,15,0.83,1,0.17,-,-,-,-,-,-,-,-
Osaka,47,0.16,444,2.27,306,1.56,556,2.84,9721,49.6,156,0.8,165,0.84,29,0.15,515,2.63,43,0.22,59,0.3,5,0.1,37,0.71,-,-,-,-,-,-,-,-,1,0.06
Hyogo,12,0.06,135,1.06,178,1.4,369,2.91,9561,75.28,77,0.61,148,1.17,29,0.23,365,2.87,18,0.14,39,0.31,-,-,58,1.66,2,0.14,8,0.57,-,-,-,-,2,0.14
Nara,-,-,60,1.76,43,1.26,83,2.44,1809,53.21,21,0.62,43,1.26,1,0.03,111,3.26,7,0.21,2,0.06,-,-,12,1.2,-,-,1,0.17,1,0.17,-,-,-,-
Wakayama,1,0.02,11,0.37,42,1.4,112,3.73,1652,55.07,32,1.07,65,2.17,3,0.1,98,3.27,11,0.37,8,0.27,-,-,13,3.25,1,0.09,3,0.27,2,0.18,-,-,1,0.09
Tottori,1,0.03,11,0.58,60,3.16,539,28.37,936,49.26,11,0.58,230,12.11,4,0.21,64,3.37,25,1.32,1,0.05,-,-,8,1.6,1,0.2,2,0.4,-,-,-,-,-,-
Shimane,-,-,137,5.96,32,1.39,77,3.35,1231,53.52,19,0.83,329,14.3,3,0.13,111,4.83,14,0.61,5,0.22,-,-,1,0.33,2,0.25,-,-,-,-,-,-,1,0.13
Okayama,31,0.37,102,1.89,82,1.52,64,1.19,3710,68.7,56,1.04,94,1.74,7,0.13,153,2.83,4,0.07,18,0.33,1,0.08,3,0.25,3,0.6,-,-,2,0.4,-,-,-,-
Hiroshima,11,0.1,325,4.58,195,2.75,144,2.03,4574,64.42,50,0.7,408,5.75,7,0.1,191,2.69,58,0.82,14,0.2,2,0.11,46,2.42,1,0.05,1,0.05,-,-,-,-,2,0.1
Yamaguchi,6,0.09,109,2.42,95,2.11,296,6.58,2731,60.69,30,0.67,64,1.42,7,0.16,174,3.87,28,0.62,11,0.24,-,-,33,3.67,-,-,-,-,2,0.22,-,-,-,-
Tokushima,-,-,7,0.3,72,3.13,35,1.52,1153,50.13,19,0.83,77,3.35,2,0.09,86,3.74,2,0.09,3,0.13,-,-,2,0.5,-,-,-,-,1,0.14,-,-,-,-
Kagawa,1,0.02,2,0.07,60,2.14,72,2.57,2717,97.04,30,1.07,71,2.54,6,0.21,122,4.36,10,0.36,11,0.39,-,-,7,1.4,1,0.2,1,0.2,1,0.2,-,-,1,0.2
Ehime,8,0.13,241,6.69,54,1.5,225,6.25,4189,116.36,30,0.83,48,1.33,7,0.19,177,4.92,6,0.17,12,0.33,-,-,63,7.88,-,-,-,-,-,-,-,-,2,0.33
Kochi,9,0.2,5,0.18,56,2,98,3.5,1457,52.04,30,1.07,8,0.29,6,0.21,88,3.14,1,0.04,10,0.36,-,-,4,1.33,4,0.5,-,-,-,-,-,-,5,0.63
Fukuoka,15,0.08,1690,14.08,365,3.04,1586,13.22,10359,86.33,167,1.39,172,1.43,16,0.13,656,5.47,15,0.13,50,0.42,3,0.12,37,1.42,-,-,7,0.47,1,0.07,-,-,-,-
Saga,-,-,247,10.74,89,3.87,143,6.22,1755,76.3,32,1.39,72,3.13,5,0.22,162,7.04,6,0.26,5,0.22,-,-,8,2,1,0.17,2,0.33,-,-,-,-,2,0.33
Nagasaki,5,0.07,906,20.59,125,2.84,699,15.89,2303,52.34,45,1.02,56,1.27,5,0.11,171,3.89,4,0.09,10,0.23,3,0.38,31,3.88,6,0.5,2,0.17,-,-,-,-,3,0.25
Kumamoto,4,0.05,853,17.41,79,1.61,111,2.27,3870,78.98,82,1.67,136,2.78,12,0.24,320,6.53,61,1.24,7,0.14,-,-,28,3.11,1,0.07,2,0.13,-,-,-,-,3,0.2
Oita,6,0.1,108,3,78,2.17,97,2.69,5592,155.33,57,1.58,171,4.75,9,0.25,214,5.94,16,0.44,22,0.61,-,-,12,2.4,-,-,1,0.09,2,0.18,-,-,-,-
Miyazaki,13,0.22,1053,29.25,141,3.92,432,12,3795,105.42,67,1.86,85,2.36,7,0.19,224,6.22,13,0.36,15,0.42,-,-,52,8.67,-,-,-,-,-,-,-,-,-,-
Kagoshima,11,0.12,667,12.83,368,7.08,316,6.08,5492,105.62,67,1.29,675,12.98,8,0.15,223,4.29,63,1.21,25,0.48,-,-,38,5.43,1,0.09,3,0.27,-,-,-,-,2,0.18
Okinawa,5,0.1,176,5.68,68,2.19,230,7.42,511,16.48,43,1.39,389,12.55,1,0.03,83,2.68,29,0.94,9,0.29,2,0.25,31,3.88,6,1,1,0.17,2,0.33,-,-,-,-
