"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13th week, 2016",,,,,,"Data collected as of April 6, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Chiba,60285,302.94,297,2.38,358,2.86,5611,44.89,10552,84.42,868,6.94,69,0.55,912,7.3,587,4.7,14,0.11,27,0.22,1856,14.85,4,0.13,237,7.9,3,0.38,20,2.5,56,7,2,0.25,7,0.88
Tokyo,103289,249.49,778,2.99,697,2.68,9290,35.73,24412,93.89,1513,5.82,121,0.47,954,3.67,1405,5.4,30,0.12,43,0.17,1791,6.89,3,0.08,239,6.29,6,0.24,9,0.36,193,7.72,14,0.56,42,1.68
Kanagawa,96338,283.35,542,2.56,500,2.36,5849,27.59,19039,89.81,1427,6.73,60,0.28,541,2.55,1115,5.26,16,0.08,21,0.1,1584,7.47,12,0.26,683,14.53,2,0.2,14,1.4,42,4.2,-,-,28,2.8
Niigata,30622,329.27,289,4.98,558,9.62,2784,48,4492,77.45,363,6.26,25,0.43,199,3.43,277,4.78,24,0.41,4,0.07,909,15.67,7,0.7,107,10.7,3,0.23,3,0.23,57,4.38,26,2,11,0.85
Toyama,13010,276.81,67,2.39,215,7.68,1654,59.07,2695,96.25,222,7.93,51,1.82,250,8.93,148,5.29,3,0.11,16,0.57,254,9.07,-,-,16,2.29,-,-,1,0.2,67,13.4,1,0.2,8,1.6
Ishikawa,15204,316.75,25,0.86,362,12.48,1154,39.79,1950,67.24,116,4,12,0.41,214,7.38,104,3.59,-,-,-,-,987,34.03,-,-,30,4.29,-,-,2,0.4,76,15.2,-,-,7,1.4
Fukui,11273,352.28,84,3.82,173,7.86,1043,47.41,1663,75.59,131,5.95,7,0.32,352,16,125,5.68,4,0.18,1,0.05,70,3.18,1,0.33,9,3,1,0.17,7,1.17,18,3,-,-,3,0.5
Yamanashi,12664,316.6,92,3.83,43,1.79,1126,46.92,1764,73.5,51,2.13,2,0.08,131,5.46,69,2.88,2,0.08,2,0.08,47,1.96,-,-,51,5.67,2,0.2,4,0.4,46,4.6,1,0.1,13,1.3
Nagano,29938,348.12,365,6.89,128,2.42,1573,29.68,4421,83.42,183,3.45,13,0.25,371,7,209,3.94,9,0.17,3,0.06,579,10.92,-,-,37,3.36,-,-,1,0.09,84,7.64,-,-,33,3
Gifu,29474,338.78,197,3.72,186,3.51,1005,18.96,2844,53.66,119,2.25,27,0.51,176,3.32,164,3.09,12,0.23,4,0.08,169,3.19,1,0.09,32,2.91,-,-,11,2.2,76,15.2,-,-,20,4
Shizuoka,41546,298.89,444,4.99,342,3.84,6066,68.16,7889,88.64,400,4.49,18,0.2,396,4.45,351,3.94,12,0.13,5,0.06,1022,11.48,-,-,81,3.86,2,0.2,5,0.5,117,11.7,23,2.3,7,0.7
Aichi,81719,419.07,960,5.3,507,2.8,5331,29.45,13372,73.88,715,3.95,70,0.39,1134,6.27,723,3.99,24,0.13,17,0.09,866,4.78,5,0.15,175,5.15,4,0.29,3,0.21,142,10.14,-,-,177,12.64
Mie,21990,305.42,364,8.09,186,4.13,917,20.38,4454,98.98,218,4.84,10,0.22,375,8.33,239,5.31,1,0.02,4,0.09,128,2.84,1,0.08,19,1.58,3,0.33,4,0.44,75,8.33,6,0.67,3,0.33
Shiga,14443,272.51,179,5.59,75,2.34,565,17.66,3250,101.56,257,8.03,32,1,95,2.97,131,4.09,-,-,4,0.13,170,5.31,-,-,14,1.75,2,0.29,2,0.29,21,3,-,-,52,7.43
Kyoto,32013,260.27,180,2.43,255,3.45,1530,20.68,6315,85.34,322,4.35,19,0.26,359,4.85,235,3.18,5,0.07,25,0.34,833,11.26,1,0.06,52,3.06,-,-,3,0.43,66,9.43,-,-,80,11.43
Osaka,87008,283.41,1343,6.72,921,4.61,5779,28.9,17272,86.36,1093,5.47,54,0.27,1114,5.57,983,4.92,29,0.15,65,0.33,1987,9.94,4,0.08,195,3.82,8,0.47,5,0.29,219,12.88,-,-,225,13.24
Hyogo,59385,299.92,924,7.16,857,6.64,3474,26.93,11820,91.63,780,6.05,33,0.26,749,5.81,476,3.69,11,0.09,16,0.12,1338,10.37,5,0.14,173,4.94,7,0.64,2,0.18,54,4.91,1,0.09,127,11.55
Nara,14632,270.96,259,7.62,159,4.68,840,24.71,2604,76.59,115,3.38,3,0.09,298,8.76,183,5.38,3,0.09,2,0.06,552,16.24,1,0.11,35,3.89,4,0.67,3,0.5,73,12.17,-,-,72,12
Wakayama,11073,221.46,283,9.13,143,4.61,338,10.9,1531,49.39,125,4.03,2,0.06,483,15.58,145,4.68,-,-,2,0.06,159,5.13,4,1,23,5.75,-,-,4,0.36,29,2.64,-,-,68,6.18
Tottori,6930,238.97,58,3.05,245,12.89,1804,94.95,1624,85.47,52,2.74,9,0.47,303,15.95,91,4.79,1,0.05,1,0.05,19,1,-,-,41,13.67,1,0.2,1,0.2,51,10.2,1,0.2,97,19.4
Shimane,6948,182.84,191,8.3,335,14.57,1028,44.7,3321,144.39,77,3.35,21,0.91,100,4.35,138,6,-,-,33,1.43,179,7.78,-,-,9,3,1,0.13,7,0.88,46,5.75,2,0.25,113,14.13
Okayama,21363,254.32,258,4.78,143,2.65,930,17.22,4983,92.28,201,3.72,19,0.35,264,4.89,182,3.37,2,0.04,9,0.17,894,16.56,3,0.25,86,7.17,3,0.6,3,0.6,20,4,-,-,17,3.4
Hiroshima,33977,298.04,397,5.59,381,5.37,2060,29.01,7411,104.38,296,4.17,25,0.35,824,11.61,309,4.35,20,0.28,32,0.45,608,8.56,4,0.21,167,8.79,2,0.1,1,0.05,101,4.81,1,0.05,203,9.67
Yamaguchi,23641,342.62,715,14.9,213,4.44,2086,43.46,4697,97.85,169,3.52,43,0.9,511,10.65,294,6.13,9,0.19,20,0.42,436,9.08,-,-,84,9.33,1,0.11,-,-,50,5.56,-,-,64,7.11
Tokushima,8917,241,529,23,175,7.61,396,17.22,2920,126.96,86,3.74,4,0.17,87,3.78,164,7.13,3,0.13,2,0.09,106,4.61,1,0.25,10,2.5,1,0.14,-,-,11,1.57,-,-,49,7
Kagawa,12416,264.17,160,5.71,265,9.46,480,17.14,3415,121.96,90,3.21,1,0.04,187,6.68,139,4.96,8,0.29,5,0.18,124,4.43,1,0.2,23,4.6,1,0.2,-,-,35,7,-,-,105,21
Ehime,19578,320.95,450,12.16,118,3.19,1623,43.86,5429,146.73,111,3,19,0.51,283,7.65,292,7.89,6,0.16,12,0.32,107,2.89,1,0.13,196,24.5,1,0.17,3,0.5,16,2.67,-,-,59,9.83
Kochi,13849,288.52,486,16.2,31,1.03,992,33.07,2715,90.5,98,3.27,7,0.23,79,2.63,101,3.37,28,0.93,3,0.1,210,7,-,-,3,1,-,-,2,0.25,57,7.13,21,2.63,180,22.5
Fukuoka,77671,392.28,1629,13.58,984,8.2,5443,45.36,13330,111.08,968,8.07,49,0.41,1049,8.74,956,7.97,26,0.22,18,0.15,2072,17.27,12,0.46,486,18.69,9,0.64,18,1.29,266,19,-,-,15,1.07
Saga,11428,293.03,306,13.3,204,8.87,598,26,1381,60.04,121,5.26,10,0.43,237,10.3,198,8.61,3,0.13,2,0.09,871,37.87,-,-,61,15.25,-,-,1,0.17,54,9,-,-,36,6
Nagasaki,21813,316.13,532,12.09,185,4.2,1579,35.89,2637,59.93,258,5.86,23,0.52,269,6.11,183,4.16,5,0.11,6,0.14,628,14.27,1,0.13,183,22.88,1,0.08,13,1.08,83,6.92,-,-,20,1.67
Kumamoto,21211,265.14,729,14.58,326,6.52,1080,21.6,7551,151.02,176,3.52,41,0.82,1000,20,354,7.08,8,0.16,34,0.68,977,19.54,-,-,340,37.78,2,0.13,21,1.4,73,4.87,2,0.13,139,9.27
Oita,18185,313.53,520,14.44,224,6.22,1921,53.36,5890,163.61,307,8.53,15,0.42,545,15.14,271,7.53,15,0.42,2,0.06,160,4.44,1,0.2,52,10.4,-,-,-,-,55,5,-,-,12,1.09
Miyazaki,19792,335.46,644,17.89,263,7.31,1243,34.53,5109,141.92,151,4.19,32,0.89,409,11.36,369,10.25,5,0.14,9,0.25,1359,37.75,5,0.83,310,51.67,1,0.14,9,1.29,26,3.71,-,-,51,7.29
Kagoshima,31233,335.84,965,17.55,567,10.31,2969,53.98,6713,122.05,505,9.18,26,0.47,477,8.67,270,4.91,15,0.27,28,0.51,1025,18.64,-,-,61,8.71,1,0.08,1,0.08,32,2.67,-,-,53,4.42
Okinawa,22893,394.71,370,10.88,100,2.94,581,17.09,1610,47.35,259,7.62,18,0.53,53,1.56,76,2.24,64,1.88,18,0.53,1072,31.53,7,0.78,102,11.33,8,1.14,5,0.71,95,13.57,1,0.14,23,3.29
