"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20th week, 2022",,,,,,"Data collected as of May 25, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,8,0.11,157,3.27,45,0.94,286,5.96,2250,46.88,31,0.65,241,5.02,13,0.27,344,7.17,18,0.38,21,0.44,-,-,45,3.75,4,0.57,2,0.29,-,-,-,-,-,-
Gunma,3,0.03,68,1.26,109,2.02,179,3.31,5853,108.39,82,1.52,185,3.43,20,0.37,362,6.7,31,0.57,42,0.78,1,0.08,52,4,1,0.11,-,-,-,-,-,-,-,-
Saitama,20,0.08,98,0.62,250,1.58,412,2.61,16089,101.83,254,1.61,230,1.46,56,0.35,960,6.08,52,0.33,109,0.69,9,0.23,117,3,1,0.09,12,1.09,1,0.09,-,-,-,-
Chiba,24,0.12,25,0.2,159,1.24,648,5.06,11398,89.05,185,1.45,161,1.26,27,0.21,743,5.8,37,0.29,96,0.75,2,0.06,72,2.25,6,0.67,3,0.33,3,0.33,-,-,-,-
Tokyo,26,0.06,136,0.53,268,1.05,687,2.69,26043,102.13,304,1.19,425,1.67,70,0.27,1484,5.82,84,0.33,171,0.67,-,-,106,2.86,6,0.24,6,0.24,2,0.08,12,0.48,4,0.16
Kanagawa,30,0.09,107,0.48,197,0.89,793,3.59,17419,78.82,271,1.23,381,1.72,60,0.27,1162,5.26,84,0.38,129,0.58,3,0.06,267,5.34,1,0.09,10,0.91,5,0.45,1,0.09,3,0.27
Niigata,7,0.08,22,0.39,316,5.54,1157,20.3,2644,46.39,105,1.84,357,6.26,15,0.26,383,6.72,158,2.77,50,0.88,7,0.7,18,1.8,3,0.25,2,0.17,3,0.25,-,-,1,0.08
Toyama,1,0.02,619,21.34,200,6.9,278,9.59,3646,125.72,47,1.62,148,5.1,7,0.24,140,4.83,76,2.62,7,0.24,-,-,11,1.57,2,0.4,-,-,1,0.2,-,-,-,-
Ishikawa,5,0.1,43,1.48,175,6.03,183,6.31,3516,121.24,78,2.69,51,1.76,8,0.28,161,5.55,14,0.48,7,0.24,-,-,9,1.29,2,0.4,3,0.6,4,0.8,-,-,1,0.2
Fukui,1,0.03,221,9.61,117,5.09,174,7.57,2661,115.7,29,1.26,677,29.43,33,1.43,119,5.17,109,4.74,11,0.48,-,-,5,1.67,3,0.5,1,0.17,4,0.67,-,-,-,-
Yamanashi,2,0.05,13,0.54,3,0.13,25,1.04,1534,63.92,30,1.25,30,1.25,3,0.13,83,3.46,1,0.04,10,0.42,-,-,12,1.33,-,-,-,-,-,-,-,-,1,0.1
Nagano,21,0.24,61,1.13,57,1.06,169,3.13,4510,83.52,97,1.8,89,1.65,13,0.24,252,4.67,56,1.04,24,0.44,-,-,16,1.45,2,0.18,3,0.27,-,-,-,-,3,0.27
Gifu,15,0.18,361,7.22,148,2.96,149,2.98,3048,60.96,39,0.78,59,1.18,-,-,182,3.64,9,0.18,12,0.24,-,-,8,0.8,-,-,1,0.25,1,0.25,-,-,-,-
Shizuoka,14,0.1,178,2,227,2.55,312,3.51,8661,97.31,100,1.12,117,1.31,45,0.51,515,5.79,37,0.42,59,0.66,1,0.05,54,2.45,8,0.8,8,0.8,3,0.3,-,-,-,-
Aichi,35,0.18,971,5.34,235,1.29,1096,6.02,13489,74.12,163,0.9,167,0.92,25,0.14,694,3.81,44,0.24,74,0.41,1,0.03,61,1.74,7,0.47,6,0.4,-,-,-,-,1,0.07
Mie,5,0.07,23,0.52,105,2.39,173,3.93,4216,95.82,70,1.59,113,2.57,7,0.16,241,5.48,16,0.36,7,0.16,1,0.08,9,0.75,2,0.22,3,0.33,1,0.11,-,-,-,-
Shiga,11,0.19,46,1.28,45,1.25,172,4.78,2353,65.36,69,1.92,62,1.72,3,0.08,205,5.69,20,0.56,13,0.36,-,-,7,0.88,3,0.43,1,0.14,1,0.14,-,-,-,-
Kyoto,30,0.24,66,0.88,197,2.63,332,4.43,4473,59.64,67,0.89,137,1.83,21,0.28,232,3.09,34,0.45,24,0.32,-,-,26,1.44,1,0.17,-,-,-,-,2,0.33,1,0.17
Osaka,48,0.16,688,3.51,592,3.02,953,4.86,13972,71.29,234,1.19,224,1.14,46,0.23,1010,5.15,63,0.32,101,0.52,7,0.14,73,1.43,-,-,5,0.31,-,-,-,-,2,0.13
Hyogo,14,0.07,166,1.31,276,2.17,554,4.36,12981,102.21,129,1.02,194,1.53,42,0.33,638,5.02,30,0.24,65,0.51,-,-,98,2.8,4,0.29,12,0.86,-,-,-,-,2,0.14
Nara,-,-,65,1.91,63,1.85,95,2.79,2549,74.97,28,0.82,64,1.88,2,0.06,185,5.44,10,0.29,7,0.21,-,-,27,2.7,-,-,1,0.17,1,0.17,-,-,-,-
Wakayama,1,0.02,14,0.47,71,2.37,134,4.47,2111,70.37,41,1.37,70,2.33,3,0.1,173,5.77,12,0.4,14,0.47,-,-,18,4.5,2,0.18,6,0.55,11,1,-,-,1,0.09
Tottori,2,0.07,21,1.11,86,4.53,745,39.21,1554,81.79,13,0.68,249,13.11,5,0.26,116,6.11,31,1.63,1,0.05,-,-,11,2.2,3,0.6,3,0.6,-,-,-,-,-,-
Shimane,-,-,237,10.3,66,2.87,112,4.87,2013,87.52,43,1.87,353,15.35,3,0.13,184,8,19,0.83,8,0.35,-,-,1,0.33,3,0.38,3,0.38,-,-,-,-,1,0.13
Okayama,34,0.4,118,2.19,121,2.24,141,2.61,5228,96.81,86,1.59,109,2.02,13,0.24,265,4.91,9,0.17,43,0.8,3,0.25,5,0.42,5,1,-,-,2,0.4,-,-,-,-
Hiroshima,11,0.1,398,5.61,292,4.11,219,3.08,6470,91.13,79,1.11,564,7.94,12,0.17,341,4.8,76,1.07,29,0.41,3,0.16,82,4.32,1,0.05,1,0.05,1,0.05,-,-,2,0.1
Yamaguchi,6,0.09,156,3.47,134,2.98,497,11.04,4345,96.56,54,1.2,77,1.71,10,0.22,314,6.98,38,0.84,24,0.53,-,-,39,4.33,-,-,-,-,4,0.44,-,-,-,-
Tokushima,-,-,12,0.52,83,3.61,60,2.61,1666,72.43,26,1.13,80,3.48,3,0.13,136,5.91,5,0.22,7,0.3,-,-,2,0.5,1,0.14,-,-,1,0.14,-,-,-,-
Kagawa,1,0.02,3,0.11,82,2.93,111,3.96,3534,126.21,46,1.64,73,2.61,14,0.5,212,7.57,12,0.43,21,0.75,-,-,11,2.2,1,0.2,1,0.2,1,0.2,-,-,1,0.2
Ehime,12,0.2,304,8.44,80,2.22,338,9.39,5534,153.72,47,1.31,53,1.47,15,0.42,312,8.67,7,0.19,21,0.58,-,-,101,14.43,1,0.17,-,-,-,-,-,-,3,0.5
Kochi,9,0.2,7,0.25,106,3.79,130,4.64,1893,67.61,46,1.64,17,0.61,9,0.32,161,5.75,1,0.04,11,0.39,-,-,5,1.67,4,0.5,-,-,3,0.38,-,-,6,0.75
Fukuoka,15,0.08,1814,15.12,551,4.59,2147,17.89,14941,124.51,278,2.32,214,1.78,26,0.22,1162,9.68,24,0.2,78,0.65,3,0.12,70,2.69,-,-,7,0.47,2,0.13,-,-,-,-
Saga,-,-,285,12.95,146,6.64,187,8.5,2224,101.09,46,2.09,80,3.64,8,0.36,270,12.27,7,0.32,7,0.32,1,0.25,14,3.5,1,0.17,3,0.5,1,0.17,-,-,4,0.67
Nagasaki,5,0.07,951,21.61,196,4.45,879,19.98,3118,70.86,60,1.36,68,1.55,5,0.11,288,6.55,5,0.11,14,0.32,5,0.71,43,6.14,8,0.67,2,0.17,1,0.08,-,-,4,0.33
Kumamoto,5,0.06,865,17.65,120,2.45,147,3,5853,119.45,108,2.2,164,3.35,19,0.39,545,11.12,70,1.43,16,0.33,-,-,47,5.22,1,0.07,7,0.47,2,0.13,-,-,3,0.2
Oita,7,0.12,128,3.56,103,2.86,150,4.17,7385,205.14,74,2.06,215,5.97,12,0.33,338,9.39,24,0.67,32,0.89,-,-,22,4.4,-,-,1,0.09,2,0.18,-,-,-,-
Miyazaki,14,0.24,1367,37.97,190,5.28,490,13.61,5179,143.86,82,2.28,106,2.94,11,0.31,377,10.47,20,0.56,23,0.64,-,-,62,10.33,-,-,-,-,-,-,-,-,-,-
Kagoshima,11,0.12,685,13.17,509,9.79,389,7.48,7642,146.96,105,2.02,919,17.67,12,0.23,392,7.54,104,2,43,0.83,-,-,55,7.86,2,0.18,4,0.36,-,-,-,-,2,0.18
Okinawa,6,0.11,179,5.42,95,2.88,332,10.06,974,29.52,72,2.18,1094,33.15,5,0.15,156,4.73,50,1.52,24,0.73,3,0.33,50,5.56,8,1.14,4,0.57,3,0.43,-,-,1,0.14
