"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39th week, 2022",,,,,,"Data collected as of October 5, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Hyogo,107,0.54,5774,45.11,856,6.69,1203,9.4,23060,180.16,287,2.24,2205,17.23,72,0.56,1266,9.89,554,4.33,145,1.13,5,0.14,240,6.86,9,0.64,20,1.43,1,0.07,-,-,3,0.21
Nara,13,0.24,1486,45.03,195,5.91,181,5.48,4866,147.45,75,2.27,647,19.61,6,0.18,379,11.48,135,4.09,25,0.76,-,-,75,7.5,2,0.33,2,0.33,1,0.17,-,-,-,-
Wakayama,13,0.27,941,32.45,213,7.34,216,7.45,3321,114.52,68,2.34,348,12,5,0.17,355,12.24,70,2.41,25,0.86,1,0.25,23,5.75,3,0.3,8,0.8,21,2.1,-,-,1,0.1
Tottori,5,0.18,529,27.84,190,10,1177,61.95,2751,144.79,30,1.58,511,26.89,9,0.47,222,11.68,148,7.79,4,0.21,-,-,29,7.25,4,0.8,6,1.2,-,-,-,-,1,0.2
Shimane,-,-,953,43.32,144,6.55,171,7.77,3763,171.05,73,3.32,852,38.73,3,0.14,381,17.32,64,2.91,20,0.91,-,-,3,1,13,1.63,6,0.75,-,-,-,-,1,0.13
Okayama,58,0.69,967,17.91,285,5.28,253,4.69,8996,166.59,139,2.57,622,11.52,34,0.63,605,11.2,196,3.63,81,1.5,3,0.25,29,2.42,7,1.4,2,0.4,4,0.8,-,-,-,-
Hiroshima,22,0.19,2462,34.68,735,10.35,507,7.14,11934,168.08,148,2.08,2321,32.69,27,0.38,732,10.31,523,7.37,68,0.96,3,0.16,185,9.74,2,0.1,5,0.25,3,0.15,-,-,2,0.1
Yamaguchi,13,0.2,1842,40.93,280,6.22,935,20.78,6854,152.31,109,2.42,504,11.2,16,0.36,626,13.91,403,8.96,41,0.91,-,-,76,8.44,1,0.11,-,-,8,0.89,-,-,-,-
Tokushima,2,0.05,705,30.65,188,8.17,87,3.78,3144,136.7,47,2.04,263,11.43,4,0.17,314,13.65,45,1.96,13,0.57,-,-,6,1.5,3,0.43,4,0.57,2,0.29,-,-,-,-
Kagawa,3,0.06,569,20.32,256,9.14,178,6.36,5866,209.5,83,2.96,248,8.86,16,0.57,448,16,42,1.5,42,1.5,-,-,20,4,1,0.2,2,0.4,1,0.2,-,-,1,0.2
Ehime,16,0.27,1880,52.22,230,6.39,524,14.56,8725,242.36,115,3.19,300,8.33,22,0.61,649,18.03,76,2.11,54,1.5,-,-,217,31,1,0.17,1,0.17,1,0.17,-,-,4,0.67
Kochi,14,0.31,530,19.63,282,10.44,239,8.85,2869,106.26,95,3.52,193,7.15,19,0.7,340,12.59,78,2.89,21,0.78,-,-,16,5.33,5,0.63,-,-,5,0.63,-,-,9,1.13
Fukuoka,184,0.93,5092,42.43,1228,10.23,4183,34.86,25684,214.03,446,3.72,2148,17.9,56,0.47,2327,19.39,749,6.24,176,1.47,4,0.15,113,4.35,5,0.33,13,0.87,2,0.13,-,-,-,-
Saga,15,0.39,861,39.14,301,13.68,288,13.09,3164,143.82,73,3.32,421,19.14,10,0.45,541,24.59,63,2.86,15,0.68,1,0.25,14,3.5,5,0.83,6,1,3,0.5,-,-,4,0.67
Nagasaki,9,0.13,1237,28.77,361,8.4,1762,40.98,4848,112.74,101,2.35,1187,27.6,29,0.67,565,13.14,105,2.44,39,0.91,10,1.43,77,11,12,1,4,0.33,3,0.25,-,-,4,0.33
Kumamoto,46,0.59,1087,22.18,305,6.22,260,5.31,10118,206.49,172,3.51,1102,22.49,34,0.69,1092,22.29,327,6.67,39,0.8,-,-,131,14.56,2,0.13,8,0.53,2,0.13,-,-,4,0.27
Oita,22,0.38,1851,51.42,280,7.78,404,11.22,11909,330.81,138,3.83,1186,32.94,25,0.69,664,18.44,182,5.06,58,1.61,-,-,39,7.8,1,0.09,1,0.09,7,0.64,-,-,-,-
Miyazaki,20,0.35,1967,54.64,362,10.06,625,17.36,8088,224.67,144,4,1024,28.44,17,0.47,785,21.81,98,2.72,35,0.97,4,0.67,92,15.33,-,-,1,0.14,-,-,-,-,-,-
Kagoshima,26,0.29,1014,19.13,998,18.83,621,11.72,12036,227.09,148,2.79,2708,51.09,24,0.45,806,15.21,428,8.08,86,1.62,-,-,89,12.71,2,0.18,8,0.73,-,-,-,-,4,0.36
Okinawa,281,5.02,552,16.73,197,5.97,705,21.36,2387,72.33,126,3.82,2509,76.03,13,0.39,294,8.91,164,4.97,43,1.3,4,0.44,108,12,14,2,35,5,3,0.43,-,-,1,0.14
