"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"27th week, 2017",,,,,,"Data collected as of July 12, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Kanagawa,97635,283,866,4.03,2074,9.65,13786,64.12,34790,161.81,2761,12.84,2682,12.47,420,1.95,2876,13.38,22,0.1,670,3.12,2711,12.61,24,0.48,1906,38.12,5,0.5,15,1.5,69,6.9,-,-,211,21.1
Niigata,26007,288.97,554,9.72,1214,21.3,4266,74.84,10733,188.3,561,9.84,698,12.25,200,3.51,659,11.56,17,0.3,85,1.49,2975,52.19,10,1,203,20.3,5,0.38,9,0.69,125,9.62,21,1.62,79,6.08
Toyama,10667,222.23,435,15,460,15.86,1524,52.55,5503,189.76,236,8.14,625,21.55,18,0.62,297,10.24,2,0.07,70,2.41,973,33.55,5,0.71,216,30.86,2,0.4,4,0.8,47,9.4,2,0.4,58,11.6
Ishikawa,15981,332.94,143,4.93,592,20.41,2059,71,7019,242.03,336,11.59,547,18.86,61,2.1,322,11.1,4,0.14,91,3.14,126,4.34,-,-,88,12.57,1,0.2,5,1,80,16,-,-,86,17.2
Fukui,11645,363.91,75,3.41,322,14.64,1561,70.95,5647,256.68,209,9.5,360,16.36,16,0.73,211,9.59,10,0.45,53,2.41,238,10.82,-,-,11,3.67,9,1.5,5,0.83,46,7.67,2,0.33,70,11.67
Yamanashi,10611,258.8,29,1.21,634,26.42,1822,75.92,3700,154.17,159,6.63,314,13.08,49,2.04,188,7.83,2,0.08,45,1.88,414,17.25,1,0.11,169,18.78,4,0.4,5,0.5,97,9.7,2,0.2,55,5.5
Nagano,27774,322.95,233,4.4,218,4.11,3491,65.87,10592,199.85,532,10.04,183,3.45,127,2.4,454,8.57,12,0.23,128,2.42,2883,54.4,9,0.9,94,9.4,1,0.09,2,0.18,129,11.73,-,-,139,12.64
Gifu,22490,261.51,221,4.25,512,9.85,1580,30.38,5403,103.9,324,6.23,423,8.13,50,0.96,410,7.88,10,0.19,81,1.56,1032,19.85,-,-,93,8.45,1,0.2,9,1.8,113,22.6,-,-,89,17.8
Shizuoka,38648,278.04,326,3.66,1028,11.55,6999,78.64,14613,164.19,671,7.54,926,10.4,169,1.9,878,9.87,12,0.13,127,1.43,992,11.15,10,0.48,255,12.14,10,1,21,2.1,102,10.2,28,2.8,72,7.2
Aichi,65876,337.83,891,4.9,1896,10.42,8854,48.65,23701,130.23,1539,8.46,3408,18.73,213,1.17,1662,9.13,23,0.13,431,2.37,1494,8.21,11,0.31,363,10.37,7,0.47,16,1.07,205,13.67,6,0.4,195,13
Mie,19207,266.76,472,10.49,957,21.27,2084,46.31,6829,151.76,378,8.4,1444,32.09,91,2.02,584,12.98,13,0.29,355,7.89,379,8.42,5,0.42,34,2.83,17,1.89,19,2.11,81,9,10,1.11,19,2.11
Shiga,12046,231.65,162,5.23,347,11.19,1041,33.58,5009,161.58,373,12.03,1577,50.87,16,0.52,340,10.97,4,0.13,375,12.1,532,17.16,1,0.13,41,5.13,5,0.71,11,1.57,38,5.43,1,0.14,16,2.29
Kyoto,27798,224.18,189,2.52,1042,13.89,3320,44.27,11135,148.47,431,5.75,3039,40.52,63,0.84,674,8.99,16,0.21,409,5.45,817,10.89,2,0.12,151,8.88,3,0.43,4,0.57,46,6.57,-,-,65,9.29
Osaka,67196,218.88,2107,10.59,3024,15.2,12504,62.83,32223,161.92,2048,10.29,9202,46.24,215,1.08,2486,12.49,52,0.26,1441,7.24,3670,18.44,25,0.48,435,8.37,14,0.88,19,1.19,197,12.31,1,0.06,228,14.25
Hyogo,44987,227.21,1035,8.09,2352,18.38,5682,44.39,24902,194.55,1183,9.24,4867,38.02,397,3.1,1362,10.64,28,0.22,867,6.77,2448,19.13,8,0.23,399,11.4,15,1.15,18,1.38,114,8.77,3,0.23,156,12
Nara,10257,189.94,500,14.71,769,22.62,2143,63.03,4525,133.09,308,9.06,777,22.85,58,1.71,444,13.06,5,0.15,163,4.79,672,19.76,-,-,153,15.3,10,1.67,19,3.17,86,14.33,1,0.17,52,8.67
Wakayama,8414,171.71,282,9.4,311,10.37,643,21.43,3876,129.2,267,8.9,852,28.4,30,1,346,11.53,9,0.3,200,6.67,1445,48.17,12,3,65,16.25,3,0.27,16,1.45,53,4.82,5,0.45,67,6.09
Tottori,5979,206.17,63,3.32,285,15,3324,174.95,2754,144.95,299,15.74,914,48.11,28,1.47,197,10.37,12,0.63,328,17.26,718,37.79,2,0.4,100,20,3,0.6,19,3.8,38,7.6,-,-,74,14.8
Shimane,7263,191.13,73,3.17,279,12.13,1768,76.87,3426,148.96,168,7.3,338,14.7,208,9.04,396,17.22,9,0.39,74,3.22,885,38.48,-,-,1,0.33,-,-,10,1.25,53,6.63,-,-,47,5.88
Okayama,22039,262.37,190,3.52,719,13.31,1603,29.69,8646,160.11,365,6.76,1438,26.63,68,1.26,609,11.28,6,0.11,368,6.81,543,10.06,10,0.83,232,19.33,2,0.4,4,0.8,38,7.6,1,0.2,36,7.2
Hiroshima,26931,236.24,467,6.58,1243,17.51,4841,68.18,10385,146.27,616,8.68,3314,46.68,197,2.77,760,10.7,29,0.41,298,4.2,755,10.63,3,0.16,427,22.47,5,0.25,2,0.1,98,4.9,1,0.05,108,5.4
Yamaguchi,19643,288.87,514,10.71,700,14.58,3074,64.04,6082,126.71,376,7.83,1434,29.88,126,2.63,702,14.63,23,0.48,472,9.83,2245,46.77,-,-,174,19.33,5,0.56,2,0.22,102,11.33,1,0.11,88,9.78
Tokushima,8435,227.97,284,12.35,331,14.39,1295,56.3,3558,154.7,127,5.52,313,13.61,59,2.57,409,17.78,7,0.3,186,8.09,495,21.52,1,0.25,15,3.75,-,-,1,0.17,10,1.67,-,-,12,2
Kagawa,9052,192.6,250,8.93,415,14.82,1806,64.5,6386,228.07,163,5.82,1562,55.79,56,2,379,13.54,13,0.46,358,12.79,698,24.93,2,0.4,42,8.4,3,0.6,4,0.8,52,10.4,-,-,153,30.6
Ehime,16497,270.44,214,5.78,330,8.92,2888,78.05,8503,229.81,317,8.57,1422,38.43,235,6.35,650,17.57,8,0.22,174,4.7,1732,46.81,-,-,327,40.88,2,0.33,1,0.17,47,7.83,-,-,31,5.17
Kochi,14630,304.79,226,7.53,204,6.8,1636,54.53,3533,117.77,363,12.1,1885,62.83,92,3.07,300,10,18,0.6,268,8.93,157,5.23,-,-,10,3.33,2,0.25,7,0.88,67,8.38,6,0.75,85,10.63
Fukuoka,71998,363.63,1267,10.56,1873,15.61,12378,103.15,28187,234.89,1864,15.53,5087,42.39,247,2.06,2171,18.09,69,0.58,3341,27.84,2264,18.87,-,-,390,15,15,1,18,1.2,284,18.93,-,-,51,3.4
Saga,12740,335.26,217,9.86,451,20.5,1354,61.55,3480,158.18,307,13.95,1486,67.55,33,1.5,450,20.45,2,0.09,304,13.82,164,7.45,-,-,45,15,5,0.83,6,1,32,5.33,1,0.17,123,20.5
Nagasaki,22445,320.64,253,5.75,348,7.91,3890,88.41,5687,129.25,330,7.5,1450,32.95,28,0.64,528,12,14,0.32,271,6.16,543,12.34,5,0.63,62,7.75,1,0.08,10,0.83,75,6.25,-,-,117,9.75
Kumamoto,24114,301.43,236,4.72,678,13.56,3253,65.06,11565,231.3,589,11.78,2367,47.34,78,1.56,969,19.38,6,0.12,877,17.54,855,17.1,3,0.33,303,33.67,14,0.93,18,1.2,74,4.93,-,-,119,7.93
Oita,19958,344.1,139,3.86,414,11.5,3567,99.08,12963,360.08,481,13.36,1190,33.06,29,0.81,704,19.56,15,0.42,507,14.08,482,13.39,-,-,96,19.2,1,0.09,1,0.09,77,7,1,0.09,43,3.91
Miyazaki,23039,397.22,427,12.2,695,19.86,2450,70,9358,267.37,563,16.09,2821,80.6,281,8.03,799,22.83,4,0.11,401,11.46,251,7.17,2,0.4,269,53.8,-,-,1,0.14,21,3,-,-,114,16.29
Kagoshima,27339,293.97,954,17.35,1837,33.4,2839,51.62,13443,244.42,621,11.29,1902,34.58,78,1.42,587,10.67,8,0.15,534,9.71,2566,46.65,-,-,227,32.43,7,0.58,8,0.67,27,2.25,-,-,109,9.08
Okinawa,23149,406.12,1564,46,524,15.41,978,28.76,4028,118.47,482,14.18,322,9.47,39,1.15,259,7.62,71,2.09,173,5.09,127,3.74,4,0.44,188,20.89,10,1.43,46,6.57,117,16.71,-,-,85,12.14
