"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"51st week, 2021",,,,,,"Data collected as of January 5, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,10,0.13,2323,48.4,216,4.5,1006,20.96,4590,95.63,169,3.52,235,4.9,50,1.04,1056,22,215,4.48,122,2.54,4,0.33,184,15.33,9,1.29,22,3.14,17,2.43,-,-,-,-
Gunma,7,0.08,2262,42.68,473,8.92,902,17.02,7431,140.21,198,3.74,218,4.11,31,0.58,1072,20.23,1014,19.13,145,2.74,1,0.07,258,17.2,4,0.44,4,0.44,8,0.89,-,-,4,0.44
Saitama,35,0.14,8826,55.51,1592,10.01,3430,21.57,31786,199.91,1046,6.58,813,5.11,141,0.89,3420,21.51,985,6.19,543,3.42,29,0.74,391,10.03,10,0.91,27,2.45,10,0.91,-,-,3,0.27
Chiba,54,0.26,6410,49.31,668,5.14,3099,23.84,14001,107.7,867,6.67,550,4.23,93,0.72,2247,17.28,637,4.9,382,2.94,6,0.18,327,9.91,8,0.89,14,1.56,14,1.56,-,-,4,0.44
Tokyo,41,0.1,16177,62.95,1580,6.15,3972,15.46,44259,172.21,1276,4.96,2484,9.67,264,1.03,5249,20.42,2562,9.97,647,2.52,2,0.05,283,7.65,23,0.96,25,1.04,19,0.79,17,0.71,4,0.17
Kanagawa,41,0.12,11136,49.94,998,4.48,3750,16.82,27370,122.74,1175,5.27,1722,7.72,158,0.71,4066,18.23,989,4.43,586,2.63,11,0.22,957,19.14,10,0.91,24,2.18,25,2.27,-,-,2,0.18
Niigata,21,0.24,7378,131.75,1310,23.39,4133,73.8,7534,134.54,438,7.82,342,6.11,53,0.95,1090,19.46,1324,23.64,156,2.79,16,1.6,56,5.6,12,0.92,8,0.62,23,1.77,-,-,1,0.08
Toyama,6,0.13,3109,111.04,484,17.29,1075,38.39,4305,153.75,153,5.46,546,19.5,34,1.21,492,17.57,534,19.07,42,1.5,-,-,10,1.43,4,0.8,2,0.4,14,2.8,-,-,1,0.2
Ishikawa,2,0.04,3459,119.28,563,19.41,776,26.76,4733,163.21,234,8.07,800,27.59,11,0.38,602,20.76,707,24.38,43,1.48,-,-,21,3,3,0.6,1,0.2,21,4.2,-,-,1,0.2
Fukui,-,-,2799,121.7,413,17.96,729,31.7,5048,219.48,133,5.78,152,6.61,7,0.3,465,20.22,324,14.09,32,1.39,-,-,11,3.67,20,3.33,3,0.5,6,1,-,-,-,-
Yamanashi,1,0.02,779,32.46,51,2.13,286,11.92,2902,120.92,72,3,65,2.71,21,0.88,257,10.71,75,3.13,50,2.08,1,0.11,55,6.11,2,0.2,6,0.6,4,0.4,-,-,1,0.1
Nagano,11,0.13,3058,57.7,248,4.68,1157,21.83,8515,160.66,343,6.47,135,2.55,36,0.68,897,16.92,429,8.09,121,2.28,1,0.09,35,3.18,6,0.6,5,0.5,10,1,-,-,1,0.1
Gifu,37,0.43,3201,61.56,451,8.67,962,18.5,3792,72.92,110,2.12,151,2.9,24,0.46,646,12.42,673,12.94,58,1.12,1,0.09,58,5.27,1,0.2,-,-,4,0.8,-,-,1,0.2
Shizuoka,17,0.12,7395,84.03,887,10.08,1559,17.72,12095,137.44,376,4.27,218,2.48,59,0.67,1563,17.76,722,8.2,258,2.93,1,0.05,99,4.5,19,1.9,24,2.4,6,0.6,-,-,-,-
Aichi,42,0.22,8914,48.98,993,5.46,4397,24.16,21884,120.24,574,3.15,539,2.96,60,0.33,2358,12.96,1957,10.75,291,1.6,6,0.17,198,5.66,16,1.07,32,2.13,3,0.2,2,0.13,2,0.13
Mie,30,0.43,5028,114.27,413,9.39,613,13.93,6564,149.18,215,4.89,698,15.86,25,0.57,787,17.89,878,19.95,60,1.36,-,-,34,3.09,4,0.44,7,0.78,26,2.89,-,-,1,0.11
Shiga,33,0.56,1459,41.69,216,6.17,955,27.29,3819,109.11,191,5.46,588,16.8,19,0.54,516,14.74,929,26.54,75,2.14,-,-,14,1.75,12,1.71,6,0.86,4,0.57,-,-,1,0.14
Kyoto,98,0.78,3601,47.38,660,8.68,1900,25,10561,138.96,331,4.36,2001,26.33,25,0.33,916,12.05,1012,13.32,129,1.7,-,-,71,4.18,3,0.43,4,0.57,3,0.43,2,0.29,-,-
Osaka,93,0.31,15995,81.61,2206,11.26,4809,24.54,36207,184.73,951,4.85,7770,39.64,109,0.56,3272,16.69,2495,12.73,477,2.43,14,0.27,280,5.38,10,0.63,16,1,5,0.31,-,-,5,0.31
Hyogo,34,0.17,10700,83.59,1316,10.28,2373,18.54,27510,214.92,577,4.51,4309,33.66,86,0.67,2080,16.25,1486,11.61,298,2.33,3,0.09,316,9.03,12,0.86,42,3,10,0.71,1,0.07,7,0.5
Nara,2,0.04,3040,89.41,493,14.5,492,14.47,5766,169.59,125,3.68,1025,30.15,18,0.53,642,18.88,242,7.12,46,1.35,1,0.1,108,10.8,10,1.67,5,0.83,5,0.83,-,-,4,0.67
Wakayama,3,0.06,2952,98.4,233,7.77,711,23.7,4208,140.27,117,3.9,498,16.6,13,0.43,492,16.4,214,7.13,48,1.6,-,-,27,6.75,19,1.73,16,1.45,14,1.27,-,-,1,0.09
Tottori,5,0.17,1401,73.74,316,16.63,2553,134.37,4004,210.74,172,9.05,390,20.53,10,0.53,344,18.11,516,27.16,21,1.11,1,0.2,31,6.2,7,1.4,4,0.8,1,0.2,-,-,-,-
Shimane,14,0.37,1618,70.35,219,9.52,418,18.17,5180,225.22,179,7.78,669,29.09,9,0.39,636,27.65,464,20.17,20,0.87,-,-,11,3.67,14,1.75,10,1.25,6,0.75,-,-,-,-
Okayama,52,0.62,2127,39.39,375,6.94,704,13.04,9441,174.83,254,4.7,2072,38.37,30,0.56,831,15.39,1023,18.94,133,2.46,3,0.25,46,3.83,9,1.8,2,0.4,6,1.2,-,-,1,0.2
Hiroshima,26,0.23,4499,63.37,985,13.87,1197,16.86,14741,207.62,301,4.24,1600,22.54,42,0.59,1180,16.62,1306,18.39,175,2.46,11,0.58,274,14.42,8,0.4,5,0.25,14,0.7,1,0.05,4,0.2
Yamaguchi,14,0.21,5973,132.73,334,7.42,1574,34.98,8062,179.16,188,4.18,2157,47.93,42,0.93,1127,25.04,798,17.73,100,2.22,-,-,50,5.56,2,0.22,4,0.44,31,3.44,-,-,1,0.11
Tokushima,4,0.11,2911,126.57,239,10.39,254,11.04,4278,186,127,5.52,651,28.3,6,0.26,495,21.52,409,17.78,28,1.22,-,-,19,4.75,1,0.14,3,0.43,7,1,-,-,1,0.14
Kagawa,3,0.06,2155,76.96,406,14.5,637,22.75,6878,245.64,147,5.25,1422,50.79,24,0.86,619,22.11,1298,46.36,84,3,2,0.4,22,4.4,2,0.4,6,1.2,1,0.2,-,-,-,-
Ehime,16,0.27,3166,87.94,336,9.33,1389,38.58,11423,317.31,195,5.42,1551,43.08,27,0.75,1039,28.86,681,18.92,99,2.75,1,0.13,278,34.75,4,0.67,4,0.67,2,0.33,-,-,3,0.5
Kochi,6,0.13,3209,114.61,283,10.11,519,18.54,4497,160.61,155,5.54,1084,38.71,40,1.43,480,17.14,1060,37.86,29,1.04,-,-,21,7,6,0.75,3,0.38,10,1.25,-,-,6,0.75
Fukuoka,12,0.06,13594,113.28,2545,21.21,10761,89.68,28186,234.88,926,7.72,10902,90.85,102,0.85,3555,29.63,2007,16.73,407,3.39,12,0.46,289,11.12,15,1.07,35,2.5,10,0.71,-,-,1,0.07
Saga,2,0.05,2681,116.57,487,21.17,884,38.43,2837,123.35,156,6.78,1956,85.04,8,0.35,860,37.39,357,15.52,35,1.52,-,-,27,6.75,7,1.17,11,1.83,7,1.17,-,-,1,0.17
Nagasaki,10,0.14,3387,78.77,625,14.53,4452,103.53,6027,140.16,353,8.21,2041,47.47,42,0.98,843,19.6,315,7.33,127,2.95,-,-,50,6.25,11,0.92,20,1.67,39,3.25,-,-,1,0.08
Kumamoto,3,0.04,4278,87.31,617,12.59,878,17.92,9502,193.92,274,5.59,6369,129.98,71,1.45,1679,34.27,932,19.02,109,2.22,-,-,223,24.78,1,0.07,11,0.73,5,0.33,-,-,2,0.13
Oita,3,0.05,2823,78.42,454,12.61,620,17.22,10818,300.5,429,11.92,3521,97.81,21,0.58,1023,28.42,821,22.81,105,2.92,2,0.4,62,12.4,-,-,1,0.09,40,3.64,-,-,-,-
Miyazaki,3,0.05,4161,115.58,782,21.72,2524,70.11,10664,296.22,265,7.36,3694,102.61,36,1,1219,33.86,1228,34.11,110,3.06,-,-,193,32.17,-,-,2,0.29,-,-,-,-,-,-
Kagoshima,20,0.22,4787,88.65,1829,33.87,1890,35,13267,245.69,433,8.02,5359,99.24,53,0.98,1101,20.39,748,13.85,168,3.11,-,-,114,16.29,4,0.33,6,0.5,1,0.08,-,-,1,0.08
Okinawa,24,0.42,2018,61.15,686,20.79,1551,47,2490,75.45,295,8.94,663,20.09,6,0.18,484,14.67,248,7.52,106,3.21,1,0.11,233,25.89,20,2.86,16,2.29,5,0.71,-,-,1,0.14
