"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18th week, 2022",,,,,,"Data collected as of May 11, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,8,0.11,151,3.15,39,0.81,240,5,2105,43.85,30,0.63,223,4.65,12,0.25,307,6.4,17,0.35,21,0.44,-,-,36,3,4,0.57,2,0.29,-,-,-,-,-,-
Gunma,3,0.03,67,1.24,100,1.85,161,2.98,5415,100.28,65,1.2,169,3.13,16,0.3,320,5.93,25,0.46,36,0.67,1,0.08,49,3.77,1,0.11,-,-,-,-,-,-,-,-
Saitama,20,0.08,79,0.5,220,1.4,368,2.34,14333,91.29,227,1.45,188,1.2,51,0.32,824,5.25,45,0.29,96,0.61,9,0.23,104,2.67,1,0.09,11,1,1,0.09,-,-,-,-
Chiba,23,0.11,13,0.1,138,1.08,587,4.59,10239,79.99,157,1.23,142,1.11,27,0.21,634,4.95,30,0.23,79,0.62,2,0.06,63,1.97,5,0.56,3,0.33,3,0.33,-,-,-,-
Tokyo,22,0.05,116,0.45,203,0.8,618,2.42,23116,90.65,255,1,389,1.53,63,0.25,1242,4.87,72,0.28,135,0.53,-,-,90,2.43,5,0.2,6,0.24,2,0.08,9,0.36,3,0.12
Kanagawa,30,0.09,70,0.32,168,0.76,734,3.32,15152,68.56,229,1.04,345,1.56,54,0.24,995,4.5,77,0.35,108,0.49,3,0.06,243,4.86,1,0.09,9,0.82,5,0.45,1,0.09,3,0.27
Niigata,7,0.08,22,0.39,265,4.65,1057,18.54,2294,40.25,98,1.72,339,5.95,14,0.25,334,5.86,153,2.68,42,0.74,7,0.7,18,1.8,3,0.25,2,0.17,3,0.25,-,-,1,0.08
Toyama,1,0.02,611,21.07,191,6.59,258,8.9,3250,112.07,41,1.41,111,3.83,7,0.24,123,4.24,75,2.59,5,0.17,-,-,10,1.43,2,0.4,-,-,1,0.2,-,-,-,-
Ishikawa,5,0.1,39,1.34,157,5.41,169,5.83,3165,109.14,73,2.52,49,1.69,5,0.17,128,4.41,13,0.45,7,0.24,-,-,8,1.14,2,0.4,1,0.2,3,0.6,-,-,1,0.2
Fukui,1,0.03,204,8.87,104,4.52,160,6.96,2483,107.96,29,1.26,580,25.22,33,1.43,107,4.65,107,4.65,10,0.43,-,-,5,1.67,3,0.5,1,0.17,1,0.17,-,-,-,-
Yamanashi,2,0.05,13,0.54,3,0.13,22,0.92,1389,57.88,29,1.21,30,1.25,3,0.13,72,3,1,0.04,8,0.33,-,-,12,1.33,-,-,-,-,-,-,-,-,1,0.1
Nagano,19,0.22,59,1.09,51,0.94,164,3.04,3928,72.74,90,1.67,85,1.57,11,0.2,213,3.94,52,0.96,23,0.43,-,-,15,1.36,2,0.18,2,0.18,-,-,-,-,3,0.27
Gifu,14,0.16,310,5.96,139,2.67,141,2.71,2844,54.69,35,0.67,57,1.1,-,-,171,3.29,9,0.17,11,0.21,-,-,8,0.73,-,-,1,0.2,1,0.2,-,-,-,-
Shizuoka,14,0.1,148,1.66,207,2.33,274,3.08,7934,89.15,93,1.04,108,1.21,42,0.47,450,5.06,32,0.36,49,0.55,-,-,48,2.18,7,0.7,8,0.8,3,0.3,-,-,-,-
Aichi,35,0.18,834,4.58,198,1.09,980,5.38,11959,65.71,150,0.82,157,0.86,24,0.13,609,3.35,40,0.22,64,0.35,1,0.03,54,1.54,5,0.33,5,0.33,-,-,-,-,1,0.07
Mie,5,0.07,8,0.18,76,1.73,151,3.43,3882,88.23,60,1.36,103,2.34,5,0.11,213,4.84,15,0.34,7,0.16,1,0.08,9,0.75,2,0.22,1,0.11,1,0.11,-,-,-,-
Shiga,11,0.19,44,1.22,38,1.06,156,4.33,2096,58.22,65,1.81,55,1.53,2,0.06,180,5,16,0.44,8,0.22,-,-,6,0.75,3,0.43,1,0.14,1,0.14,-,-,-,-
Kyoto,30,0.24,52,0.69,165,2.2,305,4.07,3987,53.16,58,0.77,124,1.65,16,0.21,200,2.67,27,0.36,22,0.29,-,-,23,1.28,1,0.17,-,-,-,-,2,0.33,1,0.17
Osaka,48,0.16,604,3.08,450,2.3,811,4.14,12308,62.8,205,1.05,203,1.04,43,0.22,865,4.41,55,0.28,86,0.44,5,0.1,57,1.12,-,-,5,0.31,-,-,-,-,2,0.13
Hyogo,14,0.07,147,1.16,241,1.9,470,3.7,11698,92.11,114,0.9,182,1.43,38,0.3,554,4.36,24,0.19,57,0.45,-,-,89,2.54,4,0.29,11,0.79,-,-,-,-,2,0.14
Nara,-,-,62,1.82,55,1.62,88,2.59,2273,66.85,27,0.79,61,1.79,2,0.06,162,4.76,10,0.29,6,0.18,-,-,22,2.2,-,-,1,0.17,1,0.17,-,-,-,-
Wakayama,1,0.02,13,0.43,60,2,130,4.33,1970,65.67,41,1.37,68,2.27,3,0.1,154,5.13,11,0.37,14,0.47,-,-,17,4.25,2,0.18,6,0.55,6,0.55,-,-,1,0.09
Tottori,2,0.07,17,0.89,77,4.05,677,35.63,1367,71.95,11,0.58,244,12.84,5,0.26,102,5.37,27,1.42,1,0.05,-,-,10,2,2,0.4,2,0.4,-,-,-,-,-,-
Shimane,-,-,223,9.7,61,2.65,101,4.39,1814,78.87,35,1.52,341,14.83,3,0.13,169,7.35,18,0.78,8,0.35,-,-,1,0.33,2,0.25,-,-,-,-,-,-,1,0.13
Okayama,34,0.4,108,2,107,1.98,122,2.26,4711,87.24,72,1.33,102,1.89,10,0.19,227,4.2,5,0.09,36,0.67,2,0.17,5,0.42,3,0.6,-,-,2,0.4,-,-,-,-
Hiroshima,11,0.1,384,5.41,253,3.56,190,2.68,5850,82.39,71,1,541,7.62,11,0.15,300,4.23,74,1.04,23,0.32,3,0.16,70,3.68,1,0.05,1,0.05,1,0.05,-,-,2,0.1
Yamaguchi,6,0.09,140,3.11,121,2.69,438,9.73,3838,85.29,52,1.16,72,1.6,8,0.18,272,6.04,31,0.69,20,0.44,-,-,39,4.33,-,-,-,-,4,0.44,-,-,-,-
Tokushima,-,-,10,0.43,74,3.22,58,2.52,1461,63.52,25,1.09,79,3.43,2,0.09,121,5.26,5,0.22,5,0.22,-,-,2,0.5,1,0.14,-,-,1,0.14,-,-,-,-
Kagawa,1,0.02,3,0.11,71,2.54,96,3.43,3230,115.36,41,1.46,72,2.57,10,0.36,182,6.5,11,0.39,20,0.71,-,-,9,1.8,1,0.2,1,0.2,1,0.2,-,-,1,0.2
Ehime,11,0.18,287,7.97,70,1.94,294,8.17,5095,141.53,43,1.19,52,1.44,14,0.39,266,7.39,6,0.17,19,0.53,-,-,90,12.86,1,0.17,-,-,-,-,-,-,2,0.33
Kochi,9,0.2,6,0.21,85,3.04,118,4.21,1762,62.93,44,1.57,13,0.46,8,0.29,135,4.82,1,0.04,10,0.36,-,-,5,1.67,4,0.5,-,-,3,0.38,-,-,6,0.75
Fukuoka,15,0.08,1789,14.91,469,3.91,1965,16.38,13481,112.34,240,2,195,1.63,25,0.21,1022,8.52,21,0.18,68,0.57,3,0.12,60,2.31,-,-,7,0.47,2,0.13,-,-,-,-
Saga,-,-,276,12.55,121,5.5,170,7.73,2085,94.77,39,1.77,77,3.5,8,0.36,238,10.82,7,0.32,6,0.27,1,0.25,14,3.5,1,0.17,2,0.33,-,-,-,-,3,0.5
Nagasaki,5,0.07,942,21.41,179,4.07,810,18.41,2830,64.32,57,1.3,64,1.45,5,0.11,248,5.64,5,0.11,14,0.32,3,0.38,40,5,7,0.58,2,0.17,1,0.08,-,-,3,0.25
Kumamoto,5,0.06,863,17.61,100,2.04,136,2.78,5192,105.96,101,2.06,153,3.12,16,0.33,476,9.71,63,1.29,14,0.29,-,-,42,4.67,1,0.07,6,0.4,2,0.13,-,-,3,0.2
Oita,7,0.12,116,3.22,90,2.5,126,3.5,6821,189.47,71,1.97,190,5.28,12,0.33,304,8.44,17,0.47,27,0.75,-,-,18,3.6,-,-,1,0.09,2,0.18,-,-,-,-
Miyazaki,14,0.24,1296,36,176,4.89,478,13.28,4824,134,76,2.11,97,2.69,10,0.28,325,9.03,19,0.53,21,0.58,-,-,61,10.17,-,-,-,-,-,-,-,-,-,-
Kagoshima,11,0.12,681,13.1,450,8.65,365,7.02,6877,132.25,98,1.88,826,15.88,12,0.23,343,6.6,87,1.67,38,0.73,-,-,50,7.14,2,0.18,4,0.36,-,-,-,-,2,0.18
Okinawa,6,0.11,179,5.42,88,2.67,304,9.21,856,25.94,68,2.06,796,24.12,5,0.15,141,4.27,42,1.27,24,0.73,3,0.33,47,5.22,7,1,4,0.57,2,0.29,-,-,1,0.14
