"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20th week, 2021",,,,,,"Data collected as of May 26, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Shiga,26,0.44,208,5.94,107,3.06,385,11,1549,44.26,58,1.66,17,0.49,6,0.17,223,6.37,32,0.91,23,0.66,-,-,6,0.75,7,1,-,-,-,-,-,-,-,-
Kyoto,61,0.49,746,9.82,192,2.53,904,11.89,3723,48.99,162,2.13,37,0.49,11,0.14,377,4.96,45,0.59,41,0.54,-,-,25,1.39,1,0.14,3,0.43,2,0.29,-,-,-,-
Osaka,58,0.19,6250,31.89,713,3.64,2196,11.2,12629,64.43,422,2.15,92,0.47,62,0.32,1314,6.7,99,0.51,143,0.73,1,0.02,92,1.77,2,0.13,8,0.5,2,0.13,-,-,1,0.06
Hyogo,24,0.12,1693,13.23,513,4.01,1166,9.11,9456,73.88,216,1.69,52,0.41,36,0.28,846,6.61,34,0.27,121,0.95,-,-,116,3.31,3,0.21,22,1.57,5,0.36,1,0.07,5,0.36
Nara,1,0.02,791,23.26,201,5.91,307,9.03,1778,52.29,38,1.12,12,0.35,4,0.12,249,7.32,9,0.26,18,0.53,1,0.1,35,3.5,4,0.67,3,0.5,1,0.17,-,-,2,0.33
Wakayama,1,0.02,96,3.2,99,3.3,415,13.83,1647,54.9,56,1.87,3,0.1,8,0.27,203,6.77,4,0.13,18,0.6,-,-,14,3.5,10,0.91,2,0.18,10,0.91,-,-,-,-
Tottori,3,0.1,6,0.32,120,6.32,1035,54.47,1268,66.74,57,3,21,1.11,8,0.42,147,7.74,6,0.32,6,0.32,1,0.2,9,1.8,4,0.8,2,0.4,-,-,-,-,-,-
Shimane,14,0.37,9,0.39,87,3.78,202,8.78,2674,116.26,97,4.22,86,3.74,2,0.09,231,10.04,6,0.26,3,0.13,-,-,2,0.67,5,0.63,7,0.88,2,0.25,-,-,-,-
Okayama,37,0.44,110,2.04,202,3.74,393,7.28,4847,89.76,93,1.72,45,0.83,14,0.26,349,6.46,27,0.5,50,0.93,-,-,16,1.33,2,0.4,1,0.2,2,0.4,-,-,-,-
Hiroshima,17,0.15,763,10.75,324,4.56,617,8.69,7481,105.37,156,2.2,121,1.7,18,0.25,459,6.46,54,0.76,46,0.65,2,0.11,98,5.16,1,0.05,2,0.1,11,0.52,-,-,2,0.1
Yamaguchi,9,0.14,1116,24.8,139,3.09,676,15.02,3270,72.67,82,1.82,15,0.33,19,0.42,452,10.04,7,0.16,32,0.71,-,-,23,2.56,-,-,3,0.33,13,1.44,-,-,-,-
Tokushima,3,0.08,22,0.96,74,3.22,136,5.91,1129,49.09,38,1.65,4,0.17,2,0.09,184,8,26,1.13,9,0.39,-,-,7,1.75,-,-,2,0.29,1,0.14,-,-,-,-
Kagawa,2,0.04,18,0.64,197,7.04,281,10.04,2649,94.61,65,2.32,47,1.68,11,0.39,233,8.32,492,17.57,35,1.25,1,0.2,11,2.2,-,-,4,0.8,-,-,-,-,-,-
Ehime,8,0.13,23,0.64,182,5.06,489,13.58,4877,135.47,51,1.42,34,0.94,16,0.44,418,11.61,116,3.22,32,0.89,1,0.13,126,15.75,-,-,3,0.5,1,0.17,-,-,2,0.33
Kochi,2,0.04,24,0.86,101,3.61,162,5.79,2201,78.61,81,2.89,86,3.07,22,0.79,204,7.29,244,8.71,13,0.46,-,-,8,2.67,2,0.25,1,0.13,5,0.63,-,-,2,0.25
Fukuoka,5,0.03,7786,64.88,859,7.16,5496,45.8,7951,66.26,361,3.01,105,0.88,59,0.49,1423,11.86,48,0.4,127,1.06,3,0.12,126,4.85,9,0.64,5,0.36,7,0.5,-,-,-,-
Saga,-,-,1603,69.7,203,8.83,537,23.35,590,25.65,60,2.61,31,1.35,6,0.26,340,14.78,9,0.39,9,0.39,-,-,5,1.25,2,0.33,1,0.17,5,0.83,-,-,-,-
Nagasaki,6,0.09,2272,52.84,218,5.07,1311,30.49,1683,39.14,151,3.51,60,1.4,12,0.28,330,7.67,9,0.21,37,0.86,-,-,7,0.88,5,0.42,6,0.5,29,2.42,-,-,1,0.08
Kumamoto,3,0.04,2789,55.78,241,4.82,460,9.2,2910,58.2,119,2.38,227,4.54,27,0.54,674,13.48,80,1.6,34,0.68,-,-,93,10.33,-,-,6,0.4,2,0.13,-,-,1,0.07
Oita,2,0.03,390,10.83,154,4.28,341,9.47,3538,98.28,189,5.25,13,0.36,13,0.36,394,10.94,17,0.47,32,0.89,-,-,17,3.4,-,-,-,-,17,1.55,-,-,-,-
Miyazaki,1,0.02,2971,82.53,290,8.06,1012,28.11,4603,127.86,96,2.67,141,3.92,16,0.44,467,12.97,39,1.08,25,0.69,-,-,57,9.5,-,-,-,-,-,-,-,-,-,-
Kagoshima,6,0.07,909,16.83,772,14.3,939,17.39,6727,124.57,203,3.76,101,1.87,14,0.26,396,7.33,27,0.5,52,0.96,-,-,46,6.57,1,0.08,2,0.17,1,0.08,-,-,1,0.08
Okinawa,13,0.23,302,8.88,296,8.71,588,17.29,973,28.62,167,4.91,79,2.32,-,-,165,4.85,54,1.59,38,1.12,1,0.11,98,10.89,9,1.29,6,0.86,1,0.14,-,-,1,0.14
