"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"11th week, 2021",,,,,,"Data collected as of March 24, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Shiga,20,0.34,3,0.09,60,1.71,207,5.91,796,22.74,27,0.77,11,0.31,4,0.11,117,3.34,15,0.43,14,0.4,-,-,2,0.25,3,0.43,-,-,-,-,-,-,-,-
Kyoto,57,0.45,36,0.47,98,1.27,503,6.53,2043,26.53,75,0.97,16,0.21,6,0.08,202,2.62,27,0.35,19,0.25,-,-,9,0.5,1,0.14,-,-,2,0.29,-,-,-,-
Osaka,43,0.14,1372,7,366,1.87,1168,5.96,6732,34.35,256,1.31,34,0.17,29,0.15,725,3.7,54,0.28,75,0.38,1,0.02,55,1.06,1,0.06,5,0.31,-,-,-,-,1,0.06
Hyogo,18,0.09,341,2.66,244,1.91,657,5.13,4685,36.6,133,1.04,15,0.12,19,0.15,442,3.45,19,0.15,58,0.45,-,-,68,1.94,1,0.07,12,0.86,4,0.29,1,0.07,1,0.07
Nara,1,0.02,32,0.94,101,2.97,166,4.88,749,22.03,27,0.79,2,0.06,1,0.03,125,3.68,6,0.18,11,0.32,1,0.1,21,2.1,1,0.17,1,0.17,1,0.17,-,-,1,0.17
Wakayama,-,-,-,-,49,1.63,254,8.47,1143,38.1,33,1.1,1,0.03,3,0.1,98,3.27,4,0.13,6,0.2,-,-,10,2.5,7,0.64,1,0.09,8,0.73,-,-,-,-
Tottori,1,0.03,4,0.21,60,3.16,625,32.89,426,22.42,37,1.95,19,1,5,0.26,81,4.26,4,0.21,2,0.11,-,-,4,0.8,2,0.4,-,-,-,-,-,-,-,-
Shimane,13,0.34,2,0.09,51,2.22,133,5.78,1540,66.96,79,3.43,78,3.39,-,-,114,4.96,6,0.26,1,0.04,-,-,-,-,4,0.5,7,0.88,1,0.13,-,-,-,-
Okayama,34,0.4,6,0.11,124,2.3,219,4.06,1939,35.91,50,0.93,25,0.46,2,0.04,176,3.26,14,0.26,26,0.48,-,-,10,0.83,2,0.4,1,0.2,2,0.4,-,-,-,-
Hiroshima,14,0.12,75,1.06,156,2.2,322,4.54,3365,47.39,89,1.25,110,1.55,8,0.11,241,3.39,46,0.65,19,0.27,-,-,45,2.37,1,0.05,-,-,8,0.38,-,-,1,0.05
Yamaguchi,3,0.04,63,1.37,66,1.43,405,8.8,1759,38.24,51,1.11,5,0.11,5,0.11,246,5.35,3,0.07,13,0.28,-,-,18,2,-,-,1,0.11,6,0.67,-,-,-,-
Tokushima,-,-,13,0.57,48,2.09,82,3.57,582,25.3,22,0.96,-,-,1,0.04,87,3.78,19,0.83,4,0.17,-,-,3,0.75,-,-,1,0.14,1,0.14,-,-,-,-
Kagawa,1,0.02,2,0.07,107,3.82,174,6.21,1206,43.07,35,1.25,24,0.86,5,0.18,117,4.18,199,7.11,19,0.68,-,-,10,2,-,-,-,-,-,-,-,-,-,-
Ehime,5,0.08,1,0.03,92,2.56,272,7.56,1750,48.61,29,0.81,23,0.64,10,0.28,198,5.5,78,2.17,14,0.39,1,0.13,72,9,-,-,1,0.17,-,-,-,-,1,0.17
Kochi,2,0.04,-,-,35,1.25,84,3,437,15.61,56,2,71,2.54,16,0.57,91,3.25,106,3.79,5,0.18,-,-,4,1.33,-,-,-,-,3,0.38,-,-,2,0.25
Fukuoka,4,0.02,2596,21.63,471,3.93,3146,26.22,4578,38.15,184,1.53,46,0.38,27,0.23,704,5.87,36,0.3,72,0.6,-,-,78,3,2,0.14,3,0.21,2,0.14,-,-,-,-
Saga,-,-,496,21.57,103,4.48,325,14.13,402,17.48,44,1.91,27,1.17,2,0.09,176,7.65,6,0.26,5,0.22,-,-,4,1,2,0.33,1,0.17,4,0.67,-,-,-,-
Nagasaki,5,0.07,1034,24.05,119,2.77,732,17.02,1144,26.6,84,1.95,34,0.79,5,0.12,186,4.33,1,0.02,20,0.47,-,-,4,0.5,3,0.25,3,0.25,18,1.5,-,-,1,0.08
Kumamoto,2,0.03,1210,24.2,125,2.5,276,5.52,2073,41.46,58,1.16,100,2,10,0.2,364,7.28,33,0.66,15,0.3,-,-,48,5.33,-,-,3,0.2,2,0.13,-,-,1,0.07
Oita,2,0.03,7,0.19,88,2.44,199,5.53,2023,56.19,105,2.92,4,0.11,2,0.06,190,5.28,11,0.31,21,0.58,-,-,9,1.8,-,-,-,-,10,0.91,-,-,-,-
Miyazaki,1,0.02,1281,35.58,162,4.5,590,16.39,2964,82.33,46,1.28,130,3.61,7,0.19,243,6.75,19,0.53,13,0.36,-,-,37,6.17,-,-,-,-,-,-,-,-,-,-
Kagoshima,4,0.04,761,14.09,358,6.63,542,10.04,4339,80.35,96,1.78,70,1.3,11,0.2,178,3.3,12,0.22,28,0.52,-,-,27,3.86,-,-,-,-,-,-,-,-,1,0.08
Okinawa,8,0.14,244,7.18,178,5.24,254,7.47,440,12.94,115,3.38,64,1.88,-,-,75,2.21,28,0.82,16,0.47,1,0.11,52,5.78,5,0.71,1,0.14,-,-,-,-,-,-
