"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6th week, 2016",,,,,,"Data collected as of February 17, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Shimane,1642,43.21,154,6.7,156,6.78,524,22.78,1260,54.78,33,1.43,6,0.26,37,1.61,70,3.04,-,-,11,0.48,93,4.04,-,-,7,2.33,1,0.13,3,0.38,24,3,2,0.25,17,2.13
Okayama,7404,88.14,171,3.17,82,1.52,454,8.41,2589,47.94,115,2.13,9,0.17,142,2.63,80,1.48,2,0.04,4,0.07,459,8.5,2,0.17,54,4.5,-,-,2,0.4,10,2,-,-,15,3
Hiroshima,12594,110.47,260,3.66,169,2.38,940,13.24,3220,45.35,186,2.62,13,0.18,482,6.79,140,1.97,11,0.15,8,0.11,308,4.34,2,0.11,98,5.16,2,0.1,-,-,63,3,-,-,57,2.71
Yamaguchi,8238,119.39,463,9.65,108,2.25,983,20.48,2254,46.96,87,1.81,41,0.85,296,6.17,144,3,4,0.08,7,0.15,204,4.25,-,-,64,7.11,-,-,-,-,17,1.89,-,-,17,1.89
Tokushima,2363,62.18,373,16.22,60,2.61,197,8.57,1586,68.96,46,2,2,0.09,46,2,78,3.39,1,0.04,2,0.09,44,1.91,-,-,6,1.5,1,0.14,-,-,7,1,-,-,31,4.43
Kagawa,3725,79.26,141,5.04,139,4.96,245,8.75,1539,54.96,47,1.68,-,-,112,4,67,2.39,4,0.14,1,0.04,52,1.86,-,-,10,2,1,0.2,-,-,19,3.8,-,-,39,7.8
Ehime,2952,48.39,331,8.95,75,2.03,816,22.05,2917,78.84,65,1.76,11,0.3,165,4.46,148,4,3,0.08,7,0.19,63,1.7,1,0.13,97,12.13,-,-,2,0.33,5,0.83,-,-,11,1.83
Kochi,2342,48.79,255,8.5,18,0.6,447,14.9,1446,48.2,54,1.8,6,0.2,40,1.33,59,1.97,13,0.43,2,0.07,120,4,-,-,2,0.67,-,-,2,0.25,36,4.5,13,1.63,55,6.88
Fukuoka,28818,145.55,816,6.8,538,4.48,2443,20.36,6060,50.5,541,4.51,29,0.24,586,4.88,504,4.2,10,0.08,9,0.08,1047,8.73,7,0.27,286,11,2,0.14,12,0.86,136,9.71,-,-,7,0.5
Saga,4077,104.54,177,7.7,100,4.35,284,12.35,568,24.7,69,3,5,0.22,161,7,103,4.48,-,-,2,0.09,462,20.09,-,-,37,9.25,-,-,1,0.17,25,4.17,-,-,8,1.33
Nagasaki,8604,122.91,342,7.77,82,1.86,799,18.16,1249,28.39,145,3.3,18,0.41,171,3.89,78,1.77,-,-,5,0.11,335,7.61,-,-,108,13.5,1,0.08,7,0.58,46,3.83,-,-,5,0.42
Kumamoto,6689,83.61,483,9.66,153,3.06,556,11.12,3849,76.98,86,1.72,26,0.52,618,12.36,174,3.48,4,0.08,18,0.36,436,8.72,-,-,172,19.11,1,0.07,11,0.73,33,2.2,2,0.13,53,3.53
Oita,6778,116.86,225,6.25,130,3.61,981,27.25,2617,72.69,152,4.22,9,0.25,388,10.78,134,3.72,9,0.25,1,0.03,58,1.61,-,-,28,5.6,-,-,-,-,20,1.82,-,-,-,-
Miyazaki,5776,97.9,369,10.25,152,4.22,654,18.17,2369,65.81,93,2.58,16,0.44,246,6.83,187,5.19,3,0.08,7,0.19,640,17.78,4,0.67,153,25.5,-,-,3,0.43,18,2.57,-,-,8,1.14
Kagoshima,8617,92.66,495,9,332,6.04,1376,25.02,3306,60.11,217,3.95,11,0.2,292,5.31,144,2.62,9,0.16,22,0.4,359,6.53,-,-,43,6.14,-,-,1,0.08,10,0.83,-,-,12,1
Okinawa,9615,165.78,75,2.21,42,1.24,213,6.26,946,27.82,117,3.44,8,0.24,20,0.59,41,1.21,35,1.03,9,0.26,525,15.44,5,0.56,55,6.11,4,0.57,2,0.29,45,6.43,1,0.14,4,0.57
