"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"26th week, 2019",,,,,,"Data collected as of July 3, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Wakayama,9006,187.63,742,24.73,233,7.77,757,25.23,3796,126.53,115,3.83,896,29.87,544,18.13,261,8.7,306,10.2,44,1.47,13,3.25,40,10,2,0.18,8,0.73,47,4.27,1,0.09,94,8.55
Tottori,7310,252.07,169,8.89,311,16.37,2196,115.58,3676,193.47,190,10,1255,66.05,135,7.11,188,9.89,139,7.32,21,1.11,1,0.2,94,18.8,4,0.8,2,0.4,11,2.2,-,-,37,7.4
Shimane,7431,195.55,171,7.43,219,9.52,1142,49.65,3679,159.96,145,6.3,960,41.74,87,3.78,300,13.04,44,1.91,38,1.65,-,-,6,2,1,0.13,3,0.38,15,1.88,2,0.25,25,3.13
Okayama,19611,233.46,279,5.17,537,9.94,2295,42.5,9602,177.81,313,5.8,2394,44.33,283,5.24,387,7.17,595,11.02,109,2.02,6,0.5,152,12.67,3,0.6,1,0.2,10,2,1,0.2,45,9
Hiroshima,26424,233.84,720,10.29,990,14.14,3728,53.26,11793,168.47,404,5.77,1779,25.41,523,7.47,613,8.76,415,5.93,374,5.34,4,0.22,298,16.56,5,0.25,7,0.35,40,2,-,-,91,4.55
Yamaguchi,17363,263.08,1235,26.85,354,7.7,2471,53.72,6441,140.02,214,4.65,1575,34.24,531,11.54,548,11.91,513,11.15,104,2.26,1,0.11,122,13.56,4,0.44,1,0.11,68,7.56,-,-,53,5.89
Tokushima,8128,219.68,640,27.83,212,9.22,471,20.48,4079,177.35,104,4.52,465,20.22,133,5.78,215,9.35,52,2.26,23,1,2,0.5,62,15.5,1,0.14,-,-,10,1.43,-,-,6,0.86
Kagawa,11247,239.3,262,9.36,347,12.39,1421,50.75,5599,199.96,208,7.43,653,23.32,369,13.18,364,13,236,8.43,134,4.79,5,1,25,5,2,0.4,2,0.4,17,3.4,1,0.2,21,4.2
Ehime,14739,241.62,278,7.51,394,10.65,2971,80.3,8617,232.89,304,8.22,415,11.22,369,9.97,603,16.3,139,3.76,139,3.76,1,0.13,605,75.63,1,0.17,2,0.33,16,2.67,-,-,12,2
Kochi,13747,286.4,365,12.17,258,8.6,1886,62.87,3711,123.7,202,6.73,932,31.07,226,7.53,247,8.23,242,8.07,24,0.8,1,0.33,39,13,2,0.25,1,0.13,68,8.5,4,0.5,87,10.88
Fukuoka,65762,332.13,1970,16.42,1915,15.96,11684,97.37,23402,195.02,1590,13.25,10192,84.93,3609,30.08,1893,15.78,1939,16.16,713,5.94,11,0.42,708,27.23,15,1,11,0.73,35,2.33,-,-,95,6.33
Saga,10095,258.85,249,10.83,369,16.04,978,42.52,2674,116.26,222,9.65,1787,77.7,482,20.96,401,17.43,327,14.22,26,1.13,1,0.25,66,16.5,1,0.17,4,0.67,19,3.17,-,-,61,10.17
Nagasaki,21573,312.65,214,4.98,556,12.93,1819,42.3,4109,95.56,315,7.33,1860,43.26,561,13.05,471,10.95,508,11.81,101,2.35,5,0.63,141,17.63,5,0.42,13,1.08,32,2.67,-,-,47,3.92
Kumamoto,21745,275.25,578,11.8,587,11.98,2671,54.51,9535,194.59,406,8.29,2955,60.31,407,8.31,894,18.24,886,18.08,161,3.29,1,0.11,490,54.44,4,0.27,10,0.67,16,1.07,-,-,173,11.53
Oita,19245,331.81,342,9.5,576,16,1897,52.69,8698,241.61,356,9.89,1852,51.44,290,8.06,511,14.19,449,12.47,409,11.36,-,-,127,25.4,2,0.18,8,0.73,36,3.27,-,-,20,1.82
Miyazaki,18242,314.52,298,8.51,637,18.2,2861,81.74,7433,212.37,373,10.66,3181,90.89,617,17.63,641,18.31,894,25.54,114,3.26,1,0.17,359,59.83,-,-,-,-,-,-,-,-,24,3.43
Kagoshima,25803,280.47,754,13.96,1465,27.13,3073,56.91,11709,216.83,707,13.09,5153,95.43,367,6.8,585,10.83,993,18.39,185,3.43,1,0.14,341,48.71,4,0.33,2,0.17,8,0.67,-,-,33,2.75
Okinawa,22896,401.68,875,26.52,437,13.24,1263,38.27,3240,98.18,349,10.58,852,25.82,839,25.42,365,11.06,188,5.7,77,2.33,2,0.25,285,35.63,10,1.43,21,3,38,5.43,7,1,22,3.14
