"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"11th week, 2020",,,,,,"Data collected as of March 18, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,5904,77.68,133,2.77,60,1.25,934,19.46,1597,33.27,175,3.65,32,0.67,90,1.88,161,3.35,1,0.02,18,0.38,-,-,27,2.25,-,-,-,-,32,4.57,-,-,1,0.14
Gunma,10958,128.92,95,1.83,253,4.87,1133,21.79,2611,50.21,236,4.54,55,1.06,150,2.88,188,3.62,10,0.19,28,0.54,-,-,90,6.43,2,0.22,1,0.11,60,6.67,-,-,1,0.11
Saitama,29081,114.94,477,3,739,4.65,5583,35.11,11144,70.09,1034,6.5,269,1.69,349,2.19,504,3.17,21,0.13,107,0.67,8,0.2,175,4.38,1,0.09,3,0.27,49,4.45,-,-,1,0.09
Chiba,24726,116.08,262,1.97,339,2.55,5840,43.91,6857,51.56,618,4.65,151,1.14,260,1.95,299,2.25,21,0.16,89,0.67,3,0.09,169,4.97,2,0.25,1,0.13,52,6.5,-,-,-,-
Tokyo,33140,81.83,485,1.91,639,2.52,8058,31.72,18083,71.19,1230,4.84,281,1.11,230,0.91,825,3.25,125,0.49,135,0.53,2,0.06,95,2.64,5,0.21,11,0.46,95,3.96,12,0.5,2,0.08
Kanagawa,29572,83.77,404,1.8,479,2.13,6950,30.89,12535,55.71,1024,4.55,221,0.98,232,1.03,611,2.72,15,0.07,129,0.57,-,-,395,7.9,2,0.18,2,0.18,31,2.82,-,-,2,0.18
Niigata,9848,109.42,311,5.46,511,8.96,4018,70.49,2303,40.4,360,6.32,77,1.35,90,1.58,202,3.54,11,0.19,26,0.46,13,1.3,48,4.8,3,0.23,2,0.15,37,2.85,-,-,1,0.08
Toyama,3397,70.77,56,1.93,168,5.79,1974,68.07,2213,76.31,155,5.34,75,2.59,193,6.66,93,3.21,24,0.83,8,0.28,-,-,13,1.86,-,-,4,0.8,23,4.6,-,-,1,0.2
Ishikawa,6069,126.44,91,3.14,94,3.24,2365,81.55,2402,82.83,287,9.9,38,1.31,173,5.97,69,2.38,3,0.1,8,0.28,-,-,8,1.14,-,-,3,0.6,30,6,-,-,-,-
Fukui,4914,132.81,80,3.48,187,8.13,817,35.52,2003,87.09,45,1.96,14,0.61,293,12.74,55,2.39,10,0.43,4,0.17,-,-,4,1.33,1,0.17,4,0.67,6,1,-,-,-,-
Yamanashi,4292,104.68,38,1.58,33,1.38,452,18.83,1006,41.92,79,3.29,5,0.21,68,2.83,35,1.46,3,0.13,7,0.29,-,-,75,8.33,2,0.2,1,0.1,27,2.7,-,-,-,-
Nagano,11038,128.35,324,6.11,73,1.38,1374,25.92,3835,72.36,214,4.04,34,0.64,403,7.6,160,3.02,34,0.64,21,0.4,-,-,39,3.9,1,0.09,-,-,23,2.09,-,-,13,1.18
Gifu,11351,131.99,134,2.58,147,2.83,500,9.62,1782,34.27,54,1.04,46,0.88,154,2.96,101,1.94,3,0.06,12,0.23,1,0.09,14,1.27,-,-,-,-,29,5.8,-,-,3,0.6
Shizuoka,15907,114.44,237,2.66,333,3.74,2728,30.65,4485,50.39,223,2.51,70,0.79,236,2.65,229,2.57,7,0.08,57,0.64,-,-,110,5,2,0.2,6,0.6,44,4.4,-,-,-,-
Aichi,31635,162.23,497,2.73,582,3.2,3995,21.95,8484,46.62,438,2.41,213,1.17,644,3.54,396,2.18,24,0.13,52,0.29,2,0.06,58,1.66,2,0.13,12,0.8,113,7.53,-,-,2,0.13
Mie,8406,118.39,250,5.68,276,6.27,1050,23.86,2302,52.32,127,2.89,47,1.07,295,6.7,129,2.93,5,0.11,15,0.34,-,-,12,1.09,5,0.56,1,0.11,27,3,-,-,1,0.11
Shiga,7077,138.76,68,2.27,62,2.07,578,19.27,1315,43.83,62,2.07,27,0.9,110,3.67,61,2.03,14,0.47,11,0.37,1,0.13,3,0.38,4,0.57,2,0.29,21,3,-,-,2,0.29
Kyoto,14713,117.7,153,2.01,184,2.42,1565,20.59,2765,36.38,208,2.74,71,0.93,203,2.67,155,2.04,7,0.09,17,0.22,-,-,33,1.83,1,0.14,3,0.43,59,8.43,-,-,-,-
Osaka,42257,140.86,840,4.26,673,3.42,4867,24.71,9205,46.73,686,3.48,159,0.81,557,2.83,522,2.65,40,0.2,101,0.51,4,0.08,89,1.75,3,0.19,5,0.31,59,3.69,-,-,1,0.06
Hyogo,24055,121.49,503,3.93,498,3.89,2020,15.78,7336,57.31,408,3.19,42,0.33,401,3.13,324,2.53,18,0.14,52,0.41,2,0.06,172,4.91,11,0.79,7,0.5,83,5.93,1,0.07,5,0.36
Nara,5876,106.84,151,4.44,86,2.53,646,19,1693,49.79,106,3.12,42,1.24,218,6.41,91,2.68,1,0.03,7,0.21,-,-,22,2.2,1,0.17,3,0.5,22,3.67,-,-,6,1
Wakayama,4303,87.82,259,8.63,117,3.9,478,15.93,1093,36.43,72,2.4,11,0.37,179,5.97,67,2.23,2,0.07,5,0.17,-,-,6,1.5,3,0.27,-,-,46,4.18,1,0.09,-,-
Tottori,3124,107.72,39,2.05,76,4,1055,55.53,1275,67.11,79,4.16,12,0.63,234,12.32,52,2.74,11,0.58,4,0.21,-,-,39,7.8,1,0.2,1,0.2,26,5.2,-,-,-,-
Shimane,3507,92.29,46,2,51,2.22,481,20.91,1082,47.04,73,3.17,12,0.52,128,5.57,98,4.26,4,0.17,9,0.39,-,-,-,-,1,0.13,1,0.13,11,1.38,-,-,-,-
Okayama,11844,141,96,1.78,285,5.28,736,13.63,3413,63.2,182,3.37,19,0.35,203,3.76,103,1.91,9,0.17,27,0.5,2,0.17,18,1.5,3,0.6,1,0.2,12,2.4,-,-,1,0.2
Hiroshima,10410,92.12,248,3.54,520,7.43,1415,20.21,4393,62.76,213,3.04,67,0.96,245,3.5,193,2.76,17,0.24,44,0.63,1,0.06,96,5.33,2,0.1,-,-,36,1.8,-,-,4,0.2
Yamaguchi,5444,81.25,368,8,150,3.26,987,21.46,2638,57.35,147,3.2,91,1.98,242,5.26,214,4.65,15,0.33,20,0.43,-,-,23,2.56,-,-,3,0.33,26,2.89,-,-,9,1
Tokushima,3089,83.49,89,3.87,77,3.35,182,7.91,1556,67.65,78,3.39,18,0.78,95,4.13,70,3.04,-,-,5,0.22,-,-,9,2.25,2,0.29,-,-,28,4,-,-,1,0.14
Kagawa,4963,105.6,92,3.29,131,4.68,649,23.18,2977,106.32,110,3.93,25,0.89,178,6.36,106,3.79,11,0.39,7,0.25,1,0.2,4,0.8,1,0.2,3,0.6,27,5.4,-,-,2,0.4
Ehime,8057,132.08,90,2.43,96,2.59,1480,40,3027,81.81,103,2.78,50,1.35,239,6.46,180,4.86,8,0.22,154,4.16,-,-,115,14.38,-,-,-,-,24,4,-,-,3,0.5
Kochi,7082,147.54,141,4.7,74,2.47,840,28,1081,36.03,45,1.5,93,3.1,131,4.37,70,2.33,8,0.27,32,1.07,-,-,6,2,1,0.13,-,-,29,3.63,-,-,4,0.5
Fukuoka,24696,124.73,448,3.73,806,6.72,7950,66.25,8655,72.13,1009,8.41,432,3.6,886,7.38,588,4.9,67,0.56,134,1.12,1,0.04,130,5,3,0.2,6,0.4,59,3.93,-,-,1,0.07
Saga,4800,123.08,46,2,224,9.74,867,37.7,1265,55,124,5.39,167,7.26,222,9.65,99,4.3,7,0.3,3,0.13,-,-,8,2.67,4,0.67,1,0.17,15,2.5,-,-,1,0.17
Nagasaki,9770,139.57,54,1.23,309,7.02,1279,29.07,2860,65,245,5.57,135,3.07,323,7.34,137,3.11,7,0.16,21,0.48,1,0.13,28,3.5,1,0.08,1,0.08,49,4.08,-,-,3,0.25
Kumamoto,6583,82.29,116,2.32,288,5.76,1224,24.48,2754,55.08,272,5.44,272,5.44,665,13.3,245,4.9,69,1.38,33,0.66,-,-,104,13,-,-,1,0.07,20,1.33,-,-,4,0.27
Oita,6905,119.05,92,2.56,138,3.83,901,25.03,3734,103.72,202,5.61,71,1.97,376,10.44,185,5.14,8,0.22,40,1.11,1,0.2,19,3.8,-,-,1,0.09,28,2.55,-,-,-,-
Miyazaki,8190,138.81,40,1.11,248,6.89,1419,39.42,4054,112.61,207,5.75,81,2.25,317,8.81,216,6,13,0.36,15,0.42,-,-,52,8.67,2,0.29,-,-,5,0.71,-,-,3,0.43
Kagoshima,11114,122.13,160,3.02,741,13.98,1597,30.13,5045,95.19,250,4.72,170,3.21,324,6.11,219,4.13,20,0.38,36,0.68,-,-,65,9.29,2,0.17,-,-,11,0.92,-,-,1,0.08
Okinawa,7995,140.26,15,0.45,143,4.33,980,29.7,1046,31.7,277,8.39,54,1.64,24,0.73,90,2.73,43,1.3,27,0.82,-,-,96,10.67,6,0.86,8,1.14,31,4.43,-,-,37,5.29
