"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"49th week, 2020",,,,,,"Data collected as of December 9, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,5945,78.22,166,3.46,179,3.73,1741,36.27,2995,62.4,395,8.23,148,3.08,166,3.46,1067,22.23,82,1.71,118,2.46,-,-,104,8.67,3,0.43,8,1.14,75,10.71,3,0.43,2,0.29
Gunma,11041,128.38,113,2.13,515,9.72,2339,44.13,5789,109.23,542,10.23,161,3.04,235,4.43,1094,20.64,91,1.72,144,2.72,1,0.07,238,17,11,1.22,4,0.44,87,9.67,2,0.22,1,0.11
Saitama,29323,116.36,552,3.47,1529,9.62,9424,59.27,23617,148.53,2002,12.59,772,4.86,553,3.48,3443,21.65,386,2.43,534,3.36,39,1,537,13.77,10,0.91,22,2,86,7.82,-,-,1,0.09
Chiba,24842,117.73,317,2.4,658,4.98,9956,75.42,13235,100.27,1261,9.55,416,3.15,394,2.98,2292,17.36,236,1.79,412,3.12,7,0.21,442,13.39,11,1.22,17,1.89,82,9.11,-,-,1,0.11
Tokyo,33414,81.9,555,2.17,1335,5.21,12917,50.46,37376,146,2452,9.58,1001,3.91,442,1.73,5193,20.29,656,2.56,656,2.56,10,0.27,343,9.27,27,1.13,31,1.29,166,6.92,25,1.04,7,0.29
Kanagawa,29728,85.67,536,2.39,1013,4.52,11791,52.64,24460,109.2,2056,9.18,718,3.21,408,1.82,3957,17.67,273,1.22,571,2.55,9,0.18,1106,22.12,8,0.73,23,2.09,48,4.36,1,0.09,5,0.45
Niigata,9890,109.89,412,7.23,1360,23.86,7711,135.28,5227,91.7,886,15.54,261,4.58,169,2.96,1255,22.02,49,0.86,143,2.51,20,2,107,10.7,6,0.46,6,0.46,109,8.38,3,0.23,1,0.08
Toyama,3566,74.29,77,2.66,450,15.52,3227,111.28,4785,165,313,10.79,122,4.21,239,8.24,546,18.83,114,3.93,39,1.34,-,-,27,4.5,3,0.6,8,1.6,69,13.8,1,0.2,4,0.8
Ishikawa,6189,128.94,109,3.76,340,11.72,3517,121.28,4555,157.07,456,15.72,154,5.31,240,8.28,544,18.76,36,1.24,47,1.62,-,-,14,2,-,-,7,1.4,67,13.4,-,-,1,0.2
Fukui,4976,134.49,103,4.48,427,18.57,1516,65.91,3657,159,140,6.09,62,2.7,380,16.52,394,17.13,112,4.87,36,1.57,-,-,14,4.67,9,1.5,7,1.17,19,3.17,3,0.5,-,-
Yamanashi,4329,105.59,42,1.75,57,2.38,812,33.83,2258,94.08,158,6.58,41,1.71,86,3.58,283,11.79,28,1.17,43,1.79,1,0.11,170,18.89,7,0.7,6,0.6,48,4.8,1,0.1,-,-
Nagano,11117,129.27,344,6.49,161,3.04,2582,48.72,8216,155.02,506,9.55,127,2.4,582,10.98,920,17.36,309,5.83,93,1.75,1,0.1,78,7.8,6,0.55,10,0.91,38,3.45,-,-,16,1.45
Gifu,11491,133.62,180,3.46,393,7.56,1168,22.46,3430,65.96,166,3.19,109,2.1,181,3.48,656,12.62,24,0.46,54,1.04,1,0.09,51,4.64,-,-,-,-,41,8.2,-,-,4,0.8
Shizuoka,15962,114.83,268,3.01,743,8.35,4687,52.66,9941,111.7,608,6.83,253,2.84,350,3.93,1530,17.19,319,3.58,236,2.65,2,0.09,267,12.14,13,1.3,22,2.2,74,7.4,1,0.1,-,-
Aichi,31897,163.57,610,3.35,1270,6.98,8636,47.45,17908,98.4,1004,5.52,497,2.73,829,4.55,2525,13.87,214,1.18,310,1.7,5,0.14,153,4.37,18,1.2,33,2.2,165,11,1,0.07,7,0.47
Mie,8522,120.03,291,6.61,562,12.77,1837,41.75,5167,117.43,383,8.7,104,2.36,464,10.55,916,20.82,77,1.75,64,1.45,-,-,34,3.09,13,1.44,11,1.22,67,7.44,-,-,1,0.11
Shiga,7161,125.63,81,2.38,216,6.35,1325,38.97,3285,96.62,210,6.18,131,3.85,156,4.59,486,14.29,252,7.41,64,1.88,1,0.13,11,1.38,15,2.14,6,0.86,41,5.86,-,-,2,0.29
Kyoto,15024,120.19,175,2.3,507,6.67,3577,47.07,6240,82.11,478,6.29,286,3.76,297,3.91,1072,14.11,350,4.61,102,1.34,-,-,97,5.71,3,0.5,8,1.33,87,14.5,-,-,-,-
Osaka,42931,143.58,1085,5.54,1878,9.58,8963,45.73,22018,112.34,1610,8.21,612,3.12,741,3.78,3597,18.35,1505,7.68,517,2.64,11,0.22,340,6.67,10,0.63,15,0.94,92,5.75,1,0.06,3,0.19
Hyogo,24347,122.96,624,4.88,1139,8.9,3953,30.88,17100,133.59,963,7.52,384,3,579,4.52,2078,16.23,927,7.24,280,2.19,10,0.29,465,13.29,42,3,33,2.36,125,8.93,1,0.07,7,0.5
Nara,5929,107.8,174,5.12,269,7.91,1302,38.29,3656,107.53,246,7.24,158,4.65,279,8.21,646,19,308,9.06,34,1,2,0.2,83,8.3,6,1,7,1.17,29,4.83,1,0.17,9,1.5
Wakayama,4324,88.24,315,10.86,265,9.14,965,33.28,2561,88.31,201,6.93,39,1.34,219,7.55,513,17.69,60,2.07,39,1.34,6,1.5,19,4.75,15,1.36,11,1,114,10.36,2,0.18,1,0.09
Tottori,3159,108.93,50,2.63,305,16.05,2955,155.53,2812,148,236,12.42,108,5.68,316,16.63,352,18.53,282,14.84,23,1.21,-,-,55,11,3,0.6,5,1,29,5.8,-,-,2,0.4
Shimane,3553,93.5,79,3.43,161,7,1027,44.65,3074,133.65,172,7.48,90,3.91,175,7.61,646,28.09,232,10.09,27,1.17,-,-,5,1.67,3,0.38,7,0.88,25,3.13,-,-,-,-
Okayama,12150,144.64,172,3.19,606,11.22,1505,27.87,8202,151.89,388,7.19,405,7.5,330,6.11,744,13.78,791,14.65,133,2.46,4,0.33,97,8.08,7,1.4,2,0.4,18,3.6,-,-,1,0.2
Hiroshima,10536,92.42,302,4.25,1173,16.52,3108,43.77,9765,137.54,551,7.76,683,9.62,347,4.89,1202,16.93,502,7.07,193,2.72,7,0.39,282,15.67,7,0.35,5,0.25,70,3.5,-,-,11,0.55
Yamaguchi,5478,81.76,583,12.67,346,7.52,2371,51.54,5742,124.83,309,6.72,275,5.98,359,7.8,1184,25.74,1266,27.52,88,1.91,-,-,92,10.22,2,0.22,5,0.56,65,7.22,-,-,14,1.56
Tokushima,3095,85.97,133,5.78,201,8.74,448,19.48,3177,138.13,183,7.96,66,2.87,115,5,477,20.74,81,3.52,47,2.04,-,-,28,7,3,0.5,4,0.67,42,7,-,-,1,0.17
Kagawa,5019,109.11,130,4.81,377,13.96,1125,41.67,6053,224.19,250,9.26,175,6.48,230,8.52,731,27.07,353,13.07,77,2.85,4,1,43,10.75,2,0.5,4,1,47,11.75,1,0.25,3,0.75
Ehime,8122,133.15,113,3.05,235,6.35,2958,79.95,6912,186.81,307,8.3,99,2.68,372,10.05,1073,29,146,3.95,274,7.41,5,0.63,369,46.13,2,0.33,1,0.17,29,4.83,-,-,7,1.17
Kochi,7097,154.28,176,6.29,293,10.46,1506,53.79,2387,85.25,239,8.54,915,32.68,238,8.5,503,17.96,316,11.29,96,3.43,-,-,15,5,2,0.25,2,0.25,94,11.75,1,0.13,7,0.88
Fukuoka,24825,126.02,656,5.51,1992,16.74,17662,148.42,24220,203.53,1992,16.74,1236,10.39,1089,9.15,3703,31.12,3792,31.87,469,3.94,3,0.12,258,10.32,22,1.47,22,1.47,98,6.53,-,-,2,0.13
Saga,4816,123.49,114,4.96,551,23.96,2041,88.74,2629,114.3,252,10.96,282,12.26,307,13.35,737,32.04,953,41.43,36,1.57,-,-,17,5.67,6,1,6,1,40,6.67,-,-,1,0.17
Nagasaki,9874,141.06,115,2.61,630,14.32,4230,96.14,4843,110.07,529,12.02,281,6.39,471,10.7,915,20.8,1547,35.16,101,2.3,2,0.25,59,7.38,10,0.83,5,0.42,115,9.58,-,-,3,0.25
Kumamoto,6618,82.73,182,3.64,725,14.5,2562,51.24,7033,140.66,653,13.06,948,18.96,805,16.1,1665,33.3,2066,41.32,151,3.02,-,-,309,38.63,7,0.47,8,0.53,40,2.67,1,0.07,4,0.27
Oita,6906,119.07,121,3.36,341,9.47,1834,50.94,9098,252.72,517,14.36,192,5.33,543,15.08,1033,28.69,942,26.17,110,3.06,1,0.2,77,15.4,1,0.09,2,0.18,112,10.18,-,-,-,-
Miyazaki,8218,141.69,127,3.63,856,24.46,4256,121.6,8795,251.29,471,13.46,541,15.46,446,12.74,1316,37.6,769,21.97,135,3.86,-,-,140,23.33,4,0.57,1,0.14,7,1,-,-,3,0.43
Kagoshima,11156,122.59,2417,45.6,1830,34.53,3851,72.66,11466,216.34,706,13.32,1539,29.04,482,9.09,1278,24.11,1691,31.91,218,4.11,1,0.14,126,18,5,0.42,1,0.08,21,1.75,-,-,7,0.58
Okinawa,8189,143.67,1383,41.91,663,20.09,2223,67.36,2228,67.52,483,14.64,728,22.06,46,1.39,508,15.39,451,13.67,121,3.67,-,-,195,21.67,20,2.86,34,4.86,43,6.14,3,0.43,47,6.71
