"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18th week, 2019",,,,,,"Data collected as of May 9, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tokushima,8047,217.49,571,24.83,103,4.48,303,13.17,2951,128.3,62,2.7,107,4.65,59,2.57,129,5.61,5,0.22,11,0.48,-,-,49,12.25,-,-,-,-,5,0.71,-,-,1,0.14
Kagawa,11146,237.15,220,7.86,208,7.43,929,33.18,3579,127.82,102,3.64,15,0.54,225,8.04,230,8.21,6,0.21,97,3.46,4,0.8,20,4,1,0.2,2,0.4,12,2.4,1,0.2,9,1.8
Ehime,14506,237.8,225,6.08,192,5.19,2079,56.19,6036,163.14,215,5.81,25,0.68,203,5.49,377,10.19,13,0.35,71,1.92,-,-,403,50.38,-,-,2,0.33,14,2.33,-,-,9,1.5
Kochi,13688,285.17,327,10.9,83,2.77,1256,41.87,2770,92.33,126,4.2,25,0.83,130,4.33,141,4.7,7,0.23,17,0.57,-,-,29,9.67,1,0.13,-,-,45,5.63,3,0.38,66,8.25
Fukuoka,65168,329.13,1690,14.08,1139,9.49,7943,66.19,17155,142.96,1025,8.54,853,7.11,2188,18.23,1219,10.16,131,1.09,451,3.76,9,0.35,484,18.62,11,0.73,8,0.53,30,2,-,-,83,5.53
Saga,9977,255.82,219,9.52,213,9.26,696,30.26,1980,86.09,153,6.65,260,11.3,292,12.7,245,10.65,23,1,15,0.65,-,-,31,7.75,1,0.17,1,0.17,15,2.5,-,-,52,8.67
Nagasaki,21365,309.64,186,4.33,447,10.4,1257,29.23,2671,62.12,196,4.56,286,6.65,268,6.23,294,6.84,11,0.26,62,1.44,4,0.5,121,15.13,3,0.25,9,0.75,25,2.08,-,-,21,1.75
Kumamoto,21613,273.58,518,10.57,378,7.71,1854,37.84,6941,141.65,300,6.12,572,11.67,227,4.63,585,11.94,147,3,95,1.94,1,0.11,338,37.56,3,0.2,5,0.33,13,0.87,-,-,139,9.27
Oita,19147,330.12,290,8.06,406,11.28,1376,38.22,6110,169.72,253,7.03,293,8.14,140,3.89,313,8.69,21,0.58,331,9.19,-,-,91,18.2,1,0.09,6,0.55,28,2.55,-,-,12,1.09
Miyazaki,18113,312.29,226,6.46,408,11.66,2008,57.37,5694,162.69,319,9.11,877,25.06,435,12.43,386,11.03,236,6.74,78,2.23,-,-,281,46.83,-,-,-,-,-,-,-,-,18,2.57
Kagoshima,25600,278.26,594,11,1012,18.74,2359,43.69,8636,159.93,501,9.28,741,13.72,182,3.37,382,7.07,114,2.11,116,2.15,1,0.14,243,34.71,4,0.33,-,-,4,0.33,-,-,17,1.42
Okinawa,20164,353.75,193,5.85,180,5.45,964,29.21,1791,54.27,274,8.3,368,11.15,664,20.12,247,7.48,39,1.18,51,1.55,2,0.25,180,22.5,10,1.43,8,1.14,27,3.86,3,0.43,14,2
