"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19th week, 2015",,,,,,"Data collected as of May 13, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Okayama,25315,301.37,261,4.83,175,3.24,1417,26.24,7548,139.78,466,8.63,417,7.72,89,1.65,359,6.65,10,0.19,15,0.28,253,4.69,5,0.42,51,4.25,2,0.4,-,-,2,0.4,-,-,24,4.8
Hiroshima,29544,259.16,452,6.37,531,7.48,3472,48.9,10972,154.54,578,8.14,422,5.94,38,0.54,559,7.87,20,0.28,25,0.35,731,10.3,6,0.32,186,9.79,1,0.05,11,0.52,56,2.67,3,0.14,83,3.95
Yamaguchi,22533,326.57,692,14.42,188,3.92,3013,62.77,7103,147.98,723,15.06,335,6.98,77,1.6,587,12.23,4,0.08,25,0.52,54,1.13,-,-,35,3.89,-,-,-,-,28,3.11,-,-,35,3.89
Tokushima,8366,226.11,441,19.17,150,6.52,597,25.96,3026,131.57,206,8.96,283,12.3,10,0.43,288,12.52,6,0.26,15,0.65,14,0.61,-,-,6,1.5,2,0.29,1,0.14,18,2.57,-,-,26,3.71
Kagawa,9984,212.43,337,12.04,142,5.07,865,30.89,3545,126.61,164,5.86,473,16.89,85,3.04,256,9.14,4,0.14,15,0.54,41,1.46,2,0.4,14,2.8,1,0.2,3,0.6,56,11.2,1,0.2,35,7
Ehime,14551,238.54,628,16.97,116,3.14,1885,50.95,6512,176,248,6.7,185,5,44,1.19,400,10.81,1,0.03,94,2.54,262,7.08,-,-,254,31.75,1,0.17,1,0.17,3,0.5,-,-,11,1.83
Kochi,15219,317.06,368,12.27,44,1.47,1080,36,3120,104,232,7.73,529,17.63,32,1.07,209,6.97,8,0.27,17,0.57,360,12,-,-,5,1.67,6,0.75,5,0.63,66,8.25,13,1.63,41,5.13
Fukuoka,65832,332.48,2044,17.03,890,7.42,8465,70.54,21085,175.71,1639,13.66,2581,21.51,1544,12.87,1608,13.4,45,0.38,217,1.81,1394,11.62,11,0.42,239,9.19,11,0.73,12,0.8,29,1.93,-,-,28,1.87
Saga,12689,333.92,399,17.35,133,5.78,968,42.09,3336,145.04,330,14.35,822,35.74,150,6.52,285,12.39,5,0.22,13,0.57,631,27.43,-,-,9,2.25,2,0.33,2,0.33,38,6.33,-,-,81,13.5
Nagasaki,21646,309.23,640,14.55,171,3.89,1768,40.18,5771,131.16,334,7.59,1153,26.2,198,4.5,358,8.14,5,0.11,87,1.98,436,9.91,12,1.5,60,7.5,2,0.17,2,0.17,66,5.5,-,-,83,6.92
Kumamoto,25928,324.1,661,13.22,318,6.36,1265,25.3,9625,192.5,592,11.84,1191,23.82,76,1.52,675,13.5,9,0.18,147,2.94,353,7.06,-,-,169,18.78,2,0.13,10,0.67,20,1.33,-,-,73,4.87
Oita,22539,388.6,416,11.56,224,6.22,1726,47.94,9047,251.31,616,17.11,771,21.42,379,10.53,540,15,21,0.58,50,1.39,301,8.36,-,-,151,30.2,-,-,2,0.18,25,2.27,-,-,44,4
Miyazaki,25351,429.68,1100,30.56,502,13.94,1250,34.72,6847,190.19,558,15.5,400,11.11,23,0.64,601,16.69,5,0.14,97,2.69,76,2.11,4,0.67,221,36.83,-,-,4,0.57,-,-,-,-,18,2.57
Kagoshima,31756,341.46,808,14.69,590,10.73,3842,69.85,10000,181.82,692,12.58,826,15.02,384,6.98,461,8.38,23,0.42,51,0.93,188,3.42,1,0.14,63,9,-,-,2,0.17,-,-,-,-,26,2.17
Okinawa,25876,446.14,624,18.35,204,6,923,27.15,1905,56.03,676,19.88,1095,32.21,99,2.91,237,6.97,53,1.56,48,1.41,1855,54.56,8,0.8,163,16.3,17,2.43,52,7.43,42,6,2,0.29,69,9.86
