"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"11th week, 2015",,,,,,"Data collected as of March 18, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Gunma,17896,188.38,395,6.81,166,2.86,1752,30.21,4493,77.47,230,3.97,202,3.48,143,2.47,255,4.4,7,0.12,15,0.26,154,2.66,-,-,155,11.92,2,0.25,3,0.38,25,3.13,-,-,50,6.25
Saitama,37407,169.26,732,5.23,419,2.99,4153,29.66,12964,92.6,978,6.99,202,1.44,1042,7.44,745,5.32,7,0.05,22,0.16,567,4.05,6,0.16,146,3.95,1,0.11,9,1,34,3.78,5,0.56,37,4.11
Chiba,43873,207.93,388,2.94,393,2.98,3763,28.51,10472,79.33,745,5.64,126,0.95,832,6.3,498,3.77,7,0.05,10,0.08,488,3.7,-,-,194,5.88,5,0.56,7,0.78,7,0.78,6,0.67,25,2.78
Tokyo,53504,131.14,1015,3.96,541,2.11,6961,27.19,22662,88.52,1317,5.14,271,1.06,2042,7.98,1206,4.71,41,0.16,31,0.12,627,2.45,3,0.08,133,3.5,7,0.28,16,0.64,51,2.04,7,0.28,36,1.44
Kanagawa,50878,155.59,731,3.6,336,1.66,4986,24.56,17129,84.38,1550,7.64,222,1.09,1872,9.22,1042,5.13,12,0.06,19,0.09,322,1.59,15,0.33,340,7.56,4,0.4,4,0.4,22,2.2,-,-,37,3.7
Niigata,23744,247.33,383,6.28,557,9.13,2605,42.7,4249,69.66,591,9.69,139,2.28,343,5.62,300,4.92,5,0.08,29,0.48,106,1.74,4,0.4,54,5.4,-,-,-,-,34,2.62,17,1.31,8,0.62
Toyama,9926,206.79,112,3.86,219,7.55,856,29.52,2809,96.86,254,8.76,94,3.24,31,1.07,92,3.17,1,0.03,34,1.17,67,2.31,-,-,7,1,-,-,-,-,74,14.8,-,-,5,1
Ishikawa,12070,251.46,109,3.76,124,4.28,1706,58.83,2620,90.34,295,10.17,9,0.31,279,9.62,122,4.21,1,0.03,-,-,127,4.38,-,-,16,2.29,-,-,-,-,55,11,-,-,12,2.4
Fukui,10192,318.5,181,8.23,109,4.95,764,34.73,2942,133.73,151,6.86,165,7.5,14,0.64,115,5.23,1,0.05,4,0.18,190,8.64,-,-,7,2.33,4,0.67,2,0.33,3,0.5,-,-,7,1.17
Yamanashi,7922,198.05,90,3.75,28,1.17,415,17.29,1764,73.5,66,2.75,3,0.13,11,0.46,55,2.29,1,0.04,-,-,10,0.42,-,-,23,2.56,1,0.1,-,-,8,0.8,-,-,17,1.7
Nagano,20201,234.9,320,6.04,66,1.25,1291,24.36,4558,86,267,5.04,69,1.3,131,2.47,163,3.08,10,0.19,5,0.09,9,0.17,-,-,42,4.2,-,-,2,0.18,58,5.27,-,-,22,2
Gifu,20637,239.97,230,4.42,159,3.06,458,8.81,3069,59.02,178,3.42,56,1.08,35,0.67,173,3.33,-,-,8,0.15,30,0.58,-,-,29,2.64,-,-,-,-,11,2.2,-,-,7,1.4
Shizuoka,31350,227.17,477,5.42,209,2.38,3123,35.49,6694,76.07,479,5.44,107,1.22,290,3.3,267,3.03,2,0.02,37,0.42,108,1.23,-,-,72,3.43,2,0.2,1,0.1,32,3.2,19,1.9,27,2.7
Aichi,60866,312.13,716,3.96,536,2.96,3695,20.41,13127,72.52,723,3.99,381,2.1,172,0.95,621,3.43,8,0.04,29,0.16,376,2.08,5,0.15,82,2.41,3,0.21,-,-,31,2.21,-,-,22,1.57
Mie,15866,220.36,258,5.73,220,4.89,976,21.69,3726,82.8,143,3.18,146,3.24,63,1.4,204,4.53,8,0.18,8,0.18,38,0.84,1,0.08,11,0.92,6,0.67,4,0.44,22,2.44,-,-,4,0.44
Shiga,12942,244.19,206,6.44,64,2,724,22.63,2173,67.91,131,4.09,107,3.34,107,3.34,114,3.56,2,0.06,18,0.56,77,2.41,-,-,9,1.13,1,0.14,1,0.14,5,0.71,-,-,3,0.43
Kyoto,19960,163.61,217,2.97,217,2.97,1057,14.48,4584,62.79,251,3.44,285,3.9,184,2.52,220,3.01,-,-,18,0.25,117,1.6,1,0.06,31,1.82,1,0.14,2,0.29,1,0.14,-,-,33,4.71
Osaka,48717,158.69,2245,11.28,540,2.71,4633,23.28,14406,72.39,1287,6.47,984,4.94,436,2.19,871,4.38,33,0.17,45,0.23,403,2.03,8,0.15,96,1.85,2,0.12,2,0.12,45,2.65,-,-,78,4.59
Hyogo,39040,197.17,1246,9.73,549,4.29,2613,20.41,11070,86.48,762,5.95,724,5.66,241,1.88,518,4.05,11,0.09,41,0.32,347,2.71,2,0.06,137,3.91,3,0.25,10,0.83,13,1.08,-,-,9,0.75
Nara,7164,132.67,319,9.38,76,2.24,439,12.91,1871,55.03,159,4.68,174,5.12,48,1.41,133,3.91,1,0.03,1,0.03,65,1.91,-,-,35,3.89,3,0.5,1,0.17,7,1.17,-,-,25,4.17
Wakayama,8505,170.1,492,15.87,69,2.23,324,10.45,1440,46.45,156,5.03,135,4.35,23,0.74,105,3.39,1,0.03,7,0.23,24,0.77,1,0.25,15,3.75,2,0.18,1,0.09,24,2.18,-,-,34,3.09
Tottori,6515,224.66,56,2.95,49,2.58,1120,58.95,1902,100.11,99,5.21,5,0.26,21,1.11,88,4.63,10,0.53,3,0.16,47,2.47,-,-,2,0.67,1,0.2,-,-,1,0.2,-,-,69,13.8
Shimane,7588,199.68,157,6.83,79,3.43,1030,44.78,1821,79.17,149,6.48,203,8.83,17,0.74,125,5.43,-,-,-,-,99,4.3,-,-,1,0.33,-,-,9,1.13,14,1.75,1,0.13,7,0.88
Okayama,22694,270.17,221,4.09,92,1.7,905,16.76,4552,84.3,326,6.04,216,4,46,0.85,199,3.69,6,0.11,9,0.17,113,2.09,4,0.33,22,1.83,2,0.4,-,-,2,0.4,-,-,12,2.4
Hiroshima,27886,244.61,369,5.2,300,4.23,1954,27.52,7026,98.96,396,5.58,214,3.01,9,0.13,308,4.34,8,0.11,13,0.18,415,5.85,1,0.05,104,5.47,1,0.05,10,0.48,32,1.52,1,0.05,6,0.29
Yamaguchi,21220,307.54,507,10.56,75,1.56,1531,31.9,4109,85.6,485,10.1,113,2.35,18,0.38,310,6.46,2,0.04,6,0.13,37,0.77,-,-,15,1.67,-,-,-,-,18,2,-,-,7,0.78
Tokushima,7977,209.92,373,16.22,80,3.48,364,15.83,1878,81.65,144,6.26,60,2.61,5,0.22,161,7,4,0.17,1,0.04,11,0.48,-,-,6,1.5,2,0.29,1,0.14,11,1.57,-,-,12,1.71
Kagawa,9386,199.7,303,10.82,82,2.93,534,19.07,2081,74.32,106,3.79,185,6.61,27,0.96,134,4.79,1,0.04,5,0.18,18,0.64,-,-,8,1.6,-,-,2,0.4,28,5.6,-,-,6,1.2
Ehime,13506,221.41,493,13.32,53,1.43,1081,29.22,4338,117.24,168,4.54,130,3.51,20,0.54,211,5.7,1,0.03,19,0.51,165,4.46,-,-,163,20.38,1,0.17,-,-,1,0.17,-,-,6,1
Kochi,13691,285.23,308,10.27,28,0.93,587,19.57,2027,67.57,142,4.73,212,7.07,12,0.4,100,3.33,4,0.13,5,0.17,193,6.43,-,-,2,0.67,1,0.13,-,-,36,4.5,6,0.75,14,1.75
Fukuoka,62897,317.66,1430,11.92,496,4.13,5192,43.27,11126,92.72,982,8.18,967,8.06,770,6.42,861,7.18,20,0.17,56,0.47,715,5.96,10,0.38,137,5.27,9,0.69,7,0.54,17,1.31,-,-,14,1.08
Saga,12010,307.95,339,14.74,68,2.96,537,23.35,2130,92.61,221,9.61,320,13.91,87,3.78,159,6.91,2,0.09,6,0.26,337,14.65,-,-,6,1.5,1,0.17,1,0.17,19,3.17,-,-,48,8
Nagasaki,20355,290.79,419,9.52,97,2.2,994,22.59,4232,96.18,208,4.73,440,10,75,1.7,172,3.91,1,0.02,3,0.07,180,4.09,6,0.75,53,6.63,-,-,-,-,32,2.67,-,-,64,5.33
Kumamoto,24863,310.79,558,11.16,188,3.76,838,16.76,5690,113.8,366,7.32,417,8.34,30,0.6,345,6.9,6,0.12,50,1,215,4.3,-,-,72,8,-,-,6,0.4,11,0.73,-,-,24,1.6
Oita,21362,368.31,321,8.92,89,2.47,1065,29.58,4683,130.08,392,10.89,262,7.28,158,4.39,287,7.97,8,0.22,17,0.47,143,3.97,-,-,81,16.2,-,-,-,-,16,1.45,-,-,8,0.73
Miyazaki,23992,406.64,824,22.89,211,5.86,609,16.92,3936,109.33,349,9.69,94,2.61,13,0.36,329,9.14,1,0.03,12,0.33,49,1.36,1,0.17,111,18.5,-,-,2,0.29,-,-,-,-,8,1.14
Kagoshima,29833,320.78,458,8.33,310,5.64,2070,37.64,5606,101.93,498,9.05,503,9.15,147,2.67,227,4.13,17,0.31,10,0.18,116,2.11,1,0.14,38,5.43,-,-,1,0.08,-,-,-,-,8,0.67
Okinawa,22771,392.6,210,6.18,133,3.91,607,17.85,1238,36.41,477,14.03,518,15.24,49,1.44,106,3.12,25,0.74,13,0.38,1102,32.41,5,0.5,112,11.2,9,1.29,20,2.86,19,2.71,-,-,46,6.57
