"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12th week, 2015",,,,,,"Data collected as of March 25, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tottori,6636,228.83,56,2.95,52,2.74,1243,65.42,2031,106.89,103,5.42,16,0.84,25,1.32,98,5.16,11,0.58,4,0.21,51,2.68,-,-,2,0.67,1,0.2,-,-,1,0.2,-,-,70,14
Shimane,7770,204.47,168,7.3,83,3.61,1150,50,1941,84.39,159,6.91,245,10.65,24,1.04,140,6.09,-,-,1,0.04,110,4.78,-,-,1,0.33,-,-,10,1.25,15,1.88,1,0.13,14,1.75
Okayama,23213,276.35,225,4.17,102,1.89,979,18.13,5012,92.81,348,6.44,232,4.3,49,0.91,220,4.07,7,0.13,10,0.19,126,2.33,4,0.33,23,1.92,2,0.4,-,-,2,0.4,-,-,14,2.8
Hiroshima,28310,248.33,378,5.32,327,4.61,2185,30.77,7532,106.08,415,5.85,222,3.13,9,0.13,339,4.77,12,0.17,13,0.18,455,6.41,2,0.11,114,6,1,0.05,10,0.48,34,1.62,1,0.05,11,0.52
Yamaguchi,21576,312.7,534,11.13,97,2.02,1707,35.56,4594,95.71,529,11.02,121,2.52,23,0.48,335,6.98,2,0.04,7,0.15,39,0.81,-,-,17,1.89,-,-,-,-,20,2.22,-,-,7,0.78
Tokushima,8101,213.18,390,16.96,85,3.7,397,17.26,2045,88.91,151,6.57,65,2.83,5,0.22,175,7.61,4,0.17,1,0.04,11,0.48,-,-,6,1.5,2,0.29,1,0.14,11,1.57,-,-,13,1.86
Kagawa,9456,201.19,304,10.86,88,3.14,578,20.64,2344,83.71,113,4.04,216,7.71,30,1.07,146,5.21,1,0.04,6,0.21,21,0.75,-,-,8,1.6,1,0.2,2,0.4,28,5.6,-,-,7,1.4
Ehime,13807,226.34,519,14.03,62,1.68,1195,32.3,4702,127.08,178,4.81,136,3.68,21,0.57,228,6.16,1,0.03,22,0.59,176,4.76,-,-,170,21.25,1,0.17,-,-,2,0.33,-,-,6,1
Kochi,14233,296.52,324,10.8,28,0.93,657,21.9,2177,72.57,155,5.17,240,8,16,0.53,118,3.93,4,0.13,5,0.17,224,7.47,-,-,3,1,1,0.13,1,0.13,38,4.75,6,0.75,15,1.88
Fukuoka,63555,320.98,1546,12.88,537,4.48,5723,47.69,12696,105.8,1054,8.78,1043,8.69,847,7.06,934,7.78,21,0.18,60,0.5,769,6.41,11,0.42,143,5.5,11,0.85,7,0.54,17,1.31,-,-,16,1.23
Saga,12119,310.74,359,15.61,73,3.17,585,25.43,2406,104.61,233,10.13,344,14.96,90,3.91,173,7.52,2,0.09,6,0.26,352,15.3,-,-,6,1.5,2,0.33,1,0.17,23,3.83,-,-,59,9.83
Nagasaki,20585,294.07,446,10.14,105,2.39,1093,24.84,4521,102.75,226,5.14,478,10.86,88,2,188,4.27,1,0.02,3,0.07,195,4.43,7,0.88,54,6.75,-,-,-,-,38,3.17,-,-,70,5.83
Kumamoto,25094,313.68,581,11.62,195,3.9,907,18.14,6207,124.14,389,7.78,467,9.34,33,0.66,371,7.42,6,0.12,56,1.12,226,4.52,-,-,84,9.33,-,-,7,0.47,11,0.73,-,-,36,2.4
Oita,21813,376.09,341,9.47,103,2.86,1148,31.89,5346,148.5,410,11.39,294,8.17,178,4.94,311,8.64,9,0.25,19,0.53,163,4.53,-,-,87,17.4,-,-,-,-,19,1.73,-,-,12,1.09
Miyazaki,24310,412.03,909,25.25,242,6.72,682,18.94,4267,118.53,373,10.36,115,3.19,14,0.39,358,9.94,3,0.08,16,0.44,53,1.47,1,0.17,125,20.83,-,-,3,0.43,-,-,-,-,9,1.29
Kagoshima,30237,325.13,493,8.96,353,6.42,2297,41.76,6121,111.29,521,9.47,526,9.56,179,3.25,251,4.56,18,0.33,10,0.18,130,2.36,1,0.14,40,5.71,-,-,1,0.08,-,-,-,-,14,1.17
Okinawa,23190,399.83,269,7.91,146,4.29,659,19.38,1366,40.18,509,14.97,584,17.18,65,1.91,121,3.56,27,0.79,21,0.62,1191,35.03,5,0.5,118,11.8,9,1.29,24,3.43,21,3,-,-,54,7.71
