"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10th week, 2020",,,,,,"Data collected as of March 11, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Hiroshima,10252,90.73,231,3.3,474,6.77,1299,18.56,4139,59.13,196,2.8,63,0.9,230,3.29,172,2.46,16,0.23,41,0.59,1,0.06,87,4.83,2,0.1,-,-,33,1.65,-,-,2,0.1
Yamaguchi,5374,80.21,320,6.96,141,3.07,891,19.37,2496,54.26,135,2.93,85,1.85,226,4.91,195,4.24,15,0.33,19,0.41,-,-,22,2.44,-,-,3,0.33,21,2.33,-,-,7,0.78
Tokushima,3080,83.24,88,3.83,70,3.04,171,7.43,1480,64.35,72,3.13,18,0.78,91,3.96,65,2.83,-,-,5,0.22,-,-,8,2,2,0.29,-,-,25,3.57,-,-,1,0.14
Kagawa,4912,104.51,87,3.11,119,4.25,599,21.39,2822,100.79,97,3.46,25,0.89,171,6.11,93,3.32,11,0.39,7,0.25,1,0.2,4,0.8,1,0.2,3,0.6,25,5,-,-,2,0.4
Ehime,7919,129.82,86,2.32,90,2.43,1383,37.38,2858,77.24,93,2.51,50,1.35,218,5.89,158,4.27,8,0.22,138,3.73,-,-,109,13.63,-,-,-,-,21,3.5,-,-,3,0.5
Kochi,7059,147.06,116,3.87,70,2.33,785,26.17,1013,33.77,43,1.43,87,2.9,119,3.97,63,2.1,8,0.27,27,0.9,-,-,6,2,1,0.13,-,-,27,3.38,-,-,4,0.5
Fukuoka,24572,124.1,393,3.28,742,6.18,7392,61.6,8156,67.97,923,7.69,410,3.42,838,6.98,539,4.49,57,0.48,120,1,1,0.04,123,4.73,3,0.2,4,0.27,51,3.4,-,-,1,0.07
Saga,4784,122.67,36,1.57,208,9.04,782,34,1194,51.91,115,5,164,7.13,210,9.13,90,3.91,7,0.3,3,0.13,-,-,8,2.67,4,0.67,1,0.17,13,2.17,-,-,1,0.17
Nagasaki,9699,138.56,42,0.95,297,6.75,1161,26.39,2778,63.14,230,5.23,128,2.91,313,7.11,120,2.73,3,0.07,20,0.45,1,0.13,28,3.5,1,0.08,1,0.08,45,3.75,-,-,3,0.25
Kumamoto,6558,81.98,105,2.1,270,5.4,1129,22.58,2593,51.86,243,4.86,256,5.12,641,12.82,224,4.48,65,1.3,33,0.66,-,-,99,12.38,-,-,1,0.07,17,1.13,-,-,4,0.27
Oita,6897,118.91,82,2.28,131,3.64,824,22.89,3497,97.14,174,4.83,67,1.86,339,9.42,168,4.67,4,0.11,38,1.06,1,0.2,19,3.8,-,-,1,0.09,24,2.18,-,-,-,-
Miyazaki,8176,138.58,37,1.03,214,5.94,1314,36.5,3866,107.39,199,5.53,66,1.83,292,8.11,198,5.5,13,0.36,13,0.36,-,-,50,8.33,1,0.14,-,-,4,0.57,-,-,3,0.43
Kagoshima,11068,121.63,124,2.34,683,12.89,1445,27.26,4762,89.85,232,4.38,150,2.83,300,5.66,200,3.77,19,0.36,31,0.58,-,-,61,8.71,2,0.17,-,-,7,0.58,-,-,1,0.08
Okinawa,7908,138.74,15,0.45,129,3.91,894,27.09,987,29.91,255,7.73,50,1.52,24,0.73,83,2.52,37,1.12,26,0.79,-,-,90,10,5,0.71,7,1,30,4.29,-,-,36,5.14
