"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"52nd week, 2019",,,,,,"Data collected as of January 8, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,27381,365.08,1899,39.56,537,11.19,3718,77.46,6468,134.75,714,14.88,5875,122.4,1276,26.58,1164,24.25,1567,32.65,205,4.27,2,0.17,234,19.5,4,0.57,6,0.86,96,13.71,-,-,49,7
Gunma,30430,353.84,1873,36.02,983,18.9,5096,98,13866,266.65,767,14.75,6813,131.02,1604,30.85,1262,24.27,1872,36,215,4.13,9,0.64,499,35.64,2,0.25,6,0.75,151,18.88,-,-,140,17.5
Saitama,120490,476.25,5914,36.96,4104,25.65,22258,139.11,50700,316.88,4319,26.99,25922,162.01,6752,42.2,3665,22.91,6133,38.33,952,5.95,73,1.87,1158,29.69,7,0.64,39,3.55,141,12.82,1,0.09,125,11.36
Chiba,87819,414.24,3451,25.95,2364,17.77,19688,148.03,30263,227.54,2780,20.9,18544,139.43,4781,35.95,2588,19.46,3309,24.88,666,5.01,16,0.47,949,27.91,15,1.88,21,2.63,168,21,-,-,85,10.63
Tokyo,148834,364.79,8682,33.91,4405,17.21,29223,114.15,77421,302.43,5739,22.42,34136,133.34,6071,23.71,5872,22.94,10341,40.39,994,3.88,11,0.3,649,17.54,39,1.63,48,2,349,14.54,39,1.63,187,7.79
Kanagawa,139352,392.54,5672,24.99,3480,15.33,23833,104.99,53963,237.72,5314,23.41,29207,128.67,4724,20.81,4517,19.9,5944,26.19,1311,5.78,17,0.34,2952,59.04,11,1,26,2.36,105,9.55,1,0.09,120,10.91
Niigata,41122,456.91,4660,81.75,2398,42.07,12174,213.58,12963,227.42,1327,23.28,10422,182.84,3165,55.53,1429,25.07,2637,46.26,294,5.16,30,3,240,24,14,1.08,11,0.85,149,11.46,3,0.23,52,4
Toyama,16336,340.33,1119,38.59,785,27.07,3338,115.1,9322,321.45,452,15.59,3865,133.28,1665,57.41,564,19.45,1143,39.41,54,1.86,13,1.86,95,13.57,6,1.2,4,0.8,28,5.6,-,-,18,3.6
Ishikawa,20408,425.17,1332,45.93,990,34.14,5316,183.31,8066,278.14,518,17.86,4288,147.86,1500,51.72,519,17.9,744,25.66,62,2.14,1,0.14,174,24.86,3,0.6,18,3.6,112,22.4,-,-,72,14.4
Fukui,12822,356.17,1241,56.41,1048,47.64,3090,140.45,7599,345.41,435,19.77,4396,199.82,931,42.32,484,22,786,35.73,94,4.27,1,0.33,114,38,14,2.33,13,2.17,29,4.83,6,1,77,12.83
Yamanashi,13980,340.98,566,23.58,221,9.21,1352,56.33,4467,186.13,395,16.46,2901,120.88,877,36.54,296,12.33,372,15.5,101,4.21,5,0.56,392,43.56,8,0.8,13,1.3,112,11.2,-,-,57,5.7
Nagano,36542,424.91,1646,31.06,692,13.06,4442,83.81,14499,273.57,806,15.21,7697,145.23,2992,56.45,806,15.21,1810,34.15,128,2.42,5,0.5,142,14.2,13,1.18,12,1.09,90,8.18,-,-,243,22.09
Gifu,30660,356.51,1511,29.06,858,16.5,2455,47.21,7880,151.54,396,7.62,4807,92.44,1265,24.33,730,14.04,889,17.1,106,2.04,3,0.27,176,16,-,-,3,0.6,73,14.6,1,0.2,117,23.4
Shizuoka,48662,352.62,3364,37.8,1854,20.83,8060,90.56,23233,261.04,1029,11.56,11061,124.28,2806,31.53,1400,15.73,2519,28.3,464,5.21,3,0.14,802,36.45,10,1,26,2.6,111,11.1,1,0.1,20,2
Aichi,92830,476.05,6105,33.54,3118,17.13,15248,83.78,37648,206.86,2090,11.48,20236,111.19,6471,35.55,2773,15.24,4086,22.45,600,3.3,7,0.2,662,18.91,19,1.36,45,3.21,289,20.64,1,0.07,379,27.07
Mie,22795,321.06,2308,52.45,1099,24.98,4144,94.18,11235,255.34,533,12.11,5563,126.43,991,22.52,904,20.55,1456,33.09,113,2.57,3,0.27,60,5.45,14,1.56,26,2.89,75,8.33,3,0.33,84,9.33
Shiga,17807,342.44,871,28.1,756,24.39,2073,66.87,6766,218.26,429,13.84,3539,114.16,1297,41.84,394,12.71,1160,37.42,111,3.58,-,-,69,8.63,11,1.57,12,1.71,34,4.86,1,0.14,44,6.29
Kyoto,40796,326.37,2091,27.51,1577,20.75,5663,74.51,17325,227.96,1222,16.08,6767,89.04,2763,36.36,1097,14.43,1414,18.61,209,2.75,1,0.06,221,13,4,0.67,25,4.17,110,18.33,-,-,130,21.67
Osaka,88386,293.64,12478,63.34,5168,26.23,22513,114.28,55373,281.08,3227,16.38,20733,105.24,6840,34.72,3867,19.63,5756,29.22,836,4.24,21,0.41,875,17.16,18,1.13,31,1.94,129,8.06,1,0.06,382,23.88
Hyogo,60776,306.95,6550,51.17,3589,28.04,9522,74.39,40550,316.8,2084,16.28,17231,134.62,4977,38.88,2095,16.37,2624,20.5,385,3.01,14,0.41,1153,33.91,36,2.57,70,5,167,11.93,1,0.07,236,16.86
Nara,13964,253.89,2017,59.32,817,24.03,2986,87.82,9168,269.65,411,12.09,3225,94.85,866,25.47,663,19.5,842,24.76,91,2.68,-,-,286,28.6,22,3.67,23,3.83,76,12.67,-,-,81,13.5
Wakayama,10693,218.22,1588,52.93,565,18.83,1415,47.17,6168,205.6,309,10.3,2772,92.4,1126,37.53,514,17.13,751,25.03,87,2.9,15,3.75,88,22,8,0.73,18,1.64,128,11.64,2,0.18,98,8.91
Tottori,9076,312.97,883,46.47,853,44.89,4144,218.11,5770,303.68,335,17.63,2879,151.53,518,27.26,361,19,531,27.95,42,2.21,1,0.2,206,41.2,4,0.8,10,2,68,13.6,1,0.2,43,8.6
Shimane,10224,276.32,1020,46.36,439,19.95,1823,82.86,7102,322.82,272,12.36,2665,121.14,322,14.64,568,25.82,208,9.45,73,3.32,-,-,27,9,10,1.25,30,3.75,36,4.5,2,0.25,26,3.25
Okayama,24272,288.95,1672,30.96,1245,23.06,3697,68.46,15957,295.5,631,11.69,6287,116.43,826,15.3,753,13.94,1316,24.37,190,3.52,14,1.27,291,26.45,13,2.6,7,1.4,28,5.6,1,0.2,46,9.2
Hiroshima,37719,333.8,3351,47.87,2142,30.6,6034,86.2,19581,279.73,779,11.13,5919,84.56,1228,17.54,1231,17.59,1922,27.46,593,8.47,12,0.67,646,35.89,9,0.45,16,0.8,95,4.75,2,0.1,96,4.8
Yamaguchi,27233,412.62,3500,76.09,830,18.04,4221,91.76,10888,236.7,468,10.17,6579,143.02,1068,23.22,1110,24.13,2026,44.04,172,3.74,1,0.13,237,29.63,7,0.78,7,0.78,141,15.67,-,-,53,5.89
Tokushima,10024,270.92,1862,80.96,563,24.48,772,33.57,6192,269.22,262,11.39,2086,90.7,666,28.96,470,20.43,486,21.13,56,2.43,3,0.75,117,29.25,3,0.43,7,1,131,18.71,1,0.14,8,1.14
Kagawa,13126,279.28,1776,63.43,972,34.71,2520,90,9529,340.32,377,13.46,4497,160.61,1140,40.71,717,25.61,1061,37.89,236,8.43,6,1.2,79,15.8,4,0.8,7,1.4,115,23,1,0.2,25,5
Ehime,18265,304.42,2059,57.19,817,22.69,5105,141.81,14283,396.75,549,15.25,4643,128.97,1225,34.03,1105,30.69,893,24.81,522,14.5,1,0.13,1057,132.13,3,0.5,6,1,58,9.67,-,-,14,2.33
Kochi,15631,325.65,1285,42.83,806,26.87,3298,109.93,5284,176.13,396,13.2,2732,91.07,823,27.43,518,17.27,763,25.43,53,1.77,1,0.33,63,21,2,0.25,5,0.63,150,18.75,4,0.5,93,11.63
Fukuoka,86062,434.66,8000,66.67,4433,36.94,23268,193.9,40992,341.6,3298,27.48,20160,168,7765,64.71,3712,30.93,5281,44.01,1370,11.42,15,0.58,1420,54.62,35,2.33,32,2.13,141,9.4,2,0.13,95,6.33
Saga,13314,350.37,1331,60.5,1025,46.59,2484,112.91,4117,187.14,491,22.32,3682,167.36,1079,49.05,774,35.18,1051,47.77,43,1.95,1,0.33,176,58.67,7,1.17,11,1.83,43,7.17,-,-,63,10.5
Nagasaki,27298,395.62,2129,49.51,1266,29.44,3677,85.51,6817,158.53,673,15.65,4931,114.67,1830,42.56,911,21.19,1137,26.44,185,4.3,5,0.63,247,30.88,12,1,28,2.33,117,9.75,-,-,59,4.92
Kumamoto,29962,379.27,2851,58.18,1384,28.24,5002,102.08,19195,391.73,696,14.2,6571,134.1,1663,33.94,1687,34.43,2705,55.2,389,7.94,2,0.22,991,110.11,5,0.33,29,1.93,46,3.07,2,0.13,175,11.67
Oita,25354,437.14,1536,42.67,1203,33.42,3321,92.25,16308,453,772,21.44,3830,106.39,1506,41.83,1076,29.89,1756,48.78,553,15.36,-,-,192,38.4,3,0.27,12,1.09,81,7.36,-,-,21,1.91
Miyazaki,23545,405.95,2972,84.91,1677,47.91,4973,142.09,12897,368.49,701,20.03,4123,117.8,1431,40.89,1338,38.23,2075,59.29,179,5.11,1,0.17,615,102.5,-,-,1,0.14,13,1.86,1,0.14,27,3.86
Kagoshima,35763,393,3136,59.17,3197,60.32,5334,100.64,19109,360.55,1027,19.38,7094,133.85,1559,29.42,1243,23.45,2800,52.83,326,6.15,3,0.43,642,91.71,7,0.58,3,0.25,24,2,-,-,36,3
Okinawa,45357,795.74,2569,77.85,1555,47.12,2243,67.97,5230,158.48,689,20.88,2409,73,1039,31.48,666,20.18,513,15.55,152,4.61,3,0.38,720,90,17,2.43,50,7.14,96,13.71,9,1.29,23,3.29
