"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"16th week, 2021",,,,,,"Data collected as of April 28, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,6,0.08,208,4.33,74,1.54,309,6.44,1486,30.96,70,1.46,20,0.42,16,0.33,358,7.46,13,0.27,34,0.71,1,0.08,63,5.25,1,0.14,8,1.14,16,2.29,-,-,-,-
Gunma,5,0.06,5,0.09,126,2.33,368,6.81,2239,41.46,56,1.04,17,0.31,9,0.17,369,6.83,6,0.11,44,0.81,-,-,87,5.8,2,0.22,-,-,2,0.22,-,-,2,0.22
Saitama,24,0.1,39,0.24,453,2.83,1227,7.67,6320,39.5,328,2.05,39,0.24,52,0.33,1125,7.03,31,0.19,139,0.87,8,0.21,96,2.46,5,0.45,10,0.91,5,0.45,-,-,2,0.18
Chiba,31,0.15,29,0.22,227,1.72,1056,8,3625,27.46,309,2.34,27,0.2,34,0.26,708,5.36,9,0.07,99,0.75,1,0.03,116,3.52,4,0.44,6,0.67,6,0.67,-,-,2,0.22
Tokyo,29,0.07,386,1.5,373,1.45,1363,5.3,11734,45.66,375,1.46,74,0.29,101,0.39,1721,6.7,47,0.18,171,0.67,-,-,73,1.97,2,0.08,11,0.44,7,0.28,8,0.32,2,0.08
Kanagawa,21,0.06,194,0.86,232,1.03,1481,6.58,7266,32.29,395,1.76,36,0.16,74,0.33,1274,5.66,30,0.13,141,0.63,5,0.1,240,4.8,2,0.2,2,0.2,2,0.2,-,-,1,0.1
Niigata,16,0.18,1,0.02,419,7.48,1734,30.96,1783,31.84,173,3.09,11,0.2,20,0.36,369,6.59,8,0.14,50,0.89,9,0.9,9,0.9,4,0.31,6,0.46,13,1,-,-,-,-
Toyama,5,0.1,508,17.52,164,5.66,599,20.66,1072,36.97,39,1.34,9,0.31,12,0.41,165,5.69,15,0.52,11,0.38,-,-,1,0.14,1,0.2,1,0.2,7,1.4,-,-,-,-
Ishikawa,-,-,150,5.17,227,7.83,429,14.79,1418,48.9,106,3.66,1,0.03,3,0.1,193,6.66,-,-,14,0.48,-,-,6,0.86,-,-,-,-,7,1.4,-,-,1,0.2
Fukui,-,-,43,1.87,139,6.04,326,14.17,2001,87,34,1.48,-,-,2,0.09,132,5.74,5,0.22,12,0.52,-,-,4,1.33,5,0.83,-,-,1,0.17,-,-,-,-
Yamanashi,-,-,5,0.21,10,0.42,123,5.13,653,27.21,27,1.13,-,-,9,0.38,86,3.58,2,0.08,13,0.54,-,-,22,2.44,-,-,2,0.2,3,0.3,-,-,-,-
Nagano,7,0.08,1,0.02,71,1.31,402,7.44,2181,40.39,119,2.2,12,0.22,14,0.26,268,4.96,29,0.54,24,0.44,1,0.09,12,1.09,3,0.3,4,0.4,2,0.2,-,-,1,0.1
Gifu,25,0.29,33,0.63,112,2.15,255,4.9,799,15.37,41,0.79,5,0.1,17,0.33,202,3.88,7,0.13,12,0.23,1,0.09,10,0.91,-,-,-,-,3,0.6,-,-,1,0.2
Shizuoka,7,0.05,655,7.44,268,3.05,619,7.03,3738,42.48,139,1.58,16,0.18,18,0.2,442,5.02,7,0.08,59,0.67,-,-,20,0.91,6,0.6,6,0.6,2,0.2,-,-,-,-
Aichi,28,0.14,668,3.67,337,1.85,1252,6.88,5639,30.98,193,1.06,35,0.19,24,0.13,806,4.43,18,0.1,79,0.43,-,-,48,1.37,-,-,13,0.87,1,0.07,-,-,1,0.07
Mie,15,0.22,33,0.75,98,2.23,196,4.45,2332,53,79,1.8,6,0.14,6,0.14,261,5.93,8,0.18,17,0.39,-,-,4,0.33,-,-,1,0.11,8,0.89,-,-,-,-
Shiga,25,0.42,74,2.11,93,2.66,311,8.89,1221,34.89,48,1.37,14,0.4,5,0.14,174,4.97,20,0.57,18,0.51,-,-,3,0.38,6,0.86,-,-,-,-,-,-,-,-
Kyoto,61,0.49,274,3.61,124,1.63,722,9.5,2867,37.72,120,1.58,26,0.34,9,0.12,305,4.01,39,0.51,30,0.39,-,-,13,0.72,1,0.14,-,-,2,0.29,-,-,-,-
Osaka,52,0.17,3858,19.68,534,2.72,1747,8.91,10209,52.09,353,1.8,56,0.29,53,0.27,1082,5.52,81,0.41,107,0.55,1,0.02,79,1.52,2,0.13,6,0.38,1,0.06,-,-,1,0.06
Hyogo,22,0.11,934,7.3,364,2.84,947,7.4,7246,56.61,179,1.4,25,0.2,30,0.23,662,5.17,26,0.2,86,0.67,-,-,95,2.71,3,0.21,18,1.29,5,0.36,1,0.07,2,0.14
Nara,1,0.02,161,4.74,161,4.74,248,7.29,1288,37.88,34,1,2,0.06,3,0.09,194,5.71,9,0.26,14,0.41,1,0.1,30,3,1,0.17,1,0.17,1,0.17,-,-,1,0.17
Wakayama,1,0.02,13,0.43,70,2.33,349,11.63,1396,46.53,52,1.73,1,0.03,6,0.2,154,5.13,4,0.13,13,0.43,-,-,11,2.75,10,0.91,2,0.18,8,0.73,-,-,-,-
Tottori,1,0.03,4,0.21,79,4.16,842,44.32,819,43.11,49,2.58,19,1,8,0.42,112,5.89,4,0.21,4,0.21,-,-,7,1.4,2,0.4,1,0.2,-,-,-,-,-,-
Shimane,14,0.37,2,0.09,68,2.96,177,7.7,2263,98.39,90,3.91,79,3.43,2,0.09,172,7.48,6,0.26,2,0.09,-,-,-,-,5,0.63,7,0.88,2,0.25,-,-,-,-
Okayama,36,0.43,27,0.5,156,2.89,318,5.89,3422,63.37,70,1.3,31,0.57,10,0.19,264,4.89,19,0.35,32,0.59,-,-,15,1.25,2,0.4,1,0.2,2,0.4,-,-,-,-
Hiroshima,16,0.14,392,5.52,213,3,489,6.89,5702,80.31,137,1.93,113,1.59,15,0.21,358,5.04,50,0.7,35,0.49,-,-,78,4.11,1,0.05,2,0.1,10,0.48,-,-,1,0.05
Yamaguchi,7,0.1,348,7.57,104,2.26,546,11.87,2612,56.78,68,1.48,10,0.22,13,0.28,363,7.89,5,0.11,26,0.57,-,-,19,2.11,-,-,1,0.11,9,1,-,-,-,-
Tokushima,3,0.08,17,0.74,58,2.52,108,4.7,839,36.48,31,1.35,-,-,2,0.09,148,6.43,20,0.87,5,0.22,-,-,5,1.25,-,-,2,0.29,1,0.14,-,-,-,-
Kagawa,2,0.04,5,0.18,152,5.43,223,7.96,1848,66,44,1.57,27,0.96,8,0.29,177,6.32,334,11.93,27,0.96,-,-,10,2,-,-,3,0.6,-,-,-,-,-,-
Ehime,8,0.13,2,0.06,136,3.78,384,10.67,3384,94,40,1.11,28,0.78,13,0.36,318,8.83,100,2.78,25,0.69,1,0.13,100,12.5,-,-,3,0.5,-,-,-,-,1,0.17
Kochi,2,0.04,1,0.04,56,2,121,4.32,990,35.36,69,2.46,78,2.79,20,0.71,154,5.5,167,5.96,9,0.32,1,0.33,5,1.67,1,0.13,1,0.13,5,0.63,-,-,2,0.25
Fukuoka,5,0.03,5807,48.39,642,5.35,4550,37.92,6243,52.03,280,2.33,69,0.58,40,0.33,1105,9.21,40,0.33,102,0.85,1,0.04,98,3.77,8,0.57,3,0.21,2,0.14,-,-,-,-
Saga,-,-,1282,55.74,140,6.09,483,21,493,21.43,54,2.35,28,1.22,5,0.22,268,11.65,9,0.39,7,0.3,-,-,5,1.25,2,0.33,1,0.17,5,0.83,-,-,-,-
Nagasaki,6,0.09,1939,45.09,175,4.07,1042,24.23,1434,33.35,127,2.95,51,1.19,8,0.19,258,6,4,0.09,27,0.63,-,-,6,0.75,5,0.42,4,0.33,24,2,-,-,1,0.08
Kumamoto,3,0.04,2405,48.1,179,3.58,381,7.62,2502,50.04,94,1.88,140,2.8,17,0.34,535,10.7,53,1.06,26,0.52,-,-,73,8.11,-,-,5,0.33,2,0.13,-,-,1,0.07
Oita,2,0.03,98,2.72,117,3.25,298,8.28,2756,76.56,144,4,4,0.11,11,0.31,292,8.11,12,0.33,26,0.72,-,-,12,2.4,-,-,-,-,13,1.18,-,-,-,-
Miyazaki,1,0.02,2537,70.47,217,6.03,860,23.89,3819,106.08,73,2.03,134,3.72,10,0.28,366,10.17,22,0.61,21,0.58,-,-,47,7.83,-,-,-,-,-,-,-,-,-,-
Kagoshima,6,0.07,854,15.81,550,10.19,766,14.19,5696,105.48,159,2.94,81,1.5,14,0.26,307,5.69,17,0.31,39,0.72,-,-,41,5.86,1,0.08,1,0.08,-,-,-,-,1,0.08
Okinawa,11,0.2,269,8.68,215,6.94,392,12.65,596,19.23,137,4.42,70,2.26,-,-,108,3.48,33,1.06,21,0.68,1,0.13,70,8.75,7,1.17,3,0.5,1,0.17,-,-,-,-
