"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"24th week, 2020",,,,,,"Data collected as of June 17, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Yamanashi,4328,105.56,42,1.75,39,1.63,615,25.63,1350,56.25,102,4.25,12,0.5,79,3.29,99,4.13,3,0.13,17,0.71,-,-,120,13.33,3,0.3,3,0.3,38,3.8,1,0.1,-,-
Nagano,11116,129.26,341,6.43,90,1.7,1814,34.23,5149,97.15,322,6.08,66,1.25,558,10.53,366,6.91,70,1.32,44,0.83,1,0.1,48,4.8,3,0.27,5,0.45,29,2.64,-,-,16,1.45
Gifu,11479,133.48,167,3.21,207,3.98,726,13.96,2248,43.23,100,1.92,61,1.17,176,3.38,264,5.08,10,0.19,22,0.42,1,0.09,21,1.91,-,-,-,-,35,7,-,-,3,0.6
Shizuoka,15955,114.78,259,2.91,465,5.22,3624,40.72,6161,69.22,367,4.12,128,1.44,322,3.62,595,6.69,14,0.16,98,1.1,-,-,153,6.95,8,0.8,11,1.1,65,6.5,1,0.1,-,-
Aichi,31888,163.53,569,3.13,829,4.55,5738,31.53,11165,61.35,609,3.35,325,1.79,778,4.27,977,5.37,47,0.26,133,0.73,2,0.06,85,2.43,9,0.6,20,1.33,155,10.33,1,0.07,5,0.33
Mie,8492,119.61,290,6.59,381,8.66,1466,33.32,3135,71.25,198,4.5,71,1.61,448,10.18,348,7.91,18,0.41,40,0.91,-,-,14,1.27,6,0.67,5,0.56,51,5.67,-,-,1,0.11
Shiga,7141,129.84,74,2.24,104,3.15,855,25.91,1893,57.36,92,2.79,57,1.73,147,4.45,198,6,21,0.64,25,0.76,1,0.13,5,0.63,6,0.86,4,0.57,36,5.14,-,-,2,0.29
Kyoto,15015,120.12,174,2.29,240,3.16,2379,31.3,3806,50.08,280,3.68,142,1.87,283,3.72,438,5.76,22,0.29,47,0.62,-,-,49,2.88,1,0.17,3,0.5,80,13.33,-,-,-,-
Osaka,42875,143.39,1016,5.18,899,4.59,6439,32.85,12654,64.56,981,5.01,304,1.55,705,3.6,1400,7.14,116,0.59,235,1.2,8,0.16,160,3.14,5,0.31,9,0.56,82,5.13,1,0.06,1,0.06
Hyogo,24341,122.93,592,4.63,655,5.12,2675,20.9,9819,76.71,574,4.48,120,0.94,526,4.11,834,6.52,53,0.41,112,0.88,6,0.17,284,8.11,23,1.64,8,0.57,110,7.86,1,0.07,6,0.43
Nara,5928,107.78,173,5.09,148,4.35,987,29.03,2239,65.85,129,3.79,92,2.71,272,8,250,7.35,19,0.56,14,0.41,1,0.1,40,4,3,0.5,4,0.67,27,4.5,1,0.17,6,1
Wakayama,4322,88.2,314,10.47,164,5.47,713,23.77,1517,50.57,96,3.2,21,0.7,211,7.03,202,6.73,7,0.23,14,0.47,5,1.25,6,1.5,11,1,8,0.73,68,6.18,2,0.18,1,0.09
Tottori,3159,108.93,49,2.58,167,8.79,1783,93.84,1884,99.16,149,7.84,21,1.11,308,16.21,140,7.37,18,0.95,11,0.58,-,-,49,9.8,3,0.6,2,0.4,29,5.8,-,-,1,0.2
Shimane,3549,93.39,74,3.22,91,3.96,738,32.09,1823,79.26,103,4.48,24,1.04,170,7.39,298,12.96,8,0.35,15,0.65,-,-,3,1,2,0.25,5,0.63,16,2,-,-,-,-
Okayama,12125,144.35,106,1.96,384,7.11,1104,20.44,4878,90.33,225,4.17,60,1.11,315,5.83,295,5.46,15,0.28,73,1.35,2,0.17,32,2.67,6,1.2,1,0.2,17,3.4,-,-,1,0.2
Hiroshima,10532,93.2,289,4.13,711,10.16,2085,29.79,6117,87.39,312,4.46,92,1.31,334,4.77,469,6.7,28,0.4,100,1.43,4,0.22,180,10,3,0.15,3,0.15,65,3.25,-,-,11,0.55
Yamaguchi,5478,81.76,460,10,222,4.83,1601,34.8,3754,81.61,217,4.72,132,2.87,349,7.59,553,12.02,42,0.91,48,1.04,-,-,41,4.56,-,-,4,0.44,47,5.22,-,-,13,1.44
Tokushima,3092,83.57,106,4.61,107,4.65,322,14,2036,88.52,117,5.09,29,1.26,106,4.61,189,8.22,2,0.09,17,0.74,-,-,17,4.25,2,0.33,1,0.17,36,6,-,-,1,0.17
Kagawa,5018,109.09,123,4.56,187,6.93,861,31.89,3958,146.59,165,6.11,41,1.52,218,8.07,292,10.81,25,0.93,26,0.96,2,0.5,10,2.5,1,0.25,3,0.75,44,11,-,-,3,0.75
Ehime,8119,133.1,109,2.95,138,3.73,2126,57.46,4319,116.73,169,4.57,62,1.68,349,9.43,470,12.7,10,0.27,203,5.49,1,0.13,203,25.38,1,0.17,1,0.17,27,4.5,-,-,5,0.83
Kochi,7096,150.98,172,5.93,115,3.97,1157,39.9,1510,52.07,105,3.62,166,5.72,200,6.9,216,7.45,17,0.59,59,2.03,-,-,8,2.67,2,0.25,1,0.13,68,8.5,-,-,5,0.63
Fukuoka,24821,125.99,621,5.22,1096,9.21,11164,93.82,12501,105.05,1469,12.34,636,5.34,1053,8.85,1494,12.55,167,1.4,288,2.42,1,0.04,170,6.8,8,0.53,13,0.87,84,5.6,-,-,1,0.07
Saga,4816,123.49,75,3.26,340,14.78,1382,60.09,1644,71.48,193,8.39,222,9.65,296,12.87,316,13.74,55,2.39,10,0.43,-,-,12,4,6,1,4,0.67,22,3.67,-,-,1,0.17
Nagasaki,9860,140.86,85,1.93,460,10.45,2558,58.14,3508,79.73,357,8.11,192,4.36,443,10.07,389,8.84,49,1.11,39,0.89,2,0.25,36,4.5,2,0.17,1,0.08,77,6.42,-,-,3,0.25
Kumamoto,6617,82.71,158,3.16,465,9.3,1883,37.66,3953,79.06,431,8.62,422,8.44,780,15.6,713,14.26,99,1.98,67,1.34,-,-,171,21.38,1,0.07,4,0.27,38,2.53,1,0.07,4,0.27
Oita,6906,119.07,121,3.36,191,5.31,1330,36.94,5202,144.5,311,8.64,111,3.08,535,14.86,459,12.75,26,0.72,69,1.92,1,0.2,38,7.6,-,-,1,0.09,65,5.91,-,-,-,-
Miyazaki,8216,141.66,52,1.49,478,13.66,2356,67.31,5717,163.34,299,8.54,116,3.31,429,12.26,611,17.46,29,0.83,52,1.49,-,-,70,11.67,4,0.57,-,-,6,0.86,-,-,3,0.43
Kagoshima,11143,122.45,281,5.3,1208,22.79,2605,49.15,7489,141.3,384,7.25,343,6.47,457,8.62,583,11,106,2,101,1.91,1,0.14,90,12.86,3,0.25,1,0.08,14,1.17,-,-,7,0.58
Okinawa,8156,143.09,24,0.73,216,6.55,1467,44.45,1499,45.42,379,11.48,80,2.42,32,0.97,209,6.33,108,3.27,43,1.3,-,-,134,14.89,14,2,13,1.86,40,5.71,2,0.29,44,6.29
